housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
410,328,82,1017,88200,47223
218,218,0,-,83000,47224
62,45,17,855,77000,47226
830,704,126,707,117900,47227
1066,813,253,781,97800,47229
619,557,62,771,117500,47230
253,217,36,1045,115800,47231
1101,889,212,906,113000,47232
621,512,109,-,158300,47234
604,544,60,-,172500,47235
8540,5970,2570,781,145300,47240
1890,1369,521,760,133500,47243
219,194,25,-,113200,47244
1421,1255,166,792,153300,47246
71,58,13,800,108300,47247
9421,6172,3249,703,140400,47250
812,702,110,763,80000,47260
97,66,31,763,96400,47263
508,417,91,-,103300,47264
8040,6091,1949,850,105600,47265
179,147,32,-,101900,47270
774,627,147,863,95400,47272
857,780,77,850,161000,47273
12086,8014,4072,793,142000,47274
264,251,13,-,98400,47280
473,422,51,-,140600,47281
93,73,20,588,68800,47282
1273,905,368,734,141300,47283
10872,6865,4007,709,56700,47302
10567,5212,5355,686,81400,47303
13878,9323,4555,801,127400,47304
1735,663,1072,586,65400,47305
5,0,5,-,-,47306
1721,1458,263,576,97600,47320
64,35,29,930,77500,47324
239,211,28,1017,128100,47325
633,530,103,665,113900,47326
1862,1425,437,682,91400,47327
2028,1608,420,853,126000,47330
9457,6467,2990,701,84100,47331
1378,1168,210,738,146100,47334
390,298,92,613,71700,47335
1339,1124,215,674,67400,47336
66,42,24,1067,65000,47337
1146,921,225,657,78500,47338
208,194,14,700,79400,47339
1232,938,294,738,128200,47340
1012,780,232,669,130500,47341
971,779,192,765,77300,47342
66,63,3,-,85900,47344
565,455,110,639,110600,47345
1477,1253,224,658,103400,47346
3811,2751,1060,626,75100,47348
189,148,41,963,85900,47351
310,269,41,810,98300,47352
2137,1687,450,843,131300,47353
536,492,44,624,109200,47354
1340,1023,317,761,87600,47355
2382,1815,567,701,127400,47356
308,266,42,698,96300,47357
395,347,48,717,111900,47358
1408,984,424,653,78200,47359
516,421,95,696,121400,47360
86,65,21,778,94500,47361
10658,7698,2960,684,95000,47362
58,58,0,-,76500,47367
934,797,137,673,87600,47368
791,569,222,763,144500,47369
4759,3475,1284,697,101000,47371
981,765,216,641,70800,47373
19157,11694,7463,702,100000,47374
589,462,127,543,70200,47380
57,35,22,675,65000,47381
91,48,43,625,51000,47382
1080,906,174,817,125000,47383
774,672,102,733,102300,47384
740,565,175,589,105500,47385
532,481,51,680,151800,47386
284,224,60,790,127400,47387
193,162,31,688,109800,47388
2303,1761,542,516,75400,47390
569,491,78,741,140900,47393
3255,2540,715,766,84500,47394
2883,2394,489,757,144600,47396
18127,10312,7815,1021,255900,47401
14267,8063,6204,929,159700,47403
10476,5302,5174,923,169700,47404
0,0,0,-,-,47405
0,0,0,-,-,47406
8705,3182,5523,919,229200,47408
127,64,63,-,58400,47420
11701,9134,2567,723,129200,47421
3528,2922,606,629,109300,47424
325,210,115,617,143000,47427
3468,3076,392,670,161900,47429
565,514,51,-,103500,47431
1868,1446,422,769,98200,47432
1552,1084,468,694,133100,47433
0,0,0,-,-,47434
519,432,87,-,123100,47436
122,122,0,-,120000,47437
1685,1332,353,658,92700,47438
3993,2885,1108,569,83000,47441
497,380,117,705,79900,47443
4050,3268,782,614,110600,47446
3243,2602,641,849,196300,47448
120,100,20,721,81500,47449
519,317,202,625,99600,47451
2018,1427,591,604,121300,47452
254,203,51,1057,75000,47453
3019,2312,707,639,93800,47454
22,22,0,-,-,47455
565,468,97,1263,144400,47456
44,34,10,-,77100,47457
17,17,0,-,-,47458
1462,1322,140,631,149200,47459
4770,3727,1043,677,130100,47460
1764,1576,188,691,163100,47462
146,94,52,325,89300,47464
175,132,43,652,95800,47465
52,52,0,-,-,47467
708,647,61,-,219200,47468
668,479,189,631,118800,47469
675,584,91,668,143500,47470
1221,974,247,589,87900,47471
7034,4468,2566,708,114900,47501
1678,1075,603,695,67400,47512
725,678,47,565,96700,47513
46,46,0,-,121900,47514
343,319,24,-,118400,47515
481,408,73,430,157800,47516
167,159,8,983,190100,47519
1273,896,377,550,93800,47520
245,245,0,-,176400,47521
169,76,93,670,85700,47522
1319,1001,318,653,110300,47523
264,201,63,710,70800,47524
164,155,9,-,200600,47525
835,753,82,677,207300,47527
214,124,90,-,45200,47528
389,279,110,615,93000,47529
374,302,72,-,163600,47531
1654,1348,306,813,162000,47532
269,167,102,-,61800,47535
0,0,0,-,-,47536
389,272,117,634,200800,47537
433,361,72,521,119700,47541
3941,3004,937,632,126500,47542
8705,6584,2121,635,171100,47546
254,245,9,-,147000,47550
268,248,20,-,148200,47551
80,80,0,-,-,47552
2958,2358,600,536,158300,47553
692,494,198,874,129700,47557
1195,1062,133,681,180300,47558
693,507,186,588,75000,47561
1594,1215,379,551,169600,47562
543,497,46,-,150300,47564
2591,2129,462,602,115600,47567
223,147,76,627,106900,47568
41,41,0,-,-,47574
335,318,17,-,189300,47575
196,188,8,-,99400,47576
467,369,98,564,173900,47577
294,245,49,583,106300,47578
921,819,102,940,178400,47579
138,138,0,-,-,47580
1541,1301,240,548,112600,47581
67,65,2,-,75000,47584
311,262,49,-,113300,47585
4865,3438,1427,544,115300,47586
336,297,39,713,105100,47588
181,171,10,-,69000,47590
10324,6134,4190,693,110800,47591
19,13,6,-,-,47596
335,258,77,620,78600,47597
1346,1105,241,581,82800,47598
5536,4576,960,712,143400,47601
2082,1611,471,827,125000,47610
483,397,86,533,108100,47611
272,215,57,585,84600,47612
1083,1027,56,638,157200,47613
862,671,191,805,100100,47615
105,69,36,380,34200,47616
791,727,64,682,125200,47619
5365,3988,1377,678,144800,47620
14380,11506,2874,957,195600,47630
871,701,170,757,157300,47631
1058,887,171,632,104600,47633
1000,915,85,919,111000,47634
2359,1695,664,597,118100,47635
547,459,88,673,183900,47637
1472,1336,136,430,185500,47638
1584,1332,252,745,206800,47639
377,355,22,588,81500,47640
1795,1405,390,668,160700,47648
699,583,116,853,111900,47649
34,17,17,-,67000,47654
1999,1516,483,736,96900,47660
1481,1269,212,596,137400,47665
608,478,130,679,82800,47666
5056,3369,1687,677,108100,47670
71,63,8,900,88300,47683
234,100,134,1054,247100,47708
8021,4506,3515,694,101800,47710
13420,10094,3326,848,130500,47711
10055,6528,3527,847,142500,47712
4646,1994,2652,747,68300,47713
14073,8157,5916,794,94300,47714
12910,6530,6380,857,149800,47715
6987,5946,1041,895,166600,47720
6939,6558,381,1280,209900,47725
13175,7828,5347,741,131300,47802
9141,6464,2677,846,116900,47803
4601,2743,1858,743,71700,47804
5541,4581,960,721,118900,47805
5286,1537,3749,752,54500,47807
0,0,0,-,-,47809
507,431,76,923,92800,47832
309,273,36,-,118600,47833
7555,5734,1821,759,113800,47834
0,0,0,-,-,47836
352,266,86,732,90800,47837
676,566,110,661,86500,47838
751,652,99,619,115800,47840
1084,843,241,621,81100,47841
4192,2957,1235,686,86900,47842
192,183,9,-,108700,47846
459,412,47,494,57700,47847
609,505,104,592,81100,47848
183,153,30,-,126200,47849
926,787,139,696,84100,47850
54,28,26,875,74000,47853
232,207,25,-,126300,47854
277,205,72,732,77100,47855
122,100,22,545,84400,47857
427,227,200,-,105100,47858
401,297,104,955,101700,47859
219,148,71,488,33300,47860
223,204,19,-,115000,47861
605,505,100,910,75500,47862
111,111,0,-,-,47863
30,30,0,-,102900,47865
173,159,14,-,104500,47866
1331,1027,304,862,115800,47868
82,33,49,-,-,47869
171,118,53,848,80800,47871
2572,1933,639,642,111700,47872
1349,1149,200,744,87800,47874
0,0,0,-,-,47876
1504,1035,469,596,86500,47879
38,38,0,-,90500,47880
157,145,12,-,72500,47881
3363,2419,944,658,93800,47882
112,109,3,-,49800,47884
3442,2830,612,636,97000,47885
2302,246,2056,878,170300,47901
6992,3216,3776,820,87500,47904
17158,10675,6483,886,162900,47905
25531,11840,13691,902,214600,47906
0,0,0,-,-,47907
16714,11057,5657,897,141600,47909
17,10,7,-,37500,47916
159,140,19,819,107500,47917
2417,1759,658,731,112100,47918
925,820,105,678,170600,47920
449,350,99,810,128100,47921
579,387,192,775,80500,47922
1375,1104,271,641,143000,47923
156,156,0,-,86700,47924
60,60,0,-,106500,47925
522,479,43,725,114500,47926
767,638,129,825,76400,47928
287,231,56,810,107400,47929
511,365,146,581,175700,47930
2220,1663,557,714,134200,47932
11554,8203,3351,670,142600,47933
579,507,72,825,133000,47940
510,410,100,772,133100,47941
285,220,65,642,92600,47942
366,249,117,-,-,47943
1470,1027,443,704,97900,47944
781,557,224,518,117900,47946
576,449,127,604,83500,47948
420,371,49,893,96600,47949
298,240,58,779,94500,47950
1123,848,275,682,84400,47951
1268,908,360,680,98100,47952
936,768,168,789,122900,47954
399,312,87,810,81000,47955
781,627,154,792,120100,47957
64,50,14,579,75000,47958
942,722,220,702,92700,47959
6359,4927,1432,713,131100,47960
908,715,193,708,112300,47963
41,36,5,-,72000,47964
258,196,62,838,93500,47965
141,136,5,-,53800,47966
310,263,47,1089,83600,47967
432,386,46,800,147700,47968
46,36,10,950,76700,47969
818,627,191,779,128300,47970
724,610,114,582,91800,47971
485,320,165,669,110600,47974
275,210,65,766,133900,47975
997,745,252,731,125100,47977
4206,2937,1269,746,137600,47978
418,355,63,706,123800,47980
309,277,32,777,218500,47981
62,49,13,795,79400,47982
43,43,0,-,80500,47983
1745,1423,322,660,101200,47987
447,397,50,517,86100,47989
646,553,93,786,109200,47990
459,313,146,748,87100,47991
474,457,17,-,177600,47992
1421,1126,295,732,96800,47993
163,124,39,425,63600,47994
661,526,135,728,120700,47995
62,51,11,-,106500,47997
5236,4296,940,907,170200,48001
1265,1203,62,995,228100,48002
2196,2016,180,783,212900,48003
1910,1754,156,873,247600,48005
1454,1371,83,826,171300,48006
9099,6618,2481,1668,538500,48009
1668,1328,340,700,161900,48014
3457,1605,1852,649,100800,48015
5971,4416,1555,931,190700,48017
12833,8679,4154,1086,83800,48021
1124,1097,27,755,178800,48022
1998,1809,189,933,187700,48023
5679,5269,410,1408,416100,48025
6260,4540,1720,736,151700,48026
1229,1139,90,-,184900,48027
556,544,12,-,304600,48028
7147,3955,3192,957,86100,48030
756,715,41,929,194900,48032
7624,3561,4063,1152,150500,48033
7268,1303,5965,1110,208500,48034
14844,8810,6034,946,142000,48035
8887,6437,2450,852,149100,48036
20346,12774,7572,1027,186200,48038
3406,2849,557,841,149400,48039
4378,3622,756,844,133700,48040
1666,1457,209,721,199600,48041
11240,11021,219,1199,291900,48042
6805,3792,3013,761,118800,48043
19500,17389,2111,1151,277100,48044
11846,8233,3613,884,190200,48045
16505,13203,3302,916,223400,48047
2840,2298,542,1019,155500,48048
2219,2059,160,879,179000,48049
540,497,43,1366,245700,48050
6183,5359,824,951,200700,48051
3016,2586,430,909,218500,48054
6054,4818,1236,915,162500,48059
16462,9451,7011,821,109700,48060
3386,2794,592,721,201000,48062
1564,1372,192,1000,234500,48063
1490,1423,67,688,226700,48064
4792,4051,741,825,249200,48065
20622,12934,7688,1027,97600,48066
12617,8459,4158,1229,240800,48067
1105,1056,49,1563,357100,48069
2339,2248,91,2232,372200,48070
13824,8444,5380,992,137700,48071
6960,5843,1117,1128,222100,48072
16365,10446,5919,1061,232900,48073
3618,3308,310,846,135900,48074
9126,5136,3990,1085,161800,48075
9403,6886,2517,1191,181500,48076
4803,4071,732,931,200500,48079
10850,8223,2627,910,137900,48080
8967,7746,1221,976,147700,48081
7209,6292,917,1057,149200,48082
9364,5805,3559,1114,232800,48083
6494,3206,3288,1294,356000,48084
8747,8082,665,1460,304300,48085
8994,7465,1529,937,155900,48088
12250,6791,5459,966,75900,48089
11126,7057,4069,979,96300,48091
10058,7948,2110,984,157200,48092
10000,7612,2388,907,142500,48093
7875,6485,1390,1145,310700,48094
2076,1911,165,824,358800,48095
1761,1436,325,947,281000,48096
2253,1755,498,751,130100,48097
7050,6489,561,1366,411900,48098
11368,9613,1755,1016,133600,48101
23383,15804,7579,1413,372200,48103
16711,6293,10418,1361,412700,48104
14698,7205,7493,1341,380000,48105
11668,6232,5436,1087,283800,48108
5,0,5,-,-,48109
17187,11598,5589,964,183100,48111
7982,7350,632,1135,295600,48114
11152,9395,1757,1065,272200,48116
4291,3811,480,917,196500,48117
5403,4335,1068,1492,278900,48118
2386,873,1513,1247,164600,48120
3923,2306,1617,897,73700,48122
11888,9433,2455,1069,144200,48124
7600,5306,2294,1106,84600,48125
13492,7342,6150,982,152000,48126
12614,9001,3613,993,153800,48127
4031,3572,459,1392,178000,48128
5949,5182,767,1283,351600,48130
3054,2190,864,984,194500,48131
2093,1874,219,1043,126400,48133
8431,7014,1417,906,197700,48134
11007,8751,2256,967,119900,48135
1940,1813,127,1357,234900,48137
4103,3799,304,1179,298700,48138
69,56,13,-,162500,48139
1307,1205,102,729,210400,48140
8953,3683,5270,915,51500,48141
12,12,0,-,-,48143
3785,3485,300,928,193300,48144
1353,1176,177,958,186600,48145
14734,10425,4309,850,81000,48146
10367,9057,1310,1117,171600,48150
12612,10347,2265,1086,216700,48152
14671,13317,1354,1072,225800,48154
584,425,159,339,131400,48157
3209,2799,410,649,242900,48158
921,761,160,905,178100,48159
4998,4028,970,854,193000,48160
11372,8248,3124,805,140400,48161
11506,8260,3246,809,150700,48162
3133,3012,121,1297,243600,48164
2917,2213,704,1383,282300,48165
4411,3750,661,1036,137000,48166
9391,6934,2457,1312,354600,48167
8486,7611,875,-,442500,48168
8413,7612,801,1093,259900,48169
17282,13270,4012,917,328300,48170
4881,4088,793,906,181700,48173
11808,8645,3163,899,109400,48174
8460,7229,1231,985,323700,48176
61,61,0,-,150400,48177
12933,11720,1213,1095,310100,48178
1468,1150,318,1103,183900,48179
25005,16108,8897,877,109400,48180
8787,7547,1240,897,178800,48182
17837,13592,4245,846,166900,48183
6796,4111,2685,803,99200,48184
21601,12346,9255,908,139200,48185
13352,8921,4431,959,122300,48186
18962,13428,5534,1145,264000,48187
15723,13036,2687,1354,276000,48188
6127,4784,1343,990,222700,48189
61,61,0,-,-,48190
1565,1410,155,1603,211000,48191
10799,7595,3204,776,118900,48192
6464,4079,2385,927,156800,48193
12454,8309,4145,905,125800,48195
25615,13510,12105,1022,210900,48197
15791,9101,6690,962,118100,48198
8719,857,7862,638,340800,48201
7855,2184,5671,721,133200,48202
10049,4251,5798,671,49100,48203
9642,4905,4737,792,35500,48204
13663,4254,9409,989,32300,48205
6648,3323,3325,741,58200,48206
11739,2771,8968,914,116400,48207
4525,1627,2898,623,117300,48208
10078,5157,4921,726,52600,48209
8966,5125,3841,800,40600,48210
1946,672,1274,778,42500,48211
10977,6544,4433,785,63000,48212
8061,4609,3452,702,34500,48213
10575,4272,6303,685,71900,48214
4880,2137,2743,748,87500,48215
2548,905,1643,687,145500,48216
2855,1776,1079,846,48600,48217
3231,1654,1577,619,33600,48218
18766,9788,8978,889,55700,48219
11313,7016,4297,972,175100,48220
16279,10470,5809,928,87400,48221
10088,5432,4656,891,72000,48223
14333,7637,6696,962,49100,48224
5281,3177,2104,1091,100200,48225
4382,536,3846,1440,258900,48226
15888,8594,7294,887,52600,48227
21041,10182,10859,887,33600,48228
3762,2431,1331,829,43500,48229
6520,4964,1556,1196,358700,48230
0,0,0,-,-,48233
13325,7118,6207,830,43600,48234
19559,11671,7888,942,56700,48235
11576,10527,1049,1246,296700,48236
11884,6695,5189,1123,130500,48237
10368,4889,5479,806,41000,48238
13620,10152,3468,1161,96000,48239
6708,4941,1767,1165,88800,48240
0,0,0,-,-,48242
0,0,0,-,-,48243
5617,4966,651,1680,544500,48301
6014,5202,812,1173,492700,48302
6309,5793,516,1545,381000,48304
9522,9011,511,1140,423200,48306
18039,12108,5931,1248,271300,48307
11184,9062,2122,1321,318400,48309
14686,10958,3728,1161,204500,48310
13624,10105,3519,922,190700,48312
13587,10047,3540,1012,189800,48313
8619,6455,2164,1148,242500,48314
10899,9494,1405,883,287900,48315
11397,9259,2138,1124,289900,48316
12107,7144,4963,1021,194400,48317
2359,1689,670,1017,228300,48320
12564,9276,3288,1739,298600,48322
6051,5408,643,1415,362300,48323
6516,5933,583,1171,330400,48324
10146,4716,5430,1148,177300,48326
9365,6543,2822,866,179300,48327
11694,7478,4216,852,160200,48328
9818,8532,1286,1223,185400,48329
8953,6639,2314,1687,322300,48331
7848,4883,2965,1231,247500,48334
10865,4634,6231,1173,298400,48335
10890,7407,3483,920,190600,48336
9989,4238,5751,858,64300,48340
7217,3419,3798,757,87700,48341
6359,2602,3757,732,72000,48342
9225,6466,2759,1148,226700,48346
8680,8075,605,1134,338900,48348
2805,2385,420,1079,273000,48350
2750,2473,277,1351,237700,48353
3250,3012,238,723,248800,48356
3000,2577,423,921,246600,48357
4167,2864,1303,1098,258900,48359
4570,3771,799,1138,286900,48360
5996,5069,927,915,258100,48362
2069,2030,39,1313,409400,48363
1642,1532,110,933,330900,48367
599,540,59,-,332200,48370
9256,8051,1205,885,265300,48371
5240,4609,631,1750,461900,48374
9015,6294,2721,1473,286200,48375
8095,3879,4216,1173,266000,48377
2771,2694,77,1661,327100,48380
5487,4454,1033,1070,311700,48381
8299,7769,530,1498,313200,48382
4622,4261,361,1201,254300,48383
7398,6070,1328,1190,244300,48386
10536,7664,2872,1230,223700,48390
7345,4066,3279,759,229500,48393
0,0,0,-,-,48397
614,470,144,728,128100,48401
28,28,0,-,-,48411
1988,1871,117,776,187300,48412
3062,2177,885,643,119900,48413
1131,1033,98,782,142900,48414
3624,3146,478,866,139900,48415
1836,1490,346,721,139100,48416
1152,1060,92,874,139700,48417
1515,1407,108,696,187000,48418
986,825,161,868,114700,48419
8663,6965,1698,678,124900,48420
2437,2259,178,967,155700,48421
2667,2119,548,751,124100,48422
14068,9195,4873,739,151100,48423
444,353,91,659,107800,48426
1144,898,246,675,99100,48427
2064,1851,213,1028,247200,48428
3755,3103,652,700,115000,48429
14553,11765,2788,1102,230100,48430
280,254,26,792,123200,48432
10131,8681,1450,803,148600,48433
65,40,25,-,70000,48434
727,670,57,850,125700,48435
1465,1400,65,850,185400,48436
264,126,138,595,106800,48437
2523,2444,79,1206,229000,48438
20339,15365,4974,825,188700,48439
58,26,32,-,-,48440
1681,1362,319,580,117400,48441
9079,6800,2279,964,210000,48442
3753,2822,931,739,173400,48444
472,383,89,609,85400,48445
12092,9661,2431,792,164700,48446
1046,933,113,803,98100,48449
2393,1878,515,689,154200,48450
5270,4916,354,1008,211000,48451
2161,1560,601,696,111800,48453
482,449,33,779,131900,48454
3182,2894,288,848,299400,48455
317,287,30,617,125600,48456
3324,2715,609,735,122700,48457
7930,5346,2584,778,65100,48458
1008,854,154,773,154900,48460
3128,2688,440,808,163300,48461
5068,4794,274,851,251200,48462
1819,1654,165,777,128500,48463
888,829,59,-,131000,48464
258,213,45,760,148600,48465
647,543,104,663,85300,48466
1235,1071,164,593,127800,48467
568,505,63,610,91400,48468
623,504,119,722,135200,48469
302,253,49,610,115700,48470
2510,1760,750,626,112600,48471
692,583,109,795,106300,48472
9204,7728,1476,923,147700,48473
1089,957,132,669,117900,48475
145,141,4,-,96500,48476
128,0,128,846,-,48502
11481,6036,5445,730,51000,48503
11190,6994,4196,771,35100,48504
8276,4238,4038,661,24600,48505
11454,7817,3637,763,54900,48506
13675,7871,5804,761,58000,48507
4006,3461,545,915,102300,48509
3150,2024,1126,818,100300,48519
3813,2370,1443,740,53200,48529
8563,5095,3468,783,90600,48532
0,0,0,-,-,48551
0,0,0,-,-,48553
0,0,0,-,-,48554
14133,8976,5157,772,42400,48601
12262,7095,5167,722,55600,48602
11911,7794,4117,891,142300,48603
4251,3019,1232,858,81200,48604
700,269,431,848,68900,48607
5318,4575,743,804,141800,48609
1355,1239,116,704,94300,48610
2637,1922,715,717,140200,48611
3887,3241,646,597,111100,48612
393,355,38,821,115700,48613
502,430,72,721,103700,48614
1109,875,234,673,89000,48615
2918,2360,558,674,113900,48616
3335,2610,725,690,129600,48617
2147,1818,329,640,99700,48618
262,237,25,833,122500,48619
490,391,99,678,121600,48621
2365,1988,377,801,99400,48622
4799,4197,602,838,166600,48623
6819,5950,869,590,111900,48624
5380,4526,854,537,77100,48625
2262,2100,162,751,163100,48626
37,35,2,-,104900,48627
898,835,63,894,133400,48628
3693,2878,815,649,114000,48629
21,21,0,-,-,48630
1798,1504,294,626,141700,48631
2151,1940,211,736,98600,48632
48,48,0,-,132600,48633
1876,1763,113,570,132000,48634
739,684,55,769,107200,48635
468,441,27,-,83100,48636
1287,1130,157,765,111900,48637
5607,3849,1758,771,126500,48638
13007,9516,3491,782,155300,48640
13898,10337,3561,879,152000,48642
1775,1425,350,669,97100,48647
462,388,74,1000,114400,48649
2970,2714,256,695,107400,48650
2244,1613,631,696,134900,48651
695,650,45,829,115400,48652
4785,4235,550,699,113100,48653
1028,883,145,549,93400,48654
2321,2009,312,709,114500,48655
1860,1509,351,596,71200,48656
3326,2888,438,777,134500,48657
2059,1554,505,476,81700,48658
1039,903,136,727,98200,48659
4573,3540,1033,692,120000,48661
632,597,35,883,93500,48662
0,0,0,-,-,48667
517,427,90,833,78200,48701
1472,1258,214,516,122600,48703
222,209,13,588,110800,48705
16830,13147,3683,716,108500,48706
11166,7584,3582,619,76000,48708
0,0,0,-,-,48710
439,369,70,594,94000,48720
224,220,4,-,130800,48721
1248,1125,123,742,102800,48722
4967,3846,1121,723,91600,48723
360,101,259,-,-,48724
1089,937,152,520,126300,48725
2212,1786,426,634,105800,48726
392,343,49,867,122400,48727
158,140,18,436,122900,48728
589,512,77,775,104700,48729
2387,1689,698,591,105500,48730
670,501,169,685,88300,48731
5069,3497,1572,667,123200,48732
676,549,127,747,77800,48733
3442,2472,970,706,214700,48734
447,369,78,920,91200,48735
593,498,95,800,86400,48737
569,516,53,532,103900,48738
1976,1825,151,643,127100,48739
1202,1049,153,757,114000,48740
788,680,108,711,101900,48741
777,664,113,571,132300,48742
30,24,6,-,72000,48743
1850,1623,227,833,130000,48744
599,512,87,600,99000,48745
3325,2898,427,754,131600,48746
522,490,32,640,120400,48747
728,658,70,548,94300,48748
471,443,28,906,91800,48749
4243,3246,997,662,91400,48750
381,333,48,595,80100,48754
1283,1049,234,737,135400,48755
1964,1570,394,663,64600,48756
1609,1437,172,679,125300,48757
1458,1165,293,807,79000,48759
624,571,53,832,112500,48760
451,392,59,612,77800,48761
497,479,18,1275,135500,48762
1984,1738,246,738,119200,48763
321,297,24,-,83300,48765
552,503,49,761,79700,48766
970,843,127,825,106400,48767
3742,3172,570,638,109900,48768
697,602,95,450,87500,48770
5331,3518,1813,667,90000,48801
675,560,115,735,107500,48806
374,314,60,722,80400,48807
3108,2429,679,974,222700,48808
4108,3013,1095,787,137100,48809
1229,854,375,641,110800,48811
7838,6120,1718,733,144000,48813
859,766,93,-,182600,48815
189,20,169,-,160000,48816
2453,1731,722,831,121900,48817
1037,829,208,623,147300,48818
909,849,60,939,165000,48819
6537,5573,964,882,223500,48820
2581,2339,242,1037,187400,48821
934,909,25,877,191200,48822
19555,8913,10642,971,199600,48823
0,0,0,-,-,48825
6217,5167,1050,856,159600,48827
1256,908,348,591,93900,48829
1407,1136,271,736,117600,48831
533,477,56,729,99800,48832
736,578,158,858,114100,48834
1117,962,155,725,161300,48835
4910,4141,769,971,188600,48836
8490,6868,1622,937,192700,48837
7245,5361,1884,754,137300,48838
5989,3646,2343,845,199200,48840
305,280,25,881,125000,48841
9227,6264,2963,958,163200,48842
17412,13311,4101,1023,250200,48843
293,256,37,693,98000,48845
6689,4531,2158,784,133200,48846
2282,1810,472,717,106500,48847
2867,2521,346,797,190000,48848
2257,1751,506,744,143300,48849
1622,1311,311,604,118200,48850
870,778,92,761,102200,48851
63,48,15,700,71900,48852
241,160,81,342,86400,48853
7251,5872,1379,952,178800,48854
5669,4722,947,1241,248100,48855
345,245,100,641,84700,48856
1191,1021,170,852,118600,48857
17476,9042,8434,742,143500,48858
633,501,132,436,120800,48860
695,655,40,-,137500,48861
9366,5785,3581,1077,275300,48864
736,584,152,777,92000,48865
1747,1449,298,703,125400,48866
11478,8011,3467,673,114300,48867
90,69,21,-,84100,48870
767,624,143,780,156900,48871
2526,2029,497,867,162700,48872
480,457,23,556,157200,48873
63,63,0,-,83600,48874
4117,3139,978,935,154100,48875
1639,1180,459,786,138400,48876
821,744,77,550,90700,48877
692,568,124,455,106800,48878
6696,5555,1141,781,163400,48879
2508,2007,501,733,96100,48880
2086,1775,311,502,165400,48881
2748,2398,350,660,117100,48883
1789,1630,159,772,121100,48884
390,380,10,-,125400,48885
759,646,113,728,100900,48886
2590,2042,548,699,122800,48888
598,505,93,750,99300,48889
762,601,161,814,138900,48890
1187,979,208,701,121500,48891
1795,1435,360,901,143000,48892
1988,1827,161,728,138600,48893
633,571,62,525,188100,48894
4572,3853,719,867,230200,48895
97,97,0,-,56500,48896
603,512,91,643,162000,48897
10813,7191,3622,862,101700,48906
15476,8760,6716,868,86800,48910
16362,8668,7694,831,95100,48911
7926,3425,4501,905,110000,48912
4069,2174,1895,931,79900,48915
15219,8772,6447,922,156200,48917
0,0,0,-,-,48921
1570,77,1493,709,115700,48933
9090,4727,4363,814,97300,49001
8359,5860,2499,775,163800,49002
6830,5281,1549,932,130300,49004
10443,3798,6645,855,144000,49006
4269,1189,3080,803,67000,49007
6558,4014,2544,784,158300,49008
18548,12270,6278,902,251300,49009
6465,5337,1128,804,143800,49010
866,774,92,829,98400,49011
1285,1159,126,983,192600,49012
1933,1492,441,718,106900,49013
8546,6088,2458,858,125900,49014
10996,7505,3491,825,130900,49015
8918,6311,2607,821,109300,49017
2293,2000,293,769,142200,49021
13360,7639,5721,665,91300,49022
12113,8043,4070,941,181600,49024
856,585,271,774,120300,49026
97,72,25,817,178700,49027
2360,1833,527,711,109300,49028
566,508,58,648,114500,49029
911,748,163,669,98600,49030
3308,2439,869,707,164300,49031
1128,932,196,614,126000,49032
670,599,71,837,178300,49033
998,858,140,827,166300,49034
9274,6781,2493,760,125900,49036
9048,4913,4135,680,67800,49037
3432,2535,897,817,138700,49038
1212,959,253,713,120400,49040
1936,1495,441,678,126000,49042
933,490,443,579,103800,49043
2413,1927,486,721,124500,49045
3145,2693,452,890,189300,49046
6370,4680,1690,624,122200,49047
9537,5823,3714,838,107600,49048
590,574,16,594,175600,49050
949,897,52,-,195500,49051
362,301,61,700,146100,49052
2754,2260,494,680,165500,49053
2439,1993,446,817,133800,49055
1220,999,221,1008,86900,49056
2357,1676,681,640,77900,49057
7706,6299,1407,910,145900,49058
989,876,113,722,-,49060
648,600,48,1010,144000,49061
1365,1133,232,772,134200,49064
2628,2202,426,806,165900,49065
206,170,36,989,118000,49066
1684,1501,183,876,147700,49067
6556,4915,1641,742,154100,49068
952,878,74,643,147100,49070
3904,3559,345,950,193900,49071
1113,944,169,849,138000,49072
2098,1679,419,775,111900,49073
62,0,62,381,-,49074
75,56,19,-,60000,49075
1435,1109,326,773,151000,49076
3689,2924,765,921,145300,49078
5068,3914,1154,769,153200,49079
6225,5412,813,742,163200,49080
2457,2093,364,762,117200,49082
3121,2764,357,755,223000,49083
0,0,0,-,-,49084
9983,7692,2291,852,212400,49085
2250,2072,178,799,219100,49087
1446,1307,139,1033,191200,49088
691,535,156,765,109200,49089
6163,4536,1627,771,184600,49090
7874,5521,2353,772,122100,49091
754,600,154,926,115700,49092
7567,5481,2086,729,135600,49093
1465,1045,420,674,104800,49094
911,817,94,877,221600,49095
1204,1033,171,765,145000,49096
4579,4000,579,710,178500,49097
2338,1841,497,751,112700,49098
2505,1904,601,743,130200,49099
1247,1039,208,850,159200,49101
752,593,159,894,212300,49102
3823,2185,1638,697,167100,49103
0,0,0,-,-,49104
1983,1582,401,842,178600,49106
4086,3099,987,764,145900,49107
1317,1165,152,836,124200,49111
4235,3511,724,829,166400,49112
797,620,177,815,142200,49113
183,183,0,-,365400,49115
88,88,0,-,385700,49116
