civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
7220,202,92635,3.4,31.6,12565,3060,305,0.9,21128
113,0,55699,20.6,13.5,137,85,36,30.0,21130
3596,81,128352,3.7,32.9,6922,1509,122,4.2,21131
1445,29,110655,3.7,38.3,2404,583,97,5.8,21132
17052,1342,76250,9.3,33.4,24563,10210,2014,11.0,21133
17653,1178,75638,9.6,30.9,24575,9350,3067,14.1,21136
1720,85,120982,5.4,31.4,2885,721,150,2.9,21140
17623,1324,96026,7.9,28.4,27073,9385,2402,7.9,21144
13486,471,130631,2.6,32.0,25111,5459,466,1.6,21146
3000,96,81109,2.8,28.9,4863,1079,245,0.0,21152
118,4,"250,000+",1.9,21.5,285,37,31,0.0,21153
3073,119,79299,9.6,38.0,4803,1560,311,11.9,21154
1738,79,80682,3.7,27.0,2231,722,136,0.0,21155
173,0,-,2.3,26.3,303,123,8,0.0,21156
19454,1067,73606,8.5,32.6,29798,9794,2263,8.2,21157
11108,547,82411,5.3,37.7,17380,5786,1011,7.0,21158
1619,89,76107,16.4,31.3,2213,817,120,20.2,21160
2904,122,91045,3.6,38.3,4767,1174,145,2.4,21161
1978,78,94866,4.7,31.1,3369,961,174,1.5,21162
3555,115,121444,9.3,36.8,6013,1667,511,1.4,21163
8491,661,32208,31.6,24.7,10431,6288,1093,38.2,21201
8857,991,37034,31.1,29.5,10295,6838,1403,40.5,21202
9808,526,75840,15.1,23.9,15905,4020,945,9.5,21204
5024,1300,27680,35.8,27.6,5150,9671,1962,43.9,21205
24746,2038,47871,14.9,33.6,31136,19480,3695,19.2,21206
22452,2217,55594,13.3,31.0,30504,20929,4221,15.9,21207
17058,969,69339,9.6,29.3,26875,13000,1989,8.2,21208
14973,622,77162,6.8,26.3,22976,7635,1372,5.7,21209
6453,175,85967,9.3,25.6,13794,2875,506,4.8,21210
9946,636,60533,11.0,25.9,12263,4863,896,11.3,21211
16436,1562,68324,13.8,28.6,24808,10554,2259,13.1,21212
11278,2320,33015,28.1,32.6,13405,17559,2467,30.7,21213
10608,1193,63560,11.8,31.2,13811,7388,1308,11.4,21214
22024,4125,36763,26.6,32.4,29137,31433,6301,30.1,21215
11164,1811,34892,26.5,35.4,13434,15957,2546,36.9,21216
13661,2587,27065,34.8,33.2,16067,22074,3885,44.5,21217
19977,2861,39598,25.3,30.5,31324,19015,3926,27.6,21218
4336,248,76453,8.5,28.0,7098,3343,363,10.3,21219
20407,1699,61949,11.5,32.5,27502,14203,4015,12.7,21220
19276,1973,51047,12.8,29.6,25530,16793,4462,15.7,21221
23782,2489,49092,14.8,27.2,32836,24326,4852,19.2,21222
8462,1805,26583,39.4,29.2,7606,16486,3097,47.7,21223
27267,1682,61000,17.3,29.1,28103,17519,7783,25.9,21224
13371,2109,38771,27.3,30.0,15080,17222,3762,35.2,21225
3829,250,73433,16.6,31.1,5226,2433,305,19.1,21226
17034,1147,62354,16.4,24.6,21760,12681,3487,19.5,21227
24720,1385,79716,7.3,27.3,38925,13865,2670,4.7,21228
21504,3067,45439,17.3,31.2,27039,21739,3893,22.9,21229
20229,1775,73203,15.1,26.4,24677,10210,2235,20.1,21230
9859,780,64000,21.2,27.7,10965,5197,1263,27.9,21231
36134,2224,60388,9.5,29.7,52146,22077,4975,11.4,21234
20858,1098,74201,7.9,29.3,31016,9905,1859,8.7,21236
15937,1178,63563,8.2,29.0,20788,9637,3616,7.8,21237
14729,2075,51425,15.2,32.3,22561,11549,2101,15.0,21239
0,0,-,-,-,0,0,0,-,21240
19677,1288,63964,9.5,30.9,26820,9192,3863,8.2,21244
569,75,-,-,17.7,2352,83,233,-,21250
108,11,-,-,18.3,869,29,12,-,21251
565,125,-,-,15.0,2356,111,155,-,21252
9934,476,74801,12.2,25.9,17377,5308,907,8.4,21286
18591,1122,88599,7.9,29.3,28242,12155,2869,9.2,21401
393,18,83063,2.1,10.0,878,103,32,4.1,21402
16743,698,87076,6.9,29.5,22964,9136,2535,10.1,21403
114,4,100972,2.7,25.5,292,138,0,0.0,21405
10989,427,107091,4.1,29.5,18214,4262,879,2.3,21409
16486,1592,39329,19.4,18.1,23775,18304,2666,25.6,21502
1066,75,51458,11.8,22.7,1556,709,114,22.6,21520
481,64,42417,14.4,34.8,784,686,81,26.7,21521
154,0,58603,23.7,23.0,154,26,57,100.0,21522
68,9,36458,4.1,23.8,140,103,11,0.0,21523
269,45,40833,10.4,23.0,380,318,17,0.0,21524
245,9,50515,1.7,19.9,393,218,31,0.0,21529
485,52,40278,12.2,32.8,1024,761,179,26.9,21530
979,55,46848,15.2,28.4,1361,1021,197,11.9,21531
6817,684,44748,19.3,21.6,12098,4248,773,13.3,21532
2036,79,50143,13.5,27.6,2697,1484,429,15.5,21536
184,26,33750,10.9,28.3,264,242,15,9.8,21538
1135,164,48641,16.1,22.3,1583,1239,170,18.4,21539
32,0,25000,41.1,15.3,47,41,16,66.7,21540
710,3,46328,10.4,22.8,903,325,90,27.8,21541
304,59,36944,23.0,20.6,413,357,64,43.5,21542
41,0,42727,0.0,N,102,47,0,-,21543
937,124,47928,6.5,28.8,1344,687,217,0.0,21545
6565,411,42555,14.3,20.8,8365,6451,1362,14.8,21550
868,143,50156,7.3,30.2,1353,712,183,10.3,21555
794,119,42981,2.9,20.5,1232,1062,61,0.0,21557
1094,53,59612,4.1,25.9,1749,1004,221,7.7,21561
1372,105,47717,10.0,27.4,1807,1370,188,15.0,21562
11383,662,56024,11.5,26.2,17424,9531,1607,12.4,21601
348,7,75000,4.8,36.0,511,167,96,2.6,21607
153,15,48125,15.8,35.3,214,188,38,23.3,21610
95,11,59318,11.1,N,379,206,36,25.6,21612
8155,930,43737,21.7,23.9,9757,9338,1079,34.4,21613
5589,135,97986,4.4,39.2,8882,2542,390,5.2,21617
3301,253,84605,7.8,36.2,4658,1758,473,11.0,21619
5595,345,56293,12.8,22.6,8499,5967,505,18.3,21620
322,16,55913,7.2,29.4,531,234,38,0.0,21622
881,29,68162,10.8,35.8,1409,626,87,14.5,21623
83,0,69583,39.1,22.6,76,101,14,55.6,21624
1363,42,57917,14.9,27.9,1975,909,133,19.3,21625
88,0,56528,16.4,18.8,124,70,8,-,21626
6,0,-,0.0,N,12,24,0,-,21627
296,0,36667,31.9,33.4,284,357,54,44.3,21628
4480,278,56038,12.5,29.6,5925,3765,824,18.0,21629
1221,137,64933,5.9,21.1,1965,808,70,6.2,21631
2605,295,40519,28.3,26.9,2858,3397,600,37.6,21632
67,0,61765,2.8,41.0,113,59,14,0.0,21634
1289,54,66458,7.7,30.9,1532,877,222,6.7,21635
541,34,51250,14.1,37.5,815,416,70,21.8,21636
2705,36,89919,10.3,35.6,3936,1536,257,6.8,21638
2029,231,52296,10.0,31.3,2542,2117,321,11.5,21639
601,48,51830,19.6,44.6,880,598,125,41.1,21640
36,0,63438,11.5,36.7,49,58,19,0.0,21641
2630,292,56923,17.1,28.7,3642,2419,296,27.4,21643
36,0,73750,1.0,N,191,0,0,0.0,21644
541,9,61324,11.0,30.4,721,364,115,10.0,21645
77,0,72500,0.0,34.4,142,55,12,0.0,21647
91,37,45625,12.1,32.1,144,122,30,0.0,21648
948,36,39211,34.1,38.0,815,671,597,38.7,21649
62,0,53854,0.0,N,104,78,0,0.0,21650
1385,158,58289,5.5,29.8,2052,883,288,3.8,21651
0,10,126500,6.4,-,131,121,0,-,21652
31,0,104583,0.0,16.8,46,29,5,-,21653
349,38,73750,4.6,30.0,791,591,45,0.0,21654
2952,153,60505,8.8,27.2,3697,1867,495,6.7,21655
521,21,70500,10.8,39.7,733,290,77,8.9,21657
1952,129,100968,9.3,36.2,2860,1340,217,16.5,21658
689,145,57778,14.7,31.4,778,575,146,11.4,21659
1764,191,49112,19.5,33.4,2466,1711,275,23.5,21660
1153,93,50741,8.8,29.4,1595,1218,191,12.8,21661
274,29,58125,2.4,32.3,412,316,27,0.0,21662
1268,70,67209,6.4,27.4,2311,1613,229,8.1,21663
270,14,48125,7.8,25.9,362,262,131,3.2,21664
141,61,86000,2.4,28.2,279,99,65,0.0,21665
6499,275,96447,3.4,34.3,10173,2621,376,2.0,21666
105,11,-,0.0,29.9,174,155,0,0.0,21667
1102,59,64435,4.5,29.3,1480,781,98,3.0,21668
119,6,56842,0.0,25.5,146,98,18,0.0,21669
413,47,71630,11.5,19.2,612,395,59,12.5,21671
71,13,38676,14.6,41.2,85,74,21,0.0,21672
1731,151,64503,14.5,26.7,2292,1019,287,9.8,21673
137,6,39722,0.0,32.6,128,138,0,0.0,21675
224,0,56563,3.2,27.1,309,204,68,0.0,21676
256,33,76250,0.9,16.0,457,226,9,0.0,21677
1018,70,61250,14.6,24.8,1544,787,140,18.7,21678
163,0,91250,0.0,32.3,354,211,0,0.0,21679
20451,1036,74770,9.3,31.3,28677,10009,2462,7.9,21701
21116,1072,70833,8.4,30.8,30622,10091,2942,9.7,21702
18295,1137,75730,10.4,35.5,25323,8338,3328,12.7,21703
7760,346,124167,3.8,37.8,13607,2496,522,2.3,21704
0,0,-,100.0,-,0,0,13,-,21705
2340,95,116685,3.4,42.1,4184,993,261,0.8,21710
452,71,63472,9.9,40.1,607,354,131,0.0,21711
4642,468,66914,7.5,39.0,7361,3182,504,7.1,21713
100,0,73603,0.0,N,201,44,0,0.0,21714
2592,136,63896,17.0,44.0,3738,1733,221,17.8,21716
11,13,-,0.0,N,36,12,0,-,21717
91,6,67321,8.8,42.5,126,37,9,0.0,21718
522,60,52422,10.3,34.2,781,504,117,11.7,21719
2752,267,56096,10.3,30.2,4298,1723,804,9.0,21722
397,0,-,1.9,38.1,551,75,43,0.0,21723
3265,196,66277,13.9,27.9,5312,1571,343,11.1,21727
532,21,81625,0.0,32.7,828,203,16,0.0,21733
357,39,46705,9.3,23.9,415,252,77,4.6,21734
901,26,177260,0.1,30.3,1918,205,32,0.0,21737
1755,36,204432,0.5,36.7,3336,414,35,0.0,21738
25851,2603,45205,19.7,25.8,34262,25255,4922,24.4,21740
16310,1055,65979,9.0,28.8,24240,10513,2849,9.9,21742
0,0,-,-,-,0,0,0,-,21746
1630,114,44706,10.0,36.0,2659,1698,193,9.4,21750
3306,177,126793,3.0,39.0,5499,895,141,5.4,21754
3109,138,102434,2.0,34.6,4995,1177,195,0.7,21755
2039,108,89022,7.4,41.8,2992,1031,213,11.8,21756
1789,102,76298,4.6,28.4,2656,681,361,1.6,21757
2287,103,76739,7.6,37.9,3824,1406,212,11.9,21758
205,0,138711,3.7,30.7,290,37,0,0.0,21762
230,10,30234,9.7,27.0,437,198,27,0.0,21766
521,47,46493,22.9,20.5,731,709,55,40.4,21767
6034,343,117807,3.0,36.6,10217,2310,387,0.7,21769
2904,125,120565,2.2,41.5,4791,840,137,1.1,21770
15748,776,114719,3.0,38.2,25663,5758,1230,2.4,21771
2948,191,97315,3.9,39.1,4683,1406,194,3.5,21773
6757,377,113652,3.4,39.2,11901,1870,408,2.9,21774
2845,150,79141,4.5,38.5,4295,1261,142,4.7,21776
810,57,103152,4.1,46.1,1424,280,63,2.5,21777
758,50,83553,4.4,28.3,988,224,70,0.0,21778
620,28,115234,5.2,40.1,748,381,14,0.0,21779
644,53,58375,13.1,37.1,1122,490,108,17.4,21780
42,0,-,0.0,N,171,0,0,0.0,21781
1992,157,62591,8.6,36.5,2909,1351,321,11.2,21782
4520,193,74784,5.5,32.1,7086,2535,503,6.9,21783
20300,788,107304,2.9,36.7,34371,8277,902,2.9,21784
5413,227,69937,12.5,36.0,7492,3348,861,13.6,21787
6286,509,70694,7.1,32.6,9306,3347,886,6.1,21788
26,0,-,0.0,N,48,21,0,-,21790
2735,164,81157,9.0,39.5,4217,1999,324,8.5,21791
5206,363,82702,7.7,29.8,8456,2596,499,6.3,21793
1340,68,185250,1.1,33.1,2588,496,33,0.0,21794
4304,210,58444,6.4,23.5,6900,3125,443,5.7,21795
4568,87,128114,4.0,35.9,7397,1888,368,3.4,21797
1198,84,79712,8.9,34.4,1708,617,108,9.0,21798
13534,1114,52099,15.8,21.8,18499,11040,3054,18.1,21801
21,0,-,41.0,N,20,89,11,-,21802
19841,1500,47361,20.1,20.2,26475,14357,3472,21.1,21804
245,44,-,9.2,24.6,420,79,44,0.0,21810
9957,619,62286,7.2,25.0,16080,9751,1417,10.7,21811
1392,56,82500,5.5,31.4,2240,1039,70,2.9,21813
99,12,47583,16.1,N,100,421,19,0.0,21814
1854,224,33446,32.1,23.7,2466,3212,507,53.5,21817
287,22,36544,23.6,32.8,611,455,41,61.9,21821
1202,82,42632,10.2,25.4,1313,617,317,12.9,21822
49,11,25625,27.2,12.6,63,77,24,0.0,21824
2870,209,67196,14.8,16.8,3319,1996,511,15.8,21826
297,28,61691,4.1,28.2,488,148,28,0.0,21829
2086,152,70990,6.7,20.9,2925,1187,239,6.4,21830
298,42,75685,1.5,19.5,352,129,99,0.0,21835
1470,158,55673,9.6,32.1,2003,1256,158,11.5,21837
819,23,66202,8.3,31.6,931,466,190,13.3,21838
224,39,73087,14.2,37.9,482,279,0,14.4,21840
612,54,77700,2.9,25.8,600,454,158,0.0,21841
5508,460,54717,7.9,19.5,8166,4481,884,8.3,21842
1733,112,56774,8.8,24.3,2273,1374,261,8.9,21849
1292,216,56128,11.8,26.1,1826,802,243,15.6,21850
3109,456,40559,21.5,25.5,3907,3921,801,24.1,21851
3797,368,33345,26.1,21.3,6153,4512,785,31.2,21853
282,0,44399,19.5,18.4,391,366,83,49.4,21856
479,40,56250,9.3,30.3,660,394,35,15.7,21861
126,91,-,29.6,N,105,66,72,0.0,21862
2052,206,47321,14.6,25.9,2969,1948,375,17.4,21863
370,0,59236,24.3,26.1,552,349,36,28.3,21864
200,14,92381,2.6,25.3,422,309,40,0.0,21865
16,5,-,85.7,-,16,65,0,100.0,21866
7,0,-,78.8,N,7,26,0,100.0,21867
417,22,52250,11.8,31.1,644,418,95,21.5,21869
766,37,39769,14.7,29.2,1463,595,231,17.6,21871
410,0,43934,10.7,28.1,238,225,94,0.0,21872
1236,163,54625,9.3,23.1,1416,845,219,10.6,21874
2855,339,55000,17.6,22.3,4052,2440,619,22.9,21875
0,0,-,-,-,0,0,0,-,21890
8798,591,70983,11.3,29.5,13191,5683,1328,10.9,21901
0,3,-,62.4,-,3,133,8,-,21902
2882,314,63527,6.9,26.9,4176,2076,489,12.6,21903
3395,338,71596,8.4,31.6,5528,2266,328,5.2,21904
5000,454,71833,9.5,29.8,7860,3333,554,11.5,21911
661,0,70129,0.0,27.1,899,111,123,0.0,21912
484,67,33798,7.8,30.6,660,332,116,9.6,21913
293,13,75313,32.1,24.9,413,347,23,50.8,21914
1693,72,71650,4.0,32.4,1729,1138,265,3.3,21915
1,0,-,90.5,-,30,35,0,-,21916
1619,35,84706,3.6,30.5,2237,510,148,0.0,21917
1966,219,74000,8.9,36.7,2920,1223,292,3.1,21918
1501,11,66919,5.9,37.6,2327,998,127,5.6,21919
111,0,33385,20.1,28.7,181,199,32,27.6,21920
21118,1372,64351,12.5,25.6,30959,14286,3255,15.1,21921
144,0,90764,21.7,33.4,162,104,19,-,21930
31659,1901,94539,9.9,32.3,41587,13465,10708,10.7,22003
23382,886,124317,3.5,33.7,38405,7784,3088,3.9,22015
8614,275,116365,2.9,38.0,14965,3210,671,3.3,22025
7866,558,82344,13.3,40.9,10500,3745,2408,11.1,22026
1103,140,194702,5.4,30.5,2076,253,59,5.7,22027
31321,1874,112467,6.5,33.0,47797,8228,5918,4.5,22030
18108,942,104225,6.9,32.0,25403,5120,4117,5.2,22031
15220,645,140051,5.5,34.5,26974,5581,1718,2.1,22032
22839,840,107053,5.2,33.4,33744,5135,3005,6.0,22033
0,0,-,-,-,0,0,0,-,22035
8971,504,201370,1.4,36.9,16642,3003,485,1.4,22039
14036,970,69318,16.7,30.8,17801,7968,6847,22.1,22041
20847,1166,101293,6.0,29.4,25768,6005,5109,6.5,22042
14810,599,108781,6.1,27.2,20415,4330,2913,3.3,22043
7399,254,79872,13.3,30.3,10103,3015,1785,12.4,22044
10010,511,123375,2.8,28.6,15769,3048,1034,1.9,22046
2290,250,79790,4.2,28.4,7710,1063,254,4.0,22060
8241,475,215122,2.4,33.8,17045,3193,475,2.6,22066
19010,1137,105735,4.8,34.0,27968,5613,2791,6.5,22079
13878,620,186225,2.5,29.6,28444,5578,741,2.1,22101
13190,440,110799,4.3,28.9,22058,4150,1425,3.3,22102
9668,266,157865,2.7,36.2,17222,3036,573,1.8,22124
447,10,115417,5.0,32.1,628,122,66,12.3,22125
1210,128,60186,4.8,15.0,3551,277,179,4.8,22134
13558,882,92158,6.8,29.4,19611,6416,4036,6.3,22150
9131,451,108494,4.3,29.4,13358,4138,2224,2.8,22151
15358,763,116688,3.5,33.8,25152,5013,2241,3.6,22152
16202,599,136176,3.2,33.8,26808,5391,2260,3.2,22153
4695,377,65909,12.5,40.4,6963,2107,1211,13.1,22172
13425,411,137388,4.2,29.8,21267,4131,1505,2.9,22180
7904,381,150938,4.8,35.7,13623,2774,912,5.7,22181
13061,505,170839,3.7,30.0,23467,4435,1363,2.6,22182
0,0,-,-,-,0,0,0,-,22185
35932,2284,81756,9.6,37.7,45220,12145,13344,11.2,22191
29447,1502,94528,6.6,39.3,45496,11044,5791,7.5,22192
41633,2976,93470,7.6,39.6,60934,15608,11486,9.1,22193
26671,662,119117,7.1,28.6,32344,2947,2430,7.6,22201
16170,507,107341,8.2,28.6,20966,2927,1034,7.0,22202
14772,457,98583,9.7,27.3,19384,3519,2165,6.2,22203
32684,1307,76071,13.7,29.2,40829,9983,8482,16.9,22204
11034,314,175289,4.5,28.6,17208,2874,959,4.4,22205
13555,802,104091,8.0,29.0,17660,2386,1738,9.4,22206
16785,470,170423,4.0,28.3,30791,4868,1134,2.4,22207
8918,454,102066,12.6,26.1,10797,1313,994,10.4,22209
41,8,26442,13.0,10.7,81,17,0,0.0,22211
1997,24,161940,3.0,30.2,3283,534,144,1.5,22213
0,0,-,-,-,0,0,0,-,22214
7490,166,129475,3.5,29.2,11191,1701,459,1.5,22301
11777,318,100463,9.0,28.7,15198,2660,1714,8.6,22302
9369,322,89442,5.5,34.3,11571,2465,1718,4.6,22303
29164,1500,76883,9.1,31.7,34766,8994,6955,9.5,22304
10691,337,83995,16.9,32.8,10690,3530,4685,21.0,22305
17784,941,68993,11.4,34.8,22260,8626,7033,11.9,22306
5636,224,106673,3.2,29.9,9148,2075,352,2.0,22307
6377,213,172500,0.7,32.3,12776,2278,139,0.0,22308
17899,1231,81226,11.2,35.2,22967,8127,6988,14.3,22309
16961,886,120577,4.6,33.2,25779,5139,2336,4.8,22310
10278,516,61993,16.2,31.8,11331,4096,3838,24.2,22311
18514,1217,76245,10.7,31.0,20776,7064,8075,13.4,22312
20392,538,120319,7.2,30.4,26177,5927,1762,10.8,22314
15640,593,126300,3.2,34.5,25098,3901,1215,2.2,22315
13919,1110,53980,16.6,27.7,19810,6937,3384,18.3,22401
14317,670,86337,5.8,40.5,24753,6798,1975,5.3,22405
11448,520,89146,6.3,40.6,20123,6398,1739,7.1,22406
28411,1490,78975,8.2,36.8,46319,13188,5316,8.2,22407
14825,990,84798,8.8,36.0,22237,6095,2841,9.1,22408
1247,54,44854,19.0,22.1,1739,977,286,24.7,22427
238,35,45750,18.1,23.7,287,91,108,0.0,22432
257,0,81908,0.0,42.7,361,12,66,0.0,22433
1233,118,46701,5.2,22.6,1954,841,278,7.1,22435
437,14,58333,11.7,33.5,693,142,56,25.2,22436
575,0,75038,7.8,43.7,868,334,132,0.0,22437
94,0,26193,0.0,22.8,117,48,27,0.0,22438
3554,248,55703,9.9,42.0,5773,3313,877,3.6,22443
115,11,60000,1.5,10.8,407,19,10,1.1,22448
938,68,54608,7.1,32.3,1336,659,164,0.0,22454
668,54,47788,14.5,26.6,1019,481,158,28.9,22460
495,60,38029,18.2,40.2,713,399,255,0.0,22469
1869,193,56574,16.3,28.9,3544,2282,449,21.0,22473
407,15,61111,3.0,60.9,556,239,38,0.0,22476
153,9,74722,4.5,14.8,600,559,20,0.0,22480
1084,89,38859,11.3,35.8,2089,1750,227,7.0,22482
12249,855,84857,5.6,37.2,20167,5732,1886,7.0,22485
350,65,42583,11.6,22.5,1015,665,108,19.3,22488
1861,92,55601,9.3,29.2,2904,1516,622,8.5,22503
129,2,80446,0.0,39.4,171,68,2,-,22504
5989,467,77619,3.2,45.6,11255,4347,1117,2.8,22508
26,0,-,0.0,N,26,0,0,-,22509
384,13,58917,11.5,23.3,747,537,34,27.6,22511
1349,51,55000,10.9,39.9,1948,785,264,12.9,22514
3012,150,63102,11.6,42.6,4200,2495,888,8.7,22520
67,0,35323,0.0,N,116,94,23,-,22529
18,0,-,0.0,N,51,22,0,0.0,22530
1463,227,60268,13.2,43.1,2343,799,716,12.3,22534
266,10,45536,31.3,27.6,341,233,73,29.6,22535
112,0,109620,0.0,N,238,45,0,0.0,22538
924,5,72411,7.7,21.6,1907,1025,164,12.6,22539
991,138,69250,5.0,50.4,1691,697,86,3.8,22542
7724,744,61810,11.8,36.8,11753,4335,1408,15.7,22546
113,0,-,81.1,N,108,334,40,100.0,22548
9367,582,71730,10.7,44.7,14552,5475,2423,13.5,22551
7091,339,93372,4.6,39.6,12405,2774,1097,4.9,22553
26423,1261,107567,4.3,41.9,44243,8872,4141,4.0,22554
13425,929,99527,4.8,40.2,22373,5010,2608,5.6,22556
2613,257,41913,19.7,29.0,3720,2109,963,32.1,22560
1107,227,47500,11.4,39.8,2038,939,289,7.8,22567
2230,157,44326,12.5,27.0,3327,1982,571,12.0,22572
837,55,44732,10.1,25.4,1242,592,265,22.5,22576
992,52,56875,8.0,21.1,1692,1123,220,12.4,22578
29,0,-,0.0,N,60,40,0,-,22579
2327,101,49764,11.7,34.2,3354,1833,636,19.0,22580
13570,755,46960,14.3,21.8,18311,8568,5000,15.7,22601
15186,880,74852,5.2,31.0,22605,6947,2598,4.4,22602
6400,407,64674,7.3,28.2,9976,4415,1726,6.6,22603
879,9,63798,4.0,51.6,1364,597,194,6.3,22610
4116,167,67240,13.0,33.0,6406,2169,1311,14.8,22611
1403,35,95000,3.3,37.7,2213,623,154,0.7,22620
345,0,77917,0.0,54.7,568,113,6,0.0,22623
1148,47,57500,9.2,24.9,1916,723,245,13.6,22624
2003,124,79554,5.3,44.7,3287,765,249,1.8,22625
208,18,46797,12.1,35.1,452,234,70,0.0,22627
15037,1061,60593,11.8,39.8,22818,9141,3793,17.4,22630
1026,37,60272,10.6,33.9,1639,614,92,0.0,22637
257,0,99167,3.0,24.0,409,176,27,0.0,22639
440,14,65417,10.1,25.7,534,101,84,15.1,22640
153,0,-,11.2,37.5,301,164,9,0.0,22641
2415,222,83778,9.1,47.0,3574,1009,460,1.1,22642
40,0,-,27.5,N,91,23,0,0.0,22643
1206,45,58669,8.0,31.2,1821,543,139,11.7,22644
2119,103,78636,4.1,31.0,3128,1147,394,3.8,22645
64,37,-,4.6,N,166,55,0,-,22646
324,54,56083,9.4,47.5,469,346,93,12.3,22650
514,50,66280,3.0,56.8,1038,357,190,0.0,22652
838,109,80755,2.1,42.3,1147,335,84,0.0,22654
11205,470,67229,5.6,29.2,15741,3991,2280,7.4,22655
1396,43,74018,2.9,29.8,2306,877,270,0.0,22656
4805,335,56955,8.7,38.2,7263,2924,934,9.6,22657
1234,67,48977,5.7,25.6,1552,738,314,3.7,22660
732,20,60324,5.7,27.7,663,406,486,7.8,22663
3826,239,44393,17.3,28.9,5904,3274,1028,21.3,22664
15751,1014,61375,11.1,37.1,23557,9234,4396,11.1,22701
516,11,34676,15.9,31.6,469,206,287,41.1,22709
18,0,-,0.0,N,18,0,0,-,22711
4908,283,71974,5.6,41.4,6319,1964,1254,4.9,22712
818,29,90156,1.5,37.9,1229,332,130,0.0,22713
467,47,67059,3.7,25.3,719,220,134,9.3,22714
516,15,55399,4.7,39.0,1014,591,15,0.0,22715
493,12,61563,4.0,33.1,509,249,378,0.0,22716
352,23,71442,19.5,32.2,450,250,98,38.9,22718
173,19,36179,42.1,37.3,135,80,87,54.2,22719
627,15,118750,0.0,36.5,858,332,77,0.0,22720
170,0,-,5.8,34.6,324,130,26,0.0,22722
20,0,-,0.0,N,20,21,13,-,22723
1108,50,105054,3.2,51.1,1802,651,128,6.6,22724
257,35,44559,11.5,38.9,437,210,54,16.7,22726
1956,90,45455,9.0,27.9,2931,1742,697,9.8,22727
1810,33,105662,9.8,44.3,2668,543,175,12.3,22728
27,0,60750,3.4,N,44,19,5,-,22729
87,0,-,0.0,N,193,32,0,0.0,22730
42,0,64135,0.0,N,88,0,0,0.0,22731
129,0,-,0.0,48.6,212,74,32,0.0,22732
779,105,75417,1.0,29.6,1051,720,411,0.0,22733
1773,92,72857,8.2,36.9,2447,760,488,13.8,22734
1830,169,66346,8.1,41.6,2368,559,396,0.0,22735
314,49,88750,0.0,45.9,655,171,76,0.0,22736
1365,66,58854,6.7,52.0,2084,895,270,4.6,22737
444,34,48672,12.3,33.0,801,336,200,0.0,22738
559,9,40694,15.2,45.2,759,495,273,14.4,22740
54,0,55000,0.0,N,39,95,45,0.0,22741
1116,69,95000,5.6,46.3,1756,305,164,10.1,22742
96,13,122596,0.0,N,163,56,13,-,22743
589,0,56705,7.2,35.3,721,352,95,16.0,22747
144,0,57656,20.1,45.5,178,104,85,0.0,22749
18531,1081,42338,33.4,16.4,29598,7602,5073,20.7,22801
15110,853,45224,20.3,16.5,19509,7731,4421,21.1,22802
816,171,-,0.0,13.1,3018,114,179,-,22807
322,10,63846,0.0,58.9,543,367,82,0.0,22810
284,46,55714,4.8,33.6,346,147,93,0.0,22811
4364,112,56976,4.2,18.6,7030,2228,916,7.8,22812
4097,300,51465,10.8,22.0,6456,2603,662,14.2,22815
123,35,33672,34.6,40.4,204,51,7,100.0,22820
2979,85,54067,6.8,18.3,3512,1043,1363,10.5,22821
3023,132,51757,7.1,29.3,4729,2036,659,9.2,22824
4713,258,50279,12.5,26.7,7366,3134,1051,12.4,22827
783,22,59271,10.3,30.3,1257,531,147,4.8,22830
515,61,66301,9.3,17.6,731,276,121,19.8,22831
723,62,54226,16.3,20.3,1152,256,58,15.9,22832
453,39,56979,6.7,20.2,749,227,54,0.0,22834
4980,446,48359,16.6,34.9,7599,4248,1267,20.4,22835
2489,57,70917,7.1,23.5,3711,1174,308,13.2,22840
1476,26,58387,8.4,20.2,2147,622,532,12.1,22841
2438,197,47254,13.9,27.1,3197,2062,893,13.5,22842
1140,54,59231,9.7,27.7,1842,516,211,13.5,22843
2321,91,46228,11.4,26.8,3306,1654,405,15.4,22844
10,0,-,0.0,-,10,10,0,-,22845
1203,70,67482,2.9,19.3,1766,430,306,0.0,22846
492,19,53625,5.5,27.1,757,232,30,10.5,22847
2143,159,44504,13.5,27.9,3509,1407,562,6.1,22849
494,65,62390,17.2,34.7,808,253,108,19.4,22850
2756,335,39679,18.7,32.4,2924,2680,1273,28.8,22851
1903,193,44291,20.1,24.4,2712,1738,583,34.0,22853
17064,279,63283,10.8,19.9,25730,8532,2563,13.6,22901
13196,481,59122,18.9,17.4,16177,5286,3419,22.5,22902
19004,869,55840,25.7,19.6,32991,6780,2712,14.3,22903
999,86,-,46.2,13.6,5150,212,180,0.0,22904
8892,247,77925,3.6,21.3,15105,3390,1341,1.6,22911
1904,57,61667,4.8,27.7,2867,1371,299,0.0,22920
856,10,46929,20.1,32.0,1517,509,159,19.3,22922
2697,135,71993,5.7,28.7,3981,1127,385,2.8,22923
167,0,71985,13.0,30.1,236,56,46,16.4,22931
4125,181,72151,8.1,26.5,6885,1595,449,9.8,22932
473,18,58194,8.9,33.1,696,334,37,0.0,22935
2420,80,110911,5.8,24.0,4067,1292,267,12.1,22936
