housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
1230,1071,159,918,204800,28033
7484,5490,1994,841,221000,28034
7461,6227,1234,1709,579100,28036
10892,9149,1743,1126,455700,28037
12,0,12,-,-,28039
2922,2493,429,697,148000,28040
4,4,0,-,-,28041
94,43,51,728,91300,28042
8151,5235,2916,744,176100,28043
13734,7246,6488,1058,173500,28052
16893,7900,8993,1150,220200,28054
13618,10803,2815,1097,283800,28056
1278,1118,160,765,209500,28071
224,177,47,617,187300,28072
2177,1503,674,870,125800,28073
12,12,0,-,-,28074
6514,6082,432,2257,444000,28075
97,68,29,-,-,28076
122,42,80,821,130700,28077
26408,19057,7351,1722,441700,28078
13848,11152,2696,1895,352000,28079
2907,2531,376,1135,231300,28080
11142,7877,3265,1080,257300,28081
10284,6613,3671,1120,194300,28083
10402,7674,2728,879,181600,28086
1124,900,224,751,225500,28088
14,11,3,-,-,28089
2741,2005,736,680,140200,28090
824,570,254,865,128200,28091
16047,11240,4807,937,220700,28092
2770,2264,506,861,281200,28097
1634,1229,405,1152,153300,28098
455,431,24,1167,342000,28101
35,13,22,-,-,28102
4026,3169,857,1006,230900,28103
12245,11386,859,1705,482200,28104
17010,11533,5477,1663,389100,28105
3297,2726,571,1197,352000,28107
16,16,0,-,-,28108
168,144,24,672,185700,28109
18785,14168,4617,1313,302600,28110
10490,7480,3010,1124,272300,28112
2777,2017,760,707,132400,28114
16196,11883,4313,1193,330500,28115
19074,12767,6307,1593,567200,28117
1053,718,335,858,100900,28119
9946,7159,2787,1179,272500,28120
2114,1844,270,1078,267500,28124
1007,881,126,1083,305400,28125
2852,2311,541,853,235400,28127
2817,1964,853,828,179700,28128
2383,2067,316,872,241100,28129
979,662,317,975,160500,28133
5028,3221,1807,1694,336200,28134
1273,859,414,962,211900,28135
35,12,23,-,-,28136
1023,853,170,1085,250600,28137
4025,2785,1240,1015,204300,28138
7836,6210,1626,842,195300,28139
10818,5855,4963,982,205900,28144
12635,10357,2278,888,227600,28146
9341,5900,3441,1036,241600,28147
11068,7559,3509,793,195600,28150
9573,6482,3091,904,188200,28152
1268,786,482,1042,160300,28159
1770,846,924,692,121300,28160
2107,1726,381,755,267100,28163
6069,5059,1010,1161,268800,28164
4005,3415,590,1280,302300,28166
940,909,31,-,215800,28167
4277,3572,705,821,176100,28168
45,35,10,-,-,28169
3925,2430,1495,825,109900,28170
19956,17849,2107,1700,558500,28173
2739,2013,726,1069,212400,28174
9360,2498,6862,1862,425900,28202
10454,3253,7201,1829,708600,28203
5716,1478,4238,1694,576900,28204
22820,9533,13287,1376,410800,28205
6678,2197,4481,1225,239700,28206
4106,3419,687,1579,1348900,28207
16057,6381,9676,1173,198300,28208
12299,6226,6073,1606,596000,28209
20727,11443,9284,1444,486000,28210
13201,7582,5619,1660,701900,28211
16030,5934,10096,1274,236300,28212
18475,8526,9949,1341,251700,28213
14948,11113,3835,1570,258400,28214
23687,15558,8129,1349,273800,28215
22986,11702,11284,1464,246100,28216
12682,3930,8752,1498,238500,28217
0,0,0,-,-,28223
15733,10604,5129,1477,560100,28226
21806,15041,6765,1412,313900,28227
0,0,0,-,-,28244
21027,6365,14662,1481,297300,28262
31217,19521,11696,1607,300300,28269
12245,9254,2991,1662,543600,28270
18201,9469,8732,1671,304900,28273
0,0,0,-,-,28274
28537,17340,11197,1814,507600,28277
13052,9926,3126,1736,413400,28278
0,0,0,-,-,28280
0,0,0,-,-,28282
7185,2598,4587,926,109900,28301
13926,6367,7559,1125,174900,28303
14728,7971,6757,1218,154300,28304
3025,1713,1312,1029,242600,28305
16199,10265,5934,1115,218900,28306
4052,31,4021,1440,-,28307
0,0,0,-,-,28308
0,0,0,-,-,28310
14618,7420,7198,1122,195700,28311
7869,5758,2111,961,207300,28312
22545,10557,11988,1197,172000,28314
5899,4032,1867,1131,279700,28315
1689,1441,248,765,118300,28318
3110,2257,853,763,103200,28320
1754,1349,405,992,211800,28323
197,94,103,805,100000,28325
8277,5390,2887,1489,244500,28326
7122,5635,1487,1362,299500,28327
9171,5724,3447,795,152100,28328
111,111,0,-,-,28330
7,7,0,-,-,28331
288,200,88,692,109600,28332
3699,2397,1302,859,92800,28333
8853,6229,2624,826,171300,28334
3629,2267,1362,682,179600,28337
1465,1197,268,600,161200,28338
2848,2181,667,1006,158200,28339
3700,2378,1322,776,81900,28340
1042,796,246,810,120300,28341
22,22,0,-,183300,28342
650,350,300,766,57100,28343
1289,1021,268,780,124200,28344
4659,2859,1800,652,95700,28345
384,291,93,758,98600,28347
13562,9885,3677,1111,203700,28348
1609,1290,319,861,106700,28349
80,46,34,-,-,28350
1738,1203,535,818,92100,28351
8471,4657,3814,771,112300,28352
0,0,0,-,-,28355
2225,1707,518,731,214900,28356
1059,814,245,862,104000,28357
12626,7178,5448,837,106200,28358
7,0,7,-,-,28359
4602,3230,1372,763,107000,28360
19,15,4,-,112500,28362
456,304,152,734,99000,28363
4890,3645,1245,757,76100,28364
5608,4268,1340,922,119000,28365
1690,1306,384,942,127600,28366
31,10,21,-,37500,28367
36,31,5,-,-,28368
773,587,186,758,75700,28369
2345,1627,718,1081,151100,28371
4238,2508,1730,728,100900,28372
1051,863,188,882,230800,28373
8993,7666,1327,1691,440400,28374
69,60,9,-,92500,28375
15433,10979,4454,1091,208100,28376
4057,2793,1264,665,88900,28377
22,0,22,-,-,28378
9957,6210,3747,813,137100,28379
2317,1854,463,962,119400,28382
2699,2060,639,783,74400,28383
3642,2613,1029,808,92500,28384
1054,918,136,546,129400,28385
1869,1410,459,684,65300,28386
7597,4314,3283,1137,366600,28387
8676,4239,4437,1151,195200,28390
2200,1718,482,875,184300,28391
795,578,217,742,107800,28392
771,647,124,890,69500,28393
1978,1549,429,1130,275300,28394
948,746,202,1071,226200,28395
979,719,260,594,150200,28396
2306,1271,1035,833,86000,28398
598,337,261,779,136400,28399
10776,4364,6412,1183,263000,28401
18610,6617,11993,1293,337600,28403
15567,8934,6633,1405,337000,28405
14061,11777,2284,1445,382900,28409
15663,12523,3140,1685,363600,28411
19449,11213,8236,1326,342600,28412
1120,808,312,1029,205100,28420
806,576,230,669,109000,28421
3444,3011,433,1460,295000,28422
834,712,122,939,120600,28423
42,18,24,713,69000,28424
4084,3200,884,989,206300,28425
3110,2447,663,1515,490100,28428
3687,3257,430,870,231900,28429
756,472,284,594,121000,28430
2706,1759,947,736,89700,28431
549,413,136,871,113700,28432
1543,1108,435,891,151700,28433
352,256,96,580,152000,28434
706,605,101,581,154900,28435
634,413,221,1131,190500,28436
578,436,142,638,176200,28438
422,273,149,690,104000,28439
1095,791,304,928,104800,28441
471,452,19,-,109300,28442
9868,8016,1852,1372,356500,28443
955,692,263,631,-,28444
4235,3367,868,1318,332500,28445
457,452,5,-,194300,28447
357,273,84,-,130400,28448
886,687,199,1356,643400,28449
813,681,132,983,266800,28450
18282,15019,3263,1465,315300,28451
328,165,163,683,-,28452
1167,833,334,676,108900,28453
1172,1019,153,1665,193400,28454
866,593,273,765,78700,28455
1460,1220,240,841,153600,28456
4210,3458,752,866,233300,28457
2452,1488,964,701,114600,28458
5642,4209,1433,1544,310000,28460
10767,9054,1713,1356,388800,28461
5400,4488,912,859,229800,28462
2396,1743,653,673,120000,28463
797,482,315,925,174600,28464
4169,3696,473,1154,436200,28465
3935,2808,1127,851,179800,28466
6624,5935,689,1346,281000,28467
2537,2229,308,1379,362300,28468
4384,3792,592,948,413200,28469
4719,3619,1100,1060,252500,28470
6777,4790,1987,788,141000,28472
2043,1791,252,751,168700,28478
2507,2052,455,1336,298100,28479
1292,1049,243,1892,1049500,28480
7827,3817,4010,717,78600,28501
8621,5338,3283,905,124500,28504
785,538,247,931,48100,28508
0,0,0,-,-,28509
728,581,147,1102,261300,28510
257,234,23,-,154900,28511
1793,1432,361,1008,529400,28512
4255,3009,1246,778,150500,28513
898,670,228,598,137000,28515
5485,3681,1804,869,292300,28516
3200,2512,688,841,162900,28518
195,109,86,1082,135800,28519
87,64,23,-,222700,28520
638,587,51,-,106300,28521
1132,810,322,667,167700,28523
131,123,8,-,180100,28524
1182,880,302,756,80200,28525
992,773,219,867,118600,28526
545,455,90,1567,174500,28527
243,209,34,-,247300,28528
880,687,193,751,138100,28529
3099,1894,1205,810,122900,28530
436,367,69,968,295500,28531
7446,4104,3342,1270,193200,28532
0,0,0,-,-,28533
6,6,0,-,-,28537
964,471,493,865,86100,28538
7234,5290,1944,1176,207200,28539
18869,11144,7725,1014,201700,28540
77,0,77,1607,-,28542
1782,59,1723,1425,-,28543
1842,561,1281,1165,136700,28544
19492,10893,8599,1174,212200,28546
2033,0,2033,1454,-,28547
5149,3675,1474,714,119700,28551
94,94,0,-,95400,28552
210,164,46,-,173200,28553
46,46,0,-,-,28554
2254,1613,641,950,147000,28555
415,324,91,-,340000,28556
7628,4839,2789,1143,331800,28557
11747,8360,3387,992,191600,28560
17217,12857,4360,1131,246400,28562
8793,6740,2053,951,245300,28570
1339,1184,155,1106,365100,28571
2546,1790,756,914,120700,28572
799,589,210,693,152000,28573
6859,5212,1647,1123,204500,28574
69,58,11,-,242900,28575
109,64,45,1042,441700,28577
1419,994,425,834,87100,28578
266,243,23,-,416000,28579
3723,2308,1415,835,116200,28580
54,47,7,-,172500,28581
623,536,87,985,310700,28582
6026,4793,1233,1300,308000,28584
1569,1205,364,746,116000,28585
3138,2362,776,828,100600,28586
100,90,10,-,95000,28587
21,21,0,-,-,28589
11088,8267,2821,1076,243400,28590
1819,1511,308,1688,563600,28594
21244,14475,6769,951,236100,28601
11535,7638,3897,830,180300,28602
2956,2262,694,932,319200,28604
1620,1155,465,1105,449500,28605
750,655,95,-,78700,28606
12645,6323,6322,1081,339200,28607
2816,2432,384,1090,229000,28609
4425,3356,1069,867,159400,28610
163,163,0,-,-,28611
4803,3696,1107,787,159400,28612
9554,7069,2485,822,208400,28613
925,642,283,681,152700,28615
21,21,0,-,222500,28616
722,573,149,743,198700,28617
890,667,223,1057,308000,28618
182,79,103,590,201000,28619
4228,2954,1274,764,147500,28621
1180,910,270,702,171100,28622
789,660,129,774,181400,28623
629,438,191,561,-,28624
15420,11228,4192,996,216000,28625
1389,1267,122,1266,301300,28626
549,376,173,678,190300,28627
25,22,3,-,-,28628
15,0,15,-,-,28629
8023,6211,1812,808,197800,28630
271,195,76,-,-,28631
1944,1592,352,929,125700,28634
1363,1300,63,-,141600,28635
1927,1536,391,781,209500,28636
666,429,237,734,189400,28637
4545,3412,1133,693,174800,28638
2080,1440,640,736,252200,28640
31,0,31,-,-,28641
2396,1610,786,565,131600,28642
1640,1322,318,1238,133500,28643
594,392,202,874,251500,28644
19093,13682,5411,726,157800,28645
226,186,40,-,394300,28646
506,300,206,648,121900,28649
4974,4152,822,793,209800,28650
2104,1760,344,641,181700,28651
49,49,0,-,-,28652
25,25,0,-,-,28653
1395,1110,285,941,234400,28654
22141,16094,6047,827,170400,28655
3594,2935,659,748,223600,28657
10204,7671,2533,933,192500,28658
8632,5702,2930,714,151700,28659
963,732,231,921,189500,28660
0,0,0,-,-,28662
277,245,32,-,204300,28663
22,22,0,-,-,28664
1072,859,213,620,165900,28665
76,76,0,-,-,28666
104,34,70,732,133300,28667
84,84,0,-,-,28668
1197,1098,99,-,137700,28669
883,606,277,707,161000,28670
108,79,29,-,189600,28671
76,76,0,-,178400,28672
2878,2559,319,1157,447200,28673
3074,2343,731,717,202100,28675
1354,1082,272,526,226700,28676
14467,9679,4788,861,207000,28677
1906,1753,153,830,203100,28678
1004,875,129,1049,282400,28679
9747,7866,1881,719,188000,28681
581,478,103,1519,595100,28682
551,402,149,678,155400,28683
844,761,83,1152,295300,28684
851,705,146,786,134300,28685
778,588,190,1006,165200,28689
4414,3560,854,670,185000,28690
2242,1653,589,985,289200,28692
533,476,57,917,167900,28693
3500,2757,743,757,239800,28694
5426,3703,1723,763,190700,28697
893,781,112,663,224800,28698
1621,1355,266,1115,290500,28701
159,121,38,-,316300,28702
8635,5144,3491,1369,343600,28704
2803,2244,559,855,202200,28705
263,173,90,531,203900,28707
141,135,6,-,260400,28708
960,708,252,1500,360000,28709
0,0,0,-,-,28710
5282,3715,1567,1319,358400,28711
8915,6120,2795,939,372900,28712
3673,2725,948,707,231300,28713
7163,5517,1646,803,216200,28714
10197,7302,2895,1208,291900,28715
6911,5186,1725,961,223600,28716
769,659,110,1323,410200,28717
285,270,15,-,232700,28718
2749,2061,688,673,144700,28719
70,47,23,1358,361100,28720
4455,3352,1103,1069,251500,28721
2680,1829,851,1225,277600,28722
3848,1368,2480,842,308800,28723
42,10,32,983,-,28725
1450,839,611,945,178600,28726
1376,1151,225,1654,305600,28729
2775,2479,296,1256,357300,28730
3822,3147,675,947,361700,28731
7234,6018,1216,1206,341900,28732
38,33,5,-,270200,28733
13923,10665,3258,779,203700,28734
118,118,0,-,349200,28735
507,479,28,-,294900,28736
9298,7316,1982,995,358800,28739
940,694,246,956,202100,28740
2295,1677,618,862,596100,28741
1254,1086,168,843,330200,28742
981,760,221,573,150900,28743
194,178,16,-,365900,28745
1366,1184,182,983,433100,28746
900,842,58,-,256000,28747
4245,3199,1046,1078,298200,28748
45,45,0,-,-,28749
1875,1574,301,1048,289000,28751
12383,8893,3490,712,166100,28752
4029,3256,773,711,246700,28753
3407,2600,807,841,289700,28754
0,0,0,-,-,28755
1793,1429,364,662,275000,28756
21,10,11,-,-,28757
43,43,0,-,-,28758
2964,2569,395,1611,364900,28759
3064,2589,475,1052,171600,28761
2990,2136,854,757,176300,28762
1099,912,187,764,253000,28763
510,427,83,1125,292800,28766
2788,2362,426,819,299500,28768
0,0,0,-,-,28770
3189,2597,592,582,153800,28771
587,420,167,965,257500,28772
1221,1069,152,1243,359900,28773
733,641,92,1629,723200,28774
333,234,99,1120,417600,28775
3717,2858,859,686,206300,28777
3739,2978,761,1004,273800,28778
8079,5379,2700,803,234200,28779
572,455,117,691,261000,28781
3060,2351,709,1255,289700,28782
622,396,226,940,265200,28783
3487,2905,582,1100,282000,28785
9873,6911,2962,1084,266800,28786
8918,6886,2032,1198,379300,28787
78,58,20,1167,352900,28788
2728,1754,974,939,220900,28789
1396,1298,98,1242,412100,28790
6736,5292,1444,1182,352400,28791
16001,9602,6399,1131,249300,28792
6081,2232,3849,1130,481400,28801
13884,7421,6463,1455,408600,28803
9411,6466,2945,1399,528500,28804
8683,5477,3206,1198,360600,28805
16954,9703,7251,1224,335800,28806
2611,2120,491,739,170500,28901
430,401,29,776,259000,28902
4589,3605,984,784,266500,28904
1305,1108,197,-,213800,28905
8936,7510,1426,872,219800,28906
212,185,27,-,223200,28909
762,557,205,725,146300,29001
2234,1712,522,825,101500,29003
3655,2872,783,829,136900,29006
982,818,164,1081,96400,29009
4279,2915,1364,784,104500,29010
515,511,4,-,164800,29014
551,475,76,545,113000,29015
11201,9317,1884,1265,330900,29016
1337,997,340,744,115400,29018
9346,7123,2223,842,208800,29020
683,607,76,590,174500,29030
610,463,147,963,96500,29031
1820,1404,416,824,97000,29032
6408,3798,2610,1342,156400,29033
10089,9315,774,1901,378100,29036
354,308,46,-,121500,29037
1050,806,244,738,121600,29038
1382,1056,326,1059,53000,29039
3428,2460,968,970,166300,29040
1219,787,432,782,92300,29042
1983,1664,319,1084,112600,29044
10860,9164,1696,1318,241200,29045
36,36,0,-,-,29046
1712,1373,339,769,147600,29047
1926,1446,480,788,96000,29048
169,158,11,-,169200,29051
678,598,80,975,75300,29052
7948,5430,2518,947,116700,29053
4095,3722,373,880,278300,29054
1631,1388,243,781,85500,29055
969,638,331,834,73900,29056
1808,1407,401,761,179500,29058
2047,1510,537,698,111100,29059
4859,3572,1287,1303,162300,29061
9,9,0,-,-,29062
14085,11237,2848,1599,239300,29063
285,251,34,-,94000,29065
3993,3044,949,858,115000,29067
1933,1481,452,863,112700,29069
6220,5181,1039,939,188400,29070
25541,21092,4449,1317,304200,29072
19326,15820,3506,1046,198100,29073
120,105,15,-,-,29074
1287,1172,115,777,234400,29075
6246,5509,737,893,183100,29078
20,20,0,-,-,29079
1041,899,142,807,110600,29080
618,515,103,704,89700,29081
171,141,30,1069,109400,29082
1021,818,203,875,100600,29101
6700,4609,2091,729,159700,29102
578,363,215,840,108000,29104
545,476,69,1024,-,29105
1140,815,325,835,82600,29107
7706,4912,2794,846,127900,29108
541,467,74,799,117900,29111
1630,1264,366,749,83100,29112
636,545,91,863,88000,29113
668,489,179,845,101600,29114
10519,5341,5178,779,95600,29115
0,0,0,-,-,29117
6154,3976,2178,967,160900,29118
19,6,13,-,175000,29122
2928,2231,697,888,145400,29123
1087,799,288,700,119800,29125
994,915,79,921,188100,29126
3950,3179,771,944,233900,29127
1786,1257,529,968,105000,29128
1794,1509,285,853,130200,29129
2977,2480,497,890,246200,29130
407,298,109,732,128600,29133
3447,2728,719,1011,151200,29135
1020,810,210,650,124000,29137
3679,2604,1075,780,111200,29138
1770,1499,271,944,167000,29142
269,228,41,-,56500,29145
498,357,141,748,92800,29146
2316,1778,538,700,153400,29148
15115,8827,6288,951,157000,29150
647,32,615,1377,-,29152
6170,4856,1314,906,120400,29153
11698,8544,3154,1107,182600,29154
3056,2647,409,966,122100,29160
4219,2913,1306,897,126200,29161
882,665,217,703,135100,29162
544,412,132,629,59100,29163
2021,1560,461,786,186200,29164
295,227,68,694,115600,29166
1185,739,446,987,65900,29168
10208,5652,4556,1081,189900,29169
9033,7515,1518,1026,191100,29170
3888,3007,881,1065,167500,29172
151,151,0,-,-,29175
0,0,0,-,-,29177
1398,1158,240,796,81900,29178
4958,3452,1506,917,113600,29180
9543,2633,6910,1207,238200,29201
16050,7691,8359,1041,121600,29203
7659,4524,3135,993,185800,29204
10937,5739,5198,1100,335200,29205
8567,5541,3026,1367,328600,29206
10,10,0,-,168800,29207
0,0,0,-,-,29208
14865,8774,6091,1252,183200,29209
17378,6446,10932,1076,183000,29210
12473,8740,3733,1359,222200,29212
22513,13026,9487,1217,183800,29223
0,0,0,-,-,29225
19373,13913,5460,1528,230800,29229
13596,8548,5048,1126,200800,29301
7597,5302,2295,1031,264000,29302
9435,4570,4865,968,143600,29303
6979,3237,3742,913,159100,29306
8017,5593,2424,1043,207800,29307
11999,9490,2509,1133,227700,29316
230,93,137,953,78500,29320
1159,871,288,668,61900,29321
3908,3158,750,862,232100,29322
5640,4455,1185,838,187700,29323
33,33,0,-,-,29324
5125,3426,1699,864,162900,29325
89,56,33,-,-,29329
3463,2509,954,842,145500,29330
59,59,0,-,92600,29331
1279,1126,153,948,133300,29332
134,0,134,1419,-,29333
6823,5088,1735,1221,267300,29334
2005,1603,402,446,121000,29335
66,0,66,-,-,29338
8456,6275,2181,773,110000,29340
7418,5338,2080,857,171300,29341
66,41,25,-,93800,29346
14160,12522,1638,917,233400,29349
628,398,230,597,107800,29351
1576,1250,326,507,110500,29353
292,236,56,787,98700,29355
3941,3269,672,632,273500,29356
8369,5443,2926,808,151500,29360
258,203,55,744,22400,29364
5004,4265,739,1208,230500,29365
120,44,76,-,-,29368
6241,5648,593,1429,233700,29369
233,174,59,-,-,29370
1663,1397,266,786,101100,29372
89,36,53,1045,-,29373
1118,1030,88,876,207400,29374
41,36,5,-,241700,29375
3303,2689,614,970,219800,29376
141,55,86,-,"10,000-",29377
98,30,68,681,-,29378
8009,5189,2820,789,103000,29379
1571,1326,245,641,148600,29384
3029,2336,693,1029,207300,29385
6404,4954,1450,848,216700,29388
4087,2345,1742,1838,1165900,29401
10398,3646,6752,1658,624000,29403
549,0,549,1844,-,29404
11328,5313,6015,1196,266200,29405
12960,5413,7547,1305,209700,29406
16874,9849,7025,1388,407300,29407
24,7,17,-,-,29409
7866,5322,2544,1324,339800,29410
16769,12159,4610,1744,458000,29412
19098,11702,7396,1639,380600,29414
10990,6066,4924,1277,234500,29418
9068,5679,3389,1506,283900,29420
64,0,64,-,-,29424
0,0,0,-,-,29425
704,604,100,1337,210500,29426
1638,1540,98,2817,479300,29429
2657,2140,517,1075,214400,29431
1021,641,380,809,144800,29432
236,224,12,-,-,29434
1712,1535,177,887,161500,29435
1761,1584,177,-,106800,29436
917,832,85,619,181900,29437
1376,1226,150,1019,556300,29438
447,404,43,1930,1004300,29439
10672,8724,1948,912,160400,29440
21849,15451,6398,1441,256000,29445
461,307,154,-,59800,29446
986,797,189,758,185500,29448
3009,2758,251,1050,404600,29449
1254,1151,103,1713,171200,29450
2009,1823,186,3236,1197800,29451
79,51,28,-,89100,29452
550,336,214,1615,199400,29453
11616,10028,1588,1489,499500,29455
14918,9360,5558,1473,244400,29456
923,780,143,971,347200,29458
15528,12695,2833,1229,273100,29461
23496,15565,7931,1973,672400,29464
16860,14138,2722,2175,659300,29466
932,661,271,-,95000,29468
297,297,0,-,352200,29469
2238,1881,357,971,243800,29470
582,422,160,930,116100,29471
3525,2991,534,935,246000,29472
751,557,194,956,131300,29474
1113,933,180,927,79500,29475
2968,2375,593,919,75300,29477
2357,1851,506,878,104900,29479
645,524,121,549,103000,29481
817,691,126,2402,"2,000,000+",29482
21621,17045,4576,1220,303400,29483
21798,15835,5963,1473,311300,29485
18295,14164,4131,1612,329300,29486
1063,963,100,1409,442100,29487
8988,5912,3076,862,155700,29488
9056,5435,3621,1924,727800,29492
67,62,5,-,89500,29493
18400,11589,6811,995,220800,29501
9661,6943,2718,1084,174100,29505
7100,3730,3370,802,114400,29506
3482,2682,800,744,109300,29510
2364,2036,328,1014,216700,29511
6189,3735,2454,687,79200,29512
220,173,47,863,-,29516
442,291,151,930,151100,29518
125,53,72,-,182200,29519
5300,3623,1677,805,98600,29520
728,541,187,600,53000,29525
18123,13874,4249,943,232100,29526
10310,7665,2645,962,197000,29527
957,591,366,753,116000,29530
8211,5211,3000,885,120400,29532
5971,3333,2638,681,87300,29536
1650,1374,276,798,66900,29540
3692,2959,733,963,156100,29541
103,86,17,-,73900,29543
2749,2171,578,926,192200,29544
700,343,357,737,107900,29545
1075,734,341,677,97000,29546
962,633,329,779,92700,29547
11746,8592,3154,851,169200,29550
3555,2729,826,986,101800,29554
1911,1399,512,709,118900,29555
4640,3310,1330,703,100700,29556
5336,3057,2279,702,108000,29560
887,608,279,535,100700,29563
519,401,118,769,78600,29564
2427,1652,775,655,70400,29565
9787,7832,1955,1488,275600,29566
169,87,82,547,55000,29567
6786,5809,977,1241,234900,29568
6410,4397,2013,776,190300,29569
1526,787,739,573,54600,29570
5334,3100,2234,648,99000,29571
5697,4491,1206,1148,385100,29572
4072,2496,1576,705,77600,29574
8739,6949,1790,1234,278800,29575
16047,13991,2056,1467,315700,29576
16093,9550,6543,1130,273700,29577
20814,15048,5766,1466,320400,29579
419,336,83,-,86300,29580
1682,1329,353,819,98300,29581
9839,7980,1859,1194,370700,29582
1876,1233,643,547,103800,29583
1019,877,142,-,75000,29584
7662,6640,1022,1599,423700,29585
19769,15268,4501,1220,241700,29588
40,0,40,-,-,29589
1021,859,162,645,74700,29590
1661,1176,485,678,58900,29591
504,362,142,-,46000,29592
682,547,135,1040,73500,29593
78,31,47,-,101600,29594
923,797,126,844,58400,29596
7196,2267,4929,1406,583200,29601
15946,11096,4850,1049,228300,29605
20073,9156,10917,1339,315100,29607
13535,8332,5203,1078,303800,29609
13154,7024,6130,1092,163600,29611
0,0,0,-,-,29613
0,0,0,-,-,29614
18123,9688,8435,1203,348600,29615
10879,7122,3757,1046,217600,29617
5003,3690,1313,592,179800,29620
17695,13240,4455,1023,252700,29621
5808,2999,2809,778,80100,29624
12095,8569,3526,1015,210100,29625
5749,4677,1072,871,161800,29626
6488,5197,1291,890,154200,29627
1046,682,364,491,81800,29628
6824,3187,3637,966,220300,29630
6353,2652,3701,954,361500,29631
0,0,0,-,-,29634
498,472,26,-,200900,29635
1378,1088,290,858,143700,29638
454,331,123,934,215800,29639
12800,9429,3371,952,197200,29640
14532,11981,2551,915,267700,29642
1191,1112,79,-,265000,29643
8793,6369,2424,1060,234400,29644
4452,3538,914,906,163700,29645
11258,6921,4337,818,130900,29646
10547,6801,3746,937,207700,29649
16030,12181,3849,1344,332300,29650
20524,16801,3723,1021,264200,29651
1729,1413,316,941,107000,29653
3729,2981,748,924,138400,29654
3078,2653,425,814,140300,29655
6242,5300,942,869,170900,29657
138,122,16,-,-,29658
65,34,31,520,-,29659
2654,2169,485,857,193600,29661
6389,4398,1991,1342,229600,29662
766,597,169,1012,219100,29664
186,186,0,-,-,29665
2623,2133,490,843,165400,29666
90,78,12,-,170700,29667
5196,4321,875,831,190200,29669
4613,3167,1446,1039,227600,29670
7251,6049,1202,917,202100,29671
5181,4299,882,948,394200,29672
11630,8611,3019,1024,225300,29673
2754,2640,114,935,403600,29676
10311,6425,3886,943,205600,29678
13291,10308,2983,1473,279200,29680
24067,20405,3662,1615,325700,29681
1600,1511,89,782,215600,29682
107,107,0,-,132600,29683
2002,1630,372,915,170100,29684
939,920,19,-,355900,29685
337,306,31,-,250000,29686
17111,13103,4008,1170,247400,29687
1861,1618,243,845,337100,29689
9352,7608,1744,964,267400,29690
4943,3511,1432,792,179700,29691
2065,1469,596,744,95200,29692
5789,4501,1288,838,168600,29693
2107,1867,240,681,184600,29696
5798,4417,1381,968,185800,29697
3632,2677,955,724,120300,29702
1348,1183,165,1205,242700,29704
7797,5789,2008,864,142200,29706
14104,13091,1013,1687,439400,29707
15825,11979,3846,1588,479800,29708
2427,1892,535,796,108100,29709
14889,11815,3074,1396,330900,29710
846,750,96,-,199100,29712
1125,842,283,1260,186500,29714
15966,12890,3076,1491,416100,29715
609,400,209,1114,160800,29717
1558,1222,336,618,116700,29718
20376,15837,4539,845,212800,29720
0,0,0,-,-,29724
766,617,149,743,242800,29726
897,550,347,586,80800,29727
3736,2430,1306,766,108500,29728
913,774,139,1091,94200,29729
24323,14232,10091,1234,239200,29730
23630,17255,6375,1293,301300,29732
0,0,0,-,-,29733
680,600,80,742,92800,29741
981,853,128,1103,200100,29742
689,592,97,778,232800,29743
12936,10427,2509,961,242200,29745
11321,7455,3866,1070,163900,29801
16409,13499,2910,1146,271000,29803
2050,1788,262,806,207900,29805
885,680,205,695,128700,29809
1700,1117,583,678,66200,29810
4182,3113,1069,656,105100,29812
314,188,126,783,85600,29816
1553,1090,463,910,80200,29817
399,339,60,1313,77400,29819
386,360,26,957,251200,29821
2537,1817,720,914,123400,29824
77,68,9,-,-,29826
1271,756,515,710,59600,29827
160,85,75,785,188700,29828
4344,3455,889,1073,225600,29829
1906,1577,329,606,164000,29831
2110,1351,759,638,112800,29832
170,73,97,733,-,29834
2978,2456,522,589,195300,29835
183,169,14,-,55500,29836
260,241,19,-,353600,29838
155,155,0,-,83000,29840
14138,9834,4304,1050,186000,29841
3058,2461,597,860,112700,29842
359,299,60,958,68200,29843
53,39,14,638,220800,29844
544,431,113,920,92900,29845
1673,1411,262,794,179200,29847
388,365,23,527,161700,29848
59,56,3,-,154200,29849
3308,2465,843,1011,152800,29851
2619,1769,850,686,100800,29853
1112,1025,87,875,152700,29856
6897,6200,697,1104,248900,29860
0,0,0,-,-,29899
6072,3970,2102,1157,306000,29902
4,0,4,-,-,29904
0,0,0,-,-,29905
9995,4816,5179,1377,236900,29906
5904,5149,755,1706,399600,29907
11678,10777,901,2174,416700,29909
19055,14648,4407,1848,420200,29910
523,337,186,1027,124100,29911
10,10,0,-,-,29912
389,381,8,-,-,29915
680,508,172,-,98900,29916
1621,1260,361,743,88600,29918
4371,3961,410,960,285200,29920
211,152,59,-,83000,29921
386,363,23,-,52400,29922
81,55,26,664,91900,29923
1898,1368,530,796,145400,29924
10942,8593,2349,1448,600300,29926
4146,3027,1119,1447,349500,29927
7898,6594,1304,1806,776600,29928
455,396,59,-,89200,29929
74,61,13,-,-,29932
163,156,7,-,218300,29934
1925,639,1286,1353,252000,29935
