hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
3,51,18,20.4,17836
793,4098,2198,40.1,17837
9,248,35,10.4,17840
333,1745,116,8.5,17841
574,2692,722,17.2,17842
615,2624,857,22.3,17844
135,671,91,10.0,17845
233,1286,356,20.4,17846
455,4201,1106,17.4,17847
76,284,39,13.4,17850
503,2802,510,12.3,17851
247,1030,173,13.7,17853
11,299,105,23.5,17855
246,1102,311,17.1,17856
420,2694,721,21.8,17857
0,31,8,19.6,17858
110,985,316,24.0,17859
65,798,437,35.5,17860
0,104,0,16.3,17861
13,150,22,15.5,17862
143,444,119,14.3,17864
0,5,20,80.0,17865
895,4384,616,10.6,17866
11,60,6,12.1,17867
43,354,146,30.9,17868
579,3527,1840,31.4,17870
753,2964,695,13.5,17872
79,616,159,22.0,17876
67,582,87,16.5,17878
0,56,0,0.0,17880
86,676,108,10.0,17881
4,61,6,7.2,17884
21,95,29,19.3,17885
61,285,62,16.7,17886
114,42,9,2.8,17887
5,180,91,31.9,17888
94,751,337,32.3,17889
1159,7202,2370,21.2,17901
12,128,28,19.0,17920
595,2692,412,10.0,17921
144,1285,610,28.2,17922
73,173,20,7.4,17923
14,107,13,10.3,17925
52,439,89,15.0,17929
14,95,26,13.1,17930
974,3794,564,11.6,17931
0,68,0,0.0,17933
21,82,14,9.0,17934
161,614,91,11.5,17935
19,370,99,19.7,17936
101,816,252,24.9,17938
18,275,49,13.3,17941
0,0,19,67.9,17943
17,50,29,38.8,17944
38,67,9,3.9,17945
0,107,22,10.7,17946
228,1389,172,8.2,17948
7,76,8,6.9,17949
0,151,15,9.6,17951
7,88,17,16.5,17952
22,170,22,9.4,17953
284,1334,319,12.8,17954
8,134,60,30.2,17957
53,538,98,12.8,17959
207,1328,498,21.0,17960
147,1773,877,32.5,17961
507,3376,986,18.3,17963
50,289,44,10.9,17964
94,694,110,14.0,17965
118,758,194,17.6,17967
15,56,18,17.6,17968
192,1253,354,17.5,17970
444,4078,1162,20.6,17972
47,34,33,16.8,17974
370,1705,394,14.4,17976
51,207,5,1.2,17978
0,26,23,37.7,17979
194,1120,160,12.7,17980
223,1069,171,10.1,17981
27,181,18,9.8,17982
63,459,103,17.9,17983
54,495,88,13.5,17985
124,1184,836,36.2,18011
0,0,0,-,18012
991,5150,2137,22.6,18013
501,3645,1321,23.5,18014
1801,6502,2968,29.0,18015
1388,8462,6549,37.9,18017
1275,6889,4582,33.2,18018
456,4161,3826,41.0,18020
77,150,32,20.0,18030
330,1730,2215,51.6,18031
344,2743,986,24.1,18032
116,1305,1616,53.3,18034
0,7,0,48.3,18035
447,3352,2524,43.0,18036
191,2153,851,24.1,18037
31,1385,273,16.0,18038
448,3675,3330,44.1,18040
106,1692,724,25.0,18041
2841,10545,4791,27.0,18042
825,5665,5786,43.1,18045
0,0,42,100.0,18046
594,3941,3397,37.4,18049
112,502,465,49.8,18051
831,8127,3883,25.1,18052
165,499,296,27.1,18053
114,1030,811,38.5,18054
317,2811,1779,37.8,18055
135,391,229,25.5,18056
571,3063,704,13.4,18058
19,140,200,42.0,18059
494,4466,5411,46.2,18062
38,107,23,8.7,18063
782,5581,4079,36.5,18064
0,65,21,12.5,18065
100,1302,1022,35.6,18066
523,5579,2574,25.8,18067
304,1160,1616,53.5,18069
7,119,21,12.9,18070
569,4057,951,17.7,18071
516,2015,700,24.6,18072
279,2638,1434,31.8,18073
167,1266,1021,36.1,18074
63,947,368,22.0,18076
25,525,568,48.2,18077
158,1634,1172,38.6,18078
10,253,14,27.4,18079
584,3598,916,20.4,18080
16,25,0,0.0,18081
24,156,66,21.9,18083
18,276,126,25.4,18085
0,172,50,12.6,18086
7,305,32,18.7,18087
490,2477,957,20.5,18088
252,1447,762,28.4,18091
93,889,487,32.9,18092
726,1206,195,11.4,18101
3955,11490,1752,8.3,18102
2233,12068,5399,25.0,18103
1219,8312,7890,43.5,18104
283,1178,1586,45.8,18106
1597,4182,1440,16.3,18109
0,0,0,-,18195
2471,8137,1572,12.1,18201
702,3908,877,19.0,18202
294,2530,680,19.3,18210
68,385,87,16.8,18211
0,12,0,0.0,18212
63,539,210,23.6,18214
43,445,79,12.4,18216
120,678,106,8.4,18218
0,299,191,38.7,18219
14,104,15,10.2,18220
0,240,27,9.2,18221
215,2482,1442,33.4,18222
0,26,0,0.0,18223
351,2080,510,15.8,18224
0,0,0,-,18225
215,2362,1043,24.6,18229
5,42,17,19.3,18230
18,158,26,8.5,18231
264,1246,159,11.4,18232
0,358,18,4.0,18234
1114,6729,1627,17.4,18235
237,1089,194,11.6,18237
0,67,42,38.5,18239
208,1174,410,19.7,18240
43,160,37,14.3,18241
0,109,0,0.0,18242
61,119,17,7.4,18244
25,138,0,0.0,18245
16,79,22,19.2,18246
43,101,48,22.3,18248
60,869,559,36.2,18249
120,892,79,6.8,18250
645,3141,1141,18.5,18252
17,349,40,8.7,18254
201,1570,366,17.2,18255
9,78,33,21.3,18256
1388,5430,3265,29.7,18301
788,4544,1554,19.3,18302
58,511,220,21.2,18321
193,566,455,35.0,18322
0,0,21,72.5,18323
509,1914,1198,26.9,18324
123,457,468,55.2,18325
5,966,518,29.1,18326
13,66,123,51.0,18327
277,2455,960,22.9,18328
342,2297,754,22.4,18330
13,214,0,11.3,18331
90,849,345,21.8,18332
0,0,0,-,18333
206,1650,404,13.6,18334
0,486,138,19.5,18335
269,968,370,26.2,18336
375,3554,1936,30.8,18337
0,17,38,57.7,18340
62,93,45,12.7,18342
143,1496,769,31.4,18343
282,1291,333,21.4,18344
190,615,246,25.5,18346
98,719,416,33.7,18347
0,15,16,79.7,18349
161,129,65,27.2,18350
8,220,16,8.0,18351
454,3078,1984,32.5,18353
92,491,144,22.8,18354
193,384,136,29.4,18355
0,0,0,100.0,18356
2,1,1,4.8,18357
1677,6972,3567,28.3,18360
25,259,75,42.3,18370
58,143,78,18.4,18371
64,537,140,22.5,18372
342,1623,1039,29.4,18403
25,727,184,16.7,18405
744,4049,1880,25.2,18407
407,3272,4410,50.8,18411
0,30,0,0.0,18413
130,1256,968,38.4,18414
65,294,206,37.8,18415
68,302,97,20.1,18417
107,1251,588,28.7,18419
8,46,42,32.8,18420
110,1611,475,21.0,18421
198,1656,449,19.4,18424
68,438,42,7.6,18425
193,1342,414,22.8,18426
594,3193,1394,24.9,18428
0,15,18,38.1,18430
575,3932,1103,21.9,18431
202,1887,1049,30.3,18433
146,1073,491,23.6,18434
12,165,175,37.9,18435
584,4651,1348,21.4,18436
12,39,21,19.2,18437
37,434,184,25.9,18438
63,108,40,19.4,18439
0,16,8,21.6,18440
67,107,82,24.2,18441
0,84,41,46.6,18443
378,3867,1971,31.3,18444
103,631,261,23.5,18445
216,1097,308,17.6,18446
432,2872,1434,25.7,18447
110,141,54,25.6,18451
283,1792,614,22.5,18452
48,353,94,19.8,18453
13,52,3,8.0,18454
0,77,0,0.0,18455
7,64,36,26.4,18456
0,32,0,0.0,18457
132,1065,426,27.4,18458
0,45,14,13.4,18460
27,89,10,11.3,18461
19,185,66,24.7,18462
3,152,12,6.7,18463
7,327,185,32.0,18464
78,376,116,21.5,18465
1067,3859,2002,25.1,18466
30,186,55,24.5,18469
39,746,239,24.5,18470
0,29,172,81.0,18471
759,2921,432,11.3,18472
30,113,30,17.1,18473
53,348,194,38.9,18503
1071,5943,1938,20.8,18504
1365,5173,2175,24.7,18505
60,1618,618,25.2,18507
586,3500,909,18.5,18508
703,3572,1296,25.7,18509
467,2601,1371,31.3,18510
413,3251,1737,30.8,18512
328,1918,444,25.0,18517
216,2565,1281,29.1,18518
317,1568,552,27.2,18519
1,12,65,67.9,18602
1227,6402,2156,19.2,18603
272,518,454,23.8,18610
733,3982,2656,36.1,18612
140,719,180,17.8,18614
44,550,254,28.7,18615
42,311,45,12.6,18616
43,610,70,12.1,18617
133,875,572,34.6,18618
13,54,12,21.7,18619
402,2212,437,16.4,18621
23,54,0,6.0,18622
138,968,119,11.0,18623
4,216,50,26.0,18624
0,8,21,54.6,18625
25,187,112,33.4,18626
0,0,0,-,18627
8,79,20,17.7,18628
121,756,106,9.4,18629
174,1098,265,17.5,18630
18,372,194,30.5,18631
49,247,0,1.2,18632
926,3858,1308,19.9,18634
114,1337,287,18.2,18635
76,541,92,12.7,18636
738,4208,1579,23.3,18640
220,1950,514,16.0,18641
159,1274,374,23.6,18642
393,4077,1423,22.5,18643
219,2033,1281,34.3,18644
547,3090,479,12.7,18651
339,1768,382,16.9,18655
137,607,169,23.8,18656
394,3777,1097,21.9,18657
242,984,307,21.6,18660
174,1603,497,19.5,18661
39,536,302,27.7,18701
2530,11310,4048,22.0,18702
790,8076,4099,29.2,18704
852,4429,1614,21.4,18705
918,4434,1389,17.3,18706
217,2903,2916,41.4,18707
136,1675,1728,46.5,18708
118,885,214,12.5,18709
469,2679,748,21.2,18801
182,2151,596,22.5,18810
64,465,238,31.2,18812
12,64,16,15.7,18814
0,13,24,61.2,18816
0,48,0,3.8,18817
49,402,106,15.6,18818
4,10,12,22.2,18820
98,336,99,17.7,18821
210,1024,286,17.9,18822
11,60,26,31.0,18823
87,395,131,23.4,18824
9,58,27,24.8,18825
94,555,170,20.9,18826
33,130,6,6.2,18828
16,276,36,14.3,18829
38,185,50,17.1,18830
30,445,49,15.2,18831
64,712,91,11.4,18832
118,979,152,11.5,18833
197,1236,247,14.1,18834
90,842,246,18.6,18837
523,2730,1129,28.9,18840
1,46,27,25.0,18842
0,78,21,18.8,18843
101,567,127,22.4,18844
46,224,39,12.7,18845
34,238,80,26.4,18846
317,1778,416,17.5,18847
681,2974,750,18.8,18848
92,838,128,15.0,18850
28,183,45,14.4,18851
115,1517,382,17.8,18853
98,540,175,18.7,18854
395,3648,6128,57.3,18901
190,2307,5747,63.4,18902
0,35,37,73.1,18912
6,16,61,74.3,18913
231,2965,5142,55.5,18914
86,99,187,48.1,18915
34,473,319,32.0,18917
0,37,58,44.7,18920
0,54,60,41.9,18921
6,244,358,54.7,18923
57,570,1490,68.9,18925
0,125,140,54.7,18927
102,870,2430,64.0,18929
62,525,354,37.1,18930
0,68,23,24.4,18932
0,0,53,89.8,18933
0,116,88,45.2,18935
0,0,0,94.7,18936
232,1561,4015,63.6,18938
171,2929,7622,66.5,18940
81,834,565,37.8,18942
641,5086,4958,42.6,18944
20,104,120,51.2,18946
118,1036,1504,52.9,18947
0,0,20,100.0,18950
1227,9336,5034,32.7,18951
139,1236,2467,60.0,18954
47,589,160,24.4,18955
315,2933,2363,38.0,18960
6,130,30,26.8,18962
565,3038,2147,35.7,18964
538,6707,7371,45.9,18966
319,4105,2584,34.5,18969
15,155,87,22.9,18970
122,827,532,38.0,18972
1065,10045,7339,37.9,18974
321,3420,5088,53.0,18976
77,344,1146,69.9,18977
2,40,49,31.8,18980
501,2928,3517,47.8,19001
526,3408,7740,63.5,19002
136,1265,3518,70.6,19003
89,782,1751,72.5,19004
405,3918,4161,50.3,19006
1170,5899,2411,22.7,19007
471,3607,4532,49.4,19008
4,72,233,63.9,19009
167,1338,4561,77.1,19010
153,988,1070,44.4,19012
2197,10299,2213,14.1,19013
263,4872,3088,34.7,19014
453,3782,1710,26.9,19015
5,18,119,77.1,19017
916,5855,3176,26.1,19018
2897,13706,7613,29.3,19020
571,2803,881,18.6,19021
343,1125,300,13.0,19022
1034,5629,1354,15.1,19023
11,565,1673,69.8,19025
823,5219,5837,42.7,19026
118,2109,3710,56.8,19027
242,1353,339,19.4,19029
532,3486,1482,24.4,19030
49,533,1049,64.7,19031
367,1861,575,19.0,19032
198,1853,1166,27.4,19033
92,802,1403,60.3,19034
14,145,818,82.7,19035
345,3827,1242,18.8,19036
659,3772,6942,55.7,19038
616,4553,3561,36.1,19040
21,457,1595,82.4,19041
18,922,356,24.7,19043
729,2592,3270,45.4,19044
247,2526,4327,60.4,19046
774,6961,6069,42.1,19047
828,6305,3947,30.9,19050
118,308,49,24.3,19052
843,6275,4305,33.8,19053
708,4567,2540,26.9,19054
762,4785,1252,17.8,19055
479,4197,2185,33.4,19056
574,4559,2001,25.9,19057
173,1917,1847,49.8,19060
899,5569,2347,23.9,19061
405,4982,7781,57.3,19063
483,4157,5059,48.1,19064
44,218,855,83.4,19066
892,7501,10801,55.0,19067
176,1364,1111,39.3,19070
36,558,2272,80.5,19072
278,2277,5307,63.4,19073
191,1764,798,25.2,19074
78,1397,1933,54.0,19075
341,1620,878,27.0,19076
300,3155,1630,28.8,19078
376,2367,648,17.5,19079
56,1393,1849,60.7,19081
2456,8714,5362,25.0,19082
518,4612,8244,56.8,19083
16,80,1513,87.9,19085
94,1164,2869,66.2,19086
452,1454,8573,79.3,19087
475,3128,3745,43.1,19090
269,1265,680,31.0,19094
83,870,1741,62.1,19095
98,854,3152,81.3,19096
0,109,1792,90.5,19102
342,1300,8178,83.3,19103
2274,5904,4774,43.7,19104
392,884,5356,80.1,19106
488,1223,4160,70.6,19107
0,0,42,88.3,19108
0,0,0,-,19109
3427,17029,7534,24.7,19111
0,0,0,-,19112
0,0,0,-,19113
1652,9477,4415,29.1,19114
1519,8495,5446,36.3,19115
1456,8651,6209,36.4,19116
109,732,2375,72.4,19118
721,4275,4757,53.0,19119
5702,17257,4694,14.2,19120
2755,7130,2597,23.3,19121
1084,3631,2618,34.7,19122
768,2226,5571,63.8,19123
5260,19312,4139,14.6,19124
873,3618,6829,57.8,19125
868,3927,2097,24.9,19126
132,398,2179,77.1,19127
1646,5774,9869,53.4,19128
184,1534,2720,64.4,19129
317,2289,9342,77.4,19130
1902,8237,5109,32.1,19131
3685,9912,1649,11.7,19132
3297,5879,761,5.5,19133
5083,14608,3307,15.0,19134
2373,9076,1850,14.5,19135
2437,9833,3061,19.4,19136
556,3002,605,19.1,19137
2052,8059,2447,16.3,19138
3396,11075,3405,18.3,19139
5887,15410,2051,8.0,19140
2716,9510,1888,14.1,19141
1970,7369,1607,12.1,19142
3065,15031,7182,28.7,19143
2730,8469,5287,33.2,19144
1977,11739,7513,31.6,19145
1600,5459,7956,57.7,19146
1341,3884,10452,65.7,19147
3441,11060,7904,33.1,19148
3585,15137,3505,13.4,19149
954,5749,2592,28.0,19150
1273,6948,2998,26.1,19151
1811,9885,4685,29.0,19152
811,3451,1704,26.2,19153
1782,9729,4163,25.4,19154
97,912,1951,68.4,19301
192,629,315,25.2,19310
392,1194,1885,52.5,19311
104,628,3034,77.7,19312
0,0,8,66.7,19316
171,1019,2428,66.7,19317
0,24,57,36.1,19319
1972,12541,8196,31.4,19320
88,1065,806,36.6,19330
15,406,2307,85.3,19333
333,6722,13291,58.5,19335
222,2043,5624,64.2,19341
907,3167,3862,54.0,19342
129,1047,1910,54.6,19343
476,2522,1430,31.1,19344
6,25,45,78.1,19345
334,3164,4753,54.5,19348
115,1263,2447,63.2,19350
149,1235,2113,56.7,19352
344,1905,6894,71.8,19355
0,145,9,5.2,19358
224,1741,549,20.7,19362
902,3417,1977,27.8,19363
382,1602,917,29.4,19365
0,20,0,0.0,19367
0,0,52,100.0,19369
0,495,691,44.7,19372
0,129,454,67.4,19373
104,141,60,13.3,19374
0,0,0,46.4,19375
820,5293,14458,63.9,19380
544,6363,12898,63.1,19382
0,0,61,94.5,19383
660,2123,2353,42.5,19390
2339,9687,4801,27.4,19401
844,8637,9460,45.5,19403
147,937,638,30.9,19405
633,3382,8175,60.7,19406
195,1787,4727,67.7,19422
123,648,5064,77.5,19425
1734,7370,8720,48.5,19426
374,3046,5809,62.9,19428
0,16,46,48.9,19435
0,54,201,82.9,19436
0,15,317,89.7,19437
533,4470,5464,49.7,19438
587,3362,4408,44.7,19440
0,0,0,-,19442
109,1161,2492,64.6,19444
1527,10013,12568,50.3,19446
26,233,315,44.9,19453
435,4087,6648,54.5,19454
0,38,52,58.2,19456
0,47,0,9.1,19457
1206,6015,10379,56.6,19460
285,2529,3435,53.2,19462
2296,12417,5671,25.9,19464
513,4195,3441,41.4,19465
878,4961,5457,44.0,19468
0,64,0,0.0,19472
329,2363,4199,55.5,19473
0,14,171,65.6,19474
212,1771,2430,44.5,19475
0,0,26,100.0,19477
0,62,13,66.3,19490
63,214,77,23.6,19492
55,340,89,19.0,19501
46,349,99,19.5,19503
104,1553,773,27.2,19504
286,1220,227,17.3,19505
312,1891,828,25.6,19506
211,938,297,16.4,19507
679,4212,1993,27.9,19508
177,2180,1382,31.6,19510
0,104,0,2.3,19511
784,5170,2292,25.1,19512
0,55,28,21.2,19516
463,3943,2390,34.3,19518
370,1547,1110,35.3,19520
485,4582,1579,22.9,19522
0,0,0,-,19523
289,3113,3649,47.3,19525
741,3469,1125,19.8,19526
132,787,433,35.5,19529
425,2921,1442,29.5,19530
584,2269,992,22.4,19533
58,423,421,40.9,19534
0,0,0,100.0,19535
30,236,85,21.7,19536
0,39,7,11.3,19538
67,1009,431,28.2,19539
401,2871,1576,31.4,19540
229,1163,520,23.0,19541
217,1102,932,39.6,19543
0,106,6,4.6,19544
0,286,55,14.2,19545
68,1203,619,35.0,19547
31,100,20,13.6,19549
63,126,39,13.2,19550
355,1475,494,20.1,19551
9,106,31,21.7,19554
238,1220,224,12.7,19555
20,136,20,10.1,19559
477,2813,667,15.6,19560
269,997,275,18.0,19562
9,61,0,0.0,19564
298,2441,1238,30.9,19565
261,1750,401,16.1,19567
3151,8154,1308,9.2,19601
1949,4505,922,12.2,19602
2735,5922,873,9.6,19604
1173,5636,2712,26.5,19605
1337,9007,4522,30.0,19606
706,5699,3017,29.8,19607
783,4340,4231,43.0,19608
320,1954,1620,34.1,19609
243,2557,3530,53.0,19610
681,2405,1160,26.6,19611
1476,9247,6161,35.1,19701
1364,9825,8547,37.3,19702
632,3425,2207,34.1,19703
79,608,200,18.5,19706
130,1290,3987,68.1,19707
511,7346,8163,44.3,19709
0,10,0,29.6,19710
1105,6211,8944,50.4,19711
1472,7916,3961,27.8,19713
0,0,0,-,19716
0,9,0,0.0,19717
2720,17299,5301,21.9,19720
6,62,78,39.4,19730
18,52,42,18.3,19731
0,0,193,90.6,19732
0,93,17,27.7,19733
444,3314,1805,30.2,19734
0,0,0,-,19735
0,0,13,100.0,19736
1314,4066,1307,22.9,19801
1415,8363,2084,21.4,19802
238,2607,5362,62.2,19803
1137,4964,1694,20.2,19804
1909,10327,4023,23.4,19805
186,985,3091,70.9,19806
27,545,2258,75.5,19807
956,8693,6851,39.3,19808
421,2554,2720,41.5,19809
520,3887,5395,52.2,19810
2016,7570,3879,26.2,19901
0,0,0,0.0,19902
2060,8150,3696,26.0,19904
5,276,956,69.3,19930
3,97,73,30.8,19931
548,2419,906,18.9,19933
533,2357,2016,36.8,19934
62,80,23,11.1,19936
372,2416,677,21.3,19938
261,2328,993,28.8,19939
512,1811,402,19.8,19940
126,655,168,11.3,19941
577,3016,1928,30.6,19943
19,90,176,50.7,19944
533,2095,1017,26.4,19945
503,1560,371,15.2,19946
1700,4613,1323,16.6,19947
717,2055,562,15.4,19950
155,757,251,23.5,19951
664,2537,735,19.3,19952
372,1036,142,10.9,19953
128,534,52,7.8,19954
10,67,43,27.6,19955
1197,3798,1010,15.2,19956
1056,5600,5654,45.8,19958
462,1869,432,12.7,19960
353,2171,1770,33.3,19962
909,4392,2396,28.5,19963
117,209,43,6.2,19964
1211,8567,3252,25.4,19966
14,316,504,51.2,19967
475,2775,2337,37.4,19968
157,1572,1639,47.2,19970
326,2935,3639,51.8,19971
1699,5982,2071,17.9,19973
428,2194,1823,37.6,19975
1121,7116,2845,22.5,19977
36,236,74,16.3,19979
23,77,2,1.6,19980
1195,3282,11277,73.8,20001
2127,7380,15432,66.1,20002
669,2832,9360,77.9,20003
0,29,521,91.2,20004
198,849,3364,78.2,20005
0,1,142,85.9,20006
63,554,5735,88.3,20007
250,444,7966,89.2,20008
1058,3172,14865,82.4,20009
1362,2951,6254,63.8,20010
2471,9257,11433,49.2,20011
471,1550,2604,58.6,20012
186,395,2833,85.8,20015
126,1132,5741,88.2,20016
479,2241,3597,55.4,20017
1171,3203,3538,44.0,20018
4647,14543,5063,21.9,20019
2871,11299,4753,25.8,20020
716,1048,3757,70.8,20024
1963,9024,2369,21.2,20032
42,137,1493,91.3,20036
31,207,2091,90.1,20037
0,0,0,-,20045
6,0,8,65.9,20052
0,6,0,76.7,20057
0,0,14,100.0,20059
0,3,13,85.2,20064
252,1414,7396,70.3,20105
160,1178,517,25.6,20106
2343,7535,6426,32.1,20109
2279,9165,6227,31.5,20110
1769,6381,4162,28.5,20111
389,3283,5166,51.1,20112
218,1332,1267,37.9,20115
55,244,829,56.4,20117
94,609,502,36.7,20119
615,4360,9414,60.5,20120
561,3338,6511,53.3,20121
61,973,4295,74.5,20124
0,0,264,91.6,20129
11,45,82,66.7,20130
457,1617,3776,56.6,20132
123,765,721,44.5,20135
557,3049,6573,55.3,20136
71,360,585,52.6,20137
45,646,1835,60.5,20141
7,155,68,38.2,20143
0,180,502,60.6,20144
1106,4397,16169,66.3,20147
679,2519,14106,75.0,20148
682,2394,4318,56.3,20151
245,2521,7677,67.6,20152
375,4066,7481,53.4,20155
70,388,1065,60.0,20158
2457,5028,7041,40.4,20164
547,1940,8616,66.6,20165
338,1229,2776,61.3,20166
342,2383,5826,59.6,20169
1487,3754,9838,56.8,20170
407,2879,12478,74.2,20171
582,3184,7554,62.1,20175
852,4214,11799,59.4,20176
202,1146,1671,51.2,20180
165,1627,1639,41.7,20181
40,106,71,27.1,20184
338,2742,2511,39.1,20186
346,2494,4003,47.5,20187
286,1095,5996,75.5,20190
752,2530,7121,64.1,20191
25,456,3716,82.6,20194
0,138,719,67.0,20197
20,251,391,53.4,20198
0,0,0,-,20204
0,0,0,-,20220
0,0,0,-,20230
0,0,0,-,20240
0,0,0,-,20245
0,0,0,-,20250
0,0,0,-,20260
0,0,0,-,20317
0,0,8,47.1,20319
0,0,38,49.0,20373
0,0,0,-,20388
0,14,6,8.3,20390
0,0,0,-,20408
0,0,0,-,20415
0,0,0,-,20418
16,9,10,29.9,20422
0,0,0,-,20427
0,0,0,-,20431
0,0,0,-,20510
0,0,0,-,20515
0,0,0,-,20520
0,0,0,-,20530
0,0,0,-,20535
0,0,0,-,20540
0,0,0,-,20542
0,0,0,-,20551
0,0,0,-,20560
0,0,0,-,20565
0,0,0,-,20566
0,0,0,-,20591
751,4905,3550,32.6,20601
722,6238,3352,27.5,20602
616,4838,4329,37.9,20603
0,8,8,27.5,20606
403,1148,2157,46.4,20607
13,201,56,17.7,20608
75,548,98,13.2,20609
38,226,134,29.5,20611
0,118,0,0.0,20612
650,2702,2041,34.6,20613
28,95,24,24.6,20615
95,1486,874,27.0,20616
0,78,116,46.9,20617
207,307,15,2.9,20618
135,2014,2151,46.1,20619
78,428,215,22.9,20620
0,446,33,8.3,20621
255,1582,369,18.8,20622
65,614,362,36.6,20623
20,205,110,23.0,20624
9,551,19,9.5,20625
0,62,79,46.5,20626
52,142,90,36.3,20628
0,172,115,36.0,20629
0,33,52,58.4,20630
6,147,62,40.2,20632
95,1182,1316,42.6,20634
660,1984,1266,34.3,20636
125,1183,770,28.6,20637
162,3102,2130,38.4,20639
276,2425,1091,27.4,20640
44,120,114,36.5,20645
448,4092,2823,32.4,20646
479,2408,2452,44.6,20650
1112,5584,3148,30.9,20653
20,9,0,0.0,20656
764,4156,2573,32.7,20657
47,249,106,22.4,20658
931,6176,2345,23.2,20659
0,0,0,-,20660
0,0,0,-,20661
131,765,152,18.3,20662
138,846,335,21.1,20664
0,163,61,29.4,20667
0,112,74,31.2,20670
55,241,111,25.0,20674
178,385,224,25.9,20675
95,631,351,35.3,20676
99,540,282,31.0,20677
536,2735,1281,28.6,20678
0,253,40,15.3,20680
28,134,220,60.2,20684
354,1509,666,24.9,20685
0,0,4,61.5,20686
0,60,51,43.4,20687
11,365,259,50.1,20688
14,413,213,39.7,20689
16,53,239,60.6,20690
0,184,67,27.0,20692
39,255,129,33.0,20693
303,2520,1523,32.2,20695
47,97,71,30.9,20701
1335,4575,3287,34.8,20705
1827,7995,6072,33.2,20706
1392,4374,6165,45.9,20707
1046,4083,4231,41.8,20708
288,2214,755,16.7,20710
425,1540,941,29.6,20711
641,1734,1283,33.2,20712
69,746,765,40.8,20714
510,4180,4156,44.8,20715
496,3790,4010,46.7,20716
492,2807,5107,56.3,20720
649,3215,5883,58.1,20721
474,1233,612,25.3,20722
706,3009,7509,61.6,20723
466,2408,3430,48.2,20724
289,1806,1469,39.5,20732
33,726,528,36.9,20733
1192,8378,5046,30.8,20735
267,1601,1878,41.4,20736
1770,3527,1930,21.8,20737
989,2853,4565,49.0,20740
0,0,0,-,20742
2176,10976,3530,19.3,20743
1696,9684,8381,35.7,20744
1600,6727,2891,22.0,20745
1218,7856,3163,23.1,20746
1837,10948,4044,22.0,20747
1497,9794,4201,23.1,20748
41,274,400,46.8,20751
224,1216,1159,44.2,20754
189,783,1346,41.8,20755
0,152,67,31.5,20758
34,222,1029,82.4,20759
11,154,390,40.3,20762
48,533,448,48.1,20763
39,1092,515,30.4,20764
41,141,64,27.7,20765
240,730,1271,50.5,20769
682,3411,4678,45.0,20770
0,0,0,-,20771
1440,8801,10269,45.2,20772
955,7099,9451,46.9,20774
127,486,406,38.4,20776
0,220,831,78.4,20777
38,401,320,47.1,20778
9,161,240,43.6,20779
588,1723,1139,34.7,20781
1987,5352,4047,32.9,20782
3346,6417,3807,20.2,20783
2163,6456,3516,22.8,20784
1964,9005,4769,28.9,20785
1776,4377,1864,24.7,20794
1,7,68,85.9,20812
246,874,5920,85.3,20814
173,967,6335,87.0,20815
127,256,3418,89.7,20816
192,1246,7804,85.0,20817
0,0,427,93.7,20818
554,2228,5568,62.1,20832
91,422,1908,69.9,20833
128,603,1495,57.0,20837
0,69,58,52.1,20838
0,0,17,58.3,20839
391,895,1980,64.6,20841
49,323,358,52.3,20842
1176,3406,10650,66.0,20850
929,2201,2196,40.3,20851
832,2729,10830,73.4,20852
1117,3299,6111,53.1,20853
508,1379,9995,84.4,20854
227,1237,3740,65.3,20855
231,304,251,42.2,20860
14,188,621,69.9,20861
0,77,123,69.0,20862
408,1965,2918,43.9,20866
13,16,75,35.2,20868
320,1730,5614,66.8,20871
326,1928,2456,45.6,20872
2416,6567,10506,46.5,20874
959,2359,4465,50.2,20876
1676,5260,5507,37.1,20877
1127,4492,15872,70.5,20878
786,3693,4705,43.2,20879
13,56,203,72.5,20880
208,1569,2723,56.7,20882
1075,4692,5464,42.2,20886
0,24,36,41.4,20889
0,0,0,-,20892
0,0,0,-,20894
196,1267,4190,74.3,20895
0,15,179,87.9,20896
14,182,63,30.9,20899
1110,3831,6724,56.7,20901
2455,5710,8196,47.0,20902
1680,3634,2274,24.4,20903
1807,6921,9999,49.1,20904
284,1958,3564,55.9,20905
2695,10978,10499,38.9,20906
975,2775,10201,73.9,20910
996,2914,3710,51.4,20912
1481,5170,3066,27.4,21001
52,184,443,49.1,21005
740,5481,5432,38.7,21009
0,0,15,78.6,21010
210,1903,4885,56.1,21012
150,585,972,58.7,21013
730,6122,6360,43.5,21014
465,4020,5815,50.8,21015
133,881,896,32.3,21017
6,6,12,20.7,21023
68,490,460,48.5,21028
85,637,2831,80.8,21029
479,3478,6227,54.6,21030
0,0,0,0.0,21031
202,1308,1701,43.0,21032
194,907,310,26.7,21034
138,1156,1902,55.9,21035
25,160,545,64.5,21036
861,3898,3924,41.1,21037
597,5507,1705,21.3,21040
586,2668,9563,71.7,21042
503,3738,10056,67.1,21043
615,3554,9760,65.9,21044
758,3890,7635,57.8,21045
86,1637,3106,59.8,21046
414,2084,2694,49.8,21047
153,2052,2123,43.3,21048
383,2756,3275,45.2,21050
0,30,32,34.1,21051
22,140,28,15.8,21052
91,421,647,43.8,21053
384,1588,2749,57.1,21054
0,0,226,94.1,21056
