housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
700,560,140,671,137500,5822
491,411,80,759,172400,5824
37,30,7,-,168800,5825
385,324,61,907,168900,5826
115,90,25,745,181300,5827
872,711,161,856,207500,5828
725,576,149,825,191100,5829
619,473,146,774,145700,5830
400,371,29,841,239600,5832
108,94,14,-,180800,5833
483,417,66,779,167100,5836
126,114,12,1500,123600,5837
296,267,29,458,165100,5839
182,154,28,439,288900,5841
215,184,31,964,141100,5842
1164,863,301,795,109200,5843
529,465,64,583,148500,5845
532,346,186,721,136600,5846
365,250,115,946,171400,5847
59,38,21,-,-,5850
2437,1584,853,803,168600,5851
226,212,14,1406,164400,5853
3084,1981,1103,821,157200,5855
1139,1014,125,1013,189900,5857
195,184,11,-,102900,5858
745,570,175,736,158900,5859
1194,999,195,771,127400,5860
126,103,23,778,229700,5862
269,239,30,625,136400,5866
311,253,58,941,213000,5867
128,128,0,-,182000,5868
577,468,109,807,162800,5871
398,320,78,764,136000,5872
290,211,79,1287,175300,5873
244,207,37,821,179900,5874
178,156,22,725,211300,5875
7,7,0,-,-,5901
96,70,26,-,113500,5902
365,293,72,721,123500,5903
105,63,42,846,70600,5904
349,318,31,675,170000,5905
556,488,68,755,124200,5906
67,58,9,-,169400,5907
7133,5898,1235,1463,379100,6001
8727,6241,2486,1353,214600,6002
24638,15679,8959,1027,197800,6010
3462,3231,231,1095,335500,6013
2638,1800,838,1345,237200,6016
1186,729,457,1036,183100,6018
3983,3157,826,1123,320700,6019
0,0,0,-,-,6020
136,119,17,-,277600,6021
63,63,0,-,-,6022
617,474,143,1179,255200,6023
221,182,39,-,253200,6024
2027,1637,390,943,284300,6026
551,504,47,1125,271600,6027
6982,4367,2615,1226,282800,6029
567,492,75,1137,363800,6031
7276,5177,2099,1479,341400,6032
11247,8702,2545,1356,336700,6033
2948,2640,308,1045,287000,6035
7564,6432,1132,1204,285600,6037
957,550,407,1140,366700,6039
14013,7624,6389,1143,197100,6040
9632,5388,4244,1472,174000,6042
1821,1656,165,959,275900,6043
11857,3256,8601,961,155800,6051
3169,1821,1348,1113,208300,6052
13232,6257,6975,1070,157300,6053
2359,2244,115,1127,295600,6057
711,533,178,913,325800,6058
0,0,0,-,-,6059
847,792,55,-,389900,6060
132,83,49,-,159800,6061
7637,5421,2216,1027,219700,6062
1182,1084,98,1422,256000,6063
262,262,0,-,242400,6065
13057,6836,6221,1097,203300,6066
8621,5474,3147,1409,268700,6067
698,519,179,1958,707500,6068
1102,784,318,932,358600,6069
6138,4914,1224,1428,335900,6070
3632,3155,477,1261,323300,6071
2156,1995,161,1393,430900,6073
9783,8200,1583,1290,287100,6074
5057,3794,1263,1012,196500,6076
3888,3315,573,1216,309600,6078
639,373,266,1062,202000,6081
16744,12636,4108,1159,190400,6082
5252,4872,380,1404,287100,6084
2917,2260,657,966,319000,6085
2217,1512,705,1104,182400,6088
1317,958,359,1394,319000,6089
367,327,40,1750,399300,6090
39,33,6,-,320600,6091
1506,1359,147,2265,363700,6092
1270,1195,75,1447,312400,6093
10786,8916,1870,1279,225500,6095
5307,4191,1116,1189,188200,6096
5072,3340,1732,985,172600,6098
1287,129,1158,1536,-,6103
9755,1646,8109,905,250800,6105
14050,3301,10749,1001,162300,6106
7434,6415,1019,1606,383600,6107
8874,4223,4651,991,160600,6108
10917,8655,2262,1052,255300,6109
5023,3358,1665,1204,224000,6110
12366,9678,2688,1263,230500,6111
7500,2795,4705,1050,160400,6112
9894,2611,7283,1029,170100,6114
5487,4472,1015,1525,374500,6117
10180,6929,3251,1094,166300,6118
6551,3219,3332,1286,304500,6119
4490,876,3614,903,151600,6120
0,0,0,-,-,6160
6544,2335,4209,883,148400,6226
1409,1364,45,1055,312400,6231
1216,1075,141,821,273900,6232
2922,2146,776,1007,230500,6234
975,873,102,938,208900,6235
2169,2050,119,1151,254600,6237
4635,4078,557,1140,253100,6238
4629,2941,1688,999,190500,6239
2555,1919,636,1089,190700,6241
502,426,76,950,258000,6242
72,72,0,-,-,6243
1121,1002,119,1101,231000,6247
2119,1973,146,1000,289400,6248
2818,2453,365,1119,256100,6249
1746,1270,476,1334,230700,6250
717,624,93,698,246900,6254
1727,1153,574,1027,211600,6255
898,809,89,1269,165000,6256
1772,1481,291,914,287700,6259
4088,2372,1716,882,194700,6260
368,272,96,624,199200,6262
109,37,72,905,198900,6263
43,29,14,-,-,6264
258,147,111,891,158800,6266
3769,1765,2004,1355,256800,6268
9,9,0,-,-,6269
1445,1333,112,1530,224400,6277
1838,1346,492,964,232400,6278
2577,1665,912,1123,225200,6279
1232,840,392,1290,206500,6280
2862,2453,409,1096,273000,6281
424,371,53,-,202300,6282
10740,3961,6779,987,181900,6320
1247,828,419,1161,234300,6330
1916,1698,218,954,228200,6331
188,130,58,783,189300,6332
2619,2096,523,1565,354600,6333
981,813,168,1004,224700,6334
2470,2139,331,1225,242100,6335
29,25,4,-,340500,6336
3211,2582,629,1147,232100,6339
12321,4743,7578,1269,210500,6340
24,24,0,-,-,6350
6616,5001,1615,1029,199700,6351
91,73,18,-,-,6353
2233,1328,905,985,180200,6354
5521,4476,1045,1312,328200,6355
4726,3497,1229,1272,292800,6357
2070,1738,332,1098,286800,6359
14853,7933,6920,1080,165200,6360
1830,1560,270,1338,247600,6365
2783,2366,417,1052,229500,6370
4165,3342,823,1367,411400,6371
71,47,24,-,335400,6373
2846,2207,639,900,186900,6374
1378,1257,121,1143,239700,6375
88,64,24,-,510000,6376
1159,1022,137,1049,202200,6377
2530,1949,581,1393,428700,6378
3796,2553,1243,963,271700,6379
1244,366,878,920,149300,6380
4112,3182,930,1184,190100,6382
1092,939,153,1089,224300,6384
6340,5090,1250,1336,257200,6385
158,31,127,1232,182400,6387
0,0,0,-,-,6389
40,15,25,1369,-,6390
7754,4595,3159,1101,213600,6401
2447,2147,300,1364,257200,6403
12302,8366,3936,1368,292300,6405
422,323,99,813,280800,6409
10145,8909,1236,1298,334800,6410
1772,1355,417,1219,348700,6412
5388,4295,1093,1234,282200,6413
42,42,0,-,257100,6414
6244,4823,1421,1270,256800,6415
5897,4492,1405,1200,236300,6416
1883,1350,533,1273,287500,6417
5198,2992,2206,1087,207500,6418
2304,2161,143,1161,358300,6419
1679,1527,152,1347,287400,6420
2768,2617,151,1358,309700,6422
2169,1962,207,944,299800,6423
4802,4203,599,1303,265000,6424
1656,1120,536,1511,486000,6426
8397,7269,1128,1474,399600,6437
1079,822,257,828,328200,6438
1874,1610,264,1268,313300,6441
996,805,191,1186,337700,6442
6912,5919,993,1478,428600,6443
109,93,16,-,265400,6444
2331,2036,295,1072,316900,6447
15390,9396,5994,1048,169800,6450
10235,5482,4753,997,176300,6451
1201,1089,112,1375,285200,6455
135,105,30,-,346900,6456
19294,10170,9124,1133,231300,6457
16656,11512,5144,1583,304500,6460
5795,5208,587,1481,330700,6461
124,124,0,-,231400,6467
6673,6049,624,1364,370200,6468
1194,902,292,1035,277200,6469
5909,5087,822,1318,409100,6470
3006,2497,509,1362,276700,6471
2400,2140,260,1454,306200,6472
9164,7506,1658,1325,297900,6473
4343,3506,837,1519,382700,6475
4974,4372,602,1648,389900,6477
4694,4415,279,-,354100,6478
4029,3349,680,1134,266700,6479
3741,3086,655,1115,252600,6480
557,390,167,1056,275600,6481
3976,3655,321,1756,385300,6482
6203,4409,1794,1152,253300,6483
16185,13039,3146,1466,349300,6484
7966,6807,1159,1587,325000,6488
12870,10698,2172,1108,282200,6489
18688,13494,5194,1094,268000,6492
3177,2587,590,1215,367300,6498
1582,122,1460,1551,335500,6510
20905,4453,16452,1259,225300,6511
11304,7519,3785,1228,211800,6512
14792,5835,8957,1084,183200,6513
9995,6142,3853,1337,198100,6514
6519,2525,3994,1192,223100,6515
19886,10867,9019,1164,193800,6516
5909,3836,2073,1073,243500,6517
6655,4454,2201,1692,246800,6518
5140,1305,3835,1129,171700,6519
2018,1832,186,1142,381500,6524
2897,2552,345,1375,464400,6525
9871,2855,7016,1130,192000,6604
8842,2416,6426,1170,227400,6605
15984,9873,6111,1231,176900,6606
2791,869,1922,1182,128500,6607
4499,1102,3397,1168,150600,6608
8651,4073,4578,1102,154900,6610
12197,10534,1663,2028,399200,6611
2792,2596,196,1833,641500,6612
12549,11033,1516,1404,267900,6614
7308,4686,2622,1204,229100,6615
1676,47,1629,493,98800,6702
9169,3564,5605,954,127300,6704
10207,3836,6371,1052,124500,6705
5037,2394,2643,926,117700,6706
11201,5984,5217,1027,141000,6708
3636,1098,2538,1005,145800,6710
3336,2979,357,1274,290600,6712
6052,5136,916,1362,247500,6716
507,291,216,730,261100,6750
1204,1008,196,1391,328500,6751
704,604,100,1870,476100,6752
724,595,129,1583,386000,6754
322,292,30,-,277300,6755
1074,1015,59,1810,329700,6756
858,685,173,1433,341600,6757
127,117,10,-,322400,6758
2456,1933,523,1159,356600,6759
2725,2515,210,1179,341600,6762
727,610,117,936,325900,6763
11665,8051,3614,1066,183600,6770
10165,7865,2300,1248,303600,6776
614,562,52,1429,376700,6777
530,490,40,-,259600,6778
3347,2385,962,1124,195900,6779
911,826,85,994,223100,6782
887,747,140,1194,599900,6783
1495,1289,206,2026,459900,6784
275,228,47,-,483300,6785
3947,3038,909,1015,192900,6786
3193,2406,787,1010,221400,6787
14472,9714,4758,949,153700,6790
1943,1860,83,944,310300,6791
580,404,176,1704,718300,6793
334,259,75,1424,335700,6794
5136,4350,786,987,257700,6795
488,424,64,1030,439200,6796
4129,3211,918,1190,350100,6798
7150,5628,1522,1252,342400,6801
6272,5209,1063,1640,377200,6804
2679,1856,823,1980,1082200,6807
19018,8893,10125,1466,266200,6810
10924,8507,2417,1458,333500,6811
4971,4641,330,2067,348800,6812
6895,5973,922,2469,1471700,6820
11712,9925,1787,2014,689900,6824
7267,5646,1621,1690,467700,6825
9510,4888,4622,1853,1505200,6830
5048,3800,1248,1987,1120500,6831
7116,5610,1506,2228,1355800,6840
7531,4296,3235,1809,436800,6850
10570,7295,3275,1747,443200,6851
1525,1177,348,2117,996300,6853
11042,5385,5657,1574,377200,6854
3420,1620,1800,1695,477100,6855
0,0,0,-,-,6856
2539,2110,429,2170,1448700,6870
9023,7734,1289,1777,653400,6877
2584,2113,471,2067,1529300,6878
10065,8574,1491,1952,1137400,6880
3447,3321,126,2724,868200,6883
1612,1397,215,2234,852800,6890
3430,2865,565,1490,578400,6896
6090,5255,835,2335,793200,6897
4082,648,3434,1743,323400,6901
26218,10363,15855,1804,431300,6902
4752,4478,274,3375,744800,6903
7417,5443,1974,2043,565200,6905
3358,2109,1249,1751,460900,6906
3225,2221,1004,1632,473700,6907
5022,2531,2491,1494,263700,7001
24967,9604,15363,1255,333700,7002
18577,9564,9013,1379,329900,7003
2621,2387,234,1916,517500,7004
5489,4011,1478,1409,466700,7005
9576,7356,2220,1593,556500,7006
7925,4574,3351,1492,272200,7008
4530,3626,904,1540,473100,7009
10512,4777,5735,1468,447900,7010
12649,5959,6690,1409,312800,7011
4578,2532,2046,1462,355000,7012
10011,6988,3023,1343,365200,7013
1844,1331,513,1446,326600,7014
8894,7030,1864,1705,486600,7016
13167,3772,9395,1069,222900,7017
10377,2247,8130,1163,212400,7018
5751,2026,3725,2506,600600,7020
765,718,47,2250,848500,7021
5236,1672,3564,1467,364900,7022
2506,2217,289,2710,467800,7023
17479,10375,7104,1923,324600,7024
11563,4673,6890,1327,338400,7026
1725,1016,709,1551,380800,7027
2495,2279,216,1702,649500,7028
7266,1987,5279,1468,328600,7029
25182,8263,16919,2315,720700,7030
6384,3350,3034,1375,363400,7031
13351,6248,7103,1305,333100,7032
2733,1909,824,1521,345500,7033
3318,2073,1245,1203,326300,7034
3726,2937,789,1643,333400,7035
15406,8671,6735,1273,280300,7036
10225,8854,1371,2811,627000,7039
7945,6148,1797,1679,529400,7040
2513,1647,866,1691,789200,7041
10436,5286,5150,1668,516500,7042
4132,3405,727,2007,750800,7043
5310,4278,1032,1685,454500,7044
3883,3734,149,2976,590700,7045
1357,1295,62,1454,862400,7046
21794,8756,13038,1437,350600,7047
11682,2391,9291,1160,236400,7050
16414,11413,5001,1486,385200,7052
11164,5613,5551,1377,461700,7054
19854,4444,15410,1183,332600,7055
4683,1961,2722,1237,375800,7057
1825,1036,789,1850,643100,7058
5192,4788,404,1652,789600,7059
14971,6018,8953,1229,275200,7060
4029,2397,1632,1308,243200,7062
3988,2479,1509,1352,257700,7063
1316,1109,207,1365,293200,7064
11304,6748,4556,1310,272700,7065
5932,4625,1307,1433,446700,7066
6197,5461,736,1637,364600,7067
2349,1820,529,2579,485100,7068
2099,1744,355,2021,660400,7069
6977,4457,2520,1440,473500,7070
8738,4928,3810,1420,375600,7071
2414,1524,890,1290,408600,7072
3966,1356,2610,1586,381100,7073
937,669,268,1199,360100,7074
3315,2340,975,1779,411800,7075
8747,7168,1579,1584,497400,7076
970,667,303,1353,285900,7077
4143,3736,407,2667,1391900,7078
5162,3522,1640,1697,604300,7079
7924,6694,1230,1702,340200,7080
6901,4239,2662,1814,436900,7081
1579,1468,111,2375,577200,7082
19094,14341,4753,1542,332300,7083
6633,1999,4634,1531,650400,7086
24512,5102,19410,1225,340900,7087
1246,762,484,1602,237900,7088
10280,8465,1815,1608,743800,7090
2528,2302,226,1739,627300,7092
24117,5553,18564,1323,325900,7093
7557,4395,3162,1689,460800,7094
7438,4179,3259,1697,279800,7095
5501,445,5056,821,244800,7102
11835,2711,9124,1053,186200,7103
18934,4319,14615,1083,276700,7104
17320,3773,13547,1218,326500,7105
11575,3650,7925,1073,218300,7106
13207,2848,10359,1047,235500,7107
8928,1446,7482,956,203400,7108
12189,6311,5878,1346,295600,7109
11033,7215,3818,1349,387700,7110
20024,5590,14434,1048,182400,7111
9695,2590,7105,1125,239000,7112
3375,538,2837,753,256900,7114
8651,1992,6659,1181,266900,7201
13097,3073,10024,1162,278100,7202
7402,4226,3176,1183,225100,7203
4948,2860,2088,1275,284000,7204
7342,4935,2407,1395,259300,7205
7894,1996,5898,1191,253900,7206
11123,2801,8322,1130,324200,7208
22355,5840,16515,2384,695600,7302
16075,4649,11426,1161,304300,7304
22652,9121,13531,1210,311300,7305
20107,4571,15536,1209,358800,7306
15721,4956,10765,1337,406000,7307
6097,890,5207,2915,765900,7310
205,0,205,2904,-,7311
2210,1848,362,1919,757000,7401
2953,1954,999,1645,303700,7403
6394,4916,1478,1413,451400,7405
6738,3807,2931,1660,362700,7407
11387,9030,2357,1560,424000,7410
2232,1650,582,1098,194400,7416
3845,3435,410,2642,945900,7417
762,744,18,-,271900,7418
3592,2794,798,1400,222500,7419
1716,1334,382,1620,269200,7420
2653,2384,269,1770,258600,7421
2334,2224,110,1530,222500,7422
1438,1322,116,2453,756800,7423
9756,6610,3146,1453,367400,7424
9778,7580,2198,2004,498400,7430
2669,1790,879,1781,513400,7432
852,751,101,1057,381300,7435
4237,3836,401,1642,468700,7436
4386,4078,308,1484,350000,7438
827,694,133,1440,223900,7439
1513,1245,268,1307,432500,7440
4004,2950,1054,1536,302700,7442
4658,3665,993,2095,422700,7444
5512,4787,725,1646,598200,7446
8310,6494,1816,2026,762600,7450
3776,3569,207,1840,646600,7452
4092,3899,193,1842,366200,7456
1817,1284,533,2098,347400,7457
3859,3365,494,2506,1013900,7458
1269,1187,82,2100,279800,7460
6583,5587,996,1197,273400,7461
2553,1858,695,1381,213800,7462
3566,3123,443,2006,448900,7463
2553,2166,387,1528,343100,7465
18350,14588,3762,1672,468500,7470
6026,5357,669,1531,291700,7480
5833,5260,573,1730,742900,7481
0,0,0,-,-,7495
10745,1486,9259,1125,247400,7501
4504,2246,2258,1290,235800,7502
5399,1653,3746,1249,252500,7503
3682,1244,2438,1268,286700,7504
1034,45,989,913,-,7505
7118,4208,2910,1485,381000,7506
7541,4810,2731,1444,356000,7508
3595,2955,640,1569,371200,7512
3324,1008,2316,1318,251600,7513
6099,1704,4395,1195,219700,7514
6078,1303,4775,1172,219500,7522
4181,1069,3112,1172,259900,7524
19080,6328,12752,1440,296300,7601
2792,2017,775,1394,336000,7603
4224,2768,1456,1445,429100,7604
3355,2127,1228,1444,506100,7605
794,368,426,1534,414400,7606
3511,2306,1205,1601,389300,7607
40,0,40,1575,-,7608
564,477,87,-,"2,000,000+",7620
8946,6192,2754,1420,358200,7621
2778,2291,487,2188,674000,7624
2812,2394,418,2686,677500,7626
1680,1474,206,2773,681500,7627
6370,4672,1698,1306,376100,7628
2541,2178,363,1847,492000,7630
11087,6056,5031,1469,387400,7631
1843,1659,184,3337,991000,7632
1626,1514,112,2514,601200,7640
1113,1059,54,"3,500+",691500,7641
3475,2958,517,1405,565200,7642
4096,1750,2346,1349,329300,7643
8805,3878,4927,1348,373000,7644
2975,2627,348,1833,619400,7645
5859,3650,2209,1438,426800,7646
1713,1426,287,1600,467700,7647
2160,1767,393,1851,626700,7648
2788,2470,318,1651,615500,7649
7403,2719,4684,1520,558400,7650
8232,7069,1163,2011,600200,7652
3259,2650,609,1474,589800,7656
3827,1728,2099,1584,442500,7657
4720,2584,2136,1368,349100,7660
3867,2935,932,1676,520800,7661
2001,1487,514,1709,380800,7662
5328,3665,1663,1700,379000,7663
13072,9502,3570,1483,408500,7666
4690,3659,1031,2271,829600,7670
10034,7568,2466,1754,589200,7675
3320,3118,202,-,509400,7676
1963,1746,217,2069,812300,7677
9950,6670,3280,1598,404900,7701
1434,1299,135,2735,589400,7702
52,36,16,-,-,7703
1822,1701,121,2288,731900,7704
605,517,88,1323,734000,7711
16726,7792,8934,1208,415100,7712
3572,2546,1026,1248,455700,7716
897,598,299,1484,884300,7717
2355,2072,283,1734,355900,7718
8395,5981,2414,1482,459800,7719
2152,1024,1128,1348,567400,7720
1247,747,500,1423,267800,7721
3282,2932,350,1945,801500,7722
279,156,123,1125,1078100,7723
8740,5750,2990,1279,374300,7724
15482,13138,2344,1560,460300,7726
2532,1777,755,1059,458900,7727
19954,14679,5275,1672,379500,7728
5821,5094,727,1053,345400,7730
12792,11388,1404,1488,337200,7731
2658,1681,977,1217,293300,7732
5831,5085,746,1563,659500,7733
4861,2897,1964,1320,223800,7734
7104,5242,1862,1209,265700,7735
1435,1253,182,1239,341700,7737
2089,1871,218,420,577900,7738
2043,1935,108,2469,642500,7739
12130,5111,7019,1311,364900,7740
5874,5652,222,2582,564000,7746
11892,9087,2805,1658,370300,7747
9645,7956,1689,1418,452800,7748
1414,1170,244,2534,757300,7750
6222,5590,632,2239,552000,7751
15730,10238,5492,1468,295900,7753
2222,1982,240,1712,400900,7755
1937,749,1188,1281,498700,7756
2238,1835,403,-,513800,7757
1572,1357,215,1480,309200,7758
3128,2709,419,1875,1024400,7760
4038,2634,1404,1496,639600,7762
2485,1884,601,1807,448800,7764
8123,3991,4132,1490,285300,7801
1257,1117,140,1706,300800,7803
0,0,0,-,-,7820
3352,2945,407,1279,318700,7821
279,269,10,-,364000,7822
3331,2257,1074,939,244500,7823
3489,3033,456,1438,341800,7825
2261,1857,404,1488,287100,7826
1668,1363,305,1069,215400,7827
5854,2864,2990,1225,337700,7828
2338,2207,131,1042,480400,7830
1273,1132,141,1214,320400,7832
56,41,15,-,174200,7833
6803,5725,1078,1460,420300,7834
4536,3052,1484,1478,405600,7836
1139,942,197,1460,327100,7838
11754,7722,4032,1235,297700,7840
45,45,0,-,-,7842
4556,3712,844,1453,234900,7843
15,15,0,-,228800,7846
746,652,94,1588,313100,7847
1724,1482,242,1165,335200,7848
3670,3084,586,1461,323200,7849
2238,1665,573,1311,288800,7850
29,26,3,-,343800,7851
1495,1305,190,1548,340900,7852
4181,4006,175,2271,482100,7853
1748,1218,530,2069,297000,7856
1430,678,752,1166,271700,7857
9568,7245,2323,1216,264100,7860
1465,1226,239,858,250000,7863
665,612,53,-,313400,7865
8623,7341,1282,1394,354600,7866
9169,6895,2274,1454,534600,7869
16,7,9,-,-,7870
7188,6478,710,1466,376900,7871
3055,2698,357,1671,259400,7874
3548,3291,257,1676,388800,7876
240,214,26,-,312800,7878
60,60,0,-,130300,7880
4,4,0,-,-,7881
5676,4081,1595,1143,254400,7882
3837,2401,1436,1672,297700,7885
8376,5702,2674,1856,868800,7901
9802,8118,1684,1955,662100,7920
3794,2896,898,2031,378100,7921
4144,3932,212,2555,606100,7922
2581,2219,362,1787,680700,7924
9,0,9,-,-,7926
1590,1065,525,2477,479400,7927
6482,5527,955,2037,806800,7928
3027,2779,248,1393,648900,7930
1031,908,123,2417,922600,7931
3992,2726,1266,2441,643800,7932
1116,992,124,1674,531800,7933
516,461,55,1770,702600,7934
141,118,23,-,-,7935
3771,3586,185,2309,608700,7936
43,13,30,-,-,7939
5589,3779,1810,1807,724000,7940
3109,2853,256,1520,731500,7945
1110,1021,89,3080,630600,7946
7147,5579,1568,2185,480600,7950
18047,11040,7007,1761,597500,7960
0,0,0,-,-,7961
57,57,0,-,341800,7970
4134,3407,727,1754,610800,7974
302,228,74,1408,"2,000,000+",7976
231,128,103,1338,506600,7977
205,205,0,-,629900,7979
905,641,264,1436,588300,7980
3558,3041,517,1879,509600,7981
326,261,65,1042,181000,8001
8956,5770,3186,1422,237600,8002
10870,9587,1283,1688,330300,8003
4029,3627,402,1596,191800,8004
9357,8205,1152,1580,255200,8005
177,161,16,-,697600,8006
2120,1248,872,924,181600,8007
3510,3213,297,1342,808800,8008
4988,4248,740,1251,221900,8009
4343,2572,1771,1284,170400,8010
0,0,0,-,-,8011
14658,9767,4891,1153,204600,8012
187,113,74,-,164900,8014
7161,5643,1518,1175,166600,8015
12145,8923,3222,1094,232200,8016
370,304,66,2104,284200,8019
953,926,27,-,278800,8020
18316,9705,8611,1015,146500,8021
3711,3524,187,1054,319600,8022
143,34,109,1301,116300,8023
760,727,33,2167,214900,8026
1926,1547,379,1067,174200,8027
6479,4247,2232,1239,204500,8028
1972,1416,556,640,170300,8029
4623,3165,1458,1188,127300,8030
4392,2761,1631,898,167700,8031
6054,4617,1437,1140,449700,8033
6893,5482,1411,1347,245500,8034
3004,2426,578,996,285900,8035
2240,2065,175,1083,300100,8036
8325,6448,1877,1193,235100,8037
45,40,5,-,175000,8038
45,21,24,-,312500,8039
330,297,33,-,373800,8041
67,53,14,-,-,8042
11017,7353,3664,1420,324200,8043
1129,709,420,783,166500,8045
10693,8476,2217,1651,166000,8046
4687,3399,1288,1314,319700,8048
2033,1431,602,1044,165300,8049
9935,8395,1540,1692,277800,8050
4176,3314,862,1396,181400,8051
8285,3887,4398,1203,187500,8052
17624,13381,4243,1520,290300,8053
17302,13141,4161,1617,272800,8054
10013,8709,1304,1369,353400,8055
1509,1445,64,1395,367600,8056
7227,5910,1317,1280,514600,8057
2127,1557,570,966,169100,8059
8885,6631,2254,1239,231900,8060
946,847,99,2098,301300,8061
5344,4922,422,1148,357100,8062
1117,914,203,1143,150500,8063
30,30,0,-,-,8064
2825,1963,862,1356,175200,8065
3635,2200,1435,1015,116800,8066
587,521,66,1458,229900,8067
2812,1678,1134,1055,197700,8068
4720,2459,2261,998,143500,8069
5000,3703,1297,971,155200,8070
3544,2608,936,1200,187300,8071
100,100,0,-,158300,8072
46,46,0,-,-,8073
0,0,0,-,-,8074
10947,7802,3145,1224,223700,8075
6898,6068,830,1641,274700,8077
3149,2157,992,1010,163700,8078
3870,2348,1522,910,172600,8079
13396,11878,1518,1503,259000,8080
16791,13745,3046,1329,206300,8081
3718,2806,912,975,193200,8083
2551,1969,582,991,179100,8084
6755,5713,1042,1666,293600,8085
3158,2206,952,1412,215300,8086
10917,9166,1751,1388,229200,8087
9269,8633,636,1480,267800,8088
1502,1270,232,955,190300,8089
2775,2524,251,1384,195900,8090
1957,1333,624,1124,182800,8091
1377,1067,310,1576,282200,8092
3663,2329,1334,1030,153900,8093
14659,12639,2020,1105,204800,8094
17,17,0,-,-,8095
13717,9673,4044,1201,196100,8096
1148,1013,135,971,200300,8097
3269,2327,942,1062,279200,8098
2415,569,1846,680,83400,8102
4726,1921,2805,968,83300,8103
8350,2923,5427,874,69500,8104
8741,3939,4802,969,92300,8105
3793,2434,1359,972,210500,8106
5335,2852,2483,1055,187400,8107
7631,5108,2523,1278,269000,8108
8422,6120,2302,1032,173200,8109
5687,4404,1283,1127,135800,8110
3900,2573,1327,1411,188600,8201
809,758,51,1333,1108100,8202
4052,3003,1049,1344,354200,8203
7735,6021,1714,1119,293800,8204
10210,7908,2302,1235,201400,8205
6381,5199,1182,1346,260200,8210
92,89,3,-,776500,8212
5310,3711,1599,1079,213100,8215
0,0,0,-,-,8217
2509,2142,367,1583,290000,8221
1806,1574,232,1352,277300,8223
185,158,27,1125,243100,8224
2863,2624,239,1720,223100,8225
5253,3746,1507,1264,574100,8226
2085,1892,193,1138,313700,8230
6250,3158,3092,1014,136100,8232
13914,12128,1786,1106,211600,8234
0,0,0,-,-,8240
404,381,23,1600,264300,8241
1274,962,312,1111,258400,8242
1111,1008,103,1444,671700,8243
4425,2556,1869,1148,222100,8244
52,52,0,-,-,8246
498,451,47,1216,1247800,8247
55,55,0,-,472400,8248
4134,3355,779,1168,190600,8251
6103,3953,2150,1058,336600,8260
3014,2268,746,1096,261600,8270
13927,8342,5585,1108,164400,8302
577,413,164,1131,107600,8310
647,472,175,1258,167700,8311
2967,2307,660,1033,199400,8312
174,165,9,-,152300,8314
99,99,0,-,131500,8316
525,457,68,-,251200,8317
4545,4084,461,1227,217200,8318
414,411,3,-,258800,8319
0,0,0,-,-,8320
83,49,34,969,179700,8321
3688,3353,335,1193,206900,8322
231,179,52,1208,203100,8323
108,108,0,-,206900,8324
474,363,111,1552,147500,8326
175,146,29,-,150000,8327
526,503,23,-,165700,8328
152,114,38,-,283800,8329
10566,7757,2809,1450,205100,8330
13741,9223,4518,1056,153900,8332
453,371,82,1388,252700,8340
1032,444,588,807,183500,8341
1718,1529,189,1598,260800,8343
1812,1584,228,1402,174900,8344
231,192,39,946,144700,8345
292,261,31,-,151700,8346
62,45,17,-,125800,8348
697,617,80,1338,127700,8349
232,218,14,-,263900,8350
164,146,18,-,122500,8352
152,105,47,880,159100,8353
14631,8672,5959,1045,156000,8360
6489,5271,1218,1097,207600,8361
15504,4223,11281,904,156700,8401
2933,2379,554,1315,483700,8402
464,401,63,1765,886000,8403
4366,2856,1510,1163,273500,8406
2355,2179,176,1262,415700,8501
3612,2845,767,2028,637900,8502
6880,5176,1704,1234,288100,8505
1812,1674,138,1857,581800,8510
383,318,65,939,233700,8511
4078,2451,1627,1284,483700,8512
1894,1714,180,1325,368400,8514
1702,1560,142,1517,459500,8515
2255,1500,755,1049,205800,8518
9281,6436,2845,1381,295700,8520
1864,1515,349,1541,426700,8525
20389,17332,3057,1439,361700,8527
64,48,16,-,277300,8528
3084,2081,1003,1343,430900,8530
2440,2096,344,1230,340000,8533
4739,4132,607,1649,476100,8534
1583,1476,107,1712,587500,8535
7805,3470,4335,1654,483400,8536
17485,11748,5737,1761,651000,8540
1733,506,1227,1639,484100,8542
6657,5655,1002,2209,626800,8550
1797,1659,138,2029,475900,8551
243,199,44,1833,521500,8553
1494,1205,289,1342,171700,8554
294,262,32,-,316300,8555
2578,2303,275,1520,681800,8558
2118,1696,422,1653,472700,8559
1367,1245,122,1855,404000,8560
102,86,16,-,387500,8561
1768,1036,732,980,220800,8562
539,11,528,716,-,8608
4163,1008,3155,1071,83500,8609
11145,7067,4078,1175,199900,8610
8306,2603,5703,1068,92600,8611
13061,5719,7342,1010,172100,8618
8709,6043,2666,1377,252300,8619
4055,3289,766,1093,266100,8620
3786,2384,1402,1416,271100,8628
4077,2611,1466,1177,112900,8629
8031,4745,3286,1135,172300,8638
903,5,898,2078,-,8640
1162,0,1162,1994,-,8641
11588,7819,3769,1683,317100,8648
6909,5998,911,1471,294200,8690
6281,5451,830,1727,405700,8691
