housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
4729,1771,2958,759,66600,14613
68,0,68,(X),-,14614
7062,3602,3460,807,91100,14615
12032,8659,3373,828,99400,14616
9465,8218,1247,840,125800,14617
8224,6333,1891,959,190900,14618
5585,2947,2638,944,74400,14619
11483,3727,7756,825,134500,14620
12782,4309,8473,736,58000,14621
5410,4234,1176,841,110400,14622
8924,4918,4006,927,116700,14623
14023,11418,2605,892,126700,14624
4404,3810,594,1017,169200,14625
12474,8908,3566,922,135800,14626
0,0,0,-,-,14627
16792,10093,6699,595,72300,14701
2555,1988,567,645,101000,14706
96,87,9,-,53400,14707
61,58,3,-,42000,14708
595,481,114,566,80500,14709
1326,1181,145,813,89200,14710
801,568,233,544,70000,14711
1479,1166,313,658,129500,14712
190,161,29,829,76000,14714
1130,867,263,576,56500,14715
902,572,330,556,67000,14716
282,236,46,540,85400,14717
877,721,156,695,99400,14718
1382,1103,279,536,83100,14719
363,156,207,654,40200,14720
59,40,19,-,46200,14721
139,124,15,-,632700,14722
445,370,75,710,83500,14723
891,735,156,755,106000,14724
590,451,139,641,67100,14726
2146,1802,344,671,73800,14727
359,316,43,-,97800,14728
359,298,61,531,92400,14729
678,558,120,631,207000,14731
52,52,0,-,71000,14732
1707,1066,641,573,73100,14733
1179,811,368,564,78000,14735
115,78,37,(X),122900,14736
1731,1334,397,651,74000,14737
1539,1241,298,510,87500,14738
1173,860,313,641,51100,14739
521,426,95,738,79900,14740
842,713,129,743,119500,14741
81,70,11,-,97100,14742
752,616,136,650,73300,14743
430,279,151,760,110900,14744
932,768,164,487,77700,14747
324,211,113,535,81800,14748
1927,1374,553,679,107000,14750
116,116,0,-,79700,14752
454,363,91,529,59800,14753
260,215,45,571,57500,14754
1212,979,233,543,85500,14755
102,102,0,-,90300,14756
1383,1091,292,659,101400,14757
7953,4686,3267,622,77500,14760
696,578,118,629,86700,14767
412,343,69,571,90800,14769
1133,894,239,637,83800,14770
1450,1040,410,557,78200,14772
69,53,16,650,46600,14774
958,734,224,586,69300,14775
259,216,43,722,73300,14777
0,0,0,-,-,14778
2698,1511,1187,607,70100,14779
720,612,108,550,83700,14781
903,672,231,650,73600,14782
146,125,21,429,69700,14783
313,232,81,705,73800,14784
2121,1575,546,611,95500,14787
110,28,82,425,(X),14788
2192,1688,504,610,84200,14801
393,105,288,759,115300,14802
453,298,155,645,117000,14803
614,519,95,616,82000,14804
411,347,64,788,111300,14805
843,668,175,668,63700,14806
1219,943,276,690,95600,14807
219,179,40,723,68000,14808
1042,785,257,723,78000,14809
5153,3215,1938,591,81000,14810
1184,1049,135,609,87400,14812
1038,769,269,566,67800,14813
707,602,105,903,149800,14814
400,341,59,698,116800,14815
163,152,11,-,140200,14816
987,841,146,796,143400,14817
825,671,154,846,110500,14818
287,219,68,821,82500,14819
306,253,53,607,81000,14820
1264,1095,169,777,91900,14821
485,348,137,759,71400,14822
1465,1098,367,667,80700,14823
225,200,25,778,85800,14824
355,287,68,762,86600,14825
865,700,165,654,87900,14826
58,58,0,-,(X),14827
8618,5490,3128,693,108500,14830
393,378,15,761,103100,14836
2135,1517,618,690,108600,14837
833,794,39,807,97400,14838
293,248,45,610,93600,14839
1422,1128,294,635,159300,14840
376,339,37,-,161700,14841
417,407,10,-,121300,14842
5432,3372,2060,618,74600,14843
8704,6714,1990,849,135800,14845
336,277,59,664,83700,14846
1027,819,208,713,103400,14847
24182,10625,13557,1032,216000,14850
0,0,0,-,-,14853
7,7,0,-,-,14854
289,236,53,468,95400,14855
85,59,26,-,50800,14856
645,502,143,793,95800,14858
365,308,57,341,91100,14859
526,430,96,587,89500,14860
587,516,71,802,87100,14861
494,456,38,820,117400,14864
1176,732,444,559,87300,14865
2298,1664,634,808,121400,14867
510,371,139,548,109600,14869
4261,2738,1523,822,108200,14870
2124,1872,252,776,123600,14871
307,237,70,634,93400,14872
1097,932,165,576,88400,14873
115,100,15,850,87500,14874
191,151,40,595,94400,14877
252,224,28,734,121000,14878
954,756,198,742,84200,14879
605,507,98,680,61800,14880
130,32,98,929,-,14881
1589,1202,387,995,184300,14882
1510,1150,360,918,115900,14883
104,93,11,-,74800,14884
303,257,46,644,89200,14885
2991,2394,597,831,174100,14886
646,537,109,744,100100,14889
1896,1365,531,630,115600,14891
3343,2276,1067,643,95300,14892
6,6,0,-,-,14893
562,481,81,646,74600,14894
4266,2674,1592,584,71600,14895
370,304,66,519,67500,14897
610,494,116,707,85400,14898
5477,2472,3005,665,68100,14901
3073,2056,1017,712,98600,14903
6493,3763,2730,689,69000,14904
3946,2683,1263,775,119500,14905
13046,9922,3124,653,119000,15001
5218,3234,1984,643,83300,15003
117,67,50,-,86000,15004
4091,3429,662,623,153500,15005
144,106,38,-,66000,15006
119,108,11,-,128900,15007
6495,4595,1900,554,160400,15009
11225,7672,3553,649,118000,15010
6466,4938,1528,691,119000,15012
1378,905,473,682,74500,15014
496,472,24,229,271100,15015
7304,5234,2070,791,155600,15017
292,277,15,-,80600,15018
732,575,157,670,94900,15019
128,64,64,731,66700,15020
3096,2516,580,710,121800,15021
4307,3034,1273,586,87200,15022
3673,2993,680,737,129200,15024
6886,4907,1979,791,114100,15025
1289,1142,147,753,173500,15026
977,779,198,490,127800,15027
73,63,10,575,55000,15028
496,304,192,761,56800,15030
318,156,162,948,91200,15031
1934,1265,669,564,54000,15033
885,587,298,470,61400,15034
1020,527,493,682,70600,15035
4625,3844,781,721,106300,15037
130,59,71,-,86900,15038
3447,2705,742,878,145400,15042
799,680,119,(X),158200,15043
10256,9445,811,1154,232600,15044
1989,1211,778,596,56500,15045
1026,874,152,850,124500,15046
23,23,0,-,-,15047
440,302,138,649,102600,15049
914,815,99,696,149400,15050
171,132,39,739,75000,15051
1448,1341,107,783,109800,15052
48,33,15,-,88100,15053
196,123,73,679,71500,15054
695,464,231,910,165300,15055
519,292,227,695,77800,15056
5608,4877,731,802,192300,15057
1535,876,659,507,77400,15059
285,201,84,589,106900,15060
5160,3853,1307,651,121700,15061
3571,2514,1057,598,75800,15062
4512,3533,979,631,113900,15063
160,115,45,920,85800,15064
4884,3406,1478,667,94300,15065
5413,3443,1970,600,94200,15066
973,696,277,676,78200,15067
16583,11350,5233,619,115100,15068
4354,3304,1050,939,143200,15071
102,48,54,-,68600,15072
3827,2455,1372,652,95600,15074
90,39,51,-,-,15075
433,253,180,804,87700,15076
62,46,16,588,60000,15077
174,90,84,623,(X),15078
218,168,50,825,84500,15081
59,59,0,-,117200,15082
404,340,64,595,107100,15083
4394,2797,1597,654,75800,15084
3337,2715,622,711,151500,15085
152,73,79,(X),263200,15086
92,76,16,-,150900,15087
220,146,74,775,54700,15088
2647,2095,552,578,116400,15089
8366,6747,1619,1357,300200,15090
9886,8004,1882,950,203400,15101
12242,9692,2550,862,163400,15102
3800,1695,2105,483,35700,15104
8904,5430,3474,760,107300,15106
17118,11967,5151,870,168800,15108
2311,1013,1298,592,38600,15110
1516,715,801,616,64000,15112
5970,5314,656,752,165300,15116
8324,5286,3038,671,79800,15120
8651,6494,2157,665,90000,15122
2908,2232,676,775,137900,15126
4391,3292,1099,871,149800,15129
3921,2951,970,762,101000,15131
9572,4982,4590,599,48600,15132
2889,2327,562,665,71300,15133
2242,1733,509,718,122900,15135
9409,5877,3532,652,109100,15136
4492,3116,1376,656,77600,15137
3095,1976,1119,838,173500,15139
1554,756,798,546,59600,15140
543,437,106,966,620800,15142
7716,6084,1632,923,282800,15143
1889,1295,594,712,90500,15144
3270,1473,1797,510,70300,15145
12532,8147,4385,891,132400,15146
8245,5558,2687,733,88000,15147
1161,467,694,586,48300,15148
6253,3435,2818,846,107400,15201
9516,4797,4719,683,114800,15202
4821,2186,2635,992,161600,15203
3677,2497,1180,789,63200,15204
10198,5837,4361,814,110200,15205
13501,5319,8182,781,134000,15206
5037,3177,1860,608,83000,15207
4382,2077,2305,670,137800,15208
5536,4067,1469,715,130600,15209
11074,6440,4634,744,55200,15210
5489,2619,2870,895,86200,15211
12790,6647,6143,698,89800,15212
9286,2349,6937,879,120100,15213
6142,3824,2318,727,93900,15214
5525,3669,1856,741,203800,15215
10548,6311,4237,773,104700,15216
11953,6052,5901,953,259400,15217
6818,3834,2984,725,110500,15218
5201,1450,3751,604,75600,15219
8013,4925,3088,900,149400,15220
15367,7630,7737,728,94700,15221
1956,351,1605,1593,272000,15222
3124,2013,1111,690,101300,15223
5206,1967,3239,783,98400,15224
581,297,284,682,83900,15225
6153,4383,1770,809,89800,15226
12143,8412,3731,682,106700,15227
7339,5301,2038,832,225100,15228
6267,4642,1625,785,134600,15229
6257,1526,4731,1022,315800,15232
1161,593,568,745,96700,15233
6439,4282,2157,739,118300,15234
14806,11409,3397,818,90300,15235
12277,9492,2785,830,138200,15236
18001,13847,4154,941,187000,15237
5373,4088,1285,814,293400,15238
8546,6993,1553,918,139200,15239
7477,6509,968,1249,263000,15241
5713,4872,841,1048,178700,15243
0,0,0,-,-,15260
0,0,0,-,-,15290
20162,13552,6610,660,145100,15301
137,106,31,263,114600,15310
581,471,110,701,166900,15311
1397,1174,223,663,143900,15312
145,136,9,(X),107000,15313
1622,1142,480,388,120200,15314
353,293,60,817,52200,15315
42,28,14,525,63000,15316
14819,12014,2805,867,224700,15317
2229,1577,652,493,115200,15320
657,601,56,660,192100,15321
894,772,122,672,70200,15322
1745,1311,434,620,144200,15323
288,202,86,723,64700,15324
170,66,104,-,84700,15325
559,496,63,798,63500,15327
540,435,105,762,157600,15329
2085,1917,168,711,196000,15330
321,204,117,636,79200,15331
3562,3108,454,649,133200,15332
935,787,148,463,92300,15333
62,57,5,-,74400,15334
242,168,74,619,128100,15337
642,551,91,578,87500,15338
604,479,125,645,169200,15340
319,251,68,462,120900,15341
2054,1550,504,768,155000,15342
681,550,131,628,101500,15344
647,490,157,654,79100,15345
237,208,29,624,55500,15346
219,219,0,-,156000,15347
131,99,32,730,106400,15348
794,629,165,640,115100,15349
189,124,65,739,60000,15350
489,252,237,669,(X),15351
327,257,70,563,98800,15352
10,10,0,-,112500,15353
692,574,118,446,99100,15357
397,297,100,719,84700,15358
62,35,27,598,87900,15359
680,586,94,629,177800,15360
20,20,0,-,90000,15361
352,274,78,617,116100,15362
354,194,160,780,134500,15363
312,255,57,688,121100,15364
91,80,11,-,67800,15366
2948,2691,257,1129,359800,15367
118,97,21,-,45000,15368
4657,3045,1612,644,114100,15370
627,499,128,701,151300,15376
265,220,45,564,135700,15377
38,10,28,-,-,15378
49,42,7,917,100000,15379
253,185,68,553,92500,15380
13688,8557,5131,575,98000,15401
341,288,53,-,75600,15410
325,260,65,636,136400,15411
173,146,27,670,87600,15412
291,234,57,505,63800,15413
3551,2461,1090,536,80400,15417
1847,887,960,469,99300,15419
123,53,70,620,(X),15420
12,12,0,-,-,15421
65,45,20,-,13000,15422
856,715,141,605,108500,15423
895,680,215,529,85900,15424
7954,5625,2329,582,88000,15425
473,387,86,834,99800,15427
730,602,128,670,89000,15428
78,54,24,628,103900,15429
109,92,17,-,65000,15430
1778,1418,360,605,78700,15431
184,129,55,667,69500,15432
374,357,17,-,(X),15433
113,83,30,669,57700,15434
221,156,65,786,(X),15435
1015,737,278,617,94300,15436
828,647,181,767,158100,15437
751,658,93,730,85200,15438
191,165,26,-,101400,15440
701,652,49,680,75200,15442
95,95,0,-,(X),15443
182,94,88,-,(X),15444
1031,783,248,673,98100,15445
148,148,0,-,154200,15446
17,17,0,-,-,15447
73,40,33,-,(X),15448
149,108,41,-,34800,15449
65,47,18,-,72700,15450
391,321,70,745,90600,15451
63,63,0,-,-,15454
113,75,38,-,67900,15455
1053,762,291,598,88200,15456
1018,719,299,655,77400,15458
607,414,193,550,117400,15459
39,26,13,-,54000,15460
1517,1004,513,587,68200,15461
147,147,0,-,23400,15462
0,0,0,-,-,15463
614,517,97,578,103800,15464
203,157,46,575,64100,15466
63,44,19,833,52300,15467
936,691,245,714,77000,15468
864,697,167,744,95400,15469
332,283,49,431,121400,15470
110,39,71,-,153800,15472
1737,1349,388,552,121900,15473
782,564,218,672,71800,15474
380,285,95,530,75400,15475
45,45,0,-,11400,15476
351,263,88,626,80100,15477
2513,1872,641,600,94800,15478
859,646,213,533,117300,15479
726,539,187,653,81900,15480
175,155,20,575,49700,15482
198,140,58,578,90800,15483
91,68,23,-,65000,15484
904,751,153,553,107400,15486
154,114,40,-,67100,15489
351,273,78,-,86600,15490
74,58,16,-,(X),15492
6449,4464,1985,562,124000,15501
48,39,9,-,268800,15502
0,0,0,-,-,15510
108,108,0,-,59500,15520
734,620,114,688,97300,15521
4934,3700,1234,650,150100,15522
2059,1662,397,576,108500,15530
1655,1307,348,465,87100,15531
76,62,14,-,47600,15532
606,459,147,652,110300,15533
376,310,66,577,117700,15534
832,749,83,675,156200,15535
187,165,22,397,155900,15536
3201,2481,720,573,111800,15537
303,266,37,600,134500,15538
248,187,61,730,88200,15539
94,81,13,-,156300,15540
1413,1239,174,652,111900,15541
435,393,42,475,79600,15542
88,88,0,-,58100,15544
1176,927,249,563,103900,15545
135,109,26,-,81300,15546
187,159,28,(X),104000,15547
715,570,145,606,114500,15550
357,308,49,596,118600,15551
2221,1735,486,528,89200,15552
1044,854,190,634,113900,15554
51,45,6,-,42500,15555
1397,1140,257,564,104400,15557
871,655,216,534,107000,15558
845,734,111,686,144500,15559
68,56,12,1063,79100,15560
66,56,10,1100,126500,15561
59,46,13,664,138500,15562
1200,1042,158,610,103800,15563
31,25,6,-,94500,15564
24523,17508,7015,660,157300,15601
1487,1333,154,503,133700,15610
187,162,25,825,(X),15611
128,128,0,-,(X),15612
5866,4810,1056,608,124000,15613
101,95,6,-,86800,15615
22,22,0,-,-,15616
138,103,35,733,86600,15617
1120,887,233,604,87800,15618
398,206,192,688,79600,15620
35,0,35,-,-,15621
652,527,125,330,149000,15622
299,270,29,-,118200,15623
192,98,94,1310,85500,15624
57,57,0,-,-,15625
2337,1777,560,660,152300,15626
2691,2083,608,656,95800,15627
228,167,61,575,(X),15628
349,238,111,536,57200,15629
458,325,133,637,79800,15631
3618,2765,853,685,187400,15632
98,82,16,-,99700,15633
204,162,42,770,64600,15634
113,84,29,-,157500,15635
1465,1315,150,871,233200,15636
729,592,137,969,94300,15637
178,85,93,1038,86300,15638
946,735,211,631,155500,15639
194,166,28,-,98300,15640
210,179,31,575,86300,15641
18077,15451,2626,717,162200,15642
8124,6036,2088,635,114600,15644
83,78,5,-,86000,15646
57,57,0,-,(X),15647
11295,8398,2897,602,135800,15650
159,122,37,761,113400,15655
4309,3380,929,603,119100,15656
3986,3236,750,717,164500,15658
161,141,20,-,119400,15660
250,126,124,630,84700,15661
79,79,0,-,-,15662
201,157,44,497,131300,15663
578,403,175,969,134000,15665
6981,5416,1565,658,112000,15666
5323,4865,458,800,220300,15668
1573,1317,256,655,155400,15670
324,287,37,-,146500,15671
1583,1076,507,612,170400,15672
546,440,106,604,92700,15673
425,335,90,908,87800,15675
154,69,85,606,128100,15676
180,155,25,710,115200,15677
163,104,59,430,107100,15678
1295,1133,162,538,129500,15679
52,48,4,-,66300,15680
1972,1617,355,555,102000,15681
3483,2550,933,558,102200,15683
278,199,79,433,70600,15684
378,320,58,675,113600,15686
473,398,75,495,143300,15687
348,269,79,589,72300,15688
153,79,74,-,(X),15689
3819,2630,1189,637,78800,15690
44,44,0,-,-,15691
458,425,33,-,124200,15692
59,15,44,-,-,15693
134,123,11,-,105600,15695
164,129,35,688,79400,15696
1351,882,469,627,101900,15697
341,296,45,-,66600,15698
13471,7704,5767,746,140500,15701
110,101,9,-,85600,15710
187,144,43,679,76300,15711
60,48,12,-,54400,15712
92,79,13,-,95600,15713
2074,1612,462,499,69200,15714
235,159,76,622,67100,15715
260,158,102,477,79400,15716
4326,3392,934,621,110300,15717
81,59,22,775,75600,15721
1009,882,127,481,88600,15722
17,17,0,-,-,15723
854,702,152,609,77500,15724
579,497,82,523,117100,15725
81,54,27,869,76700,15727
1434,1029,405,546,67800,15728
635,500,135,547,78100,15729
21,21,0,-,87500,15730
245,125,120,737,84200,15731
673,599,74,632,105800,15732
48,40,8,-,81800,15733
109,80,29,-,80000,15734
325,247,78,585,121000,15736
43,43,0,-,37200,15737
104,88,16,-,60000,15738
148,108,40,771,68300,15739
31,24,7,-,77500,15741
362,312,50,656,71100,15742
52,46,6,-,59400,15744
99,75,24,820,53900,15745
45,15,30,(X),75000,15746
754,590,164,645,146300,15747
2746,2256,490,635,99300,15748
133,22,111,727,-,15750
28,0,28,643,-,15752
214,199,15,644,83200,15753
166,154,12,-,65300,15754
94,67,27,642,61200,15756
634,511,123,556,78000,15757
1047,876,171,596,95500,15759
43,41,2,-,52500,15760
43,31,12,-,134900,15761
339,311,28,725,129300,15762
74,66,8,-,146900,15764
690,562,128,642,125000,15765
5792,4291,1501,574,92000,15767
58,56,2,-,85000,15770
341,313,28,561,89400,15771
575,459,116,594,77300,15772
185,176,9,-,72500,15773
1277,1039,238,693,107800,15774
287,277,10,-,68700,15775
25,25,0,-,65000,15776
65,65,0,-,59500,15777
58,40,18,775,45700,15778
95,95,0,-,82900,15779
52,49,3,-,61700,15780
27,27,0,-,118800,15781
50,26,24,625,48000,15783
28,28,0,-,80000,15784
8068,5976,2092,571,105600,15801
58,57,1,-,128400,15821
649,544,105,534,84900,15823
2204,1538,666,569,98300,15824
3897,2865,1032,573,101000,15825
67,48,19,598,37900,15827
148,132,16,(X),113600,15828
492,385,107,608,127000,15829
147,132,15,525,71700,15832
1936,1309,627,582,70800,15834
827,613,214,640,83200,15840
149,139,10,-,46600,15841
1433,1093,340,490,56200,15845
1342,1183,159,495,106700,15846
87,61,26,397,81700,15847
363,308,55,643,98300,15848
502,432,70,729,70300,15849
2806,2154,652,551,84600,15851
2801,2017,784,489,81800,15853
368,334,34,638,105600,15856
5430,4145,1285,599,109700,15857
495,432,63,478,97100,15860
57,54,3,-,75000,15861
87,76,11,-,56700,15863
731,623,108,607,91400,15864
603,388,215,608,68900,15865
74,61,13,825,87500,15866
583,500,83,553,75400,15868
560,482,78,481,83300,15870
2149,649,1500,403,26600,15901
5272,3170,2102,547,56600,15902
6407,4633,1774,705,125800,15904
9023,6844,2179,647,96900,15905
5176,3525,1651,453,47400,15906
2237,1796,441,565,87900,15909
338,301,37,808,120900,15920
73,73,0,-,67300,15921
68,56,12,-,89100,15922
611,516,95,595,77100,15923
456,374,82,580,64200,15924
64,45,19,960,64200,15925
1062,918,144,521,85300,15926
429,381,48,-,67600,15927
989,777,212,870,133500,15928
53,29,24,-,87500,15929
55,45,10,-,73200,15930
3645,2604,1041,639,155400,15931
86,86,0,-,105400,15934
1039,890,149,655,93400,15935
625,544,81,590,91600,15936
315,278,37,-,90800,15937
966,809,157,643,85200,15938
529,413,116,614,163400,15940
871,840,31,-,119600,15942
1607,1300,307,494,64600,15943
1342,1123,219,576,107800,15944
66,66,0,-,65700,15945
2789,2252,537,508,89400,15946
265,157,108,608,69200,15948
248,227,21,765,77200,15949
168,143,25,-,(X),15951
558,374,184,572,125300,15952
81,53,28,-,73400,15953
979,758,221,589,89600,15954
1110,994,116,556,79700,15955
1098,848,250,567,64800,15956
263,242,21,-,103800,15957
838,718,120,671,125400,15958
245,197,48,667,43300,15960
323,278,45,675,82400,15961
61,51,10,775,72500,15962
4610,3475,1135,607,89900,15963
17721,11898,5823,654,145000,16001
6016,5206,810,908,181400,16002
443,371,72,758,106000,16020
153,115,38,575,78600,16022
1927,1291,636,805,162000,16023
81,60,21,963,123600,16024
2117,1787,330,623,152900,16025
97,78,19,913,156300,16027
886,614,272,557,88400,16028
307,263,44,700,96900,16029
140,81,59,546,86500,16030
2450,1892,558,769,167400,16033
715,567,148,540,151000,16034
43,34,9,-,75000,16035
106,77,29,645,93000,16036
1747,1432,315,753,207600,16037
1427,1197,230,673,123600,16038
371,296,75,629,125000,16040
805,647,158,621,97800,16041
553,312,241,745,70500,16045
5833,4766,1067,1172,281900,16046
74,49,25,511,126300,16048
1313,1066,247,620,92200,16049
632,546,86,700,94500,16050
1323,1133,190,766,111800,16051
1004,836,168,775,149400,16052
1674,1484,190,754,203700,16053
165,146,19,675,103400,16054
3300,2932,368,851,172500,16055
2048,1535,513,606,172100,16056
4745,2839,1906,677,161400,16057
3130,2675,455,1459,232200,16059
1053,959,94,623,131600,16061
3117,1972,1145,753,173600,16063
10742,8996,1746,1195,262500,16066
13635,9221,4414,571,78000,16101
2380,1895,485,644,82500,16102
6584,5080,1504,742,130200,16105
128,116,12,-,116700,16110
455,374,81,567,106900,16111
652,489,163,642,93800,16112
142,132,10,-,161500,16113
242,220,22,-,113200,16114
1316,1160,156,675,137500,16115
1118,953,165,619,102000,16116
7107,5332,1775,688,93100,16117
792,649,143,552,117800,16120
2041,1348,693,674,60600,16121
835,719,116,532,188500,16123
757,620,137,543,111900,16124
7156,5397,1759,560,95200,16125
5418,3935,1483,638,136600,16127
818,708,110,564,107100,16130
282,250,32,967,104300,16131
114,81,33,-,115400,16132
600,520,80,756,124400,16133
1690,1393,297,682,103500,16134
332,223,109,657,74600,16136
4442,3602,840,613,127700,16137
29,19,10,-,-,16140
772,675,97,525,86000,16141
2133,1602,531,598,164800,16142
1425,1298,127,624,119400,16143
1064,845,219,563,124900,16145
5995,3278,2717,582,59500,16146
7135,5184,1951,776,132900,16148
3012,2196,816,668,104400,16150
37,27,10,525,83800,16151
1070,804,266,600,112500,16153
1197,1135,62,640,111900,16154
25,8,17,-,-,16155
1116,980,136,672,142800,16156
1397,1162,235,523,95900,16157
1749,1364,385,587,130000,16159
434,318,116,710,80800,16160
395,261,134,579,53300,16161
7919,5537,2382,597,106300,16201
405,376,29,692,83900,16210
56,46,10,-,65000,16211
137,119,18,690,63400,16212
67,47,20,(X),66100,16213
3888,1667,2221,609,131200,16214
42,35,7,-,122900,16217
447,372,75,943,113700,16218
864,729,135,503,90900,16222
69,40,29,-,77800,16223
517,427,90,569,86200,16224
3423,2390,1033,592,88500,16226
197,176,21,688,81500,16228
2055,1545,510,723,143600,16229
167,116,51,625,76700,16230
1698,1325,373,568,102800,16232
432,381,51,675,135300,16233
500,430,70,592,126000,16235
87,76,11,-,96000,16236
171,107,64,550,108700,16238
666,512,154,684,84700,16239
612,480,132,499,100900,16240
1937,1385,552,545,84400,16242
75,63,12,-,52500,16244
92,84,8,-,55000,16245
99,77,22,672,70800,16246
1294,905,389,584,81900,16248
818,637,181,519,127300,16249
112,82,30,(X),48300,16250
37,34,3,-,62700,16253
1404,1153,251,656,111700,16254
653,543,110,692,89900,16255
522,426,96,495,103800,16256
886,530,356,669,89600,16258
775,646,129,539,88300,16259
150,130,20,-,164300,16260
1061,831,230,652,113100,16262
148,148,0,-,55500,16263
6541,4660,1881,549,65700,16301
248,200,48,733,108300,16311
3,3,0,-,-,16312
729,607,122,571,65200,16313
2095,1765,330,597,119200,16314
2398,1875,523,646,123100,16316
605,511,94,628,86000,16317
481,410,71,427,110100,16319
42,30,12,-,(X),16321
67,52,15,542,67800,16322
6798,4986,1812,584,78900,16323
169,159,10,625,150500,16326
1188,1002,186,848,102700,16327
38,31,7,788,70600,16328
221,206,15,-,80400,16329
27,27,0,-,104200,16331
26,11,15,628,71700,16332
118,105,13,-,39700,16333
105,94,11,850,120800,16334
11556,7428,4128,617,105100,16335
827,737,90,389,95700,16340
774,678,96,575,80300,16341
860,739,121,731,79800,16342
146,133,13,-,71200,16343
203,154,49,632,50300,16344
1488,1289,199,542,122500,16345
1467,1105,362,592,90000,16346
897,702,195,427,66000,16347
1052,888,164,569,102600,16350
704,534,170,489,84200,16351
102,90,12,725,57800,16352
1245,1072,173,504,88800,16353
4566,2873,1693,576,83200,16354
541,439,102,547,98500,16360
50,50,0,-,122500,16361
497,433,64,630,111900,16362
482,373,109,608,124500,16364
7929,5519,2410,590,92800,16365
112,101,11,-,61900,16370
1359,991,368,578,83400,16371
190,136,54,500,38900,16372
1316,1029,287,608,102500,16373
816,694,122,554,105400,16374
1745,1329,416,526,100200,16401
316,281,35,813,78400,16402
2220,1744,476,622,102000,16403
1227,1014,213,655,89700,16404
285,244,41,963,87600,16405
1312,1018,294,626,120500,16406
4305,2851,1454,728,89200,16407
625,564,61,744,107300,16410
596,502,94,786,101400,16411
4295,2593,1702,712,159700,16412
3281,2823,458,623,175200,16415
91,91,0,-,40900,16416
3096,2401,695,564,118400,16417
248,214,34,580,74600,16420
987,819,168,475,142300,16421
85,77,8,-,82500,16422
1704,1330,374,667,104700,16423
1974,1659,315,659,95200,16424
1568,1377,191,793,143000,16426
89,72,17,465,89500,16427
4960,3558,1402,667,139700,16428
2029,1762,267,622,114700,16433
929,742,187,650,96600,16434
714,585,129,698,108100,16435
234,202,32,575,116100,16436
3141,2449,692,589,94000,16438
392,342,50,663,136500,16440
3812,3312,500,690,156100,16441
1077,955,122,719,136600,16442
509,397,112,684,105700,16443
0,0,0,-,-,16444
1311,11,1300,370,-,16501
7071,2516,4555,648,73500,16502
5889,2026,3863,645,47100,16503
6641,4478,2163,730,85500,16504
7486,5275,2211,745,142000,16505
9755,6767,2988,875,160800,16506
4077,1108,2969,664,60200,16507
6939,4705,2234,670,91500,16508
11931,8501,3430,771,147600,16509
9742,7553,2189,696,110100,16510
4652,3126,1526,664,119700,16511
0,0,0,-,-,16546
0,0,0,-,-,16563
13427,9313,4114,587,96700,16601
12257,8406,3851,613,89700,16602
1020,859,161,661,133400,16611
586,519,67,600,110400,16613
37,22,15,-,85000,16616
1189,941,248,619,97500,16617
124,115,9,-,53000,16619
123,110,13,692,105900,16620
301,246,55,636,125000,16621
69,69,0,-,108700,16622
188,153,35,515,133900,16623
83,61,22,(X),122300,16624
1515,1103,412,587,98900,16625
884,728,156,588,71200,16627
1852,1328,524,565,99900,16630
28,28,0,-,(X),16631
58,58,0,-,68600,16633
116,94,22,600,88700,16634
4950,3768,1182,760,154700,16635
291,278,13,633,102500,16636
1017,773,244,642,110100,16637
18,12,6,750,137500,16638
607,526,81,575,78100,16639
355,325,30,609,95500,16640
1061,882,179,623,76100,16641
63,59,4,675,87500,16645
1011,816,195,613,82400,16646
314,258,56,525,160800,16647
6103,4422,1681,782,169400,16648
787,625,162,588,117500,16650
1524,1148,376,493,84000,16651
5838,4084,1754,539,133600,16652
634,532,102,670,130800,16655
508,446,62,760,66600,16656
541,486,55,733,148500,16657
124,89,35,650,98400,16659
349,289,60,638,55800,16661
2387,1745,642,608,150600,16662
703,633,70,770,140700,16664
121,77,44,675,123200,16665
1187,989,198,534,81600,16666
528,428,100,616,105300,16667
1509,1176,333,442,85000,16668
916,653,263,637,130400,16669
28,23,5,-,111300,16670
194,172,22,604,91300,16671
103,64,39,545,57300,16672
2134,1592,542,661,118000,16673
271,243,28,781,77500,16674
115,115,0,-,88600,16677
1125,863,262,621,94100,16678
347,262,85,625,77900,16679
175,151,24,850,91900,16680
47,14,33,-,-,16682
174,142,32,725,165900,16683
72,55,17,-,138800,16685
5179,3961,1218,619,125300,16686
180,173,7,-,148400,16689
124,106,18,754,129200,16691
268,222,46,703,72700,16692
1548,1168,380,550,108600,16693
75,72,3,-,68900,16694
383,325,58,625,125400,16695
0,0,0,-,-,16699
7376,5009,2367,583,77000,16701
497,421,76,646,73000,16720
52,37,15,654,55000,16724
53,39,14,-,(X),16725
210,202,8,-,69100,16726
69,66,3,-,(X),16727
19,19,0,-,42500,16728
335,270,65,598,62900,16729
42,42,0,-,70900,16730
1175,909,266,557,65700,16731
168,144,24,(X),74500,16732
103,93,10,-,78500,16733
90,90,0,-,53900,16734
2732,1996,736,590,73800,16735
570,486,84,564,75600,16738
458,357,101,477,64000,16740
1699,1248,451,702,81700,16743
147,126,21,-,77100,16744
219,185,34,725,78400,16745
523,416,107,531,81500,16746
