housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
2577,2255,322,1009,167000,30145
1659,1103,556,720,104700,30147
256,239,17,-,139200,30148
46,0,46,1031,-,30149
15093,11098,3995,1222,260700,30152
6505,4119,2386,806,110200,30153
16911,13188,3723,1101,150200,30157
13454,7849,5605,661,132000,30161
0,0,0,-,-,30164
15097,8623,6474,787,137000,30165
9353,4152,5201,979,119100,30168
1096,929,167,762,105500,30170
1260,1041,219,806,158000,30171
2085,1375,710,732,102300,30173
2046,1601,445,883,162800,30175
2748,1631,1117,638,107100,30176
555,489,66,658,151400,30177
1123,929,194,809,170800,30178
6586,5141,1445,885,119700,30179
12872,9307,3565,1019,154600,30180
1027,768,259,585,113000,30182
1974,1638,336,1220,218400,30183
2468,2101,367,934,163000,30184
1445,1125,320,994,111800,30185
2922,2607,315,1081,167400,30187
23495,17937,5558,1320,221900,30188
13904,10771,3133,1355,230700,30189
4441,2913,1528,633,134200,30204
1082,925,157,709,238700,30205
1216,1108,108,1017,160300,30206
11094,6571,4523,1117,155300,30213
10824,8855,1969,1157,214100,30214
12432,10865,1567,1173,260600,30215
861,558,303,855,76300,30216
3566,2437,1129,669,100100,30217
580,560,20,900,100600,30218
1893,1268,625,1027,136500,30220
1618,953,665,512,88300,30222
13653,7708,5945,822,114000,30223
9533,6246,3287,925,140100,30224
13431,9858,3573,1121,150100,30228
3453,2272,1181,795,110600,30230
7997,6100,1897,773,136100,30233
765,489,276,953,97200,30234
16186,8666,7520,941,121500,30236
12084,6995,5089,1059,97100,30238
10531,6245,4286,791,152300,30240
8607,4341,4266,897,119000,30241
8158,6436,1722,1184,159600,30248
0,0,0,-,-,30250
861,499,362,801,115500,30251
14533,12334,2199,1280,192300,30252
19125,11151,7974,1098,166500,30253
854,669,185,628,150900,30256
1630,1305,325,708,125900,30257
1023,832,191,944,123700,30258
1109,916,193,976,186000,30259
7969,3851,4118,964,88100,30260
22025,13689,8336,955,183000,30263
12846,9656,3190,1266,208000,30265
3451,2320,1131,965,138700,30268
13437,10041,3396,1380,318800,30269
4960,3751,1209,1154,94600,30273
12561,5073,7488,925,79600,30274
0,0,0,-,-,30275
5412,4649,763,1104,224600,30276
7738,6907,831,1198,225600,30277
23732,14881,8851,1117,147200,30281
30,23,7,-,-,30284
251,200,51,-,72100,30285
8748,5478,3270,627,86400,30286
3317,2353,964,869,94100,30288
76,62,14,739,357100,30289
2921,2466,455,1188,266500,30290
8342,2842,5500,935,106100,30291
1765,1539,226,759,179100,30292
1201,943,258,642,76300,30293
13977,10855,3122,1093,137300,30294
1575,1151,424,700,146200,30295
9049,5618,3431,1153,100000,30296
8883,3575,5308,864,63500,30297
1261,298,963,1030,149000,30303
12001,6837,5164,1356,577200,30305
11022,6323,4699,1349,612300,30306
8884,5021,3863,1197,483300,30307
11168,3249,7919,1298,274900,30308
14400,6814,7586,1316,328700,30309
11309,4513,6796,939,122600,30310
14361,5363,8998,816,114300,30311
11424,3950,7474,1104,263700,30312
2189,674,1515,999,225500,30313
7282,2196,5086,882,84800,30314
12286,4110,8176,817,124400,30315
13183,8191,4992,1173,233200,30316
5548,3473,2075,979,303000,30317
21677,7990,13687,1101,223200,30318
19336,11031,8305,1448,475700,30319
0,0,0,-,-,30322
14393,5625,8768,1358,347300,30324
3680,1191,2489,1765,305100,30326
9178,7084,2094,1463,877000,30327
16437,9580,6857,1358,385100,30328
11463,2829,8634,1303,312700,30329
23605,11769,11836,962,154300,30331
0,0,0,-,-,30332
0,0,0,-,-,30334
88,9,79,1096,-,30336
5585,1602,3983,840,172000,30337
14219,9079,5140,1441,444900,30338
12263,3875,8388,1332,332300,30339
9375,4331,5044,1012,184500,30340
12749,5808,6941,1169,283400,30341
12669,6409,6260,1287,584100,30342
13128,5287,7841,1005,116500,30344
9982,5099,4883,1243,382600,30345
3033,111,2922,1560,290600,30346
26120,14074,12046,953,140800,30349
17060,5907,11153,1159,451700,30350
6277,2037,4240,875,97400,30354
5202,2977,2225,1057,281300,30360
1901,644,1257,1684,215000,30363
5022,3048,1974,616,74100,30401
583,398,185,673,107900,30410
898,485,413,433,52900,30411
24,23,1,-,117500,30412
645,499,146,633,85100,30413
2398,1895,503,782,122000,30415
4040,2677,1363,670,86700,30417
421,327,94,365,58700,30420
1404,987,417,524,83000,30421
46,20,26,638,-,30423
536,459,77,692,89100,30425
247,151,96,711,59400,30426
4170,2954,1216,621,113100,30427
929,651,278,605,62700,30428
66,47,19,759,-,30429
1872,1059,813,568,70200,30434
4493,2874,1619,602,78700,30436
20,11,9,-,-,30438
3960,2355,1605,611,91200,30439
713,521,192,598,75200,30441
2948,1980,968,547,65100,30442
1208,747,461,610,59400,30445
441,357,84,630,67400,30446
21,21,0,-,65000,30448
49,29,20,700,67900,30449
902,652,250,821,74400,30450
18,15,3,-,176600,30451
549,478,71,913,86700,30452
2667,1475,1192,553,64400,30453
225,197,28,-,68600,30454
207,160,47,663,77500,30455
757,600,157,565,81100,30456
2331,1629,702,562,70500,30457
15909,6334,9575,776,140400,30458
0,0,0,-,-,30460
5463,3578,1885,819,147400,30461
24,17,7,644,102500,30464
4566,3259,1307,610,79100,30467
152,105,47,342,159100,30470
1861,1276,585,529,59600,30471
1037,805,232,521,77400,30473
6455,3810,2645,595,110100,30474
0,0,0,-,-,30475
1052,600,452,526,71400,30477
9629,3860,5769,841,163200,30501
8449,4528,3921,941,170000,30504
15383,11970,3413,1058,221600,30506
7978,5695,2283,903,140400,30507
2380,1848,532,701,111200,30510
1313,986,327,649,129500,30511
8325,6434,1891,724,199900,30512
4955,3660,1295,689,189600,30513
789,667,122,795,75600,30516
4685,4004,681,1071,234900,30517
16911,12505,4406,1125,224700,30518
14133,10849,3284,1492,227400,30519
1736,1190,546,671,123200,30520
1807,1390,417,536,112100,30521
479,450,29,-,159000,30522
4982,4079,903,793,170800,30523
3066,2113,953,678,158500,30525
1619,1284,335,1081,197500,30527
9536,7052,2484,777,157500,30528
4085,2553,1532,733,123000,30529
2201,1678,523,818,132500,30530
3772,2681,1091,716,141900,30531
9678,6468,3210,918,186100,30533
10397,8363,2034,870,211200,30534
2693,2007,686,768,153700,30535
3399,2673,726,851,195200,30536
585,469,116,425,191500,30537
1111,868,243,730,85100,30538
7361,5263,2098,715,157700,30540
620,517,103,860,190700,30541
12583,9886,2697,1118,207200,30542
1476,1277,199,897,141600,30543
325,238,87,570,204900,30545
3193,2666,527,757,207300,30546
1198,950,248,642,159700,30547
6461,5746,715,1013,289800,30548
8447,6538,1909,796,190000,30549
661,542,119,988,194300,30552
3187,2081,1106,733,143200,30553
2743,2143,600,863,146700,30554
931,659,272,366,148400,30555
1915,1554,361,779,93800,30557
1968,1475,493,846,120900,30558
1965,1555,410,991,220300,30559
2068,1833,235,995,175900,30560
496,359,137,680,77100,30562
2037,1703,334,763,129900,30563
1330,1021,309,725,158800,30564
1604,1348,256,764,136400,30565
2647,1824,823,962,140000,30566
1086,819,267,1131,215200,30567
741,538,203,-,156500,30568
1791,1470,321,1055,220900,30571
426,343,83,-,156700,30572
52,43,9,-,277900,30573
442,321,121,646,125800,30575
848,755,93,658,169200,30576
7659,5104,2555,685,101800,30577
9,0,9,-,-,30581
1780,1390,390,772,192800,30582
9315,3198,6117,800,93500,30601
0,0,0,-,-,30602
16250,5200,11050,812,170100,30605
17656,8048,9608,875,211300,30606
3386,2096,1290,873,149400,30607
0,0,0,-,-,30609
553,400,153,860,167900,30619
4259,3572,687,1170,159500,30620
1888,1700,188,859,289500,30621
4551,3095,1456,1078,243700,30622
65,59,6,-,-,30623
1142,862,280,635,75800,30624
886,698,188,914,224700,30625
1020,842,178,418,92800,30627
2250,1951,299,693,136600,30628
1784,1287,497,751,111800,30629
873,613,260,563,110800,30630
593,408,185,550,76100,30631
3393,2583,810,667,111300,30633
801,663,138,563,104600,30634
5882,4267,1615,663,79600,30635
825,752,73,1036,156600,30641
5015,3615,1400,691,362000,30642
6173,4622,1551,698,125500,30643
2617,1763,854,807,145300,30646
1203,999,204,751,103600,30648
4380,3252,1128,783,237800,30650
8949,5293,3656,904,163200,30655
5646,4279,1367,980,210200,30656
374,244,130,719,80600,30660
3468,2185,1283,615,103000,30662
1089,762,327,580,182300,30663
17,15,2,-,-,30664
20,12,8,-,32500,30665
3421,2571,850,900,143200,30666
371,294,77,733,98200,30667
659,541,118,553,76600,30668
1325,854,471,734,73300,30669
3034,1941,1093,710,83800,30673
6728,5700,1028,949,241100,30677
543,466,77,469,135000,30678
14052,9554,4498,947,147200,30680
2552,1839,713,846,138700,30683
14419,8503,5916,702,131400,30701
11765,7922,3843,697,111400,30705
6294,4688,1606,734,109500,30707
88,63,25,-,82800,30708
2593,2038,555,629,164400,30710
1374,1190,184,694,86200,30711
9662,5100,4562,731,158800,30720
18135,11099,7036,696,110100,30721
1675,1304,371,754,143300,30725
0,0,0,-,-,30726
7584,5268,2316,650,115800,30728
774,663,111,725,66200,30730
952,711,241,498,107800,30731
737,525,212,789,92900,30733
1368,1018,350,842,147500,30734
2241,1732,509,711,113200,30735
15557,12658,2899,773,154900,30736
1559,1321,238,1194,140800,30738
2059,1649,410,921,168800,30739
3291,2667,624,747,142700,30740
11158,7366,3792,772,89400,30741
3104,1661,1443,667,119600,30742
408,270,138,851,163900,30746
5501,3688,1813,570,78000,30747
1306,1063,243,876,280300,30750
17,17,0,-,-,30751
3361,2325,1036,665,126500,30752
2609,1718,891,633,51000,30753
3245,2391,854,688,121000,30755
71,20,51,-,82900,30756
919,698,221,-,100700,30757
2006,1626,380,648,183100,30802
278,227,51,469,78800,30803
994,726,268,740,87300,30805
35,29,6,-,62800,30807
1456,1127,329,674,85900,30808
13831,11572,2259,1390,249000,30809
714,522,192,606,61300,30810
0,0,0,-,-,30812
13744,10218,3526,1193,175800,30813
2485,1943,542,816,119500,30814
13992,9714,4278,973,108200,30815
791,613,178,496,138900,30816
3319,2344,975,732,120500,30817
238,172,66,-,113600,30818
432,333,99,679,63200,30820
331,293,38,628,76100,30821
296,236,60,-,-,30822
578,509,69,586,46700,30823
6634,3809,2825,645,112800,30824
1841,1170,671,613,60400,30828
4968,3435,1533,561,94000,30830
1229,765,464,485,79800,30833
6483,1921,4562,656,64900,30901
245,245,0,-,194300,30903
10174,4644,5530,763,107800,30904
997,4,993,1367,-,30905
19490,11082,8408,875,85200,30906
18357,13492,4865,978,154000,30907
17400,9128,8272,851,153000,30909
0,0,0,-,-,30912
933,678,255,459,56700,31001
1074,799,275,513,61900,31002
29,29,0,-,-,31003
6079,4677,1402,1128,164700,31005
2019,1389,630,629,83300,31006
410,353,57,230,63000,31007
7384,5441,1943,917,134100,31008
489,396,93,518,65400,31009
282,240,42,543,78500,31011
564,378,186,392,52900,31012
4379,3141,1238,610,95200,31014
7746,4382,3364,660,86300,31015
624,486,138,620,81500,31016
665,486,179,565,80000,31017
475,389,86,742,70600,31018
785,561,224,640,92100,31019
653,494,159,823,65400,31020
10126,5684,4442,596,119200,31021
577,454,123,593,108800,31022
5572,3552,2020,612,84300,31023
8175,6378,1797,710,162100,31024
381,371,10,-,189600,31025
3426,2223,1203,639,60300,31027
2508,1915,593,943,149000,31028
5674,4240,1434,703,153200,31029
6092,3655,2437,627,102100,31030
2279,1673,606,669,75400,31031
5402,4158,1244,817,146700,31032
775,630,145,583,86800,31033
444,368,76,667,83200,31035
4140,2649,1491,701,118100,31036
1399,823,576,705,62700,31037
217,193,24,-,179100,31038
0,0,0,-,-,31039
269,199,70,596,69600,31041
570,474,96,813,67300,31042
1134,838,296,471,59700,31044
19,19,0,-,-,31045
1280,1212,68,344,159500,31046
4962,4031,931,1174,190900,31047
643,475,168,644,71800,31049
343,206,137,-,-,31050
55,37,18,267,41300,31051
3098,2731,367,845,150800,31052
537,395,142,640,59400,31054
2213,1269,944,553,71800,31055
860,557,303,544,68000,31057
576,480,96,623,81400,31058
772,620,152,651,63700,31060
15802,8722,7080,703,116600,31061
0,0,0,-,-,31062
1905,1241,664,558,69400,31063
3513,2507,1006,793,123700,31064
449,355,94,454,67100,31065
443,353,90,535,157100,31066
97,87,10,-,70600,31067
1400,890,510,561,44800,31068
7151,4408,2743,828,145100,31069
352,248,104,435,117500,31070
503,393,110,475,68100,31071
565,434,131,442,74400,31072
950,759,191,838,69600,31075
1312,985,327,444,66700,31076
588,434,154,554,72900,31077
1150,753,397,610,69700,31078
835,648,187,640,83800,31079
24,24,0,-,-,31081
3755,2500,1255,625,87300,31082
130,96,34,498,60000,31083
27,27,0,-,-,31084
412,315,97,925,108500,31085
3021,2256,765,704,78200,31087
20999,13697,7302,922,134800,31088
1856,1085,771,681,73600,31089
335,242,93,541,75000,31090
1320,923,397,486,82000,31091
2701,1816,885,581,88700,31092
11036,5563,5473,801,90200,31093
466,340,126,581,98900,31094
2478,1650,828,515,66400,31096
548,463,85,850,102900,31097
1016,5,1011,1194,-,31098
3291,768,2523,599,80200,31201
11726,5836,5890,736,89100,31204
9195,3851,5344,703,63400,31206
4,4,0,-,-,31207
13967,7416,6551,916,185900,31210
6302,3766,2536,722,100400,31211
0,0,0,-,-,31213
5836,4751,1085,859,134900,31216
6110,3758,2352,702,69900,31217
5598,3534,2064,946,155100,31220
1753,704,1049,700,110600,31301
3346,2455,891,818,140200,31302
843,643,200,870,182700,31303
0,0,0,-,-,31304
2423,1707,716,775,119700,31305
292,282,10,-,139200,31307
2676,2020,656,960,119600,31308
388,285,103,727,90500,31309
6657,5775,882,935,161200,31312
15839,7121,8718,999,124900,31313
0,0,0,-,-,31314
2433,9,2424,1276,-,31315
3988,2863,1125,853,131900,31316
143,143,0,-,136700,31318
3204,2308,896,1045,129500,31320
2581,2007,574,721,135900,31321
9490,5663,3827,1238,202100,31322
585,488,97,723,79000,31323
8890,6103,2787,1390,252800,31324
7488,5064,2424,1065,174900,31326
142,142,0,-,354300,31327
1441,967,474,1222,497000,31328
3404,2259,1145,887,118900,31329
3442,2816,626,951,118300,31331
8031,2541,5490,948,283800,31401
11719,5258,6461,962,114800,31404
13965,7246,6719,1065,192800,31405
13452,7902,5550,1028,173600,31406
4823,3011,1812,1179,177500,31407
3091,1188,1903,892,120400,31408
0,0,0,-,-,31409
9895,7277,2618,1251,255100,31410
4147,3853,294,1362,489500,31411
4468,1708,2760,806,82500,31415
21910,10810,11100,1047,158400,31419
6123,3237,2886,628,80600,31501
7757,5713,2044,690,87200,31503
3454,2322,1132,511,75900,31510
840,612,228,505,101600,31512
5847,4214,1633,559,74800,31513
5381,4127,1254,651,98900,31516
340,265,75,524,84600,31518
1367,1026,341,560,67600,31519
9238,4246,4992,751,88000,31520
7493,5550,1943,1484,379200,31522
5395,4449,946,833,160600,31523
0,0,0,-,-,31524
11298,6477,4821,930,142100,31525
306,236,70,1061,350000,31527
254,215,39,-,66300,31532
5922,3251,2671,592,100100,31533
4136,3021,1115,651,112700,31535
2922,2093,829,542,84100,31537
5101,3439,1662,557,77000,31539
1018,789,229,524,68000,31542
1664,1323,341,503,60300,31543
333,244,89,-,74500,31544
5705,3293,2412,592,108200,31545
2423,1613,810,658,114900,31546
101,0,101,1411,-,31547
7595,4517,3078,944,153100,31548
834,563,271,629,38900,31549
329,235,94,-,62800,31550
368,218,150,549,102100,31551
299,276,23,-,60000,31552
1766,1339,427,618,74800,31553
1888,1475,413,613,62800,31554
1073,899,174,575,85000,31555
31,23,8,-,-,31556
1204,920,284,660,81200,31557
8198,4676,3522,976,176000,31558
1118,828,290,563,114800,31560
20,20,0,-,-,31561
741,615,126,575,78200,31562
507,382,125,754,101000,31563
870,771,99,841,168200,31565
1384,1256,128,494,71000,31566
320,193,127,626,112500,31567
344,295,49,-,103500,31568
2115,1634,481,825,144500,31569
11572,5220,6352,653,80900,31601
13178,5457,7721,805,139500,31602
8003,4987,3016,977,154600,31605
1204,957,247,648,86400,31606
3874,2566,1308,714,104700,31620
826,623,203,657,65400,31622
42,39,3,-,62100,31623
481,411,70,475,56800,31624
381,326,55,-,102700,31625
1427,1048,379,752,105600,31626
119,83,36,628,102500,31627
254,138,116,2042,-,31629
182,110,72,392,44800,31630
170,165,5,-,44800,31631
4371,3251,1120,1100,156800,31632
2091,1480,611,430,62400,31634
2347,1252,1095,611,95300,31635
3895,2609,1286,685,132500,31636
1128,824,304,673,78400,31637
438,288,150,708,62500,31638
4047,2759,1288,570,85900,31639
668,532,136,728,104800,31641
1567,1146,421,522,62100,31642
3572,2630,942,667,96900,31643
1927,1210,717,693,113400,31645
1313,784,529,815,57800,31647
413,271,142,611,59800,31648
488,460,28,429,97100,31649
1210,972,238,369,55400,31650
0,0,0,-,-,31698
0,0,0,-,-,31699
7379,2468,4911,636,76200,31701
10910,4860,6050,693,70900,31705
10905,4565,6340,798,112500,31707
6190,3066,3124,706,108500,31709
356,219,137,657,75900,31711
484,315,169,607,71300,31712
2258,1544,714,510,78000,31714
975,793,182,702,76100,31716
3425,1977,1448,627,72000,31719
129,89,40,648,77900,31720
7901,5750,2151,889,170900,31721
169,112,57,535,60000,31722
3417,2083,1334,665,90100,31730
572,464,108,664,107900,31733
370,263,107,1052,99300,31735
803,587,216,604,91300,31738
165,80,85,859,89000,31743
1153,789,364,572,74600,31744
76,53,23,379,-,31747
909,581,328,631,75200,31749
6996,4269,2727,626,81200,31750
292,292,0,-,94600,31756
4180,2991,1189,847,147200,31757
8508,5940,2568,899,147500,31763
491,386,105,729,87900,31764
1128,816,312,553,84600,31765
7778,4188,3590,707,82300,31768
1866,1169,697,540,77200,31771
181,145,36,-,147000,31772
1461,1141,320,819,137300,31773
2315,1590,725,530,67300,31774
1097,912,185,564,63500,31775
987,812,175,560,83200,31778
3120,1902,1218,600,90000,31779
853,639,214,770,65500,31780
784,509,275,749,74800,31781
357,333,24,675,84700,31783
255,180,75,641,102600,31784
605,402,203,633,91600,31787
3574,2334,1240,603,119200,31788
396,296,100,704,109600,31789
663,410,253,647,64000,31790
4731,2915,1816,711,92200,31791
9247,5108,4139,808,143900,31792
3276,2505,771,631,152600,31793
10287,5243,5044,649,111000,31794
742,591,151,761,68200,31795
495,368,127,676,95000,31796
278,212,66,-,51100,31798
1322,1138,184,756,126300,31801
2112,1423,689,492,83000,31803
2094,1918,176,1218,229600,31804
1019,660,359,564,68200,31805
1862,1298,564,648,111300,31806
1089,933,156,1094,196100,31807
2447,2269,178,1202,235800,31808
120,91,29,530,57900,31810
2132,1828,304,1060,215500,31811
251,195,56,-,81900,31812
139,88,51,-,-,31814
803,574,229,477,57900,31815
2165,1173,992,616,87700,31816
3787,3254,533,1321,264100,31820
58,58,0,-,43100,31821
2317,1679,638,844,146000,31822
333,303,30,-,133400,31823
694,541,153,393,32500,31824
1024,749,275,484,61300,31825
946,650,296,781,100000,31826
883,660,223,481,55100,31827
354,326,28,-,270100,31829
828,520,308,813,98500,31830
1311,1182,129,833,164000,31831
112,87,25,-,71900,31832
2918,1851,1067,785,125100,31833
436,368,68,503,-,31836
2919,612,2307,594,144400,31901
7108,2383,4725,684,60700,31903
13103,6398,6705,853,165400,31904
3589,7,3582,1486,-,31905
8711,3621,5090,744,123400,31906
20036,11076,8960,884,110000,31907
15092,7609,7483,1050,160700,31909
10292,8116,2176,1500,255800,32003
1853,1485,368,691,83100,32008
1217,1068,149,1194,158400,32009
4999,4115,884,775,170800,32011
7045,5930,1115,907,118500,32024
7533,4569,2964,836,115900,32025
0,0,0,-,-,32026
1792,1428,364,1306,179800,32033
15074,11444,3630,1141,310700,32034
3887,3339,548,873,101400,32038
2465,2104,361,829,117300,32040
9032,6723,2309,984,180700,32043
764,615,149,-,71500,32044
3341,2576,765,885,135500,32046
2720,1824,896,575,72500,32052
1088,835,253,874,67600,32053
3476,2471,1005,604,108100,32054
6165,4215,1950,803,117700,32055
1210,935,275,785,102100,32058
974,849,125,778,83700,32059
8093,5884,2209,779,105300,32060
104,84,20,-,188000,32061
757,684,73,434,87500,32062
4512,3115,1397,734,152100,32063
2354,1196,1158,645,88700,32064
12373,9135,3238,1208,185100,32065
1753,1383,370,534,110500,32066
19383,14768,4615,1170,153600,32068
1263,949,314,709,114800,32071
120,120,0,-,61400,32072
15574,10058,5516,1046,166800,32073
239,20,219,1336,92500,32079
9535,7128,2407,1172,352300,32080
4374,3574,800,1689,371300,32081
12745,10339,2406,1400,489400,32082
492,310,182,738,100500,32083
12861,8226,4635,971,187800,32084
11586,8626,2960,1132,214000,32086
1468,1125,343,805,75500,32087
5619,3497,2122,817,86300,32091
11984,10424,1560,1708,270200,32092
910,786,124,-,70700,32094
3784,2905,879,1180,257900,32095
1015,762,253,508,93000,32096
6578,5282,1296,1206,185100,32097
1109,893,216,1133,130100,32102
2916,1980,936,758,116900,32110
2849,2091,758,583,86200,32112
1942,1536,406,963,84500,32113
13528,4192,9336,852,97300,32114
9823,5214,4609,935,89300,32117
9024,5737,3287,911,219500,32118
10021,6140,3881,992,131900,32119
1598,1318,280,1679,215600,32124
12777,9611,3166,1119,172900,32127
7854,6692,1162,1522,252300,32128
9722,6458,3264,1102,130900,32129
1945,1532,413,1004,167700,32130
1736,1270,466,792,127700,32131
3302,2570,732,875,132600,32132
25,25,0,-,-,32133
3050,2530,520,791,68600,32134
3721,3036,685,1070,234000,32136
16689,13339,3350,1225,226800,32137
452,432,20,-,70000,32139
548,490,58,-,60800,32140
7379,5955,1424,1039,148700,32141
1875,1510,365,849,83200,32145
174,130,44,-,22400,32147
4043,2802,1241,706,62100,32148
106,64,42,825,169300,32157
15267,12509,2758,1007,174900,32159
30152,28919,1233,1586,261400,32162
16303,11512,4791,1175,186000,32164
11549,8978,2571,1012,208500,32168
5448,4207,1241,1321,348000,32169
22123,17208,4915,1032,203300,32174
7090,5281,1809,1143,214800,32176
10138,6595,3543,711,87800,32177
3333,2606,727,725,66700,32179
1240,976,264,706,118300,32180
857,734,123,913,92500,32181
733,568,165,539,141500,32187
2557,2207,350,860,68900,32189
371,269,102,621,115100,32190
329,239,90,629,110500,32193
1229,1069,160,1306,121300,32195
1793,187,1606,600,117000,32202
3825,1070,2755,944,152600,32204
13074,6145,6929,897,146700,32205
6767,2801,3966,788,78700,32206
14740,7081,7659,897,157200,32207
12336,7022,5314,922,76100,32208
13207,6182,7025,768,56300,32209
23548,12417,11131,943,118000,32210
13258,5842,7416,854,118100,32211
248,0,248,1605,-,32212
15592,7469,8123,1039,152200,32216
8377,4358,4019,886,181400,32217
21429,13228,8201,1036,157600,32218
4115,3354,761,916,131600,32219
4627,3696,931,958,133700,32220
10050,7487,2563,1260,155200,32221
3304,2322,982,1214,174800,32222
9566,7893,1673,1156,257900,32223
15868,9322,6546,1279,284300,32224
19956,13946,6010,1284,211700,32225
5544,4625,919,1641,209100,32226
411,4,407,1574,-,32227
0,0,0,-,-,32228
9518,5510,4008,1140,254200,32233
2183,1624,559,869,107000,32234
21611,12839,8772,1060,122700,32244
20148,10777,9371,1180,166200,32246
12378,8408,3970,1283,343500,32250
4624,2248,2376,896,60100,32254
20410,7535,12875,1173,263200,32256
15517,9449,6068,1054,194900,32257
12186,8483,3703,1377,226300,32258
15732,13557,2175,1805,336500,32259
2924,2003,921,1243,381400,32266
11913,6198,5715,993,157500,32277
12947,4146,8801,978,149700,32301
21112,10373,10739,1017,148000,32303
16535,2187,14348,915,90500,32304
7789,4805,2984,836,100000,32305
10318,5672,4646,1054,220200,32308
12391,9741,2650,1110,252700,32309
5662,2719,2943,841,96500,32310
8139,5054,3085,1179,194900,32311
12683,10376,2307,1261,293300,32312
5333,4837,496,1445,250600,32317
1512,1028,484,692,139200,32320
1616,1182,434,577,57400,32321
1132,901,231,735,128900,32322
155,124,31,-,49000,32323
1673,1061,612,663,81200,32324
9616,7734,1882,857,147800,32327
1274,1025,249,884,157300,32328
280,149,131,781,76000,32330
1613,1337,276,685,76900,32331
526,338,188,604,60300,32332
4735,3630,1105,750,119800,32333
765,611,154,586,139600,32334
557,496,61,-,96400,32336
3896,2791,1105,685,93000,32340
1277,963,314,903,137600,32343
5023,3830,1193,772,120100,32344
800,593,207,877,108100,32346
2880,2519,361,665,86000,32347
3664,2843,821,707,75900,32348
559,497,62,811,117400,32350
6206,4165,2041,617,88200,32351
2383,1828,555,733,88600,32352
100,84,16,1028,152500,32355
46,46,0,-,-,32356
785,689,96,818,146500,32358
732,477,255,929,113600,32359
84,77,7,-,82000,32361
0,0,0,-,-,32399
9323,4622,4701,858,128500,32401
810,0,810,1562,-,32403
14384,9375,5009,951,155100,32404
12496,7098,5398,1002,171500,32405
4503,2389,2114,1283,219400,32407
7408,4612,2796,1080,223000,32408
3618,3014,604,907,159100,32409
506,386,120,1241,220800,32410
6288,4561,1727,1030,237600,32413
849,734,115,641,78500,32420
1814,1497,317,697,68100,32421
425,375,50,784,79200,32423
1968,1576,392,642,86600,32424
4672,3412,1260,664,95200,32425
349,296,53,739,76800,32426
406,337,69,810,81500,32427
5585,4320,1265,764,117500,32428
420,366,54,-,90000,32430
1615,1208,407,659,85000,32431
0,0,0,-,-,32432
6306,4439,1867,762,104800,32433
2883,2098,785,727,129900,32435
304,203,101,-,77500,32437
1397,1282,115,464,74500,32438
3953,2914,1039,970,208500,32439
2015,1411,604,649,110400,32440
1431,1046,385,629,133500,32442
1264,997,267,681,88500,32443
8085,6001,2084,1039,197100,32444
475,332,143,719,86200,32445
3968,2668,1300,696,146200,32446
0,0,0,-,-,32447
3890,2536,1354,463,86100,32448
231,213,18,-,73400,32449
1723,1308,415,680,87400,32455
3356,2403,953,1161,186600,32456
6356,4917,1439,1411,377700,32459
1463,1090,373,644,90800,32460
23,23,0,-,-,32461
1395,1051,344,603,91000,32462
65,37,28,625,67500,32463
1836,1592,244,449,79200,32464
2237,1758,479,847,93100,32465
2017,1827,190,898,122400,32466
4323,2240,2083,788,120500,32501
1452,795,657,988,139600,32502
11984,7416,4568,888,153600,32503
9199,5159,4040,968,163800,32504
10926,5501,5425,876,63000,32505
14117,7673,6444,1038,116700,32506
12952,7339,5613,943,151000,32507
505,0,505,1256,-,32508
0,0,0,-,-,32509
0,0,0,-,-,32511
16816,8411,8405,982,137400,32514
14320,10724,3596,1066,127100,32526
0,0,0,-,-,32530
2154,1883,271,1065,176700,32531
10190,8449,1741,1066,162400,32533
6144,4360,1784,1059,112500,32534
1818,1168,650,693,77300,32535
8459,5465,2994,1043,192400,32536
9400,6654,2746,956,153800,32539
8088,4957,3131,1457,358900,32541
658,0,658,1442,-,32542
311,0,311,1436,-,32544
14518,6834,7684,1025,174500,32547
9502,5363,4139,994,175900,32548
3866,2732,1134,1208,360400,32550
3974,3165,809,1413,394900,32561
9770,7460,2310,1182,233800,32563
1034,848,186,1159,168600,32564
2089,1647,442,909,114600,32565
14019,10843,3176,1288,228000,32566
1309,1067,242,740,121900,32567
1038,846,192,938,150600,32568
4915,3367,1548,1052,179800,32569
11658,8058,3600,899,139200,32570
12210,9368,2842,1020,177200,32571
1747,1522,225,713,137600,32577
12436,9461,2975,1168,268500,32578
4360,2940,1420,1178,269200,32579
1497,957,540,1127,213100,32580
8558,6505,2053,986,134700,32583
7628,2163,5465,838,147800,32601
1718,331,1387,839,266600,32603
10107,7183,2924,1208,183000,32605
9160,4825,4335,1220,205900,32606
11911,4065,7846,929,205700,32607
19357,7730,11627,975,226700,32608
6894,3993,2901,879,98300,32609
5,0,5,-,-,32612
5572,4238,1334,1012,167700,32615
391,214,177,722,86300,32616
1491,1226,265,595,133800,32617
2871,2355,516,730,157000,32618
2037,1726,311,763,88600,32619
2131,1536,595,642,74300,32621
371,320,51,779,116000,32622
680,505,175,774,138100,32625
3639,2763,876,672,93000,32626
1333,944,389,703,80100,32628
149,149,0,-,274500,32631
81,70,11,-,46500,32639
4317,3524,793,738,109300,32640
4715,2804,1911,846,95900,32641
4339,3600,739,916,159600,32643
