displacement,zip,year
0.5747804855418573,14750,2021
-0.3180131238679295,14750,2022
0.08360066261691876,14752,2019
0.11878547015861586,14752,2020
-0.9453607836754849,14752,2021
0.15045420870216486,14752,2022
-0.2942902055626503,14753,2019
0.16283274811620246,14753,2020
-0.05345745564459812,14753,2021
0.04624483948544191,14753,2022
0.10016237059857727,14754,2019
0.13326806612128486,14754,2020
0.30991715257359176,14754,2021
-0.11242219958850383,14754,2022
0.3118831846973776,14755,2019
0.17187028871936533,14755,2020
0.4543519804225519,14755,2021
0.39005552598731225,14755,2022
0.08360066261691876,14756,2019
0.11878547015861586,14756,2020
0.15484854883205507,14757,2019
-0.8201302127503588,14757,2020
-0.07810924050948449,14757,2021
-0.13076508813300777,14757,2022
0.14792165046447658,14760,2019
0.054161937014499846,14760,2020
-0.04835263594682718,14760,2021
0.12531068870891765,14760,2022
-0.2369623485950518,14767,2019
0.8973039061298199,14767,2020
-0.1961555236657749,14767,2021
0.4194162220281809,14767,2022
-0.08179572020364492,14769,2019
-0.8061965514737855,14769,2020
-0.19849586475283315,14769,2021
-0.1663018680489321,14769,2022
0.21357388439152855,14770,2019
0.14750259877559146,14770,2020
-0.4687770454469272,14770,2021
-0.0014818116242755462,14770,2022
-0.015473801469943533,14772,2019
-0.06938185181538052,14772,2020
-0.15093632141697733,14772,2021
0.3633964424730879,14772,2022
-0.045815331153901226,14774,2019
-2.3144628035212182,14774,2020
-2.0991418091497382,14774,2021
0.3867695677616948,14774,2022
0.0711090275372384,14775,2019
0.17930873789152016,14775,2020
-0.2891482447986066,14775,2021
0.3741212921183516,14775,2022
0.12808082817284908,14777,2019
1.031496337720085,14777,2020
0.3178424620389563,14777,2021
-0.6580435156765599,14777,2022
0.3380411804878921,14778,2019
-0.5696791818908755,14778,2020
0.2511079509057572,14778,2021
1.4816800320054238,14778,2022
0.3932291252756239,14779,2019
0.6241223314728145,14779,2020
0.4948177990866041,14779,2021
-0.38977035786080677,14779,2022
0.08415789062070857,14781,2019
-0.7703390030002568,14781,2020
-0.9912320024982602,14781,2021
0.6647277226419357,14781,2022
0.06383268932226943,14782,2019
0.3999147638206212,14782,2020
0.37472162697526223,14782,2021
-0.1515323988386533,14782,2022
-0.14873694284192343,14783,2019
-0.329834164598527,14783,2020
-1.61600058573253,14783,2021
-0.20484037177682904,14783,2022
1.0978836954971654,14784,2019
0.272680984756916,14784,2020
-0.44231774347398134,14784,2021
0.30205600598399207,14784,2022
0.17487061273627802,14785,2022
1.2189675813266885,14787,2019
-1.2818294515801216,14787,2020
0.6875584769260935,14787,2021
0.5400665665204882,14787,2022
9.794373023757412,14788,2019
-0.8508758012751425,14788,2020
-14.537726820730125,14788,2021
0.7256309444746354,14788,2022
-0.012134687186798993,14801,2019
0.29600913783618227,14801,2020
0.20891030370647512,14801,2021
-0.13472194415804195,14801,2022
-0.4795471607849765,14802,2019
-0.9800591626479463,14802,2020
0.3724169180142625,14802,2021
-0.5527536598299304,14802,2022
0.06161867920798922,14803,2019
0.48933834624555494,14803,2020
1.1368273913658187,14803,2021
-0.2560759910999873,14803,2022
0.21934378441690694,14804,2019
0.2399420327474754,14804,2020
0.27307400096930085,14804,2021
-0.007923853588589973,14804,2022
0.17191946666042893,14805,2019
0.5888840445102401,14805,2020
0.2931615796891983,14805,2021
0.026671064172544973,14805,2022
0.3613664349152742,14806,2019
0.08800636723895672,14806,2020
-0.03500156828508296,14806,2021
-0.02283711825722734,14806,2022
-0.16529859082546644,14807,2019
-0.21535237294770096,14807,2020
-0.23404948771358153,14807,2021
0.6002618142837219,14807,2022
-0.8080320062358161,14808,2019
0.35454259187414133,14808,2020
0.5908299979299437,14808,2021
0.2516172950730027,14808,2022
-0.4439071467636608,14809,2019
-0.22652783824357375,14809,2020
-0.11518941722480418,14809,2021
0.21633481200725327,14809,2022
0.046907876119156665,14810,2019
0.10402279651913712,14810,2020
0.40671232391297935,14810,2021
0.2949303279792466,14810,2022
-0.21599560560199377,14812,2019
-0.6985840403987177,14812,2020
0.5455031129427085,14812,2021
0.21223841272405247,14812,2022
-0.3122275413791689,14813,2019
0.07644739982817068,14813,2020
0.4711121999038213,14813,2021
1.1346410783621366,14813,2022
0.05333847347962776,14814,2019
-0.8305490699027975,14814,2020
0.0076609434804298495,14814,2021
-0.8106250447198012,14814,2022
0.04096038410879607,14815,2019
0.1159140096757467,14815,2020
-0.9133169826370455,14815,2021
-0.6019524049079267,14815,2022
-1.0043520320632144,14816,2019
-2.527159220721496,14816,2020
7.423517297369823,14816,2021
0.7781598487656535,14816,2022
-1.0350206491449265,14817,2019
1.9835502799197433,14817,2020
-1.605550346880643,14817,2021
0.6442112329850719,14817,2022
-0.3630145448636498,14818,2019
0.2909441124640855,14818,2020
0.8106488489891266,14818,2021
0.17243759162092293,14818,2022
-0.2932386696130218,14819,2019
-0.23697131839982571,14819,2020
0.04966926251972269,14819,2021
0.24169216338643001,14819,2022
0.3348348304575176,14820,2019
-0.5565430726588482,14820,2020
0.4160195477422916,14820,2021
0.3838108398815759,14820,2022
0.22804378306777368,14821,2019
-0.19262980090892326,14821,2020
0.47208320229630996,14821,2021
-0.06021279944764712,14821,2022
1.5800561736522083,14822,2019
-0.3883161629639556,14822,2020
0.9037265509731072,14822,2021
-0.954833657398129,14822,2022
0.13320095574881027,14823,2019
-0.9305385563607368,14823,2020
0.4572839083042212,14823,2021
-0.3479971535180274,14823,2022
0.37757278862021715,14824,2019
0.5327969140072851,14824,2020
-0.5328233313616453,14824,2021
-0.358669838339364,14824,2022
0.15714609323448117,14825,2019
0.014836757817535219,14825,2020
0.007724434194566296,14825,2021
0.047983805696521505,14825,2022
-0.6895431148204634,14826,2019
1.4503337554962634,14826,2020
0.14635297024924573,14826,2021
-0.2287906317899541,14826,2022
0.08360066261691876,14827,2019
0.11878547015861586,14827,2020
0.14392965633669533,14827,2021
0.17487061273627802,14827,2022
0.14611820638894704,14830,2019
0.20426041613403625,14830,2020
-0.04511608320521243,14830,2021
-0.1066020815856634,14830,2022
0.08360066261691876,14836,2019
-1.290022417064293,14836,2020
-0.31028513353765586,14836,2021
0.3175478103562257,14836,2022
0.02186963894659052,14837,2019
-0.028679549575255914,14837,2020
0.08205185651931707,14837,2021
-0.13549167305656376,14837,2022
0.43015979897319667,14838,2019
0.041298436432442076,14838,2020
-0.24725319491623202,14838,2021
0.04447420779580396,14838,2022
0.05068943617042211,14839,2019
0.11878547015861586,14839,2020
0.19841174519354735,14839,2021
0.17487061273627802,14839,2022
0.00023914844443565907,14840,2019
0.02166834702012323,14840,2020
0.021509077770668895,14840,2021
0.09706436347502842,14840,2022
-0.6733575456524709,14841,2019
0.08881083426025477,14841,2020
0.14392965633669533,14841,2021
0.48828095345422295,14841,2022
0.08360066261691876,14842,2019
0.11878547015861586,14842,2020
0.14392965633669533,14842,2021
0.17487061273627802,14842,2022
-0.26791886844588103,14843,2019
-0.24605188437437955,14843,2020
0.4392306497293929,14843,2021
0.34691676807597754,14843,2022
0.29252119133034116,14845,2019
-0.7086517705992399,14845,2020
0.24221879374844116,14845,2021
0.1472336929552821,14845,2022
0.11672407858023345,14846,2019
0.21132775586931613,14846,2020
0.17592126879583272,14846,2021
-0.2044077171173497,14846,2022
-0.5522563324559259,14847,2019
0.6660208198665495,14847,2020
-0.4847107128065718,14847,2021
-0.12271623822602326,14847,2022
0.08240653369113163,14850,2019
-0.11657847835338181,14850,2020
0.27346967320437365,14850,2021
-0.02719818542403495,14850,2022
-0.17507169412196086,14853,2019
-1.175924406734187,14853,2020
-3.0174778190019715,14853,2021
-0.7007670398041685,14853,2022
0.08360066261691876,14854,2019
0.11878547015861586,14854,2020
0.14392965633669533,14854,2021
0.17487061273627802,14854,2022
-0.0956384619638977,14855,2019
-0.6850969779779047,14855,2020
0.614636833405464,14855,2021
-0.5644187950980297,14855,2022
0.08360066261691876,14856,2019
0.11878547015861586,14856,2020
0.34577601818130027,14858,2019
-1.4140910854880557,14858,2020
0.573848157153118,14858,2021
0.20206949871197874,14858,2022
1.1931094857333293,14859,2019
0.6575244493077907,14859,2020
0.14416723638986306,14859,2021
0.2717808326559232,14859,2022
0.3353878047217128,14860,2019
-0.5669553271263393,14860,2020
-0.07389066343360964,14860,2021
0.11953718849465658,14860,2022
0.08360066261691876,14861,2019
0.11878547015861586,14861,2020
-0.6467731139889936,14861,2021
-0.8803119707862065,14861,2022
-0.11330946805826166,14864,2019
0.998507982487951,14864,2020
-0.20129628431052127,14864,2021
0.5556108974919244,14864,2022
-0.15692709986421813,14865,2019
-0.10528252478715318,14865,2020
-0.15853383647821215,14865,2021
0.20631925504788828,14865,2022
0.6188690044685693,14867,2019
0.8283612874926792,14867,2020
1.0372365097653162,14867,2021
0.25847519507885436,14867,2022
-0.2919862067404165,14869,2019
0.25424067180088283,14869,2020
-0.06486681520534457,14869,2021
0.045030105308394144,14869,2022
0.3611500516569769,14870,2019
0.9112046638524024,14870,2020
-0.5166084743248485,14870,2021
-0.6904297000365317,14870,2022
0.3071368478163483,14871,2019
-0.15073375983561757,14871,2020
1.7403546837725612,14871,2021
0.22815874684746246,14871,2022
-0.9238311131372674,14872,2019
0.14393330392917542,14872,2020
1.354529277617802,14872,2021
1.2799672418112358,14872,2022
0.21341947700068306,14873,2019
-0.9006418293024435,14873,2020
0.6472328601480435,14873,2021
0.5317396535321867,14873,2022
-0.14677792250854593,14874,2019
0.6715805177841555,14874,2020
0.3514135496723482,14874,2021
0.17487061273627802,14874,2022
0.24815679484939482,14877,2019
0.8333965960657945,14877,2020
-0.7184803498732171,14877,2021
0.565429641917343,14877,2022
1.0580211971496314,14878,2019
0.912812067540581,14878,2020
0.46009913788060625,14878,2021
-0.213872538493729,14878,2022
0.15912345267576633,14879,2019
0.97588027375229,14879,2020
-0.7610986691593075,14879,2021
0.4090586946029827,14879,2022
-0.5438972103438053,14880,2019
-0.10375793329411527,14880,2020
-0.7020457009329827,14880,2021
0.667553122414143,14880,2022
0.08360066261691876,14881,2019
0.11878547015861586,14881,2020
0.14392965633669533,14881,2021
-2.7528327742273007,14881,2022
-0.25707020248180096,14882,2019
0.5457545972029749,14882,2020
0.42313005986819197,14882,2021
0.4758493795038376,14882,2022
-0.02342613129053844,14883,2019
-0.1767300879622964,14883,2020
0.4711910119361708,14883,2021
1.307745129944471,14883,2022
-0.013461332711196808,14884,2019
-0.004330941520022954,14884,2020
0.1050154983565597,14884,2021
0.4371167972659936,14884,2022
-0.8052146409552707,14885,2019
0.006334296287863137,14885,2020
0.33842881183519,14885,2021
0.21953531888515626,14885,2022
-0.2876654854198435,14886,2019
0.48857149314570003,14886,2020
-0.9469899516631911,14886,2021
0.0634225879753375,14886,2022
0.02597817075034539,14889,2019
-1.0874794045565843,14889,2020
0.6221764449378252,14889,2021
-0.16390535074954557,14889,2022
0.012583365024626264,14891,2019
0.3086814029222335,14891,2020
0.32079571478294727,14891,2021
0.07453683994359343,14891,2022
-0.15215844250911165,14892,2019
-0.35546141413449417,14892,2020
-0.16072738540716092,14892,2021
0.37977660105980565,14892,2022
0.14392965633669533,14893,2021
0.17487061273627802,14893,2022
0.20994749378449404,14894,2019
0.3206560939334328,14894,2020
-5.6389208494977066,14894,2021
2.258287110016151,14894,2022
0.22914113649426365,14895,2019
-0.12946266102700438,14895,2020
0.04516296636861688,14895,2021
-0.23122149572034767,14895,2022
0.018892665731507587,14897,2019
0.026448161399636214,14897,2020
-0.39326754323279356,14897,2021
0.6449861238131944,14897,2022
0.08360066261691876,14898,2019
0.14876010605697476,14898,2020
-0.8095068986582079,14898,2021
-0.13853972798166703,14898,2022
0.39624437264177165,14901,2019
1.2269148343681195,14901,2020
-0.5469553468542223,14901,2021
-0.5732128233894501,14901,2022
-0.5472630291121554,14903,2019
-1.4307016034197384,14903,2020
-0.9495741349121627,14903,2021
-0.05182067915936423,14903,2022
0.4797432618974237,14904,2019
-0.41175967099780386,14904,2020
0.12325799707083594,14904,2021
0.23197706037506796,14904,2022
-1.5008546469347792,14905,2019
0.3355706198502199,14905,2020
0.2646219979442198,14905,2021
-0.5568991155849546,14905,2022
0.0145890469920268,15001,2019
0.012832460992140447,15001,2020
-0.3457463893799524,15001,2021
0.15813449401384816,15001,2022
0.009397159507384307,15003,2019
0.5456197399590603,15003,2020
0.15847029033890972,15003,2021
-0.9140257725767298,15003,2022
-1.9239841506192885,15004,2019
-0.42075797601186166,15004,2020
1.2063303890453025,15004,2021
0.48828095345422307,15004,2022
0.002429601557820827,15005,2019
-0.3735030141507286,15005,2020
-0.013023764354810896,15005,2021
-0.40073851877481775,15005,2022
-0.4429789605270062,15006,2019
1.6774665368733237,15006,2020
0.14392965633669533,15006,2021
0.17487061273627802,15006,2022
0.08360066261691876,15007,2019
0.11878547015861586,15007,2020
-0.3535723562951194,15007,2021
0.025276739869926866,15007,2022
-0.010593651465370208,15009,2019
0.16250066353221876,15009,2020
0.1349963696798284,15009,2021
0.12952480820817186,15009,2022
0.21413111239532087,15010,2019
-0.09167372687390372,15010,2020
0.2733381021806991,15010,2021
0.3585738323306662,15010,2022
-0.17007035301606305,15012,2019
-0.041579134892862864,15012,2020
0.043148411660037696,15012,2021
0.10620671805052202,15012,2022
0.8137521742030753,15014,2019
-0.7542039687850768,15014,2020
-0.3687325124790529,15014,2021
0.6717747373541132,15014,2022
0.02561602968228375,15015,2019
0.35707815769462425,15015,2020
0.2844856518808322,15015,2021
0.27542252157500224,15015,2022
-0.6246332442079802,15017,2019
-0.5179439399290795,15017,2020
-0.16348056399407582,15017,2021
-0.11651902717835885,15017,2022
0.512388111216575,15018,2019
-3.109113808388643,15018,2020
-0.7690614282860817,15018,2021
0.05692136827613771,15018,2022
0.7701766605688268,15019,2019
0.3943934393446771,15019,2020
0.21525029090343495,15019,2021
0.6445366800931353,15019,2022
0.08360066261691876,15020,2019
0.11878547015861586,15020,2020
-11.540150785707352,15020,2021
4.405172881161942,15020,2022
0.18519556878242766,15021,2019
-0.08816611002327614,15021,2020
-0.21713498962311753,15021,2021
0.1492420024764995,15021,2022
-0.2962049946668179,15022,2019
0.20135704040957256,15022,2020
-0.24249248206565371,15022,2021
0.15439711715123178,15022,2022
0.09785837177634343,15024,2019
-0.7264320547217834,15024,2020
-0.20466517720467384,15024,2021
0.4785301122088792,15024,2022
-0.26993100483308463,15025,2019
-0.579545132998189,15025,2020
0.0159286350924624,15025,2021
-0.07781323859057074,15025,2022
-0.26497377496017066,15026,2019
-0.8046069089843038,15026,2020
0.04730587186982012,15026,2021
-0.40283983508712967,15026,2022
-0.06349149514313947,15027,2019
0.21031831189629743,15027,2020
-0.04724415319193374,15027,2021
0.1994782537957274,15027,2022
-0.9317865477933525,15028,2019
0.29451591816370715,15028,2020
-2.810834693983936,15028,2021
3.2327390835549052,15028,2022
0.02273124585536496,15030,2019
0.3585040986497892,15030,2020
-0.6673879359676403,15030,2021
0.3420811154574977,15030,2022
-2.9022533069439493,15031,2019
-0.4506710569346675,15031,2020
-4.4840529439530865,15031,2021
0.4134553986064476,15031,2022
-1.950396174537238,15033,2019
-0.5033151163040064,15033,2020
0.03822109803254966,15033,2021
-0.3819779328595084,15033,2022
0.5666724156412034,15034,2019
-0.15455271819341782,15034,2020
0.06869936893046606,15034,2021
-0.0996641061576287,15034,2022
0.29630727749462904,15035,2019
0.6124821573359928,15035,2020
-0.1267501771410169,15035,2021
-0.761622599618783,15035,2022
0.020547247161787408,15037,2019
-0.14670533375820724,15037,2020
-0.2283261687447948,15037,2021
-0.008855201218705555,15037,2022
0.08360066261691876,15038,2019
0.11878547015861586,15038,2020
0.14392965633669533,15038,2021
0.17487061273627802,15038,2022
-0.004191828998783847,15042,2019
0.021784061390248636,15042,2020
-0.12432130111017037,15042,2021
-0.31838870776687805,15042,2022
-0.13089525096989252,15043,2019
1.464585061155656,15043,2020
-0.8646901309930889,15043,2021
-0.21166630528935312,15043,2022
-0.07630681238910483,15044,2019
0.5019662245812461,15044,2020
-0.2495539278761634,15044,2021
-0.1025640091605387,15044,2022
-0.6001934490556348,15045,2019
-0.25387089554410125,15045,2020
0.1470689876412735,15045,2021
0.26189345687036963,15045,2022
-0.052129217971918176,15046,2019
0.6717869488070938,15046,2020
-0.3606653808278236,15046,2021
0.6586645976053899,15046,2022
1.3342272675837368,15047,2019
0.11878547015861586,15047,2020
0.14392965633669533,15047,2021
0.17487061273627802,15047,2022
-0.4959851693328276,15049,2019
0.2419018818372546,15049,2020
-0.2927722690857771,15049,2021
-0.24544286266967108,15049,2022
-0.09465595077119215,15050,2019
0.192365354757422,15050,2020
0.08690633781350088,15050,2021
-0.008380615767029207,15050,2022
-2.556291103604836,15051,2019
-0.790550840507939,15051,2020
0.09357271808944077,15051,2021
0.3685007206501413,15051,2022
-0.018678830256116427,15052,2019
-0.17521748542346008,15052,2020
-0.499667455076156,15052,2021
0.37050214972945333,15052,2022
0.08360066261691876,15053,2019
0.11878547015861586,15053,2020
-2.3894874755069044,15053,2021
-0.007952086015856678,15053,2022
-1.016435284435064,15054,2019
-0.4044592794756029,15054,2020
0.9422561156614114,15054,2021
-4.120698008407605,15054,2022
0.6523667455983639,15055,2019
0.29863328554877355,15055,2020
0.03496547862299129,15055,2021
-0.16465725637482828,15055,2022
0.32387314142577417,15056,2019
1.7694266374109067,15056,2020
-0.6547589534175088,15056,2021
-0.8485990456967311,15056,2022
-0.2987318311671567,15057,2019
-0.41759373650149423,15057,2020
-0.15675340882936958,15057,2021
0.2162074920762501,15057,2022
2.490263896830324,15059,2019
0.46595117460614943,15059,2020
0.23712933257279167,15059,2021
-0.06395276180188109,15059,2022
0.19478326439471289,15060,2019
0.14047785514756167,15060,2020
-0.12456411466315534,15060,2021
0.3349684799288123,15060,2022
-0.4953556496718374,15061,2019
-0.4814807722734578,15061,2020
0.19219665579578035,15061,2021
-0.3860568609349325,15061,2022
0.20982013508075503,15062,2019
-1.2143732909869287,15062,2020
0.5613687868177476,15062,2021
-0.341423468917825,15062,2022
0.4035142564369352,15063,2019
-0.4339412801092281,15063,2020
0.7058633116056936,15063,2021
-0.16234372181824563,15063,2022
0.08360066261691876,15064,2019
-2.409902426046028,15064,2020
0.8200814325763016,15064,2021
-0.08846738636041757,15064,2022
-0.12788130012867835,15065,2019
0.21821129099382966,15065,2020
-0.006988661497867866,15065,2021
0.42435663833766857,15065,2022
-0.046297472350619095,15066,2019
-0.062318512598598184,15066,2020
-0.16297872554425957,15066,2021
0.26506022306244564,15066,2022
0.18245929787992476,15067,2019
0.8142801452837153,15067,2020
0.6222762920423509,15067,2021
0.5548668536496476,15067,2022
0.015365823087719579,15068,2019
0.6768658617667089,15068,2020
0.011402069099184328,15068,2021
-0.10995703222801996,15068,2022
-0.7015297937930205,15071,2019
-0.4566906861957258,15071,2020
-0.1583932131389021,15071,2021
-0.10552515781515354,15071,2022
0.08360066261691876,15072,2019
0.11878547015861586,15072,2020
0.14392965633669533,15072,2021
0.17487061273627802,15072,2022
-0.4707161814726306,15074,2019
-0.40338991782191413,15074,2020
0.37374331391889193,15074,2021
1.0600157406263344,15074,2022
0.08360066261691876,15075,2019
0.11878547015861586,15075,2020
0.14392965633669533,15075,2021
0.17487061273627802,15075,2022
-0.09797247220683422,15076,2019
0.28869458445747737,15076,2020
-0.7602470408472325,15076,2021
0.27763960194987697,15076,2022
0.7382909903279504,15077,2019
0.5733852012071544,15077,2020
-0.22812325353790266,15077,2021
0.22710566952260253,15077,2022
0.08360066261691876,15078,2019
0.11878547015861586,15078,2020
0.14392965633669533,15078,2021
0.17487061273627802,15078,2022
-0.12120815501518484,15081,2019
0.16879604086403743,15081,2020
0.33461696733567636,15081,2021
-0.7914779378107184,15081,2022
0.08360066261691876,15082,2019
0.11878547015861586,15082,2020
0.14392965633669533,15082,2021
0.17487061273627802,15082,2022
0.05124666417421201,15083,2019
-0.07414098410333309,15083,2020
0.24622020700588146,15083,2021
0.2717808326559232,15083,2022
0.705379763881456,15084,2019
0.5331940991401894,15084,2020
-0.5929643713512421,15084,2021
0.5489564725662173,15084,2022
0.14665833181164478,15085,2019
-0.23556736130894576,15085,2020
-0.685823211507657,15085,2021
-0.31843476346738003,15085,2022
-0.6124416358154123,15086,2019
1.9238495438352983,15086,2020
-0.5872888814517763,15086,2021
-2.9976522039741154,15086,2022
0.08360066261691876,15087,2019
-2.3391346735068845,15087,2020
0.7432326337620634,15087,2021
0.14875308434311676,15087,2022
-0.3356211631903678,15088,2019
0.18848337848950403,15088,2020
-0.09680221687533219,15088,2021
-0.003452813626947488,15088,2022
-0.5525602169245799,15089,2019
0.26376722940947583,15089,2020
0.5215045668831026,15089,2021
0.08419117917681652,15089,2022
0.22940650206302549,15090,2019
0.01995796845410324,15090,2020
-0.15292609661908194,15090,2021
-0.47579887012495387,15090,2022
0.10546044521698153,15101,2019
0.5112537499697342,15101,2020
-0.2394903409045143,15101,2021
0.294401805624427,15101,2022
-0.41161612837702316,15102,2019
0.098465778430187,15102,2020
0.2972610607666858,15102,2021
0.3046698452608369,15102,2022
0.19311849192728817,15104,2019
0.14550498229735323,15104,2020
-0.22807067933865213,15104,2021
0.09409456803578956,15104,2022
-0.14523230067598394,15106,2019
0.08047582590558315,15106,2020
-0.3224191585841615,15106,2021
-0.4111034887300006,15106,2022
0.3274620491147875,15108,2019
-0.2560323090643443,15108,2020
0.21735949117752507,15108,2021
0.39213826712754024,15108,2022
-0.1241045511567832,15110,2019
2.0069680788895368,15110,2020
0.09330553403467984,15110,2021
0.8774709395822093,15110,2022
-0.3190565854344579,15112,2019
-2.551622448201365,15112,2020
0.36791925015932686,15112,2021
0.33489414397063216,15112,2022
0.4643601161975915,15116,2019
0.0846296984269885,15116,2020
-0.5642742861702625,15116,2021
0.1992444516614159,15116,2022
0.11020129183159838,15120,2019
-0.0596639507205793,15120,2020
0.6081788095579419,15120,2021
-0.39160099282691363,15120,2022
0.5033220171683632,15122,2019
-0.39257105960798444,15122,2020
0.18982934614627936,15122,2021
0.011672097488062996,15122,2022
-2.1182048925942585,15123,2022
0.28459118198382355,15126,2019
0.4309150960009227,15126,2020
-1.4732734691122145,15126,2021
-0.5576728533059815,15126,2022
-0.3098668548558864,15129,2019
0.33485512341482654,15129,2020
0.6730521157114912,15129,2021
0.04141311039464064,15129,2022
0.3025095469105802,15131,2019
0.041976706471665064,15131,2020
-0.6512828631335305,15131,2021
0.6209274041635989,15131,2022
-0.3344342307748748,15132,2019
-0.7723039041244408,15132,2020
-0.6316203374587082,15132,2021
0.33666358111544764,15132,2022
0.16045100235544374,15133,2019
-0.5951893924403432,15133,2020
-1.109270785104129,15133,2021
0.03390365842375581,15133,2022
0.2698053520860321,15135,2019
0.31833719675710315,15135,2020
0.004441638500857905,15135,2021
-0.6177371631579515,15135,2022
0.5216137905133976,15136,2019
-0.6224554072427019,15136,2020
0.3664716677333952,15136,2021
-0.18905455663987267,15136,2022
-0.2691264779950179,15137,2019
-0.6563546765014769,15137,2020
0.20650705880822368,15137,2021
0.610001678550456,15137,2022
0.1970173343047466,15139,2019
0.10904109443163792,15139,2020
0.1598854059794035,15139,2021
0.07232587377245518,15139,2022
0.1005039221557077,15140,2019
-0.22374587030299614,15140,2020
-0.3172792750613216,15140,2021
0.1874017884480633,15140,2022
1.3967525287590172,15142,2019
-0.7462146849145057,15142,2020
1.4921282586035995,15142,2021
-0.05191579927831913,15142,2022
-0.031841386669263956,15143,2019
-0.5226513865838018,15143,2020
0.25759831631426644,15143,2021
0.2149039935984853,15143,2022
0.1281956477207087,15144,2019
-0.7468964754651918,15144,2020
0.17499654775495455,15144,2021
-0.008589628235187908,15144,2022
1.663846184306695,15145,2019
-3.4002231673948695,15145,2020
1.1681150006951535,15145,2021
-0.19452645619172235,15145,2022
0.3879864273893718,15146,2019
-0.43493626241644406,15146,2020
0.24371274002323742,15146,2021
-0.48632886410843057,15146,2022
-0.3650322315153841,15147,2019
0.2496012162599556,15147,2020
0.07226408189859998,15147,2021
0.39576090010796133,15147,2022
-0.07274623430019692,15148,2019
1.1618559141724174,15148,2020
-1.7510891073096428,15148,2021
0.9151047933200701,15148,2022
0.386994172190659,15201,2019
-0.466219632687025,15201,2020
-0.09603761988707499,15201,2021
0.3401752883707139,15201,2022
-0.5519901400792927,15202,2019
-0.8686749412520591,15202,2020
-0.21272794153665628,15202,2021
0.3017904330004764,15202,2022
-0.907523628126758,15203,2019
-0.5858988684967835,15203,2020
0.5794570069228273,15203,2021
-0.1259290601185995,15203,2022
0.6353884695259192,15204,2019
1.2565714509596786,15204,2020
-1.0886269217266502,15204,2021
-1.1000627222888326,15204,2022
0.30058404964701263,15205,2019
-0.2558236440047181,15205,2020
0.10133843175292988,15205,2021
-0.667742144267568,15205,2022
0.16855548440749474,15206,2019
0.4098033794817085,15206,2020
-0.17900663379239515,15206,2021
0.4809840091725232,15206,2022
0.2658829053024882,15207,2019
0.24581824351084702,15207,2020
0.21048927493016262,15207,2021
-1.018008349252968,15207,2022
0.09192668582214168,15208,2019
0.9549480019098018,15208,2020
0.21674034110826565,15208,2021
0.3392569353862457,15208,2022
-0.5503110374947251,15209,2019
-0.13348414646856846,15209,2020
-0.19227994233090295,15209,2021
0.24936982508589975,15209,2022
-0.37022022942522625,15210,2019
0.35342002066740463,15210,2020
-0.4151355245608617,15210,2021
0.018316303862722684,15210,2022
0.9200632810763117,15211,2019
-0.5698634157657875,15211,2020
0.3166099331109885,15211,2021
-0.053410020523757394,15211,2022
-0.27972998580691083,15212,2019
-0.47749403165310983,15212,2020
0.12562392519274634,15212,2021
-0.1473860778675021,15212,2022
0.44764790223025064,15213,2019
0.2418288017159815,15213,2020
-0.18819117437427174,15213,2021
-0.2353843497590846,15213,2022
-0.3866075702536178,15214,2019
0.22379221442402653,15214,2020
0.6532669451887482,15214,2021
-0.21415808222562632,15214,2022
-0.4644042877158823,15215,2019
0.07598468847946888,15215,2020
0.017315481029143872,15215,2021
-0.6759809028736422,15215,2022
-0.32092690824818376,15216,2019
-1.081046279415979,15216,2020
0.2607426030366396,15216,2021
-0.009975257922768837,15216,2022
-0.0029113933208989207,15217,2019
0.20762509344427743,15217,2020
-0.10781263867660242,15217,2021
-0.34779631677774325,15217,2022
0.9086769524678674,15218,2019
0.28758001671647815,15218,2020
0.5745934785561196,15218,2021
-1.0873376704931788,15218,2022
-0.12167115501538987,15219,2019
-0.28872432018131494,15219,2020
-3.4277374565150014,15219,2021
0.10718769792367135,15219,2022
-0.3228008301514225,15220,2019
0.1323678861319329,15220,2020
-0.7188000697277138,15220,2021
0.008998340229571883,15220,2022
0.4638732268249532,15221,2019
0.06410662994985787,15221,2020
-0.5251125471434975,15221,2021
0.46570828440250817,15221,2022
-0.5470241951082448,15222,2019
-0.7656463404538046,15222,2020
0.3037245444376849,15222,2021
-0.3367529961271542,15222,2022
0.06713114402342672,15223,2019
-0.6177636313342678,15223,2020
-0.5787369411642908,15223,2021
0.28232232582230615,15223,2022
0.5606128365117148,15224,2019
-0.49550631859419453,15224,2020
0.08802695361635716,15224,2021
0.14400868585614016,15224,2022
-0.01025671364397061,15225,2019
1.291026542368759,15225,2020
0.3374542298542729,15225,2021
0.5745415647866948,15225,2022
0.1238563652293205,15226,2019
0.06589337675916954,15226,2020
-0.1614410673506618,15226,2021
0.3020560538144066,15226,2022
-0.12361601553837544,15227,2019
-0.26088792770207947,15227,2020
-0.0128399840388404,15227,2021
0.23351073661419652,15227,2022
0.21655691965676294,15228,2019
0.2609864095641309,15228,2020
-0.2567627086499819,15228,2021
0.00593552431610559,15228,2022
-0.17436456012107954,15229,2019
0.013337186885458477,15229,2020
-0.6302178427809428,15229,2021
-0.2533930630893882,15229,2022
0.09742533764268876,15232,2019
-0.7284538039544439,15232,2020
-0.24675233331698387,15232,2021
-0.1318342702187985,15232,2022
