housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
2870,1500,1370,1488,308500,19095
5322,4044,1278,1491,494000,19096
2996,833,2163,1996,447000,19102
14496,4677,9819,1615,500600,19103
16002,3242,12760,932,117600,19104
6220,2863,3357,1745,473400,19106
7181,1404,5777,1214,342200,19107
0,0,0,-,-,19109
23930,13874,10056,958,171900,19111
0,0,0,-,-,19112
56,37,19,-,162000,19113
12783,7944,4839,1071,188000,19114
13648,7779,5869,944,236500,19115
12662,7473,5189,937,236600,19116
4388,2016,2372,1450,489200,19118
11859,7526,4333,956,246600,19119
23294,12660,10634,965,97600,19120
12501,3761,8740,781,82500,19121
6494,2703,3791,796,162500,19122
7089,2217,4872,1259,327200,19123
22910,11650,11260,883,96000,19124
9543,5922,3621,1038,218300,19125
5842,3485,2357,868,144800,19126
2395,1041,1354,1445,224100,19127
15501,9017,6484,1290,239300,19128
4468,2155,2313,1299,205500,19129
12655,5248,7407,1376,360000,19130
17863,8436,9427,965,111700,19131
14134,6581,7553,819,50600,19132
9507,3872,5635,729,49700,19133
20048,10373,9675,871,83600,19134
11784,7528,4256,896,114800,19135
12059,7294,4765,867,146200,19136
2873,2195,678,1000,129100,19137
11597,8300,3297,952,114700,19138
16636,7249,9387,844,76300,19139
18927,7926,11001,816,62000,19140
12651,6046,6605,808,102000,19141
9672,5188,4484,929,80900,19142
25675,12865,12810,863,85800,19143
17380,6476,10904,865,130500,19144
18093,11055,7038,947,165000,19145
16446,8744,7702,1096,287800,19146
16673,8878,7795,1216,339300,19147
19150,12833,6317,1033,174000,19148
18920,11122,7798,1085,128800,19149
9754,7050,2704,986,160100,19150
12234,8133,4101,1012,128900,19151
12804,8082,4722,982,187400,19152
5512,3309,2203,1074,137800,19153
12092,9731,2361,1136,196000,19154
2633,1997,636,1351,386000,19301
1033,730,303,971,244000,19310
2880,2226,654,1333,347800,19311
4364,3794,570,1461,607900,19312
85,55,30,-,212000,19316
3704,3062,642,1648,477200,19317
85,85,0,-,-,19319
19593,14113,5480,1137,228200,19320
2010,1690,320,1153,298000,19330
2802,1761,1041,1472,540100,19333
17833,14296,3537,1207,327800,19335
6805,4130,2675,1416,354000,19341
7410,5293,2117,1819,432400,19342
2752,2438,314,1626,391500,19343
4200,3147,1053,1220,253700,19344
0,0,0,-,-,19345
8413,6024,2389,1124,389300,19348
4148,3608,540,1448,377800,19350
2822,2611,211,1131,341200,19352
9502,7232,2270,1541,450200,19355
207,66,141,1164,172700,19358
2034,1693,341,852,211600,19362
5762,4196,1566,955,261300,19363
2635,1953,682,991,208400,19365
8,8,0,-,-,19367
687,399,288,1621,241500,19372
1003,908,95,1258,562600,19373
281,142,139,1103,324700,19374
32,0,32,-,-,19375
20356,14604,5752,1387,380100,19380
20077,14298,5779,1303,407100,19382
0,0,0,-,-,19383
4865,3720,1145,1047,301000,19390
16270,7259,9011,1076,172900,19401
17923,13019,4904,1319,266600,19403
2256,1214,1042,1023,203300,19405
10178,6382,3796,1341,298500,19406
7153,5477,1676,1720,426700,19422
5096,4791,305,1624,471000,19425
12338,10819,1519,1342,346100,19426
7799,4376,3423,1467,304300,19428
43,43,0,-,189900,19435
380,74,306,1696,366700,19436
360,360,0,-,892200,19437
9361,7092,2269,1383,331300,19438
7256,5082,2174,973,284100,19440
0,0,0,-,-,19442
4294,3183,1111,1513,389900,19444
22147,14277,7870,1260,317500,19446
661,546,115,-,211700,19453
11194,8566,2628,1297,319500,19454
283,235,48,-,352200,19456
22,22,0,-,-,19457
16505,11998,4507,1189,296700,19460
5869,4442,1427,1421,337200,19462
18252,11765,6487,935,166800,19464
6649,5208,1441,1078,275800,19465
10202,7384,2818,1273,253700,19468
25,0,25,-,-,19472
5773,5068,705,946,313700,19473
332,294,38,-,230400,19474
4204,3030,1174,853,269700,19475
0,0,0,-,-,19477
264,7,257,2309,-,19492
440,230,210,821,186500,19501
466,367,99,881,174700,19503
2005,1770,235,870,264300,19504
1287,1008,279,956,221100,19505
2750,2445,305,793,216200,19506
1036,950,86,969,188600,19507
5960,5158,802,939,174700,19508
3115,2716,399,1116,190800,19510
25,25,0,-,181600,19511
7124,5362,1762,841,192600,19512
5574,4724,850,1128,232600,19518
0,0,0,-,-,19519
2375,1889,486,856,287000,19520
5424,4718,706,883,174500,19522
157,157,0,-,144600,19523
5628,5145,483,1070,303800,19525
4696,3570,1126,802,151800,19526
1378,1111,267,1029,247000,19529
4680,3008,1672,920,191300,19530
2384,1925,459,868,190300,19533
782,550,232,809,206800,19534
7,7,0,-,-,19535
243,140,103,867,138000,19536
15,15,0,-,-,19538
1795,1472,323,1091,202200,19539
4459,3682,777,843,233900,19540
1626,1398,228,955,216500,19541
0,0,0,-,-,19542
2258,1878,380,941,255300,19543
55,49,6,-,152900,19544
191,166,25,-,165000,19545
1695,1358,337,1157,237300,19547
114,72,42,1000,86000,19549
121,72,49,-,161100,19550
1838,1523,315,799,183400,19551
154,130,24,-,152900,19554
1354,1046,308,825,160400,19555
129,87,42,900,144300,19559
3256,2608,648,1193,141000,19560
1173,684,489,744,145800,19562
76,36,40,-,171900,19564
3523,2834,689,889,174500,19565
1972,1501,471,824,165300,19567
11519,4183,7336,759,69900,19601
6218,2225,3993,681,50800,19602
8033,3994,4039,885,71600,19604
7593,6528,1065,994,150300,19605
13318,10589,2729,1022,167500,19606
9696,6250,3446,965,148800,19607
8193,6716,1477,1174,224300,19608
3872,3184,688,965,154700,19609
6362,4592,1770,1210,230900,19610
3858,1920,1938,697,109600,19611
14348,11160,3188,1382,267700,19701
19350,12131,7219,1260,238800,19702
5913,3211,2702,1009,209400,19703
743,513,230,1027,190400,19706
5901,5214,687,1771,415100,19707
12810,11163,1647,1142,322400,19709
8,8,0,-,-,19710
19087,12168,6919,1158,293400,19711
11965,7424,4541,1035,201800,19713
0,0,0,-,-,19716
0,0,0,-,-,19717
21362,14752,6610,1072,186800,19720
330,284,46,1458,316300,19730
75,67,8,-,163500,19731
7,7,0,-,-,19732
101,73,28,-,-,19733
3795,3507,288,1379,311000,19734
17,0,17,-,-,19735
24,0,24,-,-,19736
5992,1565,4427,809,140400,19801
10251,5396,4855,950,148800,19802
8452,7242,1210,1311,350900,19803
6901,4848,2053,1048,190200,19804
15087,8218,6869,1032,174800,19805
5135,2752,2383,1062,287000,19806
3017,2213,804,1276,756300,19807
15398,12183,3215,1118,253300,19808
5967,3769,2198,1140,231500,19809
9792,8004,1788,1101,323400,19810
13688,7360,6328,1112,178500,19901
0,0,0,-,-,19902
12649,8611,4038,1040,205300,19904
1266,1234,32,1313,580400,19930
117,100,17,-,189800,19931
3577,2833,744,696,205000,19933
5053,4098,955,1408,226400,19934
94,60,34,881,186700,19936
3147,2620,527,1105,228100,19938
2496,2320,176,1191,262400,19939
2068,1549,519,822,185800,19940
917,687,230,848,177200,19941
4736,3881,855,1048,197800,19943
359,306,53,1109,690300,19944
2362,1680,682,1114,221300,19945
1811,1335,476,1074,174800,19946
6319,4387,1932,879,214400,19947
2601,2121,480,1005,205600,19950
737,665,72,1591,323200,19951
3794,2666,1128,849,201500,19952
1650,1402,248,876,207100,19953
583,492,91,1202,202400,19954
11,10,1,-,-,19955
5588,4227,1361,862,171600,19956
10894,9198,1696,1286,341000,19958
2443,1934,509,920,196600,19960
3980,3201,779,989,225600,19962
8046,5663,2383,920,203600,19963
344,263,81,806,265600,19964
11665,9415,2250,966,190200,19966
497,412,85,1239,290600,19967
4600,3811,789,1058,277700,19968
3635,2928,707,1160,334400,19970
6569,5490,1079,1222,388800,19971
9282,6667,2615,895,183400,19973
4056,2979,1077,1027,326900,19975
8649,6421,2228,1009,223200,19977
246,200,46,953,181600,19979
18764,6569,12195,1823,619300,20001
26217,10703,15514,1473,583300,20002
12394,5941,6453,1900,732700,20003
1163,480,683,2530,514600,20004
8172,1866,6306,1858,504900,20005
616,28,588,1786,235000,20006
11885,6454,5431,1857,945900,20007
15611,6377,9234,1903,740300,20008
27184,9761,17423,1744,614100,20009
12593,4549,8044,1435,582800,20010
24288,12567,11721,1162,486800,20011
5945,3833,2112,1231,572500,20012
6437,4487,1950,1626,953400,20015
13757,9403,4354,1915,873300,20016
7637,4367,3270,1446,439500,20017
7890,4427,3463,925,456100,20018
23499,8058,15441,957,249600,20019
21135,6326,14809,1039,276700,20020
7309,2868,4441,1454,377100,20024
14627,2833,11794,1021,244700,20032
4171,1535,2636,1881,369200,20036
6381,2348,4033,2062,616900,20037
0,0,0,-,-,20045
0,0,0,-,-,20052
0,0,0,-,-,20053
0,0,0,-,-,20057
0,0,0,-,-,20064
5675,5075,600,2303,492300,20105
2147,1890,257,1075,364500,20106
13089,5756,7333,1559,254300,20109
14098,9364,4734,1432,315600,20110
10060,7223,2837,1538,306700,20111
8059,7613,446,2003,447800,20112
2207,1593,614,1294,390500,20115
1148,728,420,961,507700,20117
2,0,2,-,-,20118
1587,1296,291,1318,378600,20119
13684,10210,3474,1810,458000,20120
9766,5950,3816,1780,364700,20121
5011,4607,404,2573,666100,20124
236,236,0,-,806800,20129
122,113,9,-,518800,20130
5411,4470,941,1310,484700,20132
1215,973,242,1077,381700,20135
8673,7723,950,2234,417800,20136
475,432,43,-,543100,20137
117,45,72,-,456700,20139
2009,1813,196,1702,438400,20141
381,339,42,-,649100,20143
424,367,57,1154,598700,20144
21557,15243,6314,1804,488000,20147
14185,11567,2618,2090,571100,20148
6792,5620,1172,1744,495800,20151
9937,8684,1253,2238,518100,20152
11168,9499,1669,2156,454500,20155
1367,1256,111,1614,522800,20158
12601,9277,3324,1724,352800,20164
11317,9121,2196,1824,485000,20165
3601,2219,1382,1759,378400,20166
7494,6805,689,2548,516000,20169
13308,9002,4306,1841,461200,20170
16795,10235,6560,1874,600100,20171
11257,8692,2565,1537,466500,20175
16989,12632,4357,1620,478100,20176
2423,2130,293,1755,458000,20180
2602,2368,234,1497,453600,20181
435,265,170,-,619100,20184
5581,3851,1730,1245,359400,20186
5594,4915,679,1680,428600,20187
8746,4135,4611,1789,448500,20190
11527,7767,3760,1603,470100,20191
5558,3958,1600,1897,626400,20194
654,616,38,1333,668800,20197
1045,782,263,820,398700,20198
0,0,0,-,-,20202
0,0,0,-,-,20204
0,0,0,-,-,20228
0,0,0,-,-,20230
0,0,0,-,-,20240
0,0,0,-,-,20245
0,0,0,-,-,20260
0,0,0,-,-,20307
310,15,295,1840,-,20317
0,0,0,-,-,20319
0,0,0,-,-,20373
0,0,0,-,-,20390
0,0,0,-,-,20405
0,0,0,-,-,20418
0,0,0,-,-,20427
0,0,0,-,-,20506
0,0,0,-,-,20510
0,0,0,-,-,20520
0,0,0,-,-,20535
0,0,0,-,-,20540
0,0,0,-,-,20551
0,0,0,-,-,20553
0,0,0,-,-,20560
0,0,0,-,-,20565
0,0,0,-,-,20566
0,0,0,-,-,20593
8842,6876,1966,1772,275500,20601
9929,6256,3673,1459,236900,20602
10920,8206,2714,1849,303800,20603
204,188,16,-,260900,20606
3714,3383,331,1714,368500,20607
273,224,49,1304,294900,20608
449,323,126,741,325000,20609
474,339,135,923,347000,20611
217,187,30,-,294800,20612
4690,4180,510,1382,349800,20613
183,183,0,-,339700,20615
2179,1927,252,1238,263100,20616
306,306,0,-,384500,20617
156,115,41,1233,314400,20618
4807,3136,1671,1580,279000,20619
586,503,83,1509,224100,20620
392,326,66,1671,311400,20621
1625,1400,225,964,330700,20622
892,887,5,-,287900,20623
510,404,106,1190,288800,20624
263,245,18,-,301500,20625
171,147,24,-,493800,20626
79,64,15,-,598200,20628
133,79,54,-,563700,20629
101,101,0,-,282700,20630
125,94,31,-,268500,20632
2766,1783,983,1150,249000,20634
3814,3287,527,1369,345100,20636
1747,1505,242,-,386400,20637
4587,4179,408,1690,430000,20639
3784,2949,835,1459,220700,20640
316,272,44,1808,356100,20645
6954,5738,1216,1262,354200,20646
5095,3768,1327,903,360300,20650
9190,5061,4129,1255,243900,20653
6641,5712,929,1683,233800,20657
356,248,108,1500,252900,20658
7703,6748,955,1406,296700,20659
28,0,28,-,-,20660
1058,978,80,1148,310900,20662
1292,907,385,1351,285200,20664
249,174,75,595,262100,20667
368,0,368,1859,-,20670
318,237,81,1361,481300,20674
760,712,48,-,317600,20675
1382,1111,271,1865,348900,20676
821,734,87,1092,392700,20677
4382,3353,1029,989,339800,20678
287,173,114,1226,235600,20680
525,446,79,-,318200,20684
2295,2009,286,1632,345200,20685
24,24,0,-,-,20686
120,103,17,-,354700,20687
900,427,473,2262,464500,20688
713,708,5,-,380900,20689
332,256,76,1336,407700,20690
457,409,48,-,348000,20692
369,308,61,1695,367200,20693
2784,2376,408,1735,321200,20695
0,0,0,-,-,20701
8802,5534,3268,1509,311000,20705
12243,8180,4063,1494,271000,20706
12127,7107,5020,1454,282400,20707
9664,3550,6114,1375,312400,20708
3403,835,2568,1217,177300,20710
2446,2233,213,845,319800,20711
3756,855,2901,1151,293100,20712
2003,1335,668,1638,282000,20714
8735,7891,844,2187,310800,20715
8446,5918,2528,1778,281200,20716
7372,6763,609,2362,377700,20720
9682,8636,1046,2104,378700,20721
1686,1196,490,1348,228200,20722
11428,7817,3611,1744,401200,20723
6581,4372,2209,1801,299500,20724
3458,2683,775,1475,320200,20732
1070,973,97,1840,317400,20733
12315,11042,1273,1931,276700,20735
3087,2887,200,1273,434000,20736
5879,2895,2984,1184,230400,20737
9604,4504,5100,1500,280500,20740
0,0,0,-,-,20742
14206,9076,5130,1238,201900,20743
18639,14442,4197,1495,286100,20744
10591,4534,6057,1244,218200,20745
11135,4356,6779,1361,206300,20746
14729,7733,6996,1239,205900,20747
14769,8156,6613,1263,235300,20748
874,788,86,1198,371900,20751
2447,2247,200,2556,435900,20754
2620,51,2569,2097,210200,20755
199,180,19,-,427300,20758
1543,1406,137,"3,500+",636300,20759
815,16,799,2328,-,20762
835,351,484,1626,335500,20763
1558,1345,213,1617,281100,20764
222,109,113,1155,503500,20765
2148,1984,164,2125,411600,20769
10257,4434,5823,1495,193000,20770
16054,13139,2915,1817,290700,20772
17084,13384,3700,1733,298900,20774
1232,1068,164,1641,456500,20776
1132,1110,22,-,656300,20777
718,621,97,-,511600,20778
483,460,23,-,481700,20779
3724,2111,1613,1220,282600,20781
11081,4509,6572,1378,273400,20782
12475,5373,7102,1311,261400,20783
9612,5947,3665,1332,224200,20784
13918,6489,7429,1398,227800,20785
3801,2879,922,1483,291500,20794
100,92,8,3100,878200,20812
12925,7112,5813,1909,714800,20814
12953,8273,4680,1976,956300,20815
6079,5031,1048,2258,921100,20816
13287,11213,2074,1994,880400,20817
793,716,77,2250,897300,20818
8816,7879,937,1642,464700,20832
2376,2240,136,2658,587900,20833
1998,1647,351,1769,499600,20837
85,78,7,-,603400,20838
23,18,5,-,-,20839
2870,2590,280,2591,587100,20841
707,588,119,985,624100,20842
19232,11185,8047,1920,571100,20850
4890,2759,2131,1691,356800,20851
20478,9361,11117,1849,490700,20852
9662,8141,1521,1399,448700,20853
16509,15211,1298,2681,909600,20854
4954,4197,757,1849,492000,20855
950,669,281,1508,750900,20860
551,551,0,-,701500,20861
111,111,0,-,757400,20862
4736,3510,1226,1859,327000,20866
217,217,0,-,790100,20868
6240,5260,980,2078,452600,20871
4335,3770,565,1408,384400,20872
21889,14100,7789,1616,304900,20874
8498,5579,2919,1755,365400,20876
12956,5533,7423,1507,333600,20877
22905,16097,6808,1729,555200,20878
8287,5605,2682,1663,306600,20879
211,190,21,1625,447300,20880
4315,4095,220,1758,568900,20882
11970,8311,3659,1520,288700,20886
7024,5627,1397,1632,604900,20895
323,309,14,-,820400,20896
177,10,167,820,-,20899
12389,8492,3897,1467,413600,20901
16667,10582,6085,1750,377500,20902
7295,2709,4586,1456,349000,20903
20662,11216,9446,1669,385600,20904
5884,5322,562,1847,468400,20905
25314,16281,9033,1665,319100,20906
20087,6611,13476,1661,541600,20910
9172,3947,5225,1214,498200,20912
9538,6012,3526,1058,221900,21001
702,0,702,1777,-,21005
11372,9088,2284,1361,244600,21009
118,0,118,1533,-,21010
7528,6517,1011,1778,432800,21012
1755,1728,27,-,430200,21013
13942,11047,2895,1161,301200,21014
10066,8554,1512,1522,327400,21015
2633,1841,792,1410,195200,21017
1102,999,103,1141,383800,21028
3450,3156,294,2513,669000,21029
10052,4693,5359,1177,381000,21030
0,0,0,-,-,21031
3224,2797,427,1175,410800,21032
1277,1128,149,903,256700,21034
2581,2450,131,2790,625700,21035
748,686,62,-,739000,21036
8136,6998,1138,1795,412900,21037
8650,6015,2635,1068,163300,21040
13715,12154,1561,1664,578000,21042
16735,11402,5333,1649,467900,21043
17697,10629,7068,1651,391800,21044
14865,10690,4175,1494,340000,21045
6295,4238,2057,1650,370800,21046
4224,3892,332,1071,378700,21047
3736,3552,184,1071,362000,21048
6400,5649,751,1364,342500,21050
135,135,0,-,391900,21051
92,87,5,-,273600,21052
1163,1017,146,1710,365300,21053
4024,3444,580,1791,381100,21054
109,109,0,-,1651800,21056
1584,1380,204,1382,448900,21057
12503,9069,3434,1229,255200,21060
20904,11319,9585,1279,242600,21061
172,172,0,-,333300,21071
5504,4649,855,959,279700,21074
10998,7659,3339,1694,342700,21075
6613,4738,1875,2030,367400,21076
158,158,0,-,331300,21077
7589,5435,2154,1029,277100,21078
194,169,25,-,361200,21082
2685,2498,187,1164,369500,21084
6298,5227,1071,1136,262700,21085
1944,1869,75,2344,392900,21087
3586,3091,495,1338,299200,21090
15444,12374,3070,1246,360700,21093
3868,3354,514,924,309700,21102
1631,1585,46,2181,517700,21104
12,12,0,-,-,21105
6455,5409,1046,1605,428100,21108
1694,1533,161,1390,517400,21111
13172,8611,4561,1749,310700,21113
9745,7598,2147,1860,364100,21114
22732,12351,10381,1411,277500,21117
2538,2242,296,1474,452900,21120
21630,18533,3097,1559,319900,21122
4925,4199,726,1400,321200,21128
123,23,100,-,-,21130
2553,2405,148,1067,527600,21131
898,838,60,1366,343100,21132
11431,7708,3723,1136,230300,21133
12754,9253,3501,1198,276500,21136
1199,1089,110,1806,470000,21140
11523,8811,2712,1455,353600,21144
9462,8651,811,1652,520300,21146
2291,1672,619,1246,391300,21152
143,121,22,-,675500,21153
2036,1800,236,1092,338200,21154
995,742,253,1462,336200,21155
145,137,8,-,322300,21156
13836,9926,3910,1047,304100,21157
7496,6028,1468,1382,319100,21158
995,830,165,668,314300,21160
1916,1761,155,1323,378900,21161
1288,1182,106,1670,363600,21162
2588,2300,288,1765,475000,21163
9164,1062,8102,1069,189600,21201
8458,1795,6663,958,230200,21202
7657,3945,3712,1525,443700,21204
5349,1796,3553,871,52500,21205
19376,11456,7920,944,150600,21206
18340,11400,6940,1082,180300,21207
15050,9709,5341,1388,251400,21208
11566,7014,4552,1279,296700,21209
5301,3166,2135,1277,436900,21210
7625,4097,3528,1170,211100,21211
12694,8708,3986,1070,276500,21212
11287,5827,5460,1073,96200,21213
7879,5915,1964,981,179400,21214
22063,10855,11208,955,122200,21215
10631,5214,5417,967,88900,21216
14238,4443,9795,863,130500,21217
18536,9189,9347,981,153700,21218
3475,2812,663,1318,276600,21219
15193,9794,5399,1158,197700,21220
16023,9199,6824,987,188700,21221
20672,13400,7272,1053,143700,21222
8373,2781,5592,922,68900,21223
19515,11329,8186,1328,195800,21224
11903,5810,6093,858,165700,21225
2618,1824,794,1276,240900,21226
12076,7383,4693,1097,207400,21227
18150,13161,4989,1285,301100,21228
17886,9708,8178,970,125700,21229
14792,7787,7005,1415,247300,21230
7476,2898,4578,1258,287100,21231
28930,17758,11172,1213,216700,21234
15402,10403,4999,1236,239200,21236
11331,7230,4101,1177,217500,21237
11814,6432,5382,1088,146700,21239
0,0,0,-,-,21240
13569,6631,6938,1240,193600,21244
0,0,0,-,-,21250
0,0,0,-,-,21251
0,0,0,-,-,21252
8032,5043,2989,1248,321900,21286
15944,9914,6030,1653,452300,21401
269,22,247,2086,-,21402
12790,7732,5058,1590,422200,21403
175,175,0,-,940100,21405
7433,6684,749,1752,410700,21409
16048,10748,5300,656,124500,21502
845,639,206,674,210700,21520
549,416,133,654,93500,21521
48,41,7,-,144500,21522
91,82,9,-,88000,21523
250,195,55,1201,152800,21524
214,189,25,647,110900,21529
694,631,63,-,159400,21530
841,666,175,555,165900,21531
5715,3479,2236,746,141900,21532
1498,1172,326,548,169500,21536
189,155,34,664,82500,21538
1018,750,268,559,89300,21539
39,31,8,525,28500,21540
573,450,123,654,249000,21541
297,189,108,593,74500,21542
89,77,12,-,133000,21543
761,667,94,762,106700,21545
5908,4468,1440,654,158500,21550
728,616,112,-,108900,21555
712,632,80,932,124000,21557
1048,896,152,806,200700,21561
1257,941,316,604,81500,21562
10603,6871,3732,1077,304100,21601
218,155,63,956,307500,21607
156,125,31,925,186600,21610
183,183,0,-,611400,21612
7296,3921,3375,846,188700,21613
3649,3034,615,1084,371000,21617
2504,1828,676,1669,323600,21619
4829,3192,1637,908,247000,21620
381,338,43,956,187500,21622
597,479,118,1144,295300,21623
67,49,18,-,277400,21624
1000,828,172,1260,289500,21625
82,68,14,-,266700,21626
15,15,0,-,37500,21627
301,199,102,1140,-,21628
3562,2573,989,1078,216500,21629
892,786,106,1054,225800,21631
2256,1390,866,768,162300,21632
57,57,0,-,415500,21634
824,651,173,749,248800,21635
386,298,88,955,202400,21636
1877,1444,433,1685,417800,21638
1599,1055,544,780,181300,21639
593,547,46,1125,217500,21640
38,19,19,950,196900,21641
2140,1667,473,941,157100,21643
55,18,37,-,-,21644
411,381,30,-,328700,21645
72,61,11,-,435700,21647
83,64,19,-,188900,21648
518,386,132,1192,141400,21649
77,68,9,-,220000,21650
1134,882,252,1037,216100,21651
75,66,9,-,543100,21652
43,43,0,-,282900,21653
579,421,158,1238,615200,21654
2010,1615,395,1122,214100,21655
287,237,50,889,314000,21657
1431,1257,174,1371,380800,21658
535,424,111,875,184400,21659
1402,969,433,942,220000,21660
1091,807,284,1060,225800,21661
216,195,21,-,718800,21662
1505,1161,344,1088,482000,21663
217,164,53,1028,135700,21664
129,129,0,-,511000,21665
4476,3786,690,1517,369100,21666
127,117,10,-,249100,21667
726,561,165,706,217700,21668
74,62,12,-,424000,21669
357,325,32,-,336000,21671
104,99,5,-,-,21672
1316,963,353,1034,319900,21673
70,70,0,-,125000,21675
190,141,49,1210,-,21676
156,149,7,-,283000,21677
713,594,119,1190,213200,21678
163,163,0,-,284600,21679
15378,10014,5364,1227,288600,21701
15677,9409,6268,1324,279800,21702
12903,8484,4419,1492,247300,21703
5138,4328,810,1898,420500,21704
0,0,0,-,-,21705
1825,1455,370,1781,414300,21710
392,319,73,766,173500,21711
3751,3053,698,821,260400,21713
60,31,29,-,344700,21714
1864,1365,499,909,205100,21716
22,10,12,-,-,21717
75,51,24,682,342300,21718
389,310,79,775,196500,21719
2035,1663,372,826,244700,21722
246,212,34,-,600000,21723
1706,1287,419,854,271200,21727
366,346,20,-,283700,21733
327,184,143,767,140800,21734
656,618,38,-,816700,21737
1114,1093,21,-,684700,21738
22955,12418,10537,796,170000,21740
13322,8278,5044,1025,216300,21742
0,0,0,-,-,21746
1520,1106,414,656,160100,21750
2158,1987,171,1428,461800,21754
2011,1875,136,1048,353000,21755
1336,1126,210,1063,288000,21756
1261,959,302,1277,279700,21757
1819,1523,296,1332,275100,21758
102,91,11,-,327800,21762
212,179,33,-,210100,21766
518,237,281,922,166900,21767
4009,3512,497,1340,402200,21769
1832,1731,101,1223,375200,21770
9856,9049,807,1685,402000,21771
1998,1852,146,1085,339300,21773
4496,4148,348,1769,364400,21774
1956,1521,435,1069,301300,21776
605,559,46,-,343200,21777
446,368,78,1323,248400,21778
372,372,0,-,331900,21779
508,377,131,1366,269300,21780
17,17,0,-,-,21781
1516,1352,164,936,247500,21782
3260,2747,513,961,231900,21783
13712,11941,1771,1170,370800,21784
3838,2960,878,1069,269700,21787
4617,3515,1102,981,244300,21788
43,37,6,-,331800,21790
2024,1641,383,897,311400,21791
3585,2857,728,1344,282300,21793
864,826,38,-,668500,21794
3717,2444,1273,940,202200,21795
2852,2565,287,1387,559700,21797
747,620,127,811,332300,21798
10842,6279,4563,855,193300,21801
0,0,0,-,-,21802
14994,7729,7265,1109,165600,21804
274,274,0,-,205400,21810
9722,7730,1992,1270,262000,21811
1023,923,100,1311,338600,21813
169,102,67,-,206500,21814
1965,1246,719,574,112900,21817
460,419,41,913,119200,21821
957,774,183,967,162800,21822
50,45,5,-,111300,21824
1911,1349,562,1040,160700,21826
184,156,28,-,186400,21829
1294,1105,189,917,156600,21830
165,93,72,933,-,21835
1124,863,261,1235,171300,21837
684,572,112,639,135000,21838
146,88,58,-,-,21840
377,260,117,918,224000,21841
4938,3629,1309,1033,294100,21842
1392,1161,231,933,165800,21849
988,753,235,1000,152900,21850
2714,1607,1107,824,155700,21851
3713,1927,1786,692,152900,21853
272,260,12,-,113600,21856
308,241,67,850,141300,21861
46,0,46,-,-,21862
1747,1232,515,815,175900,21863
294,191,103,1295,132200,21864
147,108,39,-,-,21865
28,28,0,-,-,21866
6,6,0,-,-,21867
422,333,89,825,169300,21869
733,559,174,666,146800,21871
223,121,102,677,225000,21872
841,619,222,1125,151100,21874
2401,1532,869,1086,171600,21875
0,0,0,-,-,21890
6477,4715,1762,1154,248900,21901
0,0,0,-,-,21902
2464,1481,983,947,215500,21903
2363,2009,354,851,240300,21904
3865,2962,903,1017,239800,21911
368,231,137,-,353900,21912
378,208,170,773,171800,21913
320,197,123,1099,241600,21914
1123,847,276,1114,263400,21915
0,0,0,-,-,21916
877,779,98,931,237400,21917
1364,1246,118,728,235300,21918
1302,1200,102,1107,277700,21919
122,104,18,-,160000,21920
15975,11115,4860,1106,231600,21921
78,16,62,-,-,21930
19199,12876,6323,1664,530400,22003
14730,12022,2708,2121,484200,22015
6120,5142,978,2135,363900,22025
4751,3147,1604,1518,280300,22026
658,585,73,3461,867500,22027
19455,11914,7541,1864,560400,22030
12161,6028,6133,1917,548800,22031
9798,8347,1451,2216,577000,22032
15187,9458,5729,1860,473300,22033
0,0,0,-,-,22035
5884,5520,364,"3,500+",802900,22039
10663,4582,6081,1589,376400,22041
12190,7405,4785,1751,478600,22042
9105,5190,3915,1831,593300,22043
5425,2600,2825,1443,551100,22044
6620,4766,1854,1742,693600,22046
2713,317,2396,2664,574400,22060
5867,5638,229,3138,1069600,22066
11380,7933,3447,1966,455400,22079
10457,8794,1663,3121,984200,22101
10400,5367,5033,1911,857400,22102
6707,5689,1018,1890,756500,22124
354,252,102,1667,374500,22125
1409,48,1361,1775,204500,22134
8962,5573,3389,1875,439300,22150
5521,4495,1026,2087,451600,22151
10339,8424,1915,2101,454800,22152
10151,8827,1324,2212,498100,22153
3336,1543,1793,1011,424200,22172
8482,6327,2155,1899,669500,22180
5283,4329,954,2020,728500,22181
8888,7051,1837,2143,848200,22182
0,0,0,-,-,22185
21933,12969,8964,1589,288000,22191
19835,14378,5457,1690,326900,22192
23400,18094,5306,1582,302000,22193
18605,6515,12090,2094,636500,22201
12940,3144,9796,2071,645900,22202
11736,4183,7553,2024,583300,22203
21817,8559,13258,1542,479400,22204
6690,5257,1433,1719,789100,22205
10390,5062,5328,1896,429700,22206
11804,9506,2298,1989,901800,22207
7183,2554,4629,1895,570000,22209
79,0,79,3042,-,22211
1295,869,426,2436,736300,22213
0,0,0,-,-,22214
5555,3656,1899,1815,746400,22301
8195,4338,3857,1789,406500,22302
6849,3107,3742,1726,380000,22303
21154,8703,12451,1589,351700,22304
6609,2534,4075,1616,602100,22305
11737,5285,6452,1432,423500,22306
4564,3596,968,1668,536500,22307
4478,4018,460,3090,662700,22308
11280,7104,4176,1493,414300,22309
11333,8686,2647,1986,447000,22310
7802,1322,6480,1496,519400,22311
11353,5748,5605,1700,438000,22312
17096,8289,8807,1886,663400,22314
