housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
12698,7153,5545,1381,348100,60532
3900,2478,1422,1006,195400,60534
50,40,10,1063,162500,60536
244,224,20,1063,170000,60537
9528,7710,1818,1633,210400,60538
0,0,0,-,-,60539
15524,11772,3752,1624,435600,60540
1115,942,173,1375,266800,60541
7024,5239,1785,1342,263100,60542
13874,11803,2071,1030,276700,60543
10038,8708,1330,1616,259200,60544
4720,3555,1165,1517,196400,60545
6546,4908,1638,1153,321300,60546
4430,3538,892,1087,188800,60548
151,124,27,-,263200,60549
493,366,127,764,173600,60550
1445,1233,212,920,215100,60551
1547,1197,350,1317,219300,60552
266,230,36,1042,146000,60553
4398,4107,291,1321,301900,60554
5281,4148,1133,1517,236500,60555
750,622,128,880,190100,60556
84,84,0,-,115700,60557
4510,4398,112,2234,623400,60558
10091,5720,4371,1280,300000,60559
8991,7630,1361,1492,274900,60560
9281,7483,1798,1561,342700,60561
15718,8646,7072,1570,357000,60563
14950,12905,2045,1953,458900,60564
13639,12092,1547,1660,415100,60565
7377,6676,701,1978,341500,60585
13980,12863,1117,1918,245800,60586
8787,2715,6072,2331,519700,60601
581,382,199,2137,-,60602
734,486,248,2246,562500,60603
401,123,278,2169,575000,60604
17467,7939,9528,2228,414400,60605
2388,877,1511,2125,335500,60606
13169,6038,7131,2118,439400,60607
27804,10977,16827,1071,288900,60608
22402,8453,13949,889,207500,60609
24654,9467,15187,1829,465000,60610
22394,10343,12051,2159,586100,60611
13766,4502,9264,1130,299100,60612
28334,10975,17359,1464,361100,60613
33922,15355,18567,1811,665800,60614
21709,6587,15122,1276,272400,60615
24622,9510,15112,1179,351700,60616
30141,16994,13147,917,144600,60617
36855,18599,18256,1327,452000,60618
28030,12354,15676,951,172200,60619
25825,12356,13469,985,154900,60620
10783,2580,8203,895,102100,60621
24839,9957,14882,1735,547000,60622
26225,9635,16590,943,173000,60623
13204,3487,9717,1055,188700,60624
30888,12259,18629,1318,358700,60625
23272,6426,16846,1111,238400,60626
23198,13274,9924,1047,127800,60628
33175,18908,14267,938,192500,60629
21358,14253,7105,1193,321500,60630
12189,9106,3083,1292,379300,60631
26080,14496,11584,924,203200,60632
5127,3287,1840,1065,145800,60633
27567,20292,7275,1151,284900,60634
11391,5267,6124,981,104900,60636
21450,5338,16112,1024,215200,60637
20775,16475,4300,1102,242800,60638
26363,12759,13604,1094,253500,60639
36521,12131,24390,1230,321800,60640
24917,13403,11514,1121,325500,60641
10515,3832,6683,1910,494700,60642
18075,13140,4935,1225,196300,60643
17870,5278,12592,992,202900,60644
16806,8550,8256,1274,290200,60645
10946,8540,2406,1145,446200,60646
36880,13972,22908,1459,465600,60647
23349,5592,17757,981,172600,60649
20564,9216,11348,1116,216100,60651
13479,11284,2195,1250,194400,60652
16925,4917,12008,809,290600,60653
14294,5107,9187,2340,456200,60654
10730,9069,1661,1183,271100,60655
12471,7733,4738,1269,307400,60656
38263,14732,23531,1684,475000,60657
13838,6146,7692,1217,306900,60659
21179,7677,13502,1136,264600,60660
6850,2327,4523,2239,382900,60661
9408,7061,2347,1170,309100,60706
15551,9923,5628,1181,277400,60707
4766,3818,948,2398,398500,60712
11744,8979,2765,1148,302100,60714
8925,5759,3166,993,168700,60803
23915,12853,11062,1015,190500,60804
7495,6240,1255,1160,212600,60805
9589,3694,5895,948,99400,60827
13338,7959,5379,924,123200,60901
225,152,73,872,116400,60910
494,382,112,956,132700,60911
233,184,49,677,87200,60912
712,636,76,638,186300,60913
9493,6707,2786,1070,194900,60914
3943,2531,1412,992,122000,60915
181,165,16,1278,167400,60917
279,262,17,825,87400,60918
227,164,63,950,110900,60919
81,72,9,850,129300,60920
685,483,202,602,97000,60921
1008,751,257,913,145300,60922
661,492,169,655,120600,60924
41,38,3,-,71300,60926
938,731,207,936,153600,60927
228,181,47,750,98400,60928
276,199,77,836,83800,60929
295,222,73,844,123600,60930
228,198,30,694,113000,60931
127,121,6,-,589100,60932
131,97,34,788,76800,60933
94,72,22,700,201900,60934
426,384,42,1112,208600,60935
1943,1441,502,619,121300,60936
726,586,140,636,111100,60938
0,0,0,-,-,60939
1100,927,173,982,227300,60940
650,521,129,719,182200,60941
2298,1655,643,777,62200,60942
94,82,12,950,83100,60945
192,151,41,860,58900,60946
644,604,40,825,221400,60948
201,137,64,492,100800,60949
4849,3314,1535,895,204500,60950
328,240,88,767,151500,60951
226,190,36,760,76000,60952
937,711,226,667,76200,60953
2233,1620,613,832,135800,60954
580,529,51,667,95200,60955
50,34,16,867,85000,60956
2204,1730,474,701,112500,60957
646,445,201,784,72900,60958
447,327,120,610,79600,60959
317,260,57,689,69200,60960
297,264,33,1148,132000,60961
221,140,81,836,58200,60962
491,360,131,796,85200,60963
1879,1347,532,750,156900,60964
649,480,169,721,67400,60966
26,26,0,-,-,60967
198,181,17,530,80900,60968
24,17,7,-,-,60969
2870,2032,838,697,102400,60970
107,74,33,821,62100,60973
106,81,25,700,75800,60974
544,465,79,1156,191900,61001
611,456,155,683,129800,61006
142,128,14,-,151400,61007
12529,9928,2601,908,156100,61008
2849,2220,629,988,183300,61010
919,876,43,1718,235600,61011
850,719,131,1063,133000,61012
291,269,22,575,94400,61013
494,398,96,1000,88500,61014
328,255,73,-,208300,61015
2087,1849,238,795,183300,61016
416,334,82,750,117000,61018
1275,1095,180,1006,166400,61019
964,870,94,1000,168200,61020
8907,6322,2585,691,120200,61021
990,780,210,682,144400,61024
1946,1460,486,751,149000,61025
48,17,31,-,-,61027
865,678,187,822,142900,61028
824,662,162,717,117300,61030
639,439,200,742,106400,61031
13052,8406,4646,701,85200,61032
3377,2704,673,731,224400,61036
55,55,0,-,99300,61037
417,405,12,-,119400,61038
304,244,60,690,138100,61039
609,396,213,665,111300,61041
192,149,43,595,164100,61042
50,35,15,868,131300,61043
76,72,4,-,-,61044
1093,935,158,672,134100,61046
664,551,113,819,169100,61047
1678,1430,248,567,139900,61048
216,165,51,934,161100,61049
102,85,17,-,226800,61050
605,505,100,531,90500,61051
388,348,40,935,144800,61052
1132,941,191,661,99600,61053
1830,1134,696,585,116700,61054
26,26,0,-,-,61057
80,54,26,1102,84400,61059
577,464,113,543,125300,61060
2986,2234,752,766,173500,61061
718,601,117,775,157400,61062
1633,1477,156,1021,136000,61063
1793,1173,620,759,139200,61064
3477,3005,472,1555,164100,61065
359,296,63,840,160300,61067
5960,3544,2416,840,140200,61068
524,466,58,843,171400,61070
5803,4324,1479,729,86900,61071
4184,3553,631,736,186500,61072
7140,5913,1227,1203,189500,61073
1966,1322,644,718,80800,61074
421,374,47,702,179100,61075
0,0,0,-,-,61077
484,422,62,575,121600,61078
80,65,15,1042,87600,61079
4298,3266,1032,832,136400,61080
8786,6132,2654,734,109800,61081
1106,980,126,767,165300,61084
1374,1077,297,717,99100,61085
637,552,85,637,89400,61087
2514,2247,267,860,160000,61088
293,229,64,679,120500,61089
10,10,0,-,-,61091
7719,4109,3610,830,70400,61101
6199,3795,2404,773,73300,61102
10002,5210,4792,829,88500,61103
8061,3071,4990,729,67900,61104
12975,8690,4285,914,133100,61107
11956,7517,4439,894,107700,61108
10802,6892,3910,824,105900,61109
9744,6490,3254,938,119200,61111
71,0,71,"3,500+",-,61112
6474,4570,1904,1119,163100,61114
8518,6634,1884,1030,126000,61115
15443,9441,6002,738,106400,61201
379,335,44,817,128800,61230
2114,1344,770,714,118000,61231
621,531,90,715,138500,61232
107,77,30,750,108700,61233
507,386,121,595,129700,61234
706,575,131,739,108100,61235
31,26,5,-,94000,61236
0,0,0,-,-,61237
1066,948,118,862,115400,61238
522,168,354,867,88800,61239
2464,2176,288,1080,198400,61240
2812,2314,498,835,143600,61241
527,455,72,867,163700,61242
139,121,18,-,256100,61243
9173,6298,2875,742,120500,61244
1161,847,314,788,148300,61250
179,170,9,-,168000,61251
2472,1844,628,775,128800,61252
4965,4163,802,860,182600,61254
834,666,168,894,153800,61256
331,272,59,1649,75000,61257
79,74,5,-,60000,61258
541,491,50,1039,182000,61259
307,252,55,540,91700,61260
347,285,62,1076,97300,61261
295,266,29,642,175000,61262
313,226,87,729,113700,61263
4655,3530,1125,828,135800,61264
18784,12519,6265,810,124200,61265
2733,2256,477,851,137300,61270
486,367,119,-,105300,61272
1154,967,187,767,152500,61273
99,90,9,-,121200,61274
1724,1433,291,587,226400,61275
22,22,0,-,-,61276
1164,926,238,724,120200,61277
273,244,29,919,200000,61278
422,351,71,918,125200,61279
965,877,88,703,187200,61281
3978,2149,1829,854,137600,61282
498,407,91,679,95300,61283
881,819,62,-,211200,61284
693,590,103,726,144900,61285
4394,2878,1516,884,107000,61301
1536,1117,419,757,156900,61310
138,121,17,-,96300,61311
174,137,37,983,119100,61312
109,100,9,-,201200,61313
352,296,56,744,81400,61314
87,54,33,717,45800,61315
106,89,17,864,86300,61316
218,173,45,800,84100,61317
273,184,89,744,142500,61318
515,451,64,764,132800,61319
251,208,43,831,133700,61320
104,91,13,713,85200,61321
507,401,106,855,55600,61322
57,50,7,-,101300,61323
42,42,0,-,102800,61324
415,362,53,543,149600,61325
822,620,202,646,112100,61326
549,485,64,729,180100,61327
45,45,0,-,-,61328
513,423,90,775,104600,61329
465,391,74,663,124100,61330
0,0,0,-,-,61331
68,61,7,794,72800,61332
115,113,2,-,100500,61333
264,205,59,828,102800,61334
128,109,19,781,118300,61335
197,144,53,664,168200,61336
188,154,34,910,85900,61337
115,85,30,650,85600,61338
213,174,39,807,135900,61340
2952,2192,760,982,156800,61341
3412,2514,898,747,123200,61342
124,105,19,940,74500,61344
300,274,26,729,105700,61345
35,32,3,-,60000,61346
1917,1515,402,547,109700,61348
416,345,71,614,99700,61349
10016,6848,3168,868,138200,61350
462,350,112,774,141700,61353
4577,3323,1254,753,146900,61354
4753,3539,1214,704,136500,61356
144,136,8,775,78900,61358
185,157,28,622,85700,61359
1321,1039,282,945,188600,61360
498,405,93,782,107200,61361
2484,1527,957,648,112500,61362
135,106,29,563,87800,61363
8275,5518,2757,714,79400,61364
351,201,150,888,170300,61367
545,441,104,752,98200,61368
618,487,131,703,96600,61369
504,413,91,711,142800,61370
42,0,42,-,-,61371
77,57,20,681,134700,61372
759,651,108,796,189000,61373
33,27,6,-,135900,61374
465,444,21,756,131300,61375
813,599,214,1003,109600,61376
663,476,187,703,106700,61377
124,96,28,1063,143800,61378
512,403,109,769,81100,61379
13569,8223,5346,613,79800,61401
0,0,0,-,-,61402
1586,1124,462,639,80800,61410
198,98,100,487,105500,61411
514,488,26,493,81600,61412
415,332,83,767,112300,61413
285,256,29,657,85900,61414
801,660,141,665,95500,61415
131,119,12,-,46900,61416
115,106,9,-,81300,61417
282,275,7,775,85100,61418
51,45,6,-,82100,61419
406,333,73,728,83000,61420
575,455,120,818,75100,61421
1226,926,300,660,72300,61422
296,206,90,-,125000,61423
17,15,2,-,68300,61424
173,159,14,-,92500,61425
17,17,0,-,-,61426
797,655,142,773,97600,61427
418,393,25,525,226900,61428
291,228,63,683,108800,61430
124,117,7,-,108900,61431
267,239,28,-,76100,61432
17,8,9,-,-,61433
1206,965,241,692,76800,61434
67,46,21,-,-,61435
353,281,72,663,136900,61436
267,186,81,-,116700,61437
282,244,38,689,105000,61438
97,69,28,775,79500,61439
303,256,47,690,80000,61440
363,312,51,703,78100,61441
312,256,56,523,63700,61442
5603,3940,1663,684,63800,61443
481,448,33,638,87200,61447
1530,1310,220,656,111700,61448
127,124,3,-,41000,61449
764,655,109,554,82500,61450
69,59,10,-,105700,61451
88,83,5,-,69800,61452
240,172,68,721,74200,61453
186,138,48,575,67700,61454
7069,3759,3310,674,101900,61455
230,198,32,716,87800,61458
119,118,1,-,62700,61459
101,93,8,719,83900,61460
4352,3276,1076,630,87300,61462
535,478,57,573,100500,61465
102,97,5,738,83100,61466
469,387,82,755,107900,61467
88,88,0,-,80700,61468
936,822,114,725,81100,61469
204,189,15,833,94200,61470
44,44,0,-,56700,61471
219,205,14,650,140500,61472
520,355,165,631,87700,61473
114,92,22,-,60000,61474
90,79,11,-,98600,61475
201,190,11,-,153900,61476
201,166,35,793,80000,61477
89,89,0,-,-,61478
23,18,5,-,195800,61479
456,346,110,673,105400,61480
227,180,47,708,71900,61482
807,588,219,685,91800,61483
343,305,38,289,52500,61484
183,159,24,675,77500,61485
592,494,98,717,106500,61486
534,430,104,502,103600,61488
329,292,37,513,96200,61489
496,381,115,548,126100,61490
938,783,155,583,94100,61491
759,583,176,625,59500,61501
267,248,19,675,105400,61516
1099,913,186,767,234500,61517
93,79,14,650,114200,61519
6522,4742,1780,648,101800,61520
4454,3558,896,777,132400,61523
147,130,17,750,108300,61524
3891,3287,604,1170,283400,61525
339,330,9,-,218000,61526
1094,1080,14,-,268700,61528
1134,935,199,651,147000,61529
2655,1761,894,788,158200,61530
1321,960,361,750,100200,61531
204,154,50,782,84800,61532
821,667,154,665,139900,61533
684,550,134,825,138400,61534
653,639,14,-,218700,61535
1324,1078,246,816,155400,61536
1189,885,304,586,99400,61537
79,68,11,525,65000,61539
1028,860,168,789,123200,61540
53,38,15,906,70000,61541
1425,1186,239,653,101200,61542
60,43,17,-,49500,61543
284,245,39,906,82700,61544
313,289,24,991,204800,61545
1604,1388,216,673,118900,61546
1427,1367,60,542,195300,61547
4538,4038,500,1046,214700,61548
7476,5940,1536,936,206300,61550
111,111,0,-,84500,61552
85,74,11,731,59400,61553
17422,12486,4936,715,110600,61554
1386,1141,245,812,146300,61559
258,230,28,-,215400,61560
908,707,201,981,133200,61561
61,61,0,-,78500,61562
234,213,21,672,59000,61563
381,307,74,813,87100,61564
609,501,108,592,136900,61565
267,234,33,790,75000,61567
1636,1216,420,782,184300,61568
398,369,29,767,174000,61569
704,573,131,836,88100,61570
9512,7442,2070,904,178800,61571
445,345,100,714,84400,61572
495,79,416,779,197200,61602
6566,3130,3436,863,66800,61603
11992,7980,4012,802,90900,61604
5775,2242,3533,741,41800,61605
2552,1145,1407,782,103000,61606
4214,3699,515,852,134700,61607
2131,1610,521,642,76600,61610
10006,7649,2357,818,147900,61611
13133,8058,5075,855,150400,61614
10147,6466,3681,992,181600,61615
2873,1716,1157,848,92000,61616
0,0,0,-,-,61625
15810,8920,6890,797,119700,61701
15046,9884,5162,940,204100,61704
4839,3818,1021,1118,268400,61705
84,76,8,1050,85800,61720
217,181,36,956,126300,61721
230,200,30,1000,113800,61722
1071,895,176,739,115100,61723
163,151,12,640,99000,61724
598,560,38,1315,235000,61725
1033,732,301,762,123300,61726
4011,2825,1186,729,101900,61727
456,339,117,741,118900,61728
429,373,56,870,205500,61729
145,111,34,825,145100,61730
45,31,14,-,-,61731
766,672,94,951,166300,61732
354,285,69,1034,168800,61733
1019,857,162,796,126000,61734
162,150,12,825,167200,61735
911,805,106,1060,246200,61736
184,173,11,545,123000,61737
1558,1211,347,800,138800,61738
1935,1398,537,771,149600,61739
580,479,101,759,119500,61740
626,516,110,595,124600,61741
465,429,36,936,219000,61742
64,59,5,-,114600,61743
658,508,150,650,129900,61744
1643,1337,306,903,176000,61745
644,498,146,861,160900,61747
959,913,46,385,176700,61748
315,272,43,675,80200,61749
26,12,14,-,-,61750
31,31,0,-,79400,61751
1737,1464,273,681,148700,61752
1228,1061,167,749,186800,61753
414,320,94,1084,119800,61754
1890,1598,292,786,165900,61755
913,702,211,725,136600,61756
564,463,101,597,129900,61759
984,692,292,904,111700,61760
20141,11230,8911,858,173700,61761
5358,3518,1840,790,104600,61764
247,235,12,950,95900,61769
440,346,94,789,97400,61770
265,252,13,900,200000,61771
70,54,16,-,259100,61772
130,120,10,675,110000,61773
368,298,70,842,114800,61774
122,107,15,1031,114000,61775
527,471,56,858,183000,61776
420,341,79,681,124400,61777
225,214,11,596,75900,61778
10938,3370,7568,844,146000,61801
8709,4646,4063,877,142400,61802
97,88,9,558,90000,61810
278,221,57,823,110100,61811
139,120,19,641,95000,61812
685,542,143,660,91100,61813
475,399,76,845,101500,61814
160,115,45,905,124200,61815
144,119,25,913,118800,61816
1090,829,261,848,105100,61817
675,518,157,831,104000,61818
14582,3114,11468,918,145500,61820
12401,7153,5248,954,147300,61821
11083,7573,3510,1157,230000,61822
174,150,24,817,110600,61830
98,98,0,-,121300,61831
13589,8124,5465,711,69900,61832
829,652,177,768,57500,61833
2509,2172,337,793,150100,61834
219,169,50,735,88100,61839
198,181,17,-,226800,61840
462,421,41,688,100400,61841
1058,892,166,852,132700,61842
815,678,137,803,154500,61843
354,315,39,1042,114200,61844
172,159,13,-,215000,61845
2128,1592,536,695,74900,61846
490,433,57,838,150800,61847
92,70,22,690,68300,61848
847,752,95,882,145900,61849
150,147,3,675,63700,61850
152,115,37,668,106500,61851
76,68,8,-,-,61852
4809,4167,642,1062,229500,61853
526,463,63,946,140800,61854
44,44,0,-,82100,61855
3282,2685,597,1003,186500,61856
87,76,11,-,58800,61857
1078,906,172,633,108300,61858
513,480,33,950,151100,61859
222,192,30,704,126700,61862
360,331,29,950,175500,61863
593,536,57,954,167900,61864
537,452,85,664,91500,61865
5477,2886,2591,842,94100,61866
487,334,153,760,76700,61870
166,135,31,950,145500,61871
245,233,12,850,147300,61872
2090,1805,285,643,196200,61873
3412,1932,1480,939,236000,61874
306,250,56,880,232100,61875
232,216,16,625,66100,61876
513,436,77,912,161300,61877
541,450,91,775,103700,61878
1688,1306,382,731,184800,61880
255,233,22,842,116900,61882
1799,1422,377,645,85100,61883
427,397,30,-,213300,61884
1437,1065,372,734,123200,61910
1660,1291,369,704,147400,61911
549,474,75,645,85200,61912
586,490,96,639,90900,61913
876,698,178,831,99400,61914
240,191,49,-,69500,61917
318,271,47,491,134100,61919
8423,4490,3933,755,120600,61920
906,659,247,681,97300,61924
464,396,68,567,117400,61925
305,276,29,1083,108300,61928
308,253,55,725,94800,61929
257,211,46,820,70500,61930
498,432,66,931,118800,61931
230,157,73,850,69300,61932
457,333,124,323,64400,61933
125,113,12,-,110800,61936
761,516,245,634,80200,61937
9495,5746,3749,666,89100,61938
139,101,38,631,45200,61940
63,63,0,-,84500,61941
446,401,45,817,91500,61942
730,572,158,469,90000,61943
5365,3829,1536,664,85900,61944
80,64,16,530,69100,61949
2947,2427,520,799,120300,61951
2637,1898,739,759,139900,61953
69,57,12,1063,53200,61955
1258,999,259,726,97100,61956
714,559,155,667,94500,61957
689,552,137,675,154400,62001
13431,8789,4642,829,96800,62002
162,162,0,-,166700,62006
723,501,222,724,72800,62009
4619,3661,958,819,146800,62010
105,105,0,-,-,62011
2318,2152,166,845,140600,62012
157,145,12,775,116100,62013
1404,1138,266,838,154300,62014
202,152,50,1008,82900,62015
1396,1034,362,819,108800,62016
454,373,81,766,85500,62017
1102,815,287,888,74900,62018
155,108,47,767,-,62019
362,362,0,-,189900,62021
360,330,30,-,213300,62022
37,37,0,-,65000,62023
4141,3086,1055,780,106000,62024
12304,9016,3288,1055,237500,62025
0,0,0,-,-,62026
210,179,31,-,97700,62027
269,205,64,692,139800,62028
33,18,15,970,81400,62030
286,271,15,-,101400,62031
268,239,29,703,64400,62032
1847,1344,503,687,93800,62033
6000,4209,1791,1023,228600,62034
6792,5609,1183,1046,148400,62035
208,192,16,-,192900,62036
727,610,117,283,192500,62037
16719,11683,5036,791,87800,62040
735,599,136,703,100200,62044
154,152,2,-,166700,62045
352,253,99,875,191900,62046
388,339,49,-,124400,62047
775,584,191,866,65500,62048
2640,1986,654,691,101100,62049
115,98,17,681,94800,62050
358,245,113,829,110200,62051
4720,3533,1187,732,141800,62052
138,107,31,544,77000,62053
131,113,18,538,80400,62054
3841,2743,1098,572,99000,62056
351,267,84,755,85900,62058
181,98,83,391,32500,62059
1843,879,964,793,50500,62060
633,552,81,818,157000,62061
3510,2901,609,1012,205500,62062
359,270,89,729,120900,62063
870,759,111,624,181700,62067
1392,1107,285,694,82500,62069
473,447,26,1014,203400,62074
1296,1029,267,734,74400,62075
48,43,5,-,86400,62076
113,101,12,742,58100,62077
23,20,3,-,-,62078
80,55,25,-,261800,62079
872,750,122,756,89300,62080
96,92,4,-,83900,62081
973,833,140,679,71600,62082
97,97,0,-,210900,62083
694,517,177,826,84600,62084
70,60,10,694,70000,62085
480,423,57,650,75400,62086
787,540,247,722,80400,62087
2759,2077,682,767,105400,62088
307,258,49,807,67100,62089
443,207,236,734,44600,62090
143,121,22,-,77700,62091
1018,775,243,594,53100,62092
209,175,34,775,59300,62093
340,256,84,480,63300,62094
4518,3221,1297,810,93600,62095
1092,1030,62,828,167600,62097
10,10,0,-,-,62098
2099,729,1370,379,57500,62201
2186,1639,547,936,59800,62203
2447,1442,1005,644,38600,62204
2304,1475,829,795,59600,62205
4431,2081,2350,963,40900,62206
3083,979,2104,664,55400,62207
7148,4370,2778,1049,141400,62208
450,390,60,675,154700,62214
782,650,132,1057,171800,62215
1046,858,188,914,174000,62216
324,286,38,779,87300,62217
732,682,50,657,175500,62218
398,328,70,870,87000,62219
7242,4916,2326,858,118500,62220
11940,8153,3787,975,173300,62221
7309,5570,1739,897,126300,62223
1444,12,1432,1632,-,62225
12270,7592,4678,843,131100,62226
2630,2162,468,753,162400,62230
2647,2087,560,901,140500,62231
2693,2040,653,977,96300,62232
2519,1866,653,629,101600,62233
13690,9530,4160,897,138200,62234
5357,4606,751,947,254400,62236
1051,939,112,730,117300,62237
207,174,33,710,68800,62238
1814,1194,620,860,87000,62239
602,398,204,1034,69800,62240
344,314,30,764,113800,62241
597,522,75,533,79300,62242
2267,1804,463,1001,213500,62243
363,288,75,932,203500,62244
738,658,80,702,163300,62245
3453,2375,1078,546,138200,62246
228,176,52,616,135500,62248
6898,5254,1644,783,180800,62249
240,222,18,810,92500,62250
294,226,68,540,69700,62253
2342,1689,653,1057,148400,62254
359,325,34,663,141200,62255
17,12,5,-,187500,62256
862,702,160,560,90000,62257
3448,2498,950,988,174200,62258
2714,2308,406,1021,195500,62260
33,33,0,-,-,62261
745,678,67,733,97900,62262
2145,1726,419,699,136300,62263
1322,1151,171,917,124700,62264
1834,1255,579,1137,167600,62265
12,12,0,-,-,62266
398,348,50,591,123500,62268
13217,9750,3467,1132,223900,62269
808,639,169,630,146800,62271
652,471,181,583,114800,62272
111,91,20,875,102800,62273
2670,2001,669,466,86000,62274
1124,922,202,885,152500,62275
405,342,63,700,93000,62277
2559,1969,590,772,162000,62278
24,24,0,-,273100,62279
197,196,1,-,196600,62280
1127,1071,56,1250,260400,62281
285,245,40,775,138000,62282
274,247,27,713,123700,62284
1728,1545,183,782,211200,62285
2412,1618,794,733,118600,62286
1136,830,306,714,134400,62288
159,127,32,840,63200,62289
357,220,137,647,64200,62292
1735,1411,324,703,171800,62293
5615,4333,1282,894,213600,62294
533,428,105,1110,168700,62295
173,139,34,873,266900,62297
6868,5682,1186,833,225500,62298
13630,8150,5480,689,106100,62301
7651,6500,1151,799,177300,62305
388,286,102,-,101700,62311
652,479,173,525,80300,62312
142,128,14,-,70000,62313
224,168,56,673,127800,62314
285,221,64,250,63900,62316
110,107,3,-,87700,62319
885,745,140,675,132300,62320
1672,1340,332,622,101900,62321
82,73,9,-,112500,62323
564,424,140,570,114300,62324
167,139,28,1533,102300,62325
1009,717,292,665,86100,62326
670,534,136,756,77100,62330
80,68,12,521,73300,62334
35,33,2,-,66300,62336
481,469,12,-,153800,62338
416,345,71,600,114500,62339
699,500,199,517,89800,62340
1401,1084,317,712,102100,62341
318,283,35,632,74800,62343
10,3,7,-,-,62344
134,104,30,540,72200,62345
75,72,3,-,78300,62346
717,605,112,538,181600,62347
74,61,13,-,99000,62348
297,265,32,725,91900,62349
750,637,113,805,125100,62351
88,69,19,1018,75000,62352
1369,909,460,656,108000,62353
509,389,120,755,119000,62354
264,240,24,-,101700,62355
193,157,36,514,68600,62356
137,87,50,574,85300,62357
200,195,5,-,124000,62358
48,48,0,-,96300,62359
696,596,100,725,102900,62360
111,102,9,-,110200,62361
164,136,28,545,64500,62362
2254,1769,485,634,108200,62363
184,166,18,613,94100,62365
468,384,84,625,73400,62366
611,525,86,651,89200,62367
118,108,10,-,64200,62370
145,134,11,-,72000,62373
180,176,4,-,76700,62374
270,257,13,975,120500,62375
433,307,126,788,153100,62376
355,302,53,417,97600,62378
762,639,123,684,81700,62379
113,108,5,-,45000,62380
7933,5755,2178,671,167300,62401
484,459,25,481,101300,62410
1756,1408,348,811,119200,62411
138,138,0,-,145800,62413
675,540,135,661,112700,62414
1046,770,276,775,66100,62417
813,630,183,667,114800,62418
91,83,8,733,49400,62419
1824,1492,332,740,87500,62420
204,188,16,811,71400,62421
404,311,93,581,101400,62422
229,229,0,-,121700,62423
872,710,162,599,167200,62424
256,256,0,-,76900,62425
365,305,60,532,63100,62426
804,764,40,705,88800,62427
1160,957,203,606,85800,62428
351,270,81,633,76900,62431
242,226,16,1268,-,62432
507,376,131,643,77500,62433
153,153,0,-,-,62434
291,262,29,650,100700,62436
65,65,0,-,211000,62438
2862,1995,867,741,86600,62439
506,423,83,1028,104300,62440
2850,2247,603,732,121900,62441
1057,790,267,595,70900,62442
704,646,58,-,150800,62443
161,161,0,-,108800,62444
406,371,35,513,134400,62445
138,118,20,828,88800,62446
1201,993,208,705,135400,62447
2234,1778,456,657,96700,62448
1359,1046,313,529,88000,62449
5027,3522,1505,613,98200,62450
933,778,155,648,81000,62451
144,114,30,-,50000,62452
3860,2852,1008,726,110300,62454
906,827,79,679,87700,62458
109,103,6,-,75600,62459
448,347,101,683,75100,62460
357,315,42,528,148600,62461
471,384,87,654,123200,62462
463,410,53,758,113000,62463
48,40,8,-,90700,62464
325,284,41,808,97700,62465
1027,918,109,616,83700,62466
1545,1253,292,632,186900,62467
1003,731,272,697,102300,62468
121,80,41,-,-,62469
3373,2389,984,655,93800,62471
483,429,54,490,109400,62473
285,249,36,694,68500,62474
139,139,0,-,62100,62475
610,553,57,629,83400,62476
282,245,37,1257,119600,62477
120,103,17,-,78600,62478
294,218,76,790,147100,62479
233,183,50,632,86800,62480
135,135,0,-,45300,62481
901,825,76,893,150500,62501
771,472,299,590,79300,62510
252,214,38,-,107100,62512
652,537,115,1000,107300,62513
147,98,49,-,74000,62514
426,329,97,883,134800,62515
88,52,36,750,70000,62517
96,75,21,-,124400,62518
30,30,0,-,-,62519
602,509,93,967,169800,62520
14020,10224,3796,768,107900,62521
5814,3805,2009,707,87600,62522
265,29,236,319,-,62523
14349,8342,6007,696,82200,62526
632,521,111,843,114000,62530
707,586,121,688,106600,62531
50,50,0,-,93300,62532
338,251,87,659,116100,62533
490,384,106,738,90400,62534
1356,1275,81,1236,244500,62535
314,314,0,-,274800,62536
101,92,9,-,102100,62537
169,140,29,665,106300,62538
522,436,86,623,86400,62539
587,446,141,690,78600,62540
24,24,0,-,-,62541
226,154,72,495,94700,62543
615,522,93,809,123000,62544
571,526,45,808,150600,62545
596,507,89,660,105300,62546
338,322,16,911,85300,62547
973,833,140,555,113700,62548
2296,1853,443,721,146100,62549
1102,887,215,908,111400,62550
331,277,54,614,92600,62551
144,136,8,638,95600,62553
682,604,78,842,123000,62554
205,164,41,588,125000,62555
131,126,5,-,72500,62556
2972,2373,599,663,90400,62557
1463,1177,286,788,154400,62558
496,374,122,801,106800,62560
2245,1604,641,1029,144400,62561
2255,2131,124,1078,216300,62563
3196,2350,846,681,107600,62565
395,293,102,772,98800,62567
6391,4604,1787,710,101600,62568
246,211,35,746,68500,62570
620,471,149,753,93800,62571
204,171,33,500,170400,62572
494,382,112,549,105900,62573
114,104,10,-,98100,62601
72,55,17,717,48800,62610
463,441,22,790,121800,62611
627,512,115,810,111300,62612
1544,1232,312,825,170400,62613
1977,1637,340,947,145200,62615
268,239,29,638,69600,62617
2763,2031,732,628,76700,62618
445,365,80,644,77700,62621
8,8,0,-,-,62622
132,121,11,-,95000,62624
375,340,35,844,232300,62625
