hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
853,4669,13577,57.9,30080
540,3025,6226,55.4,30082
3085,13030,6786,24.9,30083
1349,5938,6807,41.9,30084
989,5317,7057,45.2,30087
881,5263,3936,29.0,30088
0,0,0,-,30090
519,4759,8471,53.0,30092
3597,7961,4563,20.8,30093
1027,6398,4025,31.8,30094
2363,11073,13439,41.7,30096
430,3841,11482,67.6,30097
1399,8381,11275,43.4,30101
1456,7835,6348,33.4,30102
688,4023,1443,21.2,30103
411,1272,119,9.9,30104
163,557,308,22.6,30105
1092,4493,3023,27.3,30106
583,4159,2639,31.2,30107
612,1808,744,20.8,30108
866,3054,1107,17.9,30110
0,0,0,-,30111
634,2012,436,14.4,30113
2563,8207,9957,34.8,30114
1536,9388,8885,38.4,30115
1715,5241,2051,22.4,30116
2235,7447,4131,28.8,30117
0,0,0,-,30118
2145,10383,4770,24.7,30120
941,6352,2988,23.8,30121
1030,4608,3493,32.8,30122
238,650,246,19.4,30124
1692,6092,1354,13.9,30125
1453,6585,8099,44.7,30126
2256,11772,12377,39.8,30127
1667,9441,6822,28.3,30132
2197,10772,5248,25.3,30134
2174,12839,8363,32.6,30135
130,335,255,27.2,30137
239,1514,275,11.5,30139
973,4074,3587,32.4,30141
1169,6219,4404,32.1,30143
1112,7217,10408,44.8,30144
438,2370,862,22.8,30145
326,1141,268,14.8,30147
14,228,243,35.6,30148
0,6,18,87.3,30149
733,5413,11007,52.5,30152
1299,5013,1389,15.5,30153
2622,11933,5358,22.4,30157
2143,7487,3877,27.1,30161
2751,7580,3828,26.1,30165
880,3974,2772,28.3,30168
95,900,359,24.0,30170
262,705,104,14.8,30171
274,1895,377,15.8,30173
392,1575,405,17.2,30175
633,2424,446,16.4,30176
111,197,0,0.0,30177
308,1061,475,21.0,30178
1574,4887,1369,15.4,30179
2026,7455,4096,26.4,30180
250,1360,74,11.5,30182
167,1265,763,31.7,30183
257,1761,990,30.1,30184
475,908,179,11.0,30185
234,1915,911,24.2,30187
1390,8800,15627,46.7,30188
1199,6405,9008,43.1,30189
635,3059,999,20.9,30204
63,554,595,34.1,30205
145,839,309,17.6,30206
2063,7670,7480,35.9,30213
1094,5805,4825,36.9,30214
698,5219,7294,44.5,30215
139,874,210,18.6,30216
678,2908,465,10.2,30217
66,500,92,16.7,30218
477,1338,345,13.9,30220
474,1485,139,10.2,30222
3210,10931,2451,14.9,30223
1815,7292,2418,21.9,30224
1943,9852,5876,27.6,30228
32,0,0,4.8,30229
734,2603,819,18.5,30230
1975,7111,1490,14.1,30233
249,666,121,14.7,30234
3373,10968,4811,22.4,30236
1746,7819,3081,21.5,30238
1843,6461,3152,28.5,30240
1499,6284,1739,18.4,30241
1278,7045,3709,26.0,30248
67,250,39,6.9,30250
368,654,115,12.0,30251
865,8756,5884,30.5,30252
1972,10477,8248,30.0,30253
301,771,284,23.4,30256
181,1043,331,16.6,30257
98,873,165,13.8,30258
109,1005,586,30.7,30259
1848,5573,2226,17.3,30260
3225,11843,7872,30.9,30263
1010,5754,6074,40.3,30265
453,2207,1102,28.9,30268
457,3877,10336,60.0,30269
0,0,0,-,30272
1071,4332,1542,25.1,30273
1599,7242,2491,20.9,30274
0,0,0,0.0,30275
361,2875,3045,32.7,30276
801,3806,4763,42.2,30277
3086,15688,8382,25.3,30281
0,6,0,0.0,30284
14,358,24,4.8,30285
1798,6524,1669,15.3,30286
605,1617,1250,28.1,30288
0,0,0,23.1,30289
209,1165,2349,56.9,30290
1619,4081,3424,27.3,30291
403,1642,778,22.3,30292
151,789,176,15.4,30293
1833,9263,5070,26.8,30294
309,1375,425,21.0,30295
1409,5571,2993,22.9,30296
2340,6499,1903,13.2,30297
173,718,405,25.5,30303
222,1009,9329,77.7,30305
451,1057,8396,82.8,30306
151,726,6132,82.1,30307
394,1945,6979,73.8,30308
321,1382,10212,83.6,30309
1443,5302,3948,33.9,30310
1840,7257,4494,31.9,30311
938,2462,6991,65.1,30312
195,930,1540,55.1,30313
1720,3777,2635,29.8,30314
2691,6918,4026,27.8,30315
1609,4587,8839,55.5,30316
437,1265,3769,60.9,30317
2410,7637,13511,54.3,30318
927,1970,13928,78.0,30319
0,0,4,41.0,30322
147,1356,9060,74.5,30324
0,142,3084,77.3,30326
111,375,7892,86.7,30327
385,2941,11786,71.7,30328
840,2304,5625,59.5,30329
3119,10501,9533,39.8,30331
0,4,16,91.5,30332
0,0,0,-,30334
31,22,100,54.5,30336
449,2313,1279,30.8,30337
397,1745,11002,76.2,30338
250,2339,11365,70.7,30339
1861,4341,3981,35.3,30340
797,3372,7082,54.3,30341
407,1528,10777,75.0,30342
1713,6593,5707,36.4,30344
873,2042,5375,59.5,30345
0,292,1287,67.9,30346
2638,13366,9949,31.7,30349
203,3004,10286,63.4,30350
961,3148,1417,24.2,30354
637,2112,3092,45.5,30360
0,148,1542,92.2,30363
1056,4078,696,12.6,30401
53,385,150,27.7,30410
857,1528,388,11.8,30411
0,47,2,17.5,30412
214,544,99,12.5,30413
0,2,16,92.0,30414
288,1530,786,27.1,30415
790,3003,688,14.8,30417
211,399,88,13.1,30420
171,751,322,20.4,30421
5,17,20,59.0,30423
103,217,121,22.6,30425
41,207,25,10.6,30426
843,3275,521,15.7,30427
239,859,212,14.0,30428
29,9,15,27.8,30429
278,1553,485,16.7,30434
710,2995,799,16.6,30436
754,2372,533,13.2,30439
146,614,115,11.0,30441
867,2835,194,6.9,30442
212,722,187,15.3,30445
308,621,121,13.4,30446
0,3,0,0.0,30448
2,0,0,0.0,30449
337,463,181,19.0,30450
0,18,0,0.0,30451
152,268,124,30.2,30452
939,2693,433,11.7,30453
14,127,53,21.1,30454
115,242,34,11.6,30455
201,672,35,4.2,30456
672,1630,367,13.1,30457
1479,6660,4500,31.5,30458
0,0,0,-,30460
559,2878,2854,40.8,30461
11,12,0,15.8,30464
901,3447,681,15.0,30467
141,222,73,17.0,30470
644,1285,164,11.0,30471
169,699,190,14.8,30473
1039,3575,1270,22.0,30474
283,750,155,9.4,30477
2121,5134,2503,20.5,30501
1676,4766,2723,23.4,30504
1623,8710,7285,37.7,30506
2398,7461,1651,13.7,30507
1128,2166,503,13.0,30510
216,590,245,21.9,30511
1548,6162,3148,25.7,30512
815,3433,1329,22.9,30513
224,329,92,9.6,30516
418,3119,3024,40.4,30517
2110,7785,9374,39.9,30518
1869,9326,9121,37.2,30519
332,950,315,14.7,30520
612,1419,276,12.7,30521
106,193,85,28.8,30522
690,3453,1971,31.5,30523
426,1900,977,27.8,30525
110,964,559,29.2,30527
2018,5516,2111,22.1,30528
805,3155,931,17.9,30529
495,1755,326,11.4,30530
728,2008,1343,28.4,30531
1739,5212,3183,30.5,30533
1683,6063,5308,33.5,30534
531,1925,696,21.8,30535
385,2332,1208,27.9,30536
21,197,229,51.8,30537
192,1043,126,12.1,30538
44,15,5,5.4,30539
1389,5461,2053,20.2,30540
21,352,156,24.6,30541
1536,6607,5713,31.2,30542
447,1370,144,6.8,30543
11,135,114,40.0,30545
280,1827,1180,30.7,30546
241,578,259,19.6,30547
865,3523,4715,41.6,30548
1327,5823,4605,32.0,30549
46,394,313,30.2,30552
681,2110,641,18.7,30553
590,2457,756,17.6,30554
220,710,105,6.6,30555
399,1110,343,14.7,30557
775,1518,292,11.3,30558
273,1269,558,29.0,30559
211,1163,452,21.8,30560
69,277,36,12.6,30562
381,1394,283,15.0,30563
396,1090,389,23.1,30564
407,1310,524,21.0,30565
737,1505,1021,23.1,30566
287,1168,424,20.3,30567
88,419,280,33.2,30568
102,620,564,37.1,30571
89,276,126,20.3,30572
0,9,6,28.2,30573
117,302,150,16.2,30575
203,606,324,26.2,30576
1496,6339,1626,16.1,30577
5,2,2,1.9,30581
267,846,650,37.5,30582
0,0,4,100.0,30597
0,0,0,-,30598
1155,2846,2296,37.4,30601
0,0,23,59.6,30602
1286,3187,5926,52.6,30605
1009,5069,8274,51.9,30606
786,1987,1196,35.8,30607
0,0,12,26.7,30609
14,282,232,33.2,30619
532,3388,1318,18.2,30620
210,892,1109,47.2,30621
203,926,1920,57.8,30622
2,25,18,30.9,30623
325,1197,192,10.7,30624
30,713,442,29.6,30625
149,720,189,17.6,30627
333,1571,556,25.0,30628
312,1084,369,25.7,30629
148,611,219,19.8,30630
84,640,107,12.1,30631
758,2363,681,17.0,30633
147,697,16,6.8,30634
1216,4013,1110,17.0,30635
0,0,0,18.5,30639
64,544,211,29.2,30641
569,2640,3059,42.8,30642
1461,4648,1775,18.6,30643
280,1666,756,24.6,30646
152,979,386,30.6,30648
428,3722,1950,33.8,30650
2209,5685,2864,21.6,30655
916,3597,2101,27.8,30656
72,357,74,15.7,30660
711,1679,695,22.8,30662
367,940,245,16.9,30663
0,2,0,0.0,30664
9,61,8,11.5,30665
516,2203,1450,31.7,30666
26,129,123,32.6,30667
251,631,175,13.6,30668
237,822,202,13.9,30669
590,2038,603,17.0,30673
190,2531,4157,55.1,30677
146,498,183,23.1,30678
2622,11300,4260,20.6,30680
514,1894,1070,32.9,30683
3186,9287,3425,20.0,30701
2468,7698,1775,12.9,30705
1146,3995,1494,24.9,30707
26,92,0,0.0,30708
800,1520,833,25.5,30710
253,636,151,13.5,30711
1748,4007,2923,28.8,30720
4335,12594,2333,11.8,30721
0,0,0,53.8,30724
156,971,531,26.7,30725
0,0,0,-,30726
1210,5235,1016,12.0,30728
253,563,136,11.6,30730
192,480,308,25.6,30731
343,674,104,7.3,30733
361,693,114,18.0,30734
975,1707,519,17.9,30735
2245,8612,5073,26.7,30736
251,789,489,29.4,30738
286,1665,700,20.1,30739
306,1575,722,24.6,30740
2451,7730,2956,19.3,30741
380,2027,502,17.7,30742
135,290,60,15.0,30746
1535,3922,640,11.0,30747
28,669,928,57.0,30750
15,20,37,35.6,30751
707,2828,579,12.7,30752
960,1834,225,12.1,30753
800,2486,669,16.5,30755
3,0,0,0.0,30756
94,210,221,24.7,30757
270,1631,706,25.1,30802
49,321,5,2.5,30803
140,697,55,12.3,30805
15,50,0,0.0,30807
448,1231,240,9.8,30808
811,5942,9483,47.6,30809
174,564,204,14.5,30810
35,102,24,11.1,30812
2013,7285,5537,30.6,30813
542,2909,1042,20.1,30814
2282,9524,4076,21.0,30815
265,739,168,11.2,30816
535,2452,524,15.7,30817
38,171,30,19.1,30818
58,352,79,12.0,30820
213,353,94,11.4,30821
0,0,0,-,30822
85,407,60,10.1,30823
1240,4596,1422,20.2,30824
306,941,200,12.3,30828
651,3007,1296,18.7,30830
317,980,113,7.4,30833
2169,4204,866,13.2,30901
1547,5285,3058,30.6,30904
13,436,637,30.5,30905
4536,15277,2947,12.2,30906
2090,7767,7740,38.9,30907
1325,6961,6946,39.8,30909
0,0,0,-,30912
455,1454,192,11.5,31001
420,828,164,11.2,31002
3,76,10,10.2,31003
0,0,0,-,31004
416,3658,3019,40.6,31005
543,1043,404,21.8,31006
63,344,45,10.2,31007
677,4782,1627,22.7,31008
135,377,58,14.1,31009
24,296,29,16.2,31011
269,993,112,6.7,31012
830,2847,913,17.6,31014
1500,4559,1142,15.7,31015
149,616,181,19.9,31016
121,549,93,14.1,31017
410,906,81,4.6,31018
221,739,161,17.9,31019
418,761,60,5.8,31020
2013,7239,1820,20.5,31021
117,294,256,34.9,31022
942,3707,1154,19.0,31023
1313,4759,2855,27.4,31024
53,328,166,30.6,31025
919,2836,444,11.1,31027
137,987,557,33.9,31028
761,4713,1896,25.7,31029
938,3838,1148,19.8,31030
320,2143,422,13.4,31031
369,4301,1267,19.5,31032
155,877,67,9.4,31033
22,11,0,0.0,31034
162,419,94,10.1,31035
572,2683,685,14.0,31036
508,1223,78,4.2,31037
31,358,72,12.4,31038
0,0,0,-,31039
128,185,57,11.2,31041
81,551,56,8.7,31042
228,839,162,13.4,31044
0,12,0,27.7,31045
194,807,331,31.7,31046
528,1999,3716,46.0,31047
196,485,46,6.4,31049
270,306,50,13.1,31050
14,24,8,11.3,31051
408,2101,715,24.1,31052
62,407,131,22.1,31054
370,1720,272,13.3,31055
192,556,97,12.2,31057
289,691,28,3.4,31058
212,670,63,10.5,31060
2711,8241,3765,26.0,31061
0,0,0,0.0,31062
251,1052,335,14.8,31063
424,3105,849,23.0,31064
95,605,37,6.0,31065
64,246,57,15.3,31066
23,88,13,6.9,31067
761,1536,109,5.9,31068
638,4945,2425,27.6,31069
59,357,48,11.1,31070
164,355,51,8.4,31071
73,252,44,16.5,31072
153,1020,217,15.6,31075
183,730,205,16.2,31076
31,372,60,12.0,31077
250,1149,261,15.8,31078
301,564,183,18.0,31079
0,27,36,42.4,31081
683,2830,992,22.6,31082
15,60,9,8.6,31083
0,0,0,-,31084
134,470,36,7.3,31085
1023,2536,340,7.7,31087
1339,9445,8054,35.7,31088
116,1420,416,18.4,31089
78,324,59,11.9,31090
389,1269,294,11.0,31091
416,1646,449,18.4,31092
1506,6815,1829,15.7,31093
56,241,82,20.5,31094
948,2347,224,9.4,31096
19,427,94,13.0,31097
0,178,489,54.6,31098
728,1771,779,29.4,31201
2807,7026,2484,21.9,31204
1938,6250,647,6.7,31206
0,0,0,-,31207
721,5082,4757,48.0,31210
956,3272,1691,26.7,31211
0,0,0,-,31213
879,4063,1135,19.0,31216
1277,4966,691,8.9,31217
545,2816,1943,34.1,31220
140,1268,275,19.0,31301
489,2676,634,16.0,31302
409,516,333,22.9,31303
805,1234,426,17.0,31305
58,51,352,43.7,31307
926,2956,364,7.9,31308
17,135,44,18.3,31309
1308,4573,3288,28.9,31312
1363,7607,3605,20.3,31313
0,138,30,7.6,31314
113,983,473,22.7,31315
979,3671,636,11.8,31316
16,157,0,3.2,31318
547,2512,921,19.5,31320
587,1691,393,14.0,31321
869,4365,4609,39.4,31322
167,478,53,8.2,31323
750,4107,5885,42.3,31324
771,4915,3129,28.8,31326
0,19,0,0.0,31327
88,788,833,49.5,31328
407,2370,914,22.9,31329
494,1701,672,20.2,31331
0,29,24,31.6,31333
637,2078,3329,48.2,31401
1695,5689,3467,28.4,31404
1963,6890,5684,35.0,31405
1119,6206,5012,36.9,31406
918,3851,3032,36.8,31407
974,3224,848,12.6,31408
0,11,15,33.3,31409
232,2893,4945,50.6,31410
321,528,3129,72.0,31411
1198,2747,652,15.0,31415
1704,10055,9212,34.4,31419
0,9,9,50.0,31421
1003,3249,1206,17.8,31501
2176,6440,1072,12.3,31503
615,2702,402,11.9,31510
198,690,3,5.7,31512
1306,4389,479,9.3,31513
683,4194,966,19.6,31516
44,166,60,15.0,31518
184,1030,180,15.7,31519
1704,6370,1716,16.2,31520
262,1981,4934,56.2,31522
676,2733,1311,28.2,31523
0,0,0,-,31524
1366,5920,2650,22.3,31525
0,204,387,48.4,31527
50,231,6,16.2,31532
1621,4308,1100,16.4,31533
692,2681,651,11.6,31535
624,3210,598,11.7,31537
1491,3408,623,10.9,31539
158,659,29,5.6,31542
352,1710,320,12.6,31543
5,163,7,5.8,31544
631,4899,930,13.7,31545
582,1681,506,19.8,31546
0,108,12,9.8,31547
1192,5219,2056,20.2,31548
204,532,67,7.9,31549
36,247,200,31.0,31550
89,330,54,14.0,31551
287,159,34,8.5,31552
310,1426,205,15.2,31553
954,2575,163,6.6,31554
242,918,161,12.3,31555
10,6,0,10.0,31556
241,1110,180,13.0,31557
548,4168,2390,24.9,31558
254,817,103,9.8,31560
0,0,24,72.3,31561
116,585,129,9.9,31562
57,420,70,14.6,31563
0,0,0,-,31564
61,536,291,31.2,31565
328,1235,101,7.0,31566
89,442,179,22.7,31567
81,155,9,16.8,31568
227,1311,431,20.7,31569
262,523,19,2.6,31599
2061,7219,1668,14.9,31601
1459,5620,3694,31.6,31602
469,3731,3187,34.7,31605
166,1047,314,19.1,31606
772,2617,901,19.5,31620
142,444,113,12.7,31622
7,167,6,1.3,31623
152,427,85,13.7,31624
101,340,0,14.9,31625
202,895,213,13.8,31626
21,89,3,1.8,31627
6,450,113,21.1,31629
14,136,42,14.7,31630
79,192,28,11.1,31631
402,2334,2183,35.3,31632
405,1582,370,15.2,31634
260,1811,573,18.7,31635
365,2967,786,17.6,31636
318,730,155,13.9,31637
59,268,45,8.1,31638
844,2908,683,13.9,31639
96,511,129,21.2,31641
400,893,111,8.5,31642
845,2808,586,11.4,31643
171,1238,296,14.7,31645
283,850,157,11.9,31647
57,226,29,8.9,31648
74,139,74,20.9,31649
237,698,318,14.9,31650
0,0,0,-,31698
0,99,26,19.8,31699
1315,3899,864,16.9,31701
0,19,8,23.5,31704
2927,6808,1363,12.1,31705
1353,4294,2355,26.8,31707
860,2674,1325,27.5,31709
164,228,13,4.6,31711
73,613,97,9.9,31712
484,1480,365,12.0,31714
100,625,199,23.0,31716
647,2434,446,15.1,31719
51,74,14,9.3,31720
527,3426,2508,38.3,31721
66,163,4,8.7,31722
0,0,0,-,31727
705,2005,375,13.3,31730
30,307,92,25.1,31733
15,196,136,35.7,31735
237,854,252,15.8,31738
9,79,8,10.7,31743
87,959,155,13.8,31744
13,63,10,11.5,31747
204,692,140,12.4,31749
1449,5787,968,13.0,31750
0,25,0,0.0,31753
61,341,83,9.9,31756
683,2198,1562,29.2,31757
1136,4941,3320,33.6,31763
120,512,246,19.9,31764
260,752,101,14.1,31765
1908,4628,1496,18.6,31768
535,1942,362,14.0,31771
17,326,0,12.4,31772
125,1082,337,24.4,31773
469,1437,300,15.7,31774
190,741,18,3.6,31775
149,786,220,17.8,31778
737,2293,231,8.1,31779
56,463,61,8.9,31780
85,706,117,9.8,31781
58,558,18,5.7,31783
43,141,37,10.4,31784
38,349,129,19.5,31787
879,2631,537,14.1,31788
106,675,27,2.5,31789
290,586,125,10.8,31790
744,3466,781,13.2,31791
1206,4723,2334,25.1,31792
347,1683,1062,30.1,31793
1797,6470,1491,17.6,31794
136,463,94,12.5,31795
239,230,119,21.3,31796
35,262,71,26.3,31798
300,742,400,19.6,31801
584,1017,245,12.6,31803
235,1447,691,26.4,31804
91,475,120,13.9,31805
336,1040,328,19.3,31806
35,439,161,24.1,31807
193,1158,1232,40.2,31808
37,42,0,6.2,31810
258,937,699,33.9,31811
17,225,6,7.6,31812
0,0,0,0.0,31814
625,870,155,11.0,31815
257,1473,336,14.2,31816
111,1472,2973,55.9,31820
10,84,9,15.7,31821
231,1041,575,25.5,31822
0,103,173,44.5,31823
168,385,41,7.5,31824
120,782,255,16.2,31825
140,629,137,17.5,31826
237,615,151,14.7,31827
24,204,466,59.3,31829
298,762,315,22.3,31830
364,686,376,25.0,31831
0,9,0,0.0,31832
292,1760,488,17.6,31833
81,292,65,14.6,31836
563,1071,893,34.8,31901
1927,4260,719,8.2,31903
1638,6137,4170,30.8,31904
109,1287,1676,36.3,31905
1322,3627,2409,30.8,31906
2949,13589,5714,22.6,31907
1145,5363,5799,37.9,31909
314,3922,5639,47.9,32003
313,2151,408,13.9,32008
162,867,244,15.2,32009
1430,4543,845,12.7,32011
0,0,0,19.7,32013
1201,5509,1651,16.0,32024
1846,5514,1821,16.4,32025
598,761,32,2.9,32026
74,1244,562,24.2,32033
584,4872,10458,53.9,32034
652,2563,808,15.4,32038
514,2657,520,13.5,32040
1164,6464,5210,30.5,32043
295,513,102,7.3,32044
656,3606,687,12.5,32046
1198,2597,476,9.7,32052
152,842,184,14.0,32053
1414,3587,614,10.8,32054
1294,4103,1292,18.2,32055
349,1456,169,6.6,32058
523,675,109,10.6,32059
1606,6174,1824,19.3,32060
0,27,0,0.0,32061
73,600,111,11.8,32062
996,3561,1128,21.5,32063
304,2182,570,14.8,32064
1329,6220,5132,28.0,32065
582,2395,226,8.0,32066
1770,13029,6276,22.4,32068
369,671,263,16.8,32071
0,12,8,27.5,32072
1906,8383,5849,27.4,32073
20,79,69,47.9,32079
588,2921,5792,50.4,32080
195,1794,7515,68.5,32081
262,2073,9204,67.8,32082
474,745,127,9.2,32083
1820,8221,5322,32.2,32084
1186,6426,5411,32.8,32086
596,1811,45,1.8,32087
1121,4515,1134,15.8,32091
1249,6278,10636,49.1,32092
226,1358,189,10.7,32094
436,2415,3822,52.9,32095
428,827,139,9.3,32096
1272,5317,2802,25.0,32097
368,924,123,8.0,32102
458,3518,512,12.3,32110
856,1912,367,10.2,32112
289,1613,246,11.9,32113
1764,8587,2862,18.9,32114
1336,8050,3284,21.0,32117
742,4530,2930,31.3,32118
955,5232,3056,27.0,32119
572,2768,1696,32.5,32124
1078,6775,4268,30.4,32127
512,3305,4152,39.8,32128
779,5711,2916,24.6,32129
206,1469,586,22.8,32130
588,1164,393,17.3,32131
328,2239,716,19.2,32132
0,65,238,67.5,32133
613,2545,498,11.4,32134
117,1931,1632,36.2,32136
1256,9867,8949,37.3,32137
32,385,96,16.2,32139
114,361,110,10.8,32140
747,5106,2372,22.6,32141
433,1447,573,16.7,32145
87,557,140,18.0,32147
1350,3596,792,12.2,32148
129,238,21,13.0,32157
1197,8498,4047,29.1,32159
1023,12692,13682,42.3,32162
408,5831,8941,48.6,32163
2102,12275,7295,25.6,32164
1217,7598,5216,31.1,32168
145,1678,2587,49.4,32169
2197,10988,9324,33.0,32174
491,2787,2576,37.9,32176
2099,8039,1638,12.8,32177
761,2758,423,12.6,32179
437,899,138,10.1,32180
200,709,90,7.5,32181
0,18,0,0.0,32182
69,419,136,19.5,32187
738,1452,528,13.4,32189
24,454,124,22.6,32190
0,0,0,-,32192
95,466,48,13.2,32193
291,1112,235,11.4,32195
935,1562,643,17.2,32202
0,0,0,-,32203
688,1518,1769,40.7,32204
1713,5813,5044,36.2,32205
1464,3721,1531,20.6,32206
1531,5304,5649,37.9,32207
2540,7782,2117,14.7,32208
3253,8694,1961,11.9,32209
4095,15440,6871,22.6,32210
1779,7915,3494,20.4,32211
0,110,73,26.9,32212
0,0,0,-,32214
1528,8978,6625,32.3,32216
596,3667,3895,38.7,32217
3079,14432,8157,26.0,32218
1105,3918,1558,22.1,32219
882,3666,971,17.8,32220
1338,7063,3118,23.2,32221
558,3325,2202,23.8,32222
622,4357,4914,40.2,32223
456,4738,9029,54.4,32224
954,8881,10704,42.1,32225
563,3900,3331,35.9,32226
31,421,128,14.8,32227
0,1,9,20.5,32228
581,4373,4765,43.3,32233
388,2655,908,18.5,32234
2545,14613,8104,24.0,32244
1532,9701,11502,39.2,32246
427,3854,6842,53.5,32250
1966,3870,656,9.5,32254
632,7141,14133,53.2,32256
898,7452,7402,36.5,32257
651,5459,9095,44.4,32258
564,7990,15151,53.7,32259
192,714,2244,59.6,32266
1474,7411,3799,23.9,32277
1157,3672,5151,45.0,32301
1235,6564,8891,45.9,32303
1223,4115,3441,36.2,32304
1882,4263,1269,19.6,32305
0,0,0,-,32306
0,0,0,-,32307
428,2952,5250,56.0,32308
250,3104,8234,61.0,32309
945,2727,1215,22.3,32310
333,2512,4370,56.6,32311
421,2010,7820,63.7,32312
0,0,0,-,32313
204,1419,3181,56.3,32317
304,842,395,25.4,32320
738,1657,404,16.4,32321
762,1361,350,15.5,32322
0,0,0,0.0,32323
392,1722,225,8.7,32324
2010,8111,3035,21.6,32327
232,770,477,33.6,32328
75,159,26,6.1,32330
206,1451,248,7.8,32331
140,286,68,12.4,32332
792,2632,1931,33.4,32333
99,540,66,14.8,32334
121,406,11,4.7,32336
0,45,0,0.0,32337
1088,2758,562,12.5,32340
99,632,338,24.8,32343
732,3806,1232,20.7,32344
91,670,279,26.3,32346
226,2023,664,16.8,32347
1355,4601,852,14.2,32348
99,474,224,23.0,32350
1539,4282,1137,16.0,32351
720,1259,248,12.6,32352
16,111,9,3.5,32355
0,59,6,9.2,32356
173,511,265,22.2,32358
38,442,197,22.1,32359
7,62,0,0.0,32360
39,31,22,9.8,32361
0,0,0,-,32399
1162,4757,1851,19.9,32401
9,19,17,40.9,32403
2640,9923,3897,21.1,32404
909,5187,3471,29.4,32405
332,1923,2605,39.8,32407
421,3206,3768,38.6,32408
674,2627,1132,24.4,32409
23,85,92,30.8,32410
514,2975,2607,34.0,32413
217,729,168,10.4,32420
297,1151,290,12.4,32421
35,324,144,20.0,32423
687,2361,513,13.6,32424
1394,4974,617,9.0,32425
157,273,9,1.9,32426
72,330,40,8.3,32427
1564,5277,976,13.3,32428
90,343,17,9.7,32430
260,1945,362,15.6,32431
0,0,0,-,32432
1789,5490,1122,13.5,32433
229,1454,827,26.9,32435
50,204,17,4.2,32437
540,1163,332,11.5,32438
439,2647,2233,30.2,32439
794,2418,521,14.3,32440
164,1045,149,9.7,32442
108,608,250,25.8,32443
659,2997,2942,32.4,32444
435,807,53,4.2,32445
637,2578,879,22.6,32446
645,2188,346,9.7,32448
124,219,71,16.0,32449
281,1629,220,10.7,32455
104,1536,1306,37.3,32456
447,3259,5172,48.2,32459
718,1383,243,11.9,32460
67,296,1269,59.1,32461
501,1189,201,11.9,32462
9,77,0,6.0,32463
243,965,347,20.0,32464
1006,2184,611,12.9,32465
365,1486,325,12.3,32466
820,2210,1385,30.2,32501
221,708,648,35.8,32502
915,4388,5169,41.4,32503
1108,2932,3660,40.7,32504
1664,6274,1427,13.8,32505
2311,7188,4390,23.9,32506
1409,5375,4729,31.6,32507
0,198,493,49.4,32508
88,144,0,3.0,32509
0,45,59,34.1,32511
0,0,0,-,32512
1552,7423,5531,32.6,32514
1763,9240,5214,24.4,32526
0,0,0,0.0,32530
151,2003,643,23.9,32531
1122,6392,4278,27.5,32533
598,3603,1625,22.3,32534
797,1912,159,6.4,32535
758,4107,2503,27.3,32536
1184,6252,3730,24.3,32539
350,2117,4629,47.7,32541
13,252,369,34.9,32542
0,169,386,43.2,32544
1287,6147,4916,27.8,32547
928,4539,3369,30.9,32548
105,1117,2406,54.8,32550
229,720,2514,60.0,32561
641,4000,5690,40.0,32563
36,594,118,13.4,32564
369,1528,554,19.1,32565
996,6045,5590,33.2,32566
209,1066,308,15.6,32567
141,842,260,18.9,32568
306,2443,2594,39.8,32569
1558,8545,4182,23.3,32570
1366,7058,5643,33.3,32571
168,1039,902,32.5,32577
582,4852,5227,45.0,32578
234,1617,1886,48.2,32579
47,610,766,37.6,32580
2359,8233,3499,22.4,32583
202,1286,2838,61.6,32601
37,71,244,66.2,32603
282,2053,5947,61.5,32605
246,2494,4227,59.5,32606
588,2970,4299,52.5,32607
1183,4519,8529,58.2,32608
1326,4362,2388,26.9,32609
2,3,2,20.0,32610
0,0,5,50.0,32612
392,2979,2546,39.6,32615
0,42,1,1.1,32616
166,1599,574,19.0,32617
380,1755,744,27.3,32618
321,1597,253,10.0,32619
393,1604,321,9.7,32621
121,393,175,22.4,32622
90,228,219,40.4,32625
468,2802,554,12.5,32626
621,1977,354,11.5,32628
0,63,113,43.5,32631
0,8,0,0.0,32634
0,100,31,23.7,32639
871,3033,672,14.1,32640
1214,3762,1377,20.0,32641
701,2298,1191,24.8,32643
33,68,0,0.0,32648
170,1953,2301,51.9,32653
822,3260,1316,21.6,32656
0,47,6,35.9,32658
0,109,93,38.8,32664
81,1436,700,30.4,32666
153,558,525,41.3,32667
478,1626,344,14.9,32668
171,2517,2129,41.9,32669
1053,4029,229,5.6,32680
86,190,0,0.0,32681
13,114,8,4.5,32683
299,1498,372,16.3,32686
20,47,0,0.0,32692
789,3170,818,16.1,32693
152,570,234,24.2,32694
784,4039,1563,19.8,32696
14,11,17,17.7,32697
925,3947,4781,35.3,32701
273,962,238,18.5,32702
3613,11478,8174,29.2,32703
1748,7183,7023,35.7,32707
708,5966,10593,46.7,32708
46,299,371,32.5,32709
1747,8872,8113,37.0,32712
537,4819,3839,30.9,32713
1254,5918,7072,37.2,32714
2052,8260,3500,23.9,32720
0,0,0,-,32723
1208,8700,5805,31.0,32724
1938,11764,5429,21.8,32725
1153,6326,2355,20.8,32726
262,1273,1059,27.9,32730
97,1100,1019,44.6,32732
115,1576,631,23.2,32735
784,2696,1454,22.4,32736
