civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
30949,1564,104202,4.6,33.1,53805,11617,4653,3.5,30041
43719,3442,72728,8.8,31.9,59981,17874,14370,10.2,30043
44174,2503,57334,14.3,33.4,49168,24226,20381,16.9,30044
18292,1177,73475,11.3,35.9,27578,7275,6206,12.2,30045
17150,1538,45874,19.8,32.4,19604,12458,8442,24.7,30046
32357,2044,67897,10.8,32.6,41667,17212,13743,12.9,30047
28997,1948,65993,9.4,36.2,45370,16865,7181,7.9,30052
4555,560,59929,14.9,30.8,7566,3789,1326,16.6,30054
1264,17,66848,6.2,40.3,2217,1153,234,5.0,30055
1012,47,49844,23.5,33.8,1434,1143,310,34.7,30056
26790,3538,48811,16.6,38.9,34378,18077,8671,19.3,30058
18785,1880,41130,23.3,28.5,17433,11227,12432,29.1,30060
33276,1640,94437,5.4,31.9,55440,12578,5736,4.5,30062
22755,1197,83375,7.9,34.3,37979,11913,3766,6.1,30064
29199,1537,91364,5.3,32.5,44393,10347,4908,2.2,30066
25460,1734,55681,16.5,27.0,30089,10030,9980,19.2,30067
15384,682,108105,4.7,29.5,26405,6754,2492,4.2,30068
199,23,26000,35.9,25.6,140,218,124,23.4,30070
11784,665,43951,24.5,30.3,10564,6964,8297,30.1,30071
417,11,48571,8.4,33.6,462,89,106,9.8,30072
27600,1126,109786,5.4,30.9,45317,8989,3645,5.6,30075
24413,908,72719,12.4,28.1,30991,11411,8024,13.9,30076
17308,1008,72207,10.0,38.2,25258,8929,3626,10.6,30078
1422,93,44706,20.5,30.4,1658,923,335,31.4,30079
32901,1480,65159,12.7,27.6,38742,9973,8834,14.4,30080
14660,1436,74180,13.3,32.0,20371,5765,4533,15.3,30082
27026,3884,37871,28.5,35.7,29351,20980,10786,33.3,30083
19360,1079,61938,14.8,30.9,23479,10521,6554,18.2,30084
18653,2024,71833,11.8,36.9,26926,11498,4386,14.7,30087
13149,1902,48283,16.9,38.4,15551,11364,4574,21.8,30088
19542,1114,63446,9.1,27.1,25985,7097,4814,9.8,30092
28341,1509,37862,25.4,31.8,18767,16582,22645,30.6,30093
15237,1149,65269,11.4,29.4,23665,10021,3820,15.2,30094
35055,2408,50771,14.8,30.2,40874,16512,15254,19.1,30096
22604,1474,99904,7.6,33.1,39046,6883,3762,7.7,30097
28794,2105,83534,6.7,34.9,46005,10876,5672,6.0,30101
21116,1279,62051,15.3,31.5,26582,10385,6877,16.3,30102
7055,458,43093,12.4,29.1,9917,5319,2212,12.0,30103
2114,146,55833,9.0,33.4,3064,1288,448,13.0,30104
806,110,53846,4.8,24.8,1376,738,184,7.4,30105
10624,804,47659,18.3,32.3,12471,7214,4103,18.4,30106
6798,312,72695,5.9,34.5,11373,4061,959,7.1,30107
3223,305,38676,15.7,30.3,5142,2801,619,15.0,30108
5625,337,43178,19.5,29.1,7655,4536,1827,19.4,30110
2352,224,42328,15.3,40.8,3653,2621,875,21.4,30113
25301,1256,66756,13.4,35.4,36983,13172,8563,15.5,30114
18350,813,82759,5.2,31.7,30641,7833,3972,4.8,30115
9838,855,49179,13.0,28.3,15104,7608,2754,18.2,30116
15980,1668,40228,23.7,21.6,21968,12013,5590,25.0,30117
737,391,-,-,29.8,1999,300,111,-,30118
17665,1309,54257,18.4,27.1,24616,13146,6482,22.7,30120
11401,641,53614,8.0,24.9,14772,7656,2929,5.9,30121
12988,1545,50905,19.6,30.9,15684,7620,4746,24.7,30122
1131,164,44306,19.6,25.6,1865,1143,340,25.3,30124
10469,809,41979,17.7,24.9,13949,9252,4135,26.2,30125
20836,1356,71208,10.3,33.5,26715,9679,6159,11.4,30126
32156,2533,76150,7.3,36.6,50425,14591,6451,6.1,30127
18721,666,65043,8.7,37.1,28070,9265,3999,10.0,30132
18959,1857,51295,17.5,34.4,27157,13398,6337,20.0,30134
31506,2270,70020,10.4,34.3,46490,16536,7834,10.8,30135
764,23,47411,17.5,27.2,883,747,456,20.8,30137
1889,184,46331,16.4,30.1,2361,1400,763,21.1,30139
11762,684,60361,10.2,35.7,16510,5840,3186,8.7,30141
9846,677,64679,9.0,31.5,15747,8273,2374,8.2,30143
31527,1745,64754,11.2,30.7,42543,8374,7943,9.0,30144
3432,124,64332,8.3,28.0,5432,2397,454,5.2,30145
1935,190,45460,12.9,22.3,2279,2012,614,12.3,30147
263,28,41496,19.3,44.9,415,137,70,22.8,30148
1470,34,-,8.7,8.9,1749,54,102,0.0,30149
22392,1233,82674,8.3,34.1,34226,7688,4716,5.8,30152
7567,550,38179,21.4,30.7,9987,7065,2853,27.8,30153
23830,1206,61444,10.1,37.5,35719,11183,5659,10.5,30157
13604,1294,39554,18.8,22.6,20125,13337,4191,23.5,30161
0,0,-,-,-,0,0,0,-,30164
18510,1337,50109,19.8,21.3,24391,13858,7211,25.1,30165
12970,1232,41299,22.1,29.8,12536,8329,6637,26.0,30168
1201,178,49489,12.3,36.2,1852,1088,229,7.4,30170
1749,97,61151,8.4,32.4,2186,1043,449,12.1,30171
2461,181,49245,16.5,26.0,3526,1894,850,19.2,30173
2088,166,44534,14.5,26.4,3241,1927,1021,12.5,30175
2542,294,43723,19.8,32.3,4344,2580,696,25.8,30176
462,0,57409,12.0,30.0,652,201,162,12.3,30177
1276,45,44146,8.3,34.6,1704,929,558,0.0,30178
8183,728,50680,18.6,33.2,10285,5256,3340,27.1,30179
16461,1429,58454,15.3,34.0,25659,11234,4155,18.0,30180
1153,53,45505,13.2,34.4,1386,784,451,15.2,30182
2255,167,63601,17.8,38.2,3909,1501,871,17.2,30183
3075,201,69773,7.7,32.4,5168,1889,624,5.7,30184
1757,162,54767,17.1,33.2,2482,1483,584,24.9,30185
3844,234,73779,9.8,33.2,6173,2177,681,9.3,30187
31947,1902,75205,7.9,36.1,47802,13732,6106,10.5,30188
19503,919,84666,7.0,34.8,30474,6631,3283,4.8,30189
4842,646,39808,22.2,27.2,7996,4556,1823,33.4,30204
1325,47,90536,4.0,33.0,2610,730,116,5.6,30205
1500,205,59091,8.3,34.0,2319,971,520,4.6,30206
15150,1116,50863,9.4,29.4,19978,9401,3918,10.6,30213
13121,1115,70732,10.4,32.6,21269,8479,2992,18.7,30214
17409,832,92507,3.3,33.0,30975,8302,2240,4.1,30215
933,92,36319,27.3,29.8,1117,1088,552,29.6,30216
3854,419,43528,17.8,37.0,5186,3688,1482,19.8,30217
616,47,42230,7.8,42.9,983,467,112,10.4,30218
2413,224,48734,13.1,31.3,3465,1733,784,14.0,30220
1373,345,28125,18.8,36.9,1932,1634,666,15.9,30222
13922,1470,39852,24.1,29.2,17651,16544,6605,35.7,30223
9478,626,46299,17.4,27.6,15204,8948,2688,20.4,30224
18748,1523,59661,16.3,33.3,25939,11757,6140,19.2,30228
4020,350,45079,20.5,30.2,5696,3381,1247,26.2,30230
8200,782,42137,21.2,32.3,12391,7807,2636,29.5,30233
724,27,41667,25.7,31.2,1195,605,222,36.6,30234
20829,1636,47014,23.5,28.1,25674,15684,8672,31.7,30236
15617,2069,47161,25.8,33.6,18868,14779,7571,31.5,30238
13284,1136,45020,19.8,23.7,19510,10071,3938,24.2,30240
10125,1232,42967,24.8,20.7,13843,7931,3403,31.7,30241
10606,683,65076,12.0,33.5,17984,6729,2561,10.9,30248
43,0,-,0.0,N,193,0,0,0.0,30250
847,30,36680,27.1,47.2,1159,614,658,12.2,30251
20265,1430,77020,6.3,37.4,35914,10212,3265,8.1,30252
25033,2453,61306,11.9,33.2,36645,13853,6830,14.1,30253
1109,146,46151,14.4,32.3,1911,557,229,12.3,30256
1889,203,43915,15.8,32.3,2532,1979,812,8.7,30257
1118,88,52716,9.7,26.7,1513,772,501,12.9,30258
1285,74,57500,9.6,30.7,2071,815,180,21.4,30259
12253,1324,45760,17.4,26.7,14450,7798,5932,18.9,30260
26659,1833,51290,17.0,29.9,38697,17025,7102,21.7,30263
17516,768,81532,7.9,31.6,27288,7296,3339,12.0,30265
4335,529,50396,17.4,33.5,6242,3412,1780,25.2,30268
16763,795,92989,6.1,29.0,30026,7853,2634,7.1,30269
7411,496,56865,14.7,33.6,9759,3939,2271,13.2,30273
16382,2407,40681,22.5,28.0,17588,12611,7296,27.6,30274
0,0,-,-,-,0,0,0,-,30275
7662,357,76885,7.1,33.8,11521,3404,1218,8.4,30276
11488,451,83807,5.4,30.3,19058,4586,1187,4.5,30277
31910,3073,54913,15.0,31.9,42830,23250,10141,21.1,30281
37,0,56563,2.2,44.1,49,29,13,0.0,30284
248,8,32083,16.2,39.8,295,235,100,35.5,30285
8532,1161,33893,24.5,22.6,12012,9967,3233,31.4,30286
4035,704,51639,11.5,34.8,5252,3147,1999,9.4,30288
11,2,22250,10.5,N,18,31,5,0.0,30289
4432,327,87500,9.1,29.2,7494,1812,498,11.5,30290
8518,1353,36147,23.4,30.0,11620,8853,2652,22.7,30291
2670,233,55645,11.2,36.2,4068,1817,840,17.7,30292
1193,133,40238,13.9,33.9,1669,1373,393,9.4,30293
20797,1881,63411,10.0,33.5,28615,11183,4810,10.3,30294
1819,91,45590,18.3,36.8,2719,1020,843,19.1,30295
12912,1426,52598,16.4,32.8,15731,9309,5416,19.6,30296
11583,1616,33565,30.7,29.6,10036,10876,8305,36.4,30297
2241,623,22383,56.8,22.7,4281,769,1284,82.5,30303
14354,293,98506,6.5,22.1,20779,4072,1003,0.6,30305
14761,522,100380,9.3,21.7,20358,2750,1281,4.1,30306
11917,636,87009,11.0,24.4,17198,3025,1005,10.8,30307
12114,637,59945,19.5,22.7,13733,2989,1335,28.7,30308
16477,514,82514,9.2,21.3,20244,3038,1656,7.1,30309
12389,1898,28333,31.9,33.6,12485,14050,6264,39.6,30310
13781,2818,27540,34.8,33.7,15147,17708,7563,52.6,30311
12521,707,48802,26.1,24.7,14052,6318,2442,39.2,30312
4537,906,50172,39.8,19.2,9092,1219,1276,46.7,30313
9320,2016,25920,35.5,27.2,13481,8516,4804,43.6,30314
12109,2156,27525,36.5,32.0,13599,14110,6377,42.2,30315
18283,1304,62299,15.4,30.3,21608,8504,5049,17.7,30316
7283,577,65061,15.7,28.7,9516,3941,1493,15.4,30317
23886,2076,44586,21.2,24.7,34067,13209,5163,22.5,30318
24217,603,95670,9.0,23.9,33236,7026,3373,10.2,30319
845,95,-,-,16.2,2676,58,149,-,30322
17559,598,66748,12.9,24.4,20996,4527,2604,16.9,30324
3854,225,82102,8.9,23.7,4467,1005,538,0.0,30326
10411,319,148480,4.5,22.1,20903,4815,649,3.7,30327
21043,724,82991,8.7,25.3,30527,6952,2308,6.7,30328
16012,1170,51589,21.9,27.1,16464,6179,6984,23.6,30329
26253,4766,41303,23.5,34.3,36902,24526,9917,28.2,30331
751,37,-,-,14.7,3098,6,67,-,30332
0,0,-,-,-,0,0,0,-,30334
128,0,-,7.2,N,160,71,18,0.0,30336
5787,847,29106,34.5,32.5,5942,6290,2458,43.5,30337
16603,922,96506,6.0,25.4,30029,6681,1603,5.8,30338
14917,291,77346,6.9,23.1,19171,3011,1535,5.0,30339
14465,803,44157,20.2,29.7,11822,9235,9294,20.6,30340
17653,836,56643,19.7,26.5,19620,7902,7173,23.7,30341
16829,540,76552,10.9,23.3,22108,4519,3999,14.3,30342
15666,1958,39655,24.4,28.9,17413,11889,6684,29.2,30344
14302,812,71914,18.4,28.4,16954,5580,5119,21.6,30345
4192,50,82367,3.3,23.6,4903,379,213,6.7,30346
32686,4844,46998,17.4,33.2,45033,21361,11575,20.9,30349
22499,1571,61292,13.4,27.4,27724,7646,5714,17.5,30350
6777,931,33283,32.9,29.2,6820,6753,4309,40.4,30354
8391,492,62649,14.5,28.6,9127,3797,3993,16.0,30360
2028,129,60278,28.9,19.5,2558,126,499,0.0,30363
5206,568,33677,30.6,27.3,6421,5785,2384,35.0,30401
678,8,52381,17.7,19.5,1026,521,230,16.6,30410
1000,94,33897,29.1,22.4,1361,976,728,42.3,30411
43,2,78750,11.9,18.2,64,18,14,15.4,30412
750,63,32083,20.8,24.5,1139,1025,168,34.1,30413
3156,509,48362,16.8,31.4,4652,1604,1096,16.9,30415
4464,259,39013,24.8,23.9,5935,3982,1602,30.2,30417
382,12,32813,15.8,26.6,510,356,132,7.2,30420
1586,61,41970,19.1,28.4,2244,1380,563,14.5,30421
19,37,52546,24.0,13.7,53,97,13,23.5,30423
582,26,48194,14.7,27.7,731,365,189,11.4,30425
188,52,27159,32.9,46.8,281,353,153,37.0,30426
4054,290,44613,18.1,26.2,6139,4207,2028,26.0,30427
912,72,30903,19.7,27.3,1365,1053,588,25.0,30428
58,7,51838,33.2,N,78,142,0,63.6,30429
1920,175,27133,28.6,24.7,2516,1956,937,33.2,30434
4394,481,32783,28.9,19.4,5069,4767,2871,30.3,30436
18,0,-,33.3,38.3,23,8,0,0.0,30438
4268,287,33115,31.6,22.2,5079,4870,2073,43.6,30439
696,43,35160,17.8,33.5,870,744,302,9.0,30441
2680,224,26677,34.3,25.0,3253,3687,1511,37.8,30442
1430,90,36176,20.5,21.3,2099,1321,502,25.5,30445
445,28,37833,21.0,37.1,463,556,274,25.0,30446
28,0,-,0.0,N,23,14,6,-,30448
85,2,45179,16.1,41.1,91,48,38,24.0,30449
974,81,30918,26.7,26.8,1101,973,437,17.6,30450
9,0,-,20.0,N,30,22,3,60.0,30451
503,63,39861,20.8,29.0,773,388,121,21.6,30452
2173,45,27243,36.7,24.6,2938,2637,1194,49.7,30453
269,0,32181,31.4,30.5,476,433,19,33.3,30454
210,23,34000,7.8,35.1,283,217,55,2.9,30455
765,76,34476,30.4,31.1,1091,1120,170,37.7,30456
2250,157,38550,21.3,26.4,2892,2510,898,24.5,30457
19416,1969,32029,39.9,18.7,28601,11406,6269,33.6,30458
359,161,-,-,17.3,1654,37,151,-,30460
6756,301,60407,15.8,22.0,9804,3519,1413,23.0,30461
23,0,28000,0.0,N,21,7,12,0.0,30464
4920,282,36282,23.4,30.3,6305,5047,1763,31.5,30467
150,8,32500,13.8,31.4,193,143,47,2.6,30470
1715,191,30238,28.3,27.9,2270,1922,1346,25.5,30471
948,67,37377,13.3,24.2,1144,876,493,16.7,30473
6957,808,40987,21.3,19.4,9393,6861,2842,20.8,30474
0,0,-,-,-,0,0,0,-,30475
902,108,26494,31.5,24.5,1217,1180,606,38.3,30477
13190,494,41268,31.1,21.5,13062,10095,7598,43.1,30501
11752,504,44259,24.0,24.5,12978,7763,6677,30.2,30504
21497,950,72476,8.0,30.5,31987,11727,5330,8.9,30506
13286,944,47159,16.6,23.6,15904,9755,6843,17.4,30507
3075,170,36934,20.7,27.4,3811,2369,1319,22.4,30510
1635,55,44000,12.7,24.6,2541,1344,693,12.5,30511
7487,400,42327,12.2,21.4,12624,9445,2338,21.4,30512
4469,256,40957,16.5,23.3,7276,4755,1559,17.7,30513
661,7,32431,22.3,25.9,1105,833,140,33.2,30516
6083,365,82371,11.4,34.0,10036,3330,1377,8.4,30517
24419,1216,70504,10.7,32.2,33419,12100,8552,11.7,30518
22841,1329,76982,5.2,31.8,33650,9324,4781,5.7,30519
1830,223,38692,27.4,21.0,2425,2187,738,30.4,30520
1880,92,43750,21.6,31.8,2941,2372,877,22.8,30521
284,31,32905,23.8,35.8,553,416,98,51.5,30522
4908,208,45896,13.0,31.0,8327,4493,1608,10.7,30523
2925,150,36310,17.5,22.3,3579,2912,1543,25.8,30525
2110,144,60336,11.5,29.4,3284,1385,466,13.0,30527
9816,445,43891,19.1,26.9,15147,8837,3321,22.6,30528
4490,470,44854,17.5,28.8,6565,3492,1753,23.1,30529
2292,322,45037,17.4,27.9,3739,2609,689,16.2,30530
3931,377,42043,22.8,27.9,5458,3923,2393,29.8,30531
12469,773,44986,19.7,27.2,17921,7680,3726,13.5,30533
12766,806,59004,13.6,32.6,19794,8962,3439,17.0,30534
3379,165,48493,18.0,23.5,5354,2731,1219,16.1,30535
3052,290,45723,13.9,29.9,4603,3247,1512,15.8,30536
537,29,47109,18.9,18.2,824,755,282,30.3,30537
973,90,46762,7.8,18.8,1577,820,437,5.4,30538
8409,675,47001,20.5,30.0,9910,7961,4319,26.9,30540
521,84,48333,15.4,29.5,915,649,171,9.1,30541
17725,771,70314,8.8,27.4,26791,8234,4670,7.7,30542
2147,131,60362,11.8,35.1,3200,1499,766,14.8,30543
379,9,38750,13.3,31.3,449,284,127,37.5,30545
2452,132,42169,11.1,20.1,4151,3269,860,15.0,30546
1423,26,43750,13.2,29.0,2009,915,552,11.6,30547
8402,419,84915,5.5,33.8,14563,4930,1405,4.0,30548
10990,512,60828,9.4,31.9,16979,6592,2812,5.5,30549
692,58,42292,29.1,28.1,962,635,412,23.4,30552
3112,177,43986,19.5,23.9,4281,3524,1259,19.8,30553
3540,177,53075,13.4,30.5,4901,2441,1170,17.0,30554
880,123,32188,17.4,37.9,1400,986,258,19.9,30555
1737,109,40838,22.3,24.9,2445,1899,700,26.4,30557
2486,64,41274,21.3,29.8,3311,1993,1046,21.8,30558
1853,176,49975,16.6,31.5,2301,2437,697,11.7,30559
1615,218,51250,16.0,25.6,2759,2117,729,20.2,30560
347,41,28571,30.4,21.3,538,526,352,18.8,30562
2692,183,47389,11.6,25.4,3817,1727,974,6.0,30563
1518,67,46867,15.3,34.9,2388,915,221,12.2,30564
1763,131,45000,14.8,30.1,2221,1264,1285,14.8,30565
3968,203,50869,22.6,23.9,4907,2591,1476,28.8,30566
1407,106,57734,8.3,28.5,2267,835,573,8.6,30567
853,31,47448,20.7,15.9,1046,750,346,38.8,30568
1602,76,45949,9.5,26.6,2650,1505,476,11.2,30571
209,16,50294,15.3,33.0,474,652,142,52.9,30572
112,0,132250,0.0,N,230,72,20,0.0,30573
403,19,46042,3.1,31.5,634,603,130,0.8,30575
756,71,39527,22.1,23.2,1102,964,541,27.1,30576
8811,1203,38945,19.0,21.2,13210,8687,3602,20.9,30577
10,0,-,0.0,N,0,16,19,0.0,30581
1658,155,40745,18.2,19.8,3283,2212,605,28.8,30582
10537,831,23338,45.4,18.5,12784,8198,4379,46.7,30601
594,83,-,-,16.4,2557,19,93,-,30602
19617,1511,31803,34.5,19.8,30624,8432,4977,24.9,30605
20989,1650,44046,28.1,19.1,29980,10796,5722,26.0,30606
5339,573,51230,31.0,22.6,5682,4361,2632,36.7,30607
383,159,-,-,15.8,2104,46,60,-,30609
709,3,43482,17.9,25.3,751,546,183,23.7,30619
6277,289,65824,7.8,35.3,9253,3003,1691,8.4,30620
2652,170,88341,7.6,24.1,4597,1241,529,7.7,30621
4794,323,58212,10.0,23.2,7569,3212,1221,9.6,30622
113,5,-,6.4,39.7,131,77,5,0.0,30623
1344,89,34345,23.5,26.7,1583,1483,668,20.5,30624
1110,92,65893,10.1,27.5,1535,1002,316,5.1,30625
1001,107,40948,21.8,34.1,1331,977,378,42.2,30627
3205,78,57366,7.9,28.1,5041,2170,1007,4.5,30628
1788,172,37222,22.5,27.6,2590,1883,616,28.6,30629
845,66,41946,12.9,27.3,1315,924,149,15.5,30630
635,56,31136,30.4,33.0,896,954,327,42.2,30631
4025,415,49192,22.0,26.3,5111,3390,1350,26.5,30633
797,115,36438,19.3,26.0,926,958,432,24.5,30634
5738,476,35669,23.1,19.6,7807,6747,1904,34.4,30635
890,20,49250,7.8,33.2,1439,687,182,15.9,30641
4039,281,50566,21.4,24.9,6935,5454,1451,31.8,30642
5976,288,42116,19.3,19.9,9125,6992,1926,25.7,30643
2609,311,46458,17.7,23.3,3571,2679,769,22.7,30646
1376,157,41582,21.2,30.9,1764,1220,534,38.9,30648
5067,226,55191,13.7,24.9,7566,4007,1460,18.9,30650
10434,1018,46391,17.7,30.8,14492,8705,3908,22.4,30655
7541,564,57823,14.9,33.0,10817,4442,1862,18.6,30656
331,15,45313,25.0,25.4,563,473,136,18.0,30660
3526,152,30648,24.1,24.2,4761,3280,1544,31.0,30662
1208,99,44940,16.1,26.2,1777,1063,501,19.7,30663
9,0,40694,31.3,N,17,17,0,0.0,30664
38,4,22500,36.5,21.3,44,66,23,35.0,30665
4720,307,62500,7.9,30.1,7023,2663,1531,10.1,30666
496,27,53026,15.1,34.8,663,360,171,15.0,30667
601,38,28669,27.5,37.9,778,714,165,43.5,30668
1299,122,27200,28.5,27.8,1638,1337,628,34.7,30669
3089,254,33895,27.4,23.4,4462,3274,1244,44.8,30673
9575,255,69189,5.8,23.2,15581,3886,1287,6.2,30677
581,36,50573,12.0,28.7,816,575,288,14.7,30678
18483,1471,53263,14.5,33.1,26612,13448,6370,14.3,30680
3060,169,50140,16.7,21.5,4467,2062,824,26.6,30683
18210,912,44032,18.6,22.1,23593,13129,6602,22.4,30701
14172,1061,41646,17.8,25.4,18236,11897,6147,19.5,30705
7125,258,48790,14.5,30.8,10165,5026,2108,16.2,30707
117,16,-,7.9,N,48,77,85,0.0,30708
3063,203,60320,17.1,29.0,4483,2386,655,23.9,30710
1405,171,39688,25.1,38.8,2104,1293,342,31.9,30711
12513,949,47895,18.9,18.4,16305,8171,5689,20.7,30720
23929,2414,40081,21.7,20.2,27696,18498,11728,23.6,30721
2016,138,57500,8.4,30.5,3041,1290,534,8.2,30725
0,0,-,-,-,0,0,0,-,30726
8776,518,41002,15.0,27.2,13165,7299,2671,15.6,30728
734,123,36471,26.7,33.3,938,927,288,27.0,30730
952,101,36813,25.4,34.2,1259,1066,308,30.9,30731
742,90,36375,20.8,26.4,1089,1009,256,27.7,30733
1460,73,44145,27.7,39.8,2281,1337,637,30.3,30734
2688,183,45000,12.2,27.1,3139,2235,1198,21.1,30735
21117,1198,63682,8.4,24.2,32550,10366,5319,7.9,30736
1531,93,58354,10.5,36.9,2464,1345,280,11.5,30738
2070,248,72181,8.2,33.0,3939,1659,267,0.0,30739
3990,194,56228,10.4,22.8,5550,2746,1115,14.0,30740
12005,1167,35519,22.0,23.1,14900,12685,5416,32.8,30741
3476,170,41990,18.3,21.0,4761,2733,843,24.2,30742
477,118,30857,24.4,28.3,500,513,205,23.8,30746
5373,553,35331,21.6,25.0,7740,6318,1939,23.7,30747
2485,78,71550,16.4,19.0,3518,1197,578,18.4,30750
29,0,51477,0.0,N,52,27,0,-,30751
3897,174,40255,17.1,27.7,5195,2738,1335,25.0,30752
2883,232,37255,20.0,24.8,3554,2831,1350,18.4,30753
3873,487,48433,16.7,22.6,4984,3301,1479,18.9,30755
78,0,18815,5.6,N,11,88,81,8.1,30756
1158,92,31004,19.8,20.1,1295,768,480,7.5,30757
2349,236,57634,10.5,29.8,3946,1863,537,16.2,30802
320,29,37019,25.6,29.1,591,378,183,29.9,30803
867,161,33050,25.0,36.2,1399,1137,484,27.7,30805
68,0,45625,4.4,23.3,103,30,0,0.0,30807
1746,179,41379,24.3,30.7,2446,2022,783,26.2,30808
20617,884,97435,4.5,27.1,39626,8752,1961,4.8,30809
783,33,43108,10.6,31.5,1247,670,218,5.7,30810
0,0,-,51.6,-,10,56,6,-,30812
16230,1541,71476,9.5,23.4,29388,9013,4014,9.0,30813
3249,79,50206,19.1,26.8,5431,2600,977,20.3,30814
16942,1992,48696,17.8,24.3,25780,14857,5338,24.5,30815
796,33,64625,8.9,29.7,1282,734,123,14.6,30816
3127,207,38328,22.5,32.9,4566,2963,1052,31.7,30817
284,22,44412,15.9,36.7,394,203,123,32.4,30818
571,32,45074,17.1,32.5,760,371,187,22.9,30820
258,18,37708,20.9,22.4,274,306,173,47.4,30821
379,0,31500,10.7,28.5,406,311,19,0.0,30822
700,86,31875,19.3,25.9,853,734,375,24.1,30823
6459,542,40000,26.5,25.2,9742,6236,2422,35.4,30824
1650,151,28974,30.4,26.0,2159,1888,599,39.5,30828
5691,290,38511,31.2,24.1,7728,5382,2235,37.8,30830
1225,64,30978,30.1,24.5,1370,1644,585,45.9,30833
4707,1455,20299,46.5,21.2,6020,8847,3108,59.4,30901
396,0,86078,0.0,26.8,620,72,0,0.0,30903
10072,1706,35594,25.8,17.6,13163,10040,4689,35.9,30904
960,72,50463,8.7,8.9,3097,213,20,8.6,30905
22332,3120,34303,30.1,21.1,29483,26921,8266,43.3,30906
24304,1406,63815,10.6,23.2,40189,12299,5011,12.2,30907
19737,1615,48280,16.8,20.7,28896,13207,5232,16.4,30909
29,2,-,-,N,80,3,8,-,30912
839,40,31726,29.7,31.9,1306,1183,503,36.7,31001
1038,126,30978,30.5,27.9,1305,1275,639,40.1,31002
31,10,36250,27.3,35.3,60,57,1,50.0,31003
7312,524,73325,12.9,21.6,12659,4540,2039,11.0,31005
1821,242,28934,29.4,25.5,2314,1657,933,35.5,31006
361,4,29811,15.4,25.5,408,424,220,14.2,31007
8335,489,55026,11.1,22.3,13058,5765,2209,13.4,31008
426,34,24646,27.0,23.8,709,546,269,35.6,31009
310,16,50375,21.7,21.9,491,333,80,26.5,31011
566,63,35750,26.5,33.9,867,449,213,28.7,31012
4511,410,39215,23.9,23.7,7888,5260,1644,27.4,31014
7915,1419,32343,31.9,18.9,10300,9250,3826,40.4,31015
787,128,41548,20.3,26.1,1058,537,226,12.5,31016
622,16,35347,16.3,38.1,1055,545,188,31.5,31017
476,83,42585,15.8,31.5,532,564,191,22.0,31018
800,19,34475,23.3,25.4,1459,899,212,26.0,31019
533,0,28864,23.3,36.4,885,811,418,9.9,31020
10176,601,36117,26.6,20.3,16241,10752,3486,31.0,31021
791,17,61200,12.7,23.9,1292,325,148,10.9,31022
5579,605,35198,21.2,24.4,8585,5533,1685,28.3,31023
8655,606,48145,16.8,25.0,12174,8255,3287,19.3,31024
505,13,86964,3.5,26.6,732,344,65,0.0,31025
3136,198,29595,32.9,27.3,5074,3983,1343,39.2,31027
2680,137,51949,7.1,22.2,4666,2072,389,6.3,31028
6783,762,46044,17.0,25.7,10412,5278,2042,15.1,31029
6800,1061,34586,24.2,24.3,9638,7504,2963,28.0,31030
2135,210,36605,21.3,24.9,3814,2393,682,24.9,31031
6435,304,62334,9.8,26.7,10101,4316,1376,10.0,31032
1113,180,47202,22.2,24.7,1524,612,217,36.8,31033
569,39,41466,21.5,25.7,726,560,213,28.4,31035
4413,248,44392,21.0,20.7,6561,4454,1753,26.9,31036
1022,53,28621,29.4,23.2,1397,1750,407,36.1,31037
263,0,43852,17.1,31.8,482,237,24,0.0,31038
0,0,-,-,-,0,0,0,-,31039
232,74,27500,20.5,29.8,295,296,128,23.9,31041
649,37,53229,13.7,28.8,927,435,171,21.2,31042
1032,141,30795,34.0,34.3,1798,1633,602,27.7,31044
15,0,-,13.4,N,58,30,0,0.0,31045
1341,204,60299,14.6,25.8,2053,917,558,22.5,31046
6547,305,79950,7.5,22.5,11255,3394,857,8.3,31047
656,141,43519,21.0,28.3,1092,800,236,11.0,31049
268,41,29540,30.5,26.5,509,463,58,40.7,31050
61,9,24063,30.3,19.1,101,108,10,46.2,31051
3706,355,60755,7.3,31.1,6704,2836,772,4.6,31052
647,28,38300,23.3,23.6,1096,699,145,21.3,31054
2123,72,26584,39.0,20.7,2785,2848,893,45.2,31055
891,149,22274,26.5,21.8,1137,1020,320,40.5,31057
420,120,33628,26.1,46.9,869,525,174,31.5,31058
811,79,40272,20.0,23.4,1187,960,360,33.0,31060
17223,1767,36874,27.6,21.5,28057,14217,5147,29.9,31061
20,0,-,86.2,N,42,96,153,-,31062
1936,399,30789,32.3,25.5,2462,2014,1226,30.7,31063
3723,373,40597,19.8,30.2,5046,3696,1246,21.6,31064
412,15,30000,27.0,38.5,711,422,136,45.9,31065
554,54,49432,10.6,23.3,916,461,422,4.8,31066
51,5,36250,20.0,22.8,121,96,16,27.3,31067
1264,309,31765,27.7,31.3,1798,1530,658,43.7,31068
8376,1193,49635,15.7,23.0,12680,6282,2925,15.7,31069
334,66,31250,33.4,19.0,401,333,215,27.1,31070
393,19,39174,20.9,26.3,654,375,178,18.7,31071
