civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
2168,131,51875,17.7,28.6,2564,1906,453,26.2,4083
4349,274,65406,8.6,30.2,6894,2044,384,9.5,4084
864,64,55813,5.0,36.2,1344,573,140,0.0,4085
4733,180,62404,8.1,22.1,6703,3027,489,10.3,4086
931,33,51554,0.6,38.1,1470,1021,223,0.0,4087
616,64,46333,15.9,28.5,886,716,121,22.0,4088
4586,233,57250,4.0,24.8,7787,3442,929,1.3,4090
433,8,47083,10.7,36.8,572,267,74,17.6,4091
8930,739,44588,17.4,21.3,11051,7711,1430,24.5,4092
4707,287,64052,7.6,32.4,6232,1999,611,12.3,4093
521,39,35938,6.7,43.4,689,608,202,9.1,4095
4148,280,74397,5.7,21.1,7157,1941,377,6.8,4096
2175,81,89353,3.8,23.3,3137,630,326,6.8,4097
9105,925,32828,30.6,18.2,8223,7003,2755,40.6,4101
10017,540,46171,20.6,17.8,11055,5378,2205,25.7,4102
17019,1144,56653,13.7,18.6,22131,9254,2285,15.0,4103
6056,222,98517,3.0,19.8,10093,2436,711,1.0,4105
14221,882,54648,13.7,19.4,18693,7571,2011,20.5,4106
4685,125,101458,3.9,20.2,7585,2222,415,2.5,4107
466,21,51848,5.8,32.9,718,286,95,0.0,4108
56,16,60547,0.0,N,118,21,0,0.0,4109
637,30,114853,2.3,29.2,1293,412,30,0.0,4110
11067,787,46760,16.1,19.9,14263,9374,2020,16.6,4210
130,17,35313,14.9,33.8,201,187,66,0.0,4216
1286,77,50673,11.2,30.5,1938,1243,214,14.0,4217
788,71,41125,15.2,29.6,1037,698,266,18.8,4219
1551,130,40402,15.4,32.1,1909,1281,393,21.9,4220
430,41,44792,17.2,38.8,629,393,78,22.9,4221
2323,62,71908,8.4,30.3,3213,921,254,19.5,4222
1057,170,38387,24.0,23.8,1613,1455,242,29.0,4224
100,0,48333,2.4,31.7,140,79,27,0.0,4226
28,0,36875,8.1,N,57,10,0,0.0,4227
20,0,-,100.0,N,0,56,0,100.0,4228
148,2,45893,21.6,29.4,198,129,42,32.1,4231
55,9,29152,40.8,N,87,60,0,60.0,4234
2470,83,64063,12.1,27.0,3276,1165,303,13.5,4236
89,8,57500,6.4,22.3,117,69,18,0.0,4237
876,80,51510,20.4,28.9,1052,395,202,14.5,4238
2618,138,55085,6.9,25.2,3469,1748,470,3.8,4239
17323,1462,37500,23.1,20.0,20945,15757,3755,33.0,4240
1970,92,44782,7.8,26.4,3064,1304,367,4.8,4250
2382,170,55705,8.2,25.8,3159,1570,503,10.3,4252
949,129,50391,13.5,29.1,1314,863,193,23.6,4253
1182,214,34405,17.6,33.0,1406,1820,300,24.0,4254
358,15,61161,9.5,23.0,494,262,57,8.7,4255
1394,166,46771,14.5,28.3,1893,1010,352,14.1,4256
957,130,31620,30.1,25.3,1185,1500,278,61.1,4257
1323,114,65968,5.2,27.2,2137,646,157,3.7,4258
1450,118,60781,11.5,31.2,1943,1247,182,15.1,4259
3140,310,62449,5.0,27.8,4140,1361,544,5.9,4260
208,7,46250,11.0,18.7,259,150,66,8.6,4261
1003,56,51000,15.1,33.0,1359,770,211,14.8,4263
604,124,60909,10.8,35.2,880,443,103,12.9,4265
49,0,(X),38.1,30.1,22,40,31,100.0,4267
2098,157,36451,21.2,27.6,2694,2299,819,29.8,4268
2771,262,39934,19.1,29.8,3960,2724,564,22.7,4270
0,0,-,-,-,0,0,0,-,4271
2958,227,65027,10.1,28.9,4097,1743,337,12.1,4274
188,15,46250,20.1,25.8,261,181,48,25.0,4275
2271,370,30200,24.5,20.0,3260,2671,724,36.3,4276
3621,307,55911,10.9,24.2,5121,2436,322,15.3,4280
1933,346,31484,21.3,28.1,2086,3119,408,25.3,4281
2976,249,60467,4.6,30.0,4411,1792,452,1.4,4282
538,26,59432,7.4,31.8,812,423,96,7.6,4284
152,12,47875,7.2,36.7,308,221,52,3.4,4285
123,0,84821,0.0,7.8,102,41,0,0.0,4286
2096,39,51250,9.1,27.8,2258,1067,236,8.3,4287
857,97,41991,14.8,30.8,1197,695,247,22.1,4289
630,36,44444,7.6,27.2,929,487,152,6.2,4290
485,86,39118,21.8,29.4,618,575,124,27.7,4292
1614,199,39130,20.4,21.6,2294,1993,369,26.8,4294
12185,870,43174,17.2,18.9,15852,10860,2363,21.4,4330
957,29,58929,6.9,28.2,1301,630,196,5.6,4342
44,0,-,0.0,N,44,0,0,-,4343
1037,334,30547,20.6,21.7,1754,1395,192,46.1,4344
5813,386,52214,15.0,26.8,7786,4139,1081,20.1,4345
947,64,45896,8.1,25.2,1334,659,139,13.4,4346
1184,98,48162,11.9,17.0,1644,774,321,13.4,4347
1462,44,53164,11.2,30.4,2070,1375,296,17.5,4348
557,23,56801,10.1,30.1,794,408,96,14.2,4349
1739,118,57935,6.9,31.5,2584,1326,202,8.4,4350
1351,43,68333,9.8,21.6,2121,685,197,11.9,4351
782,10,53917,14.9,30.2,1039,584,179,19.0,4352
1067,72,47805,11.0,29.4,1289,980,366,3.7,4353
775,62,48203,7.1,33.7,1138,612,138,9.3,4354
1375,21,68750,5.7,32.4,1970,677,288,4.3,4355
1651,124,54515,8.8,31.0,2236,1273,307,9.1,4357
2039,199,43837,11.4,28.8,2780,1485,471,13.2,4358
247,0,38618,11.7,19.1,423,228,49,0.0,4359
231,37,46875,17.4,29.3,355,228,28,20.5,4360
1306,111,47566,9.4,28.0,1819,766,338,10.5,4363
3089,205,62718,6.3,25.6,4624,1805,419,4.6,4364
21583,2060,40307,21.3,16.9,26360,17734,5468,23.1,4401
309,39,42292,11.6,20.7,391,296,98,9.0,4406
78,2,46563,6.3,27.1,126,74,28,0.0,4408
488,39,41850,21.1,37.8,732,475,121,26.9,4410
766,24,45192,8.4,23.7,1127,520,136,11.3,4411
5005,272,51944,9.1,18.4,6532,3165,910,8.5,4412
48,17,43516,22.2,47.8,88,131,24,0.0,4413
341,52,32292,20.5,20.9,503,716,131,31.1,4414
121,26,35938,24.8,23.2,132,137,44,45.8,4415
2553,224,38371,16.5,24.5,3078,2148,919,22.9,4416
97,16,39375,20.3,36.3,173,142,25,13.6,4417
742,94,42500,20.0,43.1,791,707,301,20.8,4418
1524,99,55976,8.6,23.6,1814,1057,266,0.0,4419
480,26,42917,26.4,16.0,1162,260,100,32.7,4421
522,18,51000,13.1,26.9,777,372,71,18.0,4422
214,25,31000,24.9,22.8,225,444,107,34.7,4424
1801,233,42557,15.6,22.3,2781,1886,556,11.5,4426
1243,109,46161,14.8,30.6,1737,1199,314,18.5,4427
1750,93,50721,10.3,26.2,2207,1203,357,8.7,4428
2459,153,59221,7.2,25.3,3222,1372,573,13.2,4429
726,102,37713,22.0,21.8,931,949,337,36.2,4430
5,4,46250,0.0,N,37,31,0,-,4431
564,56,48750,16.2,30.1,778,626,109,14.4,4434
425,14,39697,12.1,28.9,655,403,84,13.2,4435
562,54,38594,15.2,30.3,603,355,239,13.6,4438
887,101,43750,26.9,31.9,1132,1119,293,47.1,4441
0,0,-,0.0,-,38,41,0,-,4442
992,108,35096,23.3,21.2,1301,1227,309,27.7,4443
4889,272,72520,4.5,22.2,7139,2522,414,0.5,4444
579,85,38750,22.3,26.2,974,821,125,35.5,4448
722,53,51985,12.5,31.2,1002,686,166,14.2,4449
562,44,41293,15.1,30.4,758,390,115,18.9,4450
48,0,27361,14.4,34.4,70,113,26,0.0,4451
271,36,41042,15.3,36.4,439,285,67,13.2,4453
4,0,18125,60.0,N,4,22,8,100.0,4454
408,17,48672,15.0,25.0,572,461,78,17.7,4455
1396,64,52594,7.4,27.7,1959,1120,275,5.2,4456
2196,195,41438,20.5,29.3,2802,3215,526,23.3,4457
303,51,28750,16.4,36.3,378,503,103,15.6,4459
399,94,43333,9.0,21.9,700,643,139,17.1,4460
1639,111,52136,13.8,23.3,2306,1029,280,15.7,4461
1943,84,31725,11.8,18.6,2281,2498,906,18.0,4462
1000,121,31890,25.6,26.3,1326,1590,350,33.3,4463
246,27,32734,11.2,33.2,312,306,101,16.7,4464
4580,466,33461,26.1,21.2,5515,3928,926,30.2,4468
907,182,-,-,15.2,2290,173,216,-,4469
210,32,39167,17.1,26.2,401,340,31,9.5,4471
1161,30,55224,9.0,24.0,1402,778,286,15.7,4472
3781,310,41702,31.0,15.3,6225,1834,513,14.0,4473
1857,125,55230,8.1,20.7,3040,998,186,4.6,4474
210,11,33875,21.5,29.9,243,234,42,26.9,4475
597,42,43359,15.1,26.1,720,545,169,28.3,4476
150,0,37188,5.1,32.1,214,145,33,0.0,4478
468,37,27560,28.2,20.0,639,798,140,47.4,4479
195,19,46071,15.1,24.4,266,203,96,8.5,4481
112,10,45833,19.6,25.9,144,101,51,46.7,4485
306,46,30500,24.1,37.4,385,514,169,32.1,4487
549,48,51458,9.2,35.2,821,458,142,7.8,4488
189,0,76196,0.0,13.8,232,146,0,0.0,4489
101,14,39167,23.5,32.3,120,138,38,39.1,4490
49,0,27500,16.0,28.6,56,67,34,27.3,4491
59,8,27361,18.0,32.2,61,123,22,30.0,4492
839,82,41750,13.8,30.1,1042,821,348,17.7,4493
206,23,37137,18.7,28.8,312,275,77,25.0,4495
2100,61,55381,6.8,27.9,2863,909,286,1.5,4496
138,17,31528,23.8,34.8,160,244,45,31.7,4497
4893,357,44101,20.8,19.9,6320,5256,958,34.4,4530
339,29,60278,11.2,28.5,427,176,155,16.4,4535
1020,27,56250,16.8,20.0,1230,835,262,21.8,4537
798,30,42366,13.1,13.2,1242,829,170,32.7,4538
496,39,55536,1.1,35.4,757,627,100,0.0,4539
56,0,(X),0.0,N,112,103,0,0.0,4541
837,71,45263,14.5,19.9,1228,887,203,24.9,4543
298,22,59722,9.4,20.2,531,365,53,0.0,4544
529,32,51938,5.4,23.1,680,433,128,0.0,4547
456,23,49583,11.5,23.4,692,558,150,26.1,4548
432,29,60313,4.2,25.1,706,316,55,2.1,4551
904,31,60966,5.2,24.2,1403,657,136,1.9,4553
347,23,42917,18.2,23.5,573,443,166,62.7,4554
803,73,52417,13.2,28.8,1065,624,154,23.6,4555
563,46,55208,10.6,20.7,753,465,143,22.0,4556
124,15,(X),20.2,24.5,127,101,33,-,4558
993,51,60962,7.3,26.8,1504,657,153,0.8,4562
744,28,46458,10.0,22.4,856,548,258,6.7,4563
117,13,74167,8.2,18.9,206,138,24,0.0,4564
211,4,47083,19.2,27.2,287,276,66,40.0,4568
0,0,-,-,-,0,0,0,-,4570
227,10,53056,0.0,18.6,339,133,22,0.0,4571
2500,28,43083,20.2,25.3,2766,2198,555,15.6,4572
231,8,60167,2.9,21.4,337,241,40,0.0,4573
686,32,48875,16.7,34.9,832,648,174,21.7,4574
37,0,235104,0.0,N,53,46,0,-,4575
249,11,50833,9.2,17.9,447,340,73,14.3,4576
2383,73,43669,11.5,24.7,2726,1616,736,12.5,4578
1509,91,68843,6.9,22.4,2402,766,320,10.4,4579
6409,528,47258,14.8,25.4,8082,5215,1648,22.5,4605
519,34,44828,10.1,20.4,629,457,188,6.9,4606
526,61,44074,20.0,29.2,669,590,269,26.8,4607
2992,301,46812,12.5,12.7,4015,1243,738,12.9,4609
183,5,33750,12.1,15.2,182,281,40,4.4,4611
249,15,45735,12.2,19.9,271,181,84,40.0,4612
41,33,44107,0.0,18.6,59,61,46,0.0,4613
1311,145,52162,14.8,23.5,1702,747,343,24.5,4614
411,20,50714,7.2,21.7,608,354,38,4.2,4616
335,21,66477,5.9,23.6,489,390,79,8.8,4617
1220,104,33906,21.4,16.1,1724,1520,185,20.7,4619
676,57,40483,20.3,23.3,675,765,209,27.6,4622
450,33,43125,13.2,23.1,577,513,164,7.0,4623
33,9,24444,9.6,39.2,50,73,38,-,4624
21,3,41667,14.3,19.5,31,28,8,0.0,4625
183,9,45179,19.7,19.3,234,249,71,21.9,4626
594,33,42083,9.6,17.0,817,694,271,11.9,4627
323,18,41667,21.7,32.7,426,310,77,26.6,4628
47,88,30785,19.8,N,135,106,0,0.0,4629
644,22,42885,17.4,17.9,831,576,164,27.5,4630
522,66,32188,21.5,12.9,678,792,139,21.1,4631
848,109,37917,18.4,28.8,805,962,339,30.5,4634
20,0,66250,4.8,N,23,0,19,0.0,4635
33,4,43333,4.0,24.6,80,107,2,0.0,4637
1064,134,41404,11.7,21.9,1446,920,244,22.5,4640
49,0,83036,3.6,21.7,69,38,0,0.0,4642
452,38,43409,9.3,22.2,457,446,272,4.3,4643
0,0,-,-,-,0,0,0,-,4644
36,0,40750,3.2,18.6,37,9,21,0.0,4645
53,0,61250,15.5,12.4,57,19,15,33.3,4646
212,13,35833,23.7,27.6,266,241,42,40.0,4648
490,43,32961,15.7,16.7,488,688,235,13.9,4649
84,0,56667,6.3,16.5,83,77,12,0.0,4650
718,76,37083,19.7,25.8,880,1057,210,27.8,4652
198,3,32500,14.3,16.4,279,196,65,9.1,4653
1265,175,37500,18.2,13.0,1603,1707,308,22.9,4654
464,21,48654,9.0,19.0,561,514,141,0.0,4655
116,9,45417,15.0,38.2,184,145,45,30.0,4657
507,87,33816,14.6,20.5,725,823,169,13.0,4658
657,19,66635,7.7,21.7,1041,405,106,24.4,4660
240,0,51958,8.2,9.1,576,243,20,0.0,4662
534,60,40795,17.1,32.8,619,410,219,33.1,4664
420,39,36979,13.5,28.1,584,565,194,14.5,4666
585,111,38462,28.4,17.6,787,835,182,32.5,4667
578,161,26250,37.7,15.9,586,1017,293,45.3,4668
74,6,53000,4.7,22.1,108,120,21,0.0,4669
240,28,53750,10.5,32.3,294,256,62,10.0,4671
69,3,37500,4.6,28.4,122,89,4,0.0,4673
363,35,46974,10.1,21.8,476,155,66,19.4,4674
293,9,87721,4.8,12.9,354,79,9,0.0,4675
468,46,35750,18.9,24.3,670,422,136,15.0,4676
105,8,47750,19.2,31.7,171,130,38,36.8,4677
1015,46,46518,10.4,14.2,1161,637,340,16.5,4679
473,67,36343,24.9,24.5,461,541,218,34.0,4680
580,27,42083,15.2,15.1,614,527,334,22.5,4681
59,0,(X),24.4,N,65,27,21,0.0,4683
764,44,53594,11.0,31.1,972,682,178,11.7,4684
151,10,53438,8.2,16.0,214,152,83,7.8,4685
28,0,26750,12.5,42.3,67,47,0,0.0,4686
157,19,53393,10.6,26.3,218,205,13,4.3,4691
206,17,38542,19.5,18.8,254,150,143,25.0,4693
990,93,48143,11.0,16.4,1448,962,169,10.7,4694
4414,348,35240,19.6,14.3,4879,4713,1322,27.0,4730
776,82,38935,13.5,26.1,928,900,257,20.7,4732
126,8,43500,11.9,26.5,190,144,25,41.7,4733
435,66,44231,13.1,17.0,538,337,100,13.8,4734
222,31,33906,15.4,18.9,319,323,53,20.0,4735
4317,297,35833,19.2,17.4,5420,4240,934,22.1,4736
305,36,31467,20.8,20.1,447,525,69,16.1,4739
555,31,36136,16.1,18.2,667,559,122,26.6,4740
0,0,-,-,-,0,0,0,-,4741
1403,152,32043,22.0,17.8,2234,1576,278,28.2,4742
2262,189,38955,18.0,16.2,2992,1722,447,26.2,4743
383,24,42454,13.0,15.6,501,498,45,25.7,4745
184,16,30278,20.9,25.8,291,261,39,23.5,4746
536,74,39018,18.3,23.9,736,745,149,18.8,4747
902,86,35391,28.3,15.2,1098,1140,265,34.0,4750
1347,24,35612,11.5,13.5,2219,1667,73,13.0,4756
1364,157,51053,11.4,18.7,1848,976,374,8.5,4757
682,58,38281,13.7,17.0,970,607,117,18.3,4758
291,42,36510,20.7,22.8,359,382,88,19.5,4760
217,25,41250,8.9,15.3,330,219,47,14.3,4761
302,14,43250,20.7,27.0,372,304,56,30.9,4762
272,59,36979,25.5,21.0,339,373,92,27.5,4763
8,0,38036,8.3,N,28,36,2,-,4764
491,61,38375,14.9,23.1,677,575,141,15.2,4765
197,7,50179,9.0,25.0,238,159,63,6.4,4766
166,17,50139,11.3,37.2,283,238,41,15.4,4768
4523,249,36538,21.0,12.6,5333,4499,822,25.3,4769
240,16,35078,16.2,22.9,420,358,31,20.8,4772
401,46,(X),19.2,24.1,445,221,108,37.1,4773
188,33,25000,21.4,32.7,242,327,108,12.5,4774
425,28,38558,15.4,26.9,463,386,190,27.4,4776
154,23,30536,24.8,25.9,142,212,103,37.2,4777
93,10,43654,14.7,32.8,114,176,24,50.0,4779
351,29,46875,17.7,24.0,320,321,260,23.6,4780
239,11,38889,12.1,25.5,323,207,46,0.0,4781
194,8,40536,11.1,28.1,301,226,48,28.0,4783
817,54,25536,29.5,16.4,997,1513,295,48.6,4785
852,76,45489,11.6,21.3,1199,787,140,9.7,4786
207,38,38462,28.1,21.2,287,377,67,22.2,4787
3484,232,39077,14.2,12.0,3908,3388,936,11.6,4841
2181,68,53527,10.2,13.3,3642,1809,465,16.9,4843
801,44,55938,11.1,19.9,1132,479,224,17.0,4847
365,2,58421,8.7,16.7,573,318,73,5.2,4848
1993,88,51131,8.6,23.1,2753,1304,368,7.3,4849
38,0,(X),27.3,5.6,25,13,28,0.0,4851
22,0,41250,14.7,15.0,7,23,9,0.0,4852
249,12,55577,3.0,8.2,347,148,42,0.0,4853
811,30,55048,11.9,18.6,1080,714,204,14.2,4854
126,13,73250,0.0,18.5,252,81,40,0.0,4855
1529,59,59269,9.2,15.5,2477,1279,243,8.3,4856
641,67,48889,6.5,18.4,847,621,219,10.8,4858
323,0,52644,6.2,16.5,411,193,74,0.0,4859
979,63,57371,2.0,17.5,981,847,360,0.0,4860
1314,88,43714,20.1,14.6,1748,1241,349,33.2,4861
1931,111,52106,8.3,26.1,2346,1290,573,10.2,4862
638,16,60526,12.2,11.0,679,537,176,14.3,4863
2230,280,60000,12.6,18.7,2590,1347,471,9.1,4864
11577,1288,36911,18.0,19.2,16659,10838,2294,22.4,4901
907,54,40438,15.1,28.3,1188,730,138,21.0,4910
824,222,35750,22.9,30.7,1101,993,281,30.7,4911
420,55,36354,29.8,31.3,535,531,154,29.7,4912
3648,348,36060,24.7,20.1,5021,4029,861,29.6,4915
1346,112,70040,14.4,27.9,2234,950,159,15.4,4917
93,0,27941,5.9,18.1,146,123,8,-,4918
696,64,32784,20.3,25.9,772,819,271,33.8,4920
579,91,37250,27.0,32.8,659,883,177,35.8,4921
494,34,31759,20.7,34.4,615,704,86,26.5,4922
166,41,32614,13.7,33.7,249,261,85,13.2,4923
1041,93,46207,9.7,33.9,1285,968,255,7.2,4924
80,0,43000,21.8,31.3,70,48,31,0.0,4925
36,0,-,0.0,N,36,0,0,-,4926
1534,108,46378,10.4,26.7,2057,1738,206,15.5,4927
965,42,42813,9.1,35.6,1368,802,325,5.9,4928
387,33,39091,19.5,35.9,419,403,147,17.0,4929
1659,184,35264,21.2,31.7,2087,2114,732,30.5,4930
590,61,49800,11.5,35.5,731,456,201,8.0,4932
17,0,-,26.5,N,0,68,0,0.0,4933
76,2,40469,11.2,17.8,89,76,32,0.0,4936
2922,423,42212,19.5,20.2,3881,2569,742,22.8,4937
4776,329,39931,14.9,21.3,6531,3808,790,16.4,4938
453,48,37167,23.3,32.3,652,647,129,30.7,4939
0,0,-,-,-,0,0,0,-,4940
707,51,44297,15.4,32.9,897,598,202,15.1,4941
392,52,27837,17.7,33.2,552,718,188,23.1,4942
683,86,30735,23.1,26.0,838,846,189,30.8,4943
66,0,-,0.0,N,66,0,0,-,4944
464,20,40417,14.8,12.8,591,343,137,15.6,4945
861,51,50365,11.7,22.0,1076,517,229,24.0,4947
370,34,36563,13.2,33.1,501,392,49,25.0,4949
1804,116,37970,13.2,25.2,2540,2205,377,18.7,4950
476,28,42375,19.3,28.7,531,398,118,23.2,4951
895,99,45375,12.2,23.2,1048,795,238,8.1,4952
1292,162,38571,21.4,32.2,1585,1546,600,32.7,4953
757,38,45600,13.5,30.7,950,594,172,16.6,4955
296,13,41042,15.7,22.4,431,290,126,28.6,4956
1989,191,46574,11.3,23.1,2653,1844,432,7.9,4957
815,82,41205,12.0,33.0,972,1131,308,12.2,4958
436,22,39850,19.0,33.0,573,509,89,34.1,4961
81,0,62992,12.5,N,79,100,13,17.5,4962
3650,200,55024,7.9,21.9,4983,3036,477,9.4,4963
68,0,42813,3.9,24.2,129,59,13,-,4964
986,61,41903,10.6,25.1,1244,1072,225,15.5,4965
739,87,37647,21.2,31.0,873,1015,217,27.9,4966
1900,157,47331,17.6,25.4,2547,1804,396,29.6,4967
715,31,51542,8.5,28.7,958,498,124,9.8,4969
757,33,43050,10.1,12.0,963,681,229,9.0,4970
981,42,49000,18.1,29.7,1256,827,325,22.5,4971
801,119,46071,15.7,26.3,842,739,290,13.6,4973
1237,107,32608,15.6,28.5,1706,1177,282,27.2,4974
0,54,-,0.0,-,0,83,54,-,4975
4208,412,34760,22.8,21.8,5070,4949,1031,27.8,4976
360,32,57042,7.2,26.9,549,328,48,5.2,4978
399,56,40486,17.3,28.0,480,480,190,32.5,4979
1059,97,50403,12.9,28.2,1480,975,254,22.2,4981
173,93,36786,21.6,15.1,245,218,58,12.2,4982
784,71,34623,9.1,28.9,958,660,339,4.3,4983
298,12,37083,11.6,24.1,392,297,58,20.0,4984
31,2,(X),29.9,N,33,23,23,100.0,4985
742,53,42500,13.7,29.5,818,641,272,21.2,4986
409,38,35547,22.2,31.4,472,370,125,32.9,4987
1188,119,40156,23.9,22.5,1562,704,471,24.6,4988
2026,257,51169,12.1,28.4,3042,1300,528,11.9,4989
152,63,(X),64.2,N,64,80,152,100.0,4992
5041,255,57563,9.1,17.7,6109,3509,765,10.1,5001
79,10,58875,13.3,37.1,123,97,2,100.0,5031
1298,65,54475,11.8,26.3,1487,1095,111,15.5,5032
1360,143,47273,15.5,24.4,1620,1266,277,17.9,5033
185,20,95833,13.3,48.2,219,103,10,25.0,5034
370,2,52386,8.4,25.4,424,286,43,15.1,5035
552,18,61250,8.0,31.3,747,410,60,10.1,5036
270,17,81875,11.1,27.6,398,152,18,10.0,5037
630,20,53182,17.2,28.0,827,604,56,30.0,5038
564,8,60000,12.6,42.9,624,443,77,11.5,5039
226,18,61625,19.1,29.8,251,314,35,20.0,5040
227,0,42226,1.9,32.3,189,338,38,0.0,5041
238,17,46417,8.0,28.0,302,209,58,15.1,5042
426,25,57188,2.9,22.4,547,261,21,5.6,5043
1090,57,60682,11.5,25.1,1419,746,112,15.3,5045
599,13,50074,9.1,33.3,703,460,115,15.8,5046
1295,12,51833,4.1,23.5,1672,1063,180,0.0,5048
43,17,(X),45.2,22.8,37,76,11,64.3,5050
692,30,48700,16.2,28.1,862,890,89,26.4,5051
187,0,51910,0.0,14.8,140,13,73,0.0,5052
201,13,85500,6.4,19.6,319,119,41,0.0,5053
1726,76,98750,6.2,19.7,2828,775,149,0.2,5055
206,2,44750,13.3,21.5,267,192,26,13.0,5056
134,9,46250,45.2,26.5,197,104,9,60.0,5058
397,22,(X),6.8,14.4,676,191,77,0.0,5059
2174,116,48891,15.3,24.0,2849,2067,256,25.5,5060
998,51,60781,2.3,23.4,1339,354,24,0.0,5061
383,36,52031,8.3,27.6,440,375,63,12.6,5062
583,33,57115,10.1,26.6,713,501,31,13.7,5065
127,3,68906,0.0,24.3,202,112,15,0.0,5067
1473,84,37300,23.3,26.1,2047,1311,206,10.7,5068
289,9,55000,14.0,28.9,417,236,27,25.8,5069
244,13,85114,0.0,24.1,344,202,8,0.0,5070
117,0,(X),0.0,24.1,174,71,0,0.0,5071
328,8,61667,4.9,27.3,441,202,30,0.0,5072
780,4,101359,4.0,25.1,1084,320,11,3.7,5075
190,15,55000,14.6,37.4,241,169,25,33.3,5076
676,9,58750,6.2,35.7,777,401,127,1.7,5077
356,32,50441,17.5,30.7,414,334,68,20.5,5079
248,15,28542,33.8,24.0,258,291,35,45.0,5081
112,6,35417,25.7,32.1,121,92,22,15.0,5083
94,17,55966,0.0,30.9,190,126,0,0.0,5084
434,14,46750,11.6,30.3,448,326,79,16.8,5086
2386,131,46645,13.9,23.8,2972,2222,356,19.9,5089
1758,48,75417,5.0,22.0,2579,1437,152,6.0,5091
2229,175,41493,14.5,18.6,2645,2113,326,14.9,5101
22,0,16827,24.5,N,55,74,0,0.0,5141
403,15,49167,15.3,25.7,442,318,23,30.0,5142
2413,112,48422,10.3,23.2,2812,1880,466,5.3,5143
338,25,50000,14.4,31.3,482,385,41,10.8,5146
543,38,56683,3.4,18.7,670,393,117,0.0,5148
1102,95,45000,13.9,15.6,1265,977,293,19.6,5149
329,25,25172,11.6,18.4,614,545,0,42.2,5150
753,57,51944,0.6,27.5,928,577,140,0.0,5151
184,4,57232,7.8,19.1,288,199,10,21.1,5152
408,11,48611,8.3,25.6,489,449,51,0.0,5153
282,14,37500,25.9,22.5,297,319,43,55.4,5154
304,10,42500,3.8,18.2,588,378,30,0.0,5155
3960,343,47603,16.8,22.7,4914,4918,519,30.5,5156
511,33,46170,17.5,21.5,637,460,71,30.2,5158
280,6,62500,9.3,24.1,376,328,22,9.4,5161
6591,591,40530,20.1,18.3,7785,7558,802,30.0,5201
1889,117,56154,8.6,21.6,2271,1852,297,12.9,5250
734,18,66250,3.3,21.7,1049,599,61,2.5,5251
159,3,48333,10.2,22.1,168,119,11,11.8,5252
443,14,78068,5.5,18.5,598,254,24,0.0,5253
106,3,74722,10.8,12.7,257,198,9,0.0,5254
2010,80,43998,6.9,11.7,2338,2293,105,4.6,5255
1438,58,51944,12.0,16.1,1897,892,214,5.9,5257
205,9,59215,17.3,23.3,210,151,0,24.4,5260
1504,89,58265,8.0,22.9,1703,1511,146,14.4,5261
1255,41,61141,18.0,21.1,1736,1278,130,25.2,5262
8544,792,51174,14.7,18.9,10621,7540,747,16.8,5301
258,8,48448,4.9,19.9,381,302,4,22.7,5340
229,13,46667,3.4,25.9,298,142,26,0.0,5341
303,25,50147,10.7,25.6,423,253,47,19.0,5342
477,46,55526,14.2,31.7,440,424,103,18.6,5343
1232,38,55000,11.1,25.5,1611,1014,130,6.6,5345
2537,156,59056,11.2,22.4,3374,2151,229,16.2,5346
391,16,38875,14.8,27.0,497,368,37,12.9,5350
442,21,60962,7.9,26.6,658,321,39,12.1,5352
479,29,54861,17.6,27.1,564,409,73,32.3,5353
1055,39,58281,12.8,19.6,1304,836,161,15.7,5354
348,24,41250,14.5,31.6,295,371,66,18.0,5355
461,21,43173,8.8,26.4,502,445,119,0.0,5356
98,8,58558,4.0,38.6,115,104,6,6.5,5358
215,15,50833,6.2,24.7,274,265,27,15.8,5359
116,5,66875,14.2,23.0,160,100,29,26.5,5360
474,23,47500,10.8,25.6,563,430,49,13.3,5361
54,7,95781,8.8,31.5,92,19,5,0.0,5362
1255,74,56375,4.6,21.7,1389,948,188,1.7,5363
16831,1370,40776,28.4,17.2,19891,8728,2008,21.7,5401
10152,517,65997,6.7,16.4,14613,5594,803,8.9,5403
3761,294,45294,26.6,19.5,4095,3038,476,33.1,5404
1205,264,-,-,11.3,4109,170,61,-,5405
4865,161,64555,14.0,20.9,7017,3686,290,25.0,5408
796,75,-,89.8,8.2,1566,62,21,-,5439
862,111,57969,10.2,32.4,1060,742,130,21.9,5440
513,43,64423,3.9,36.4,781,268,35,7.1,5441
175,14,46667,10.7,38.4,219,146,15,7.7,5442
3711,167,60472,7.2,30.3,4285,2751,500,13.7,5443
964,30,68214,3.1,30.8,1276,403,38,3.9,5444
2062,108,114861,3.1,29.0,3081,918,242,2.9,5445
9700,252,68612,9.1,20.0,12004,4859,558,10.3,5446
32,0,31750,0.0,34.8,53,36,0,0.0,5447
534,62,71538,3.6,34.4,701,305,30,2.9,5448
2641,163,54091,11.6,26.3,2973,2366,396,11.8,5450
11836,528,74419,6.4,20.3,16474,5849,761,7.7,5452
2631,93,70455,1.9,28.2,3336,1547,376,0.0,5454
603,20,69375,5.7,28.6,691,371,100,2.0,5455
762,56,59318,4.9,30.2,949,484,88,0.0,5456
