civ_emp_16_plus,civ_unemp_16_plus,med_h_Y,perc_below_pov_line,mean_com_time_min,priv_HI,pub_HI,uninsured,hh_w_child_pov_perc,zip
168,0,31775,19.1,59.5,144,199,18,4.3,45734
829,0,50000,7.7,33.0,1404,503,11,2.9,45735
0,0,-,-,-,0,0,0,-,45739
147,1,46364,20.4,23.3,203,218,40,31.3,45740
73,0,"2,500-",63.8,N,101,402,107,68.5,45741
1469,153,77216,7.7,28.3,2320,1415,202,4.1,45742
499,69,52500,3.4,27.4,786,610,162,2.3,45743
978,16,62500,11.5,32.6,1530,901,190,18.3,45744
591,11,46083,21.4,32.8,688,459,64,5.3,45745
111,1,34917,11.3,30.0,123,294,12,3.8,45746
11987,731,53713,15.7,19.7,16550,11881,1685,25.9,45750
1344,116,37833,20.2,28.6,1910,1792,456,7.1,45760
649,38,40398,10.9,29.9,963,372,44,0.0,45761
2827,302,40932,24.8,27.1,3940,3901,401,29.0,45764
465,0,44028,7.6,37.0,969,286,0,0.0,45766
938,77,44375,25.0,29.1,1336,1295,216,41.0,45767
797,50,76996,4.2,26.8,1190,523,55,0.0,45768
2202,118,48214,21.6,30.6,3139,3055,424,21.2,45769
326,35,53203,24.7,35.9,479,438,71,34.9,45770
1234,7,45959,19.3,32.1,2164,1715,220,18.8,45771
579,144,60208,23.7,38.3,945,733,171,27.2,45772
180,0,64000,51.4,31.1,141,385,11,39.7,45773
829,57,60057,15.2,25.9,926,1293,118,9.5,45775
231,8,41346,3.4,18.5,378,468,17,0.0,45776
352,14,44063,19.2,27.1,436,496,74,33.8,45778
294,9,60395,11.0,36.3,395,251,64,10.7,45779
1062,58,53125,22.6,19.8,1134,1674,238,39.6,45780
183,20,43600,22.1,55.7,139,251,44,22.0,45782
107,12,-,0.0,19.1,222,75,0,0.0,45783
1613,80,77276,3.6,20.9,2725,1201,79,0.0,45784
1348,44,63594,7.0,26.5,2169,1227,113,9.2,45786
572,0,76080,4.9,24.8,744,221,76,0.0,45788
68,0,73500,0.0,N,146,34,0,0.0,45789
8805,724,44603,18.3,18.3,11436,9231,1327,23.5,45801
5868,531,41536,25.0,17.6,7039,8149,1182,30.4,45804
11918,956,62034,10.7,17.7,16977,9801,1541,9.6,45805
5277,239,78258,7.0,21.2,8589,3898,544,10.0,45806
5795,132,72104,4.9,20.2,9442,3894,759,2.1,45807
153,5,77813,7.2,18.5,230,60,6,0.0,45808
40,3,-,13.7,N,61,42,4,0.0,45809
3804,122,56213,14.1,20.8,6220,1858,275,0.0,45810
776,10,39917,31.1,25.7,1216,900,174,37.2,45812
1657,29,63083,8.9,26.5,2807,1047,98,14.6,45813
1497,9,71182,5.0,19.1,2647,968,29,4.5,45814
38,4,59643,12.8,24.9,38,48,14,0.0,45815
258,5,75057,8.0,24.6,349,118,5,5.6,45816
2917,115,82732,1.5,17.8,4894,1877,221,0.0,45817
130,0,58500,8.9,21.0,204,93,3,9.8,45819
408,14,65962,7.8,18.0,488,209,38,19.2,45820
387,2,70855,4.1,24.0,674,238,1,6.8,45821
10025,262,65707,9.1,18.9,13986,7381,941,11.7,45822
141,0,89250,1.0,17.0,242,70,29,0.0,45826
1173,0,89479,5.3,22.9,1745,517,102,11.7,45827
3312,66,76853,2.8,19.3,5541,1471,102,3.6,45828
2883,60,78528,7.6,22.2,4545,1365,382,5.7,45830
1475,130,74286,11.1,23.7,3093,1091,43,12.5,45831
1446,27,73264,6.2,23.9,2640,1064,179,7.9,45832
5362,268,66826,7.5,22.0,8366,3892,236,11.7,45833
194,3,88125,1.6,28.8,339,158,10,0.0,45835
655,23,51042,21.0,26.7,870,529,231,31.3,45836
65,1,83561,3.0,29.8,87,7,7,0.0,45838
27392,1121,62163,11.4,16.6,40008,18086,2815,11.1,45840
513,23,75750,5.9,24.9,683,277,97,4.9,45841
1991,155,66250,11.5,23.8,2629,1370,215,19.7,45843
1593,44,83250,2.4,22.3,2576,682,46,0.6,45844
1632,42,80446,4.2,17.7,2975,644,29,1.4,45845
2523,27,93971,1.6,16.5,4146,948,222,1.0,45846
48,0,73906,4.3,19.2,80,34,0,0.0,45848
504,11,72321,6.2,25.5,820,350,37,6.3,45849
1725,116,75581,7.8,24.5,2713,1055,371,8.9,45850
358,0,67917,11.9,17.9,441,184,35,14.9,45851
914,15,96250,1.1,19.6,1333,246,85,0.0,45853
186,17,49063,7.0,20.2,241,127,29,18.5,45854
71,0,78393,11.0,21.3,99,55,7,0.0,45855
2668,77,79063,10.1,24.7,4051,1572,321,12.3,45856
1365,30,64821,4.3,19.7,1955,921,165,4.9,45858
174,16,55938,22.3,24.2,257,135,52,27.5,45859
1627,0,102726,0.0,19.8,2307,397,180,0.0,45860
126,40,72375,13.4,19.8,172,213,40,9.8,45861
538,56,41719,7.7,24.6,987,587,41,3.5,45862
775,5,60179,10.4,17.6,993,393,72,10.7,45863
68,0,43750,3.8,23.3,128,62,0,0.0,45864
2705,13,99931,4.1,16.2,4674,1388,109,2.4,45865
44,2,73125,1.9,17.4,82,57,10,0.0,45866
462,12,79500,4.9,35.7,792,440,19,11.7,45867
445,26,97063,3.6,26.1,664,176,13,1.2,45868
2409,16,87115,3.7,14.6,4031,801,122,1.8,45869
160,86,150278,0.0,23.8,423,42,0,0.0,45870
1130,68,78625,7.1,20.1,1661,501,143,4.5,45871
1809,60,55404,14.5,21.0,2977,2162,175,15.2,45872
876,10,65250,8.6,25.5,1334,1064,33,7.9,45873
1147,45,76964,4.5,25.3,1863,585,124,2.9,45874
5442,31,82903,5.9,20.6,9001,2898,201,4.8,45875
500,18,68988,3.2,19.0,853,222,30,0.0,45876
1324,25,67429,1.9,19.7,1864,544,57,2.0,45877
2714,211,59138,11.8,22.4,4249,2346,497,14.5,45879
1309,47,74306,10.2,28.1,1945,1045,234,13.1,45880
509,24,68561,15.1,18.5,1025,774,84,30.1,45881
1479,29,67411,10.7,21.5,2031,925,218,13.5,45882
2035,4,103819,7.0,18.6,3559,440,75,4.4,45883
97,0,153125,0.0,18.1,157,33,15,0.0,45884
7068,120,72714,6.8,17.5,10312,3773,622,6.7,45885
263,10,87679,4.7,21.4,432,156,11,3.3,45886
1811,77,59484,11.7,24.6,3377,1744,141,14.0,45887
162,26,80182,3.8,20.8,223,93,26,0.0,45888
951,22,120037,4.3,17.1,1618,407,0,4.2,45889
459,0,83750,8.4,17.2,616,164,110,15.0,45890
7169,355,60000,10.9,17.6,11098,5942,565,11.8,45891
57,0,-,0.0,N,93,112,0,-,45893
253,29,77813,3.5,17.6,597,242,8,3.2,45894
9032,254,73651,7.9,19.2,13895,5385,717,10.7,45895
800,48,57362,6.1,25.8,1363,519,65,6.3,45896
34,0,-,40.4,N,24,75,10,41.7,45897
345,15,51000,7.4,27.2,560,364,54,4.3,45898
89,0,58750,10.9,22.6,152,76,9,13.0,45899
4708,296,64792,10.6,28.6,7479,3715,243,12.0,46001
8176,524,73554,10.9,26.6,11763,7999,1006,18.1,46011
9425,443,54830,13.2,24.5,12879,9088,1596,16.1,46012
7720,440,48512,17.4,29.0,9593,8246,1748,27.6,46013
7454,642,33720,28.6,25.3,6922,10883,2286,32.3,46016
2816,126,69404,14.1,21.4,3725,2644,648,25.8,46017
1565,46,78438,13.4,24.9,2459,750,128,11.6,46030
1117,68,68682,7.8,28.6,1482,674,220,10.4,46031
27552,891,121496,4.1,24.4,45251,8630,1795,3.8,46032
20344,408,147998,2.6,24.9,35342,7170,816,3.7,46033
3735,74,72280,8.3,29.7,5501,2384,379,7.4,46034
734,41,81000,8.4,27.0,1059,466,74,3.8,46035
5364,375,58081,14.8,28.1,6857,5099,1062,17.1,46036
24039,491,132272,2.5,27.5,42056,7985,755,0.8,46037
23623,757,105057,4.5,24.8,36956,7260,1899,4.2,46038
241,0,58854,13.6,28.5,385,162,56,0.0,46039
9238,259,129131,1.9,25.8,14398,1990,497,0.0,46040
10969,410,56975,8.6,19.4,15653,7809,1991,8.4,46041
1299,24,66538,7.8,31.1,1952,959,151,9.5,46044
45,0,150978,0.0,N,180,14,0,0.0,46045
10,11,-,38.6,N,18,34,0,100.0,46047
938,54,67260,11.0,27.5,1231,856,184,9.4,46048
534,27,64141,10.7,27.1,856,370,50,17.6,46049
831,2,72101,12.0,29.9,1243,625,83,16.9,46050
1592,46,71000,6.3,28.7,2126,861,148,9.4,46051
12517,357,70562,8.7,22.7,16280,6681,2049,9.7,46052
7162,178,108020,2.8,32.1,12055,2697,694,1.6,46055
1051,59,80179,4.5,28.9,1496,1006,112,4.9,46056
472,1,74375,9.8,23.6,823,240,37,13.0,46057
1048,53,74569,12.1,20.0,1445,776,179,17.0,46058
25500,974,89655,5.9,27.4,37997,9778,2943,6.2,46060
20147,651,109825,3.8,26.9,29554,9032,2288,2.2,46062
151,16,57273,23.2,27.8,240,150,34,19.2,46063
7643,400,87289,5.5,27.6,11796,4780,649,5.6,46064
1613,44,66086,6.7,22.8,2217,1309,220,2.4,46065
1433,17,96094,5.5,26.1,2146,854,116,6.7,46068
3595,207,65724,5.6,29.1,5025,2419,433,5.0,46069
1167,46,61354,12.0,27.6,1596,896,173,15.6,46070
1687,76,79267,7.9,27.2,2389,1204,98,4.4,46071
4164,230,70595,12.9,23.4,5671,3171,980,17.0,46072
22992,422,121250,4.9,24.9,35867,9191,2574,7.0,46074
4578,87,110632,3.1,25.6,7239,1538,155,4.4,46075
853,8,55144,18.2,26.0,1259,773,105,18.4,46076
16899,656,154324,4.3,25.7,29917,5507,792,5.2,46077
229,3,71042,1.7,28.0,299,109,27,0.0,46102
182,5,72045,5.3,38.4,270,125,13,15.9,46103
409,46,72596,13.7,32.8,690,556,10,14.9,46104
880,13,86406,6.5,38.3,1305,528,63,7.8,46105
4318,366,102052,7.4,28.9,8318,2197,286,15.6,46106
6220,424,59011,9.1,23.6,8503,4929,1032,10.6,46107
328,0,67271,0.0,38.0,828,112,0,0.0,46110
224,9,64167,12.6,28.2,342,120,37,25.0,46111
22465,387,106043,6.0,24.8,34423,7919,2661,6.2,46112
8624,409,86407,9.0,26.3,11443,5260,890,11.7,46113
707,68,52656,16.2,33.4,1054,642,80,12.9,46115
262,0,72303,0.0,43.5,384,280,0,0.0,46117
2549,44,75938,4.8,29.2,3464,1238,309,5.9,46118
2863,115,49942,9.1,27.8,3961,2360,293,10.3,46120
2629,119,76945,13.0,31.8,3688,1301,249,13.3,46121
8849,155,94199,4.5,29.0,13375,4210,568,3.2,46122
22590,664,100020,4.7,26.1,34533,8998,2132,9.0,46123
3998,268,62224,13.1,21.7,5205,2794,630,12.1,46124
0,0,-,0.0,-,22,37,0,-,46125
1986,107,71029,9.9,26.9,2747,1484,266,12.7,46126
112,0,-,21.8,32.0,145,194,57,0.0,46127
1287,11,89148,3.2,34.5,1799,704,30,3.3,46128
988,49,89643,10.6,37.4,1637,655,20,6.5,46130
17044,645,79234,9.7,26.1,25521,10526,1602,10.7,46131
464,7,49750,18.1,28.3,532,515,37,10.9,46133
7811,99,65046,8.0,21.4,13658,5721,778,8.9,46135
22251,606,77236,5.9,24.7,32226,12505,2582,5.7,46140
18783,393,78365,6.7,24.8,27465,9466,2216,8.1,46142
29212,1061,84766,6.4,27.0,43621,17576,3597,5.3,46143
177,9,108220,2.5,21.7,352,54,0,0.0,46144
149,0,105481,13.6,37.2,192,0,36,21.6,46146
1448,23,75804,3.5,29.8,2086,659,103,0.7,46147
2328,127,66700,20.1,31.1,3585,2270,232,21.9,46148
1147,28,100625,3.1,31.7,2094,479,35,3.3,46149
429,30,57244,2.7,21.3,659,381,11,0.0,46150
15870,791,79808,7.7,32.1,24070,10861,1691,6.3,46151
76,0,-,0.0,N,188,0,0,0.0,46154
0,0,-,0.0,-,0,9,0,-,46155
515,3,75174,8.3,27.7,698,408,173,14.3,46156
1801,37,80521,10.8,33.0,2606,1194,118,10.4,46157
11791,291,81481,8.5,29.2,18101,8295,1270,11.2,46158
2806,137,69025,10.8,44.6,4407,2028,374,14.5,46160
1122,24,76607,8.9,31.5,1489,716,83,8.5,46161
173,0,81484,2.6,N,267,23,0,0.0,46162
7580,133,99789,3.7,27.7,11716,3655,648,1.5,46163
2243,50,92670,3.9,38.3,3048,1255,294,4.2,46164
919,26,86046,5.0,29.6,1591,695,37,12.1,46165
1303,92,78750,8.0,39.2,1575,1057,320,15.7,46166
3972,63,120302,1.8,24.7,6531,1210,151,0.0,46167
19199,606,81450,6.7,25.0,27840,10739,2123,6.0,46168
0,0,-,-,-,0,0,0,-,46170
905,146,65855,11.1,38.2,1362,569,193,12.8,46171
1106,23,84716,12.9,31.1,1577,840,109,15.2,46172
4800,357,61320,12.2,23.6,6368,4236,894,9.7,46173
268,0,69519,19.1,46.5,356,227,25,38.6,46175
14166,419,62222,15.1,22.2,18790,11057,1822,20.1,46176
392,6,73021,5.3,27.6,577,403,13,0.0,46180
2605,65,86836,5.0,31.1,4120,1354,174,10.3,46181
726,4,66023,9.8,23.1,1040,636,108,19.0,46182
0,0,-,0.0,-,39,0,0,-,46183
6145,172,84254,7.8,24.8,9720,3349,1276,6.0,46184
743,15,58321,9.2,31.3,1538,958,76,6.6,46186
14276,1574,38848,28.5,27.6,13901,15267,4571,30.9,46201
12557,689,59578,23.8,19.1,15111,4458,1246,12.3,46202
17565,958,51050,22.7,21.8,20092,15554,4018,28.0,46203
6327,247,84735,17.8,19.5,7244,1246,383,0.0,46204
15660,994,63161,14.7,23.0,18801,8341,2651,16.3,46205
0,0,-,-,-,0,0,0,-,46206
10379,1026,46693,25.3,20.5,12887,9894,1744,27.0,46208
11915,425,53970,12.0,22.1,15218,7893,1916,17.7,46214
1376,14,58009,6.4,22.4,1718,915,79,0.0,46216
20364,431,85440,5.9,25.1,29586,11240,1783,6.5,46217
10520,1584,32772,28.2,27.4,12017,16176,3672,34.8,46218
18079,1494,53727,17.1,25.0,22391,16555,3685,21.4,46219
22012,698,93595,9.2,24.2,29136,7948,2870,8.7,46220
13902,850,57379,12.1,24.3,16668,11112,1911,11.8,46221
15736,1739,43552,24.2,22.9,17348,17724,5878,20.2,46222
19229,1307,49950,21.0,23.7,20360,14587,7175,24.4,46224
2312,264,44961,33.4,23.2,2731,2799,351,41.3,46225
20725,2176,43371,21.6,24.0,23008,21282,6202,25.0,46226
27683,958,49032,17.0,22.6,32701,23196,6087,19.9,46227
8187,437,85272,12.2,23.5,11132,6083,922,11.6,46228
13834,904,63857,10.3,26.2,17952,11977,1974,17.2,46229
5459,240,73087,7.9,22.4,7312,3050,1542,11.0,46231
14614,371,85108,6.9,24.2,20298,8739,1659,7.6,46234
16405,1294,53262,19.2,27.6,18853,14891,3121,23.2,46235
14595,600,107469,7.8,28.3,20531,7179,2036,8.9,46236
21207,667,75318,7.1,25.6,30322,13784,2370,9.1,46237
16658,405,89832,5.1,24.5,24796,9845,2405,5.8,46239
11803,324,63317,9.4,20.9,15065,5969,1149,10.4,46240
14140,1175,47929,21.2,22.3,15664,16580,4528,26.9,46241
10906,375,65869,6.3,23.2,13882,3813,1161,5.7,46250
19970,1341,54562,17.5,22.6,22960,16752,5029,19.1,46254
11976,327,83330,7.4,23.3,17426,6237,930,6.8,46256
7032,194,123173,3.3,24.7,11824,4041,478,1.3,46259
17852,943,66330,14.4,23.6,23928,11227,3110,18.6,46260
14127,704,57683,12.4,25.6,16931,8456,2343,15.1,46268
4510,257,148227,3.3,27.8,7183,1882,623,0.0,46278
4703,72,80267,6.0,23.5,5811,2360,210,5.5,46280
29,0,-,31.0,N,35,71,0,-,46290
168,4,116071,6.4,32.3,367,369,8,0.0,46301
14,0,58438,9.8,N,37,36,0,-,46302
8398,494,88571,4.9,34.7,13613,4524,852,5.6,46303
13226,849,86263,9.1,26.0,22409,7724,1173,13.5,46304
34752,1450,98580,5.8,31.7,56659,19407,2445,6.2,46307
5752,184,78027,6.7,31.7,10350,4770,547,9.5,46310
12176,366,109631,4.4,31.1,18763,6246,1077,11.2,46311
10786,746,39434,27.0,22.9,12080,13743,2873,33.9,46312
9647,434,73275,9.0,30.1,12649,5742,1284,11.0,46319
5719,694,34806,30.3,26.9,6053,6890,2122,39.6,46320
11730,472,101851,7.3,29.0,19126,6139,809,8.2,46321
12204,647,74991,9.1,25.3,17535,8135,1175,13.0,46322
10953,627,57683,15.4,23.6,14362,9524,1815,19.1,46323
10237,559,58158,13.5,24.4,13720,8080,2109,15.4,46324
4490,358,48155,32.9,23.9,6195,4195,1323,44.0,46327
519,0,52908,45.2,37.5,808,770,36,69.1,46340
4856,209,93425,5.0,34.5,7723,2880,646,9.0,46341
14643,945,68808,15.5,26.6,22005,12590,2444,19.9,46342
24,0,42000,2.6,N,59,54,0,33.3,46345
588,13,54387,14.3,29.8,837,670,119,24.0,46346
2368,80,87716,2.8,31.2,4032,1438,137,4.4,46347
423,20,48333,19.5,30.8,587,545,103,30.5,46348
1222,160,73519,22.5,33.0,2168,1113,97,16.3,46349
21604,1112,70758,13.6,23.5,30790,16474,3066,19.4,46350
9037,632,82788,5.4,32.6,15218,4704,978,3.1,46356
18184,1145,58215,17.5,23.0,24953,20000,2760,24.5,46360
426,0,98095,2.5,34.4,670,416,33,0.0,46365
2465,119,61016,8.9,29.1,3776,2579,282,8.1,46366
19093,1327,71188,11.6,28.9,28384,13619,2601,12.3,46368
1988,36,106284,7.8,27.2,2753,916,120,5.8,46371
8734,364,117632,2.2,33.5,15485,4375,430,0.8,46373
608,31,71094,5.9,33.9,762,399,75,0.0,46374
12374,524,85217,6.0,31.7,18340,7685,1036,7.1,46375
108,11,70000,10.3,31.8,145,67,9,18.4,46376
0,0,-,0.0,-,0,66,0,-,46377
147,0,-,0.0,47.5,224,151,0,-,46379
213,111,-,26.9,N,235,442,53,50.0,46381
1126,32,97159,3.2,35.1,1638,571,28,0.0,46382
20807,731,68331,12.3,24.1,31935,11662,2092,16.3,46383
19481,483,95350,7.4,30.3,31828,12822,2146,8.0,46385
1660,79,84367,11.6,26.9,2568,697,219,9.5,46390
2868,161,83817,8.4,24.9,4812,1636,148,14.0,46391
3736,403,104066,6.6,35.8,6492,2645,318,4.1,46392
81,0,35441,5.4,30.6,100,53,25,-,46393
5476,316,65212,15.5,27.9,7611,4673,1134,23.3,46394
1334,294,26101,46.1,23.0,1702,3972,494,60.0,46402
4020,647,44315,25.4,31.8,5464,6019,953,34.5,46403
6076,698,39281,30.4,26.2,7144,9747,1726,46.4,46404
4541,1057,54521,14.7,27.4,6574,5355,976,20.2,46405
2882,349,34550,35.0,26.4,3316,5247,1112,46.6,46406
2688,487,26502,34.6,27.2,3259,6028,863,46.2,46407
5612,705,46690,27.3,26.1,7444,8850,1245,29.4,46408
2567,582,39554,28.8,30.4,2488,4799,391,40.4,46409
17897,1788,60432,15.2,31.7,25382,17050,1943,19.1,46410
1878,83,59708,8.5,24.8,2281,1379,725,7.5,46501
0,0,-,-,-,0,0,0,-,46502
1519,23,77045,10.0,24.0,2315,842,426,10.0,46504
4714,59,73929,9.3,18.3,6540,2744,1985,6.1,46506
4457,94,78119,7.0,23.3,7016,2891,605,6.6,46507
136,0,48676,8.5,32.6,138,78,0,3.8,46508
1781,10,92050,3.2,29.6,2245,756,343,4.9,46510
1791,116,56932,22.0,25.3,2458,1827,148,15.1,46511
0,0,-,-,-,0,0,0,-,46513
20581,755,60300,11.0,19.4,27646,15350,3093,18.0,46514
14763,784,52970,17.5,19.0,17188,12874,3613,18.5,46516
12151,294,52519,17.1,19.3,15193,9469,3409,26.7,46517
1315,46,59977,3.8,18.0,1211,814,877,1.0,46524
15617,617,60980,9.9,19.5,20271,10964,5347,9.9,46526
12487,535,74084,12.4,18.3,15912,7866,4982,11.9,46528
15228,549,112290,4.5,20.9,25615,7912,1825,3.1,46530
617,11,71053,20.0,35.6,910,708,373,0.0,46531
598,40,55357,11.6,28.8,946,532,55,23.6,46532
4463,198,58100,15.3,27.3,6876,5308,586,21.1,46534
1566,10,74231,7.2,27.3,2074,962,128,6.1,46536
335,6,59750,19.8,24.0,367,247,14,16.7,46537
2023,146,83375,3.5,26.5,3339,1405,233,1.7,46538
1348,67,72450,11.0,21.3,1861,812,185,11.7,46539
6185,219,99328,4.2,17.7,7538,2510,4051,1.8,46540
2409,23,73176,3.1,23.2,3061,1333,797,3.3,46542
1679,16,105000,4.2,17.8,1595,517,2259,3.8,46543
14839,1307,59024,16.8,22.4,19737,11833,2423,20.7,46544
13772,711,52621,11.5,20.4,19386,8967,2344,12.7,46545
6847,276,79992,8.3,18.2,6414,3148,3359,9.4,46550
3113,75,75104,4.3,28.5,5158,2003,214,2.8,46552
1699,35,84181,9.3,18.9,2553,830,693,13.3,46553
2061,124,72974,6.6,26.1,2925,1459,199,8.3,46554
1243,97,67214,8.9,21.5,1794,1023,98,16.4,46555
3674,41,-,47.8,11.7,7060,726,319,100.0,46556
7499,251,80853,11.6,23.3,10532,4372,1279,7.9,46561
2485,119,64391,17.2,22.1,3093,2292,355,27.9,46562
11044,444,66150,11.7,23.5,15634,7842,2746,10.2,46563
3674,43,91250,7.6,19.2,2849,1265,4982,5.6,46565
4757,112,71193,5.3,21.2,6398,3044,1289,2.1,46567
524,0,47455,4.7,34.1,789,383,28,0.0,46570
2501,125,80036,5.4,20.3,1386,783,4445,3.4,46571
53,0,-,0.0,N,53,54,0,-,46572
1904,144,80071,6.0,23.2,2629,819,649,5.1,46573
3723,115,69851,5.5,30.0,5622,2511,465,6.9,46574
11054,397,70388,8.8,17.1,15149,7273,2339,7.1,46580
7028,237,68343,12.1,18.4,10014,4387,972,15.0,46582
2844,67,77305,7.1,13.3,4188,1214,116,7.4,46590
38,0,-,0.0,N,50,0,0,-,46595
1733,189,27036,41.0,17.2,1943,2652,324,55.2,46601
4959,322,43585,32.5,21.7,5512,5754,1424,40.9,46613
13798,457,65395,9.4,23.1,21329,10596,1269,11.7,46614
7957,263,52970,18.6,21.6,9358,5478,1262,19.8,46615
3028,107,50515,17.0,18.3,3649,2349,317,20.3,46616
5403,270,67967,15.3,15.2,7820,3393,627,9.4,46617
9544,763,44756,22.9,22.2,10102,10054,3011,31.9,46619
0,0,-,16.7,-,16,48,0,-,46624
12155,509,52882,21.0,20.9,15600,12208,1917,25.6,46628
2788,248,72664,6.1,19.0,4553,2336,514,1.8,46635
9195,573,69211,10.8,20.6,12016,5022,860,15.8,46637
4088,71,73835,6.7,28.2,6296,2182,313,5.9,46701
1038,6,69821,3.5,25.0,1503,651,105,1.9,46702
9344,482,67895,9.8,19.8,13294,7202,963,14.2,46703
19,0,-,27.5,-,8,21,11,-,46704
938,8,54954,17.8,22.8,1257,828,162,17.7,46705
10285,509,73165,8.4,18.3,14703,6013,1205,13.7,46706
2374,36,86250,4.6,25.6,3222,1338,237,1.2,46710
3400,93,57786,12.5,19.8,4801,2102,2182,11.9,46711
7722,267,66588,6.7,19.3,10867,4836,1215,4.6,46714
2197,60,68684,14.8,20.3,3252,1514,469,15.2,46721
4075,164,77943,9.4,29.3,5530,2207,654,9.0,46723
11895,494,73891,7.6,22.3,17537,7349,1332,9.4,46725
532,2,93750,2.1,36.8,838,262,40,0.0,46730
482,6,100536,0.0,23.1,727,285,46,0.0,46731
1359,65,62470,10.8,24.2,1572,959,372,7.0,46732
8724,263,62325,7.9,21.4,13865,5785,1728,7.8,46733
3130,512,69107,7.8,23.6,4921,3019,427,15.5,46737
3905,161,59656,10.8,20.5,5764,2946,473,12.7,46738
1659,34,62608,13.4,31.1,1775,1256,1868,17.2,46740
1973,31,79884,4.8,26.2,2400,1368,615,9.5,46741
1504,45,71371,12.5,26.8,2211,1090,269,4.5,46742
1543,84,77337,12.6,26.3,1813,766,482,15.1,46743
937,60,81731,7.7,21.6,1455,520,93,12.0,46745
2278,126,82736,1.5,23.2,2514,1287,963,0.0,46746
1161,88,67083,18.0,31.8,1440,966,184,40.4,46747
3685,22,94444,1.9,23.8,6118,1076,146,4.1,46748
13309,547,57139,12.8,20.9,18138,9681,2011,13.9,46750
7421,353,63160,7.1,22.8,10256,5755,1189,14.1,46755
275,15,66000,0.0,21.5,273,106,99,0.0,46759
486,34,59563,18.3,26.2,853,453,133,19.4,46760
5309,182,67568,6.3,21.0,4759,3266,4856,8.6,46761
823,23,70238,5.0,20.6,1063,536,86,0.0,46763
619,25,75938,15.4,23.9,1095,482,49,27.5,46764
3058,57,99375,3.5,20.4,4833,1480,50,5.4,46765
215,0,80833,0.0,27.7,407,52,0,0.0,46766
4097,93,75537,4.2,21.9,5218,1689,2403,3.1,46767
1294,51,75208,9.1,24.2,2060,855,150,21.5,46770
79,0,-,0.0,N,76,0,78,0.0,46771
1421,120,68667,23.9,28.0,1454,767,1420,28.8,46772
1636,42,64917,4.0,27.2,2467,795,252,5.4,46773
8502,293,67995,4.6,21.9,12673,5657,1235,6.6,46774
753,11,51810,11.4,19.7,1003,697,173,9.8,46776
3142,22,61685,7.3,27.8,4549,2255,174,9.9,46777
32,0,34032,10.7,N,43,49,11,0.0,46778
1009,185,88262,3.8,22.1,2088,604,21,0.0,46779
366,4,81719,6.2,36.7,561,285,65,10.4,46781
3841,73,95000,4.4,23.5,6743,1804,140,6.1,46783
1041,38,67778,7.4,27.9,1347,813,157,8.6,46784
790,81,69688,8.1,22.9,1118,515,176,6.6,46785
14,0,-,0.0,N,14,23,0,-,46786
1768,84,65592,15.6,27.2,2224,1535,759,22.7,46787
1554,58,94784,4.7,26.8,2584,1303,609,2.3,46788
65,0,-,0.0,N,149,43,0,0.0,46789
695,6,127869,6.1,51.7,877,219,26,11.4,46791
1728,21,72788,7.6,23.5,2603,1357,53,13.5,46792
2179,101,74177,10.0,25.2,3056,1340,231,13.8,46793
520,38,72188,21.6,26.9,750,386,199,29.5,46794
3234,77,77802,6.5,30.0,4132,2318,1473,9.6,46795
0,0,-,0.0,-,109,49,0,-,46796
2121,28,86419,3.5,23.0,3447,844,319,3.3,46797
646,26,74598,3.3,26.5,741,407,47,0.0,46798
207,0,55469,13.7,24.1,321,97,51,6.1,46799
5175,472,44763,25.4,18.4,4811,4890,1037,45.8,46802
4228,534,30638,34.6,21.5,4722,4951,1573,45.2,46803
15284,508,83220,7.2,20.3,22828,8126,1507,11.8,46804
11227,737,48613,16.9,20.8,13036,8560,2403,18.7,46805
9791,1440,39615,24.7,21.7,9583,13737,3726,29.4,46806
7801,547,57625,16.0,21.6,8763,6013,2251,12.5,46807
10564,421,51673,16.8,18.5,11496,7893,2054,16.5,46808
4754,247,52858,14.0,22.1,5921,2858,953,22.8,46809
7598,385,131339,3.1,24.5,14683,2638,495,1.9,46814
12835,959,64440,11.9,23.6,18915,9786,1438,12.3,46815
7850,558,43960,24.2,23.2,10255,9041,1786,29.1,46816
11261,274,80874,9.1,21.7,16249,6543,1247,7.7,46818
4693,395,59275,11.7,22.0,6469,3597,650,23.1,46819
15628,641,67401,8.6,19.9,20988,9034,2073,10.4,46825
19007,548,71641,9.3,22.2,28717,10414,1809,7.7,46835
14267,251,109494,3.4,20.8,23166,6723,1112,4.4,46845
16817,1258,59629,13.7,21.9,24711,15624,3466,19.0,46901
16418,758,58888,12.5,19.2,24954,15735,1885,17.1,46902
1530,94,63750,15.0,27.1,1963,1162,345,9.5,46910
849,8,90292,7.6,20.8,1126,666,86,14.0,46911
552,15,77984,5.3,28.5,892,395,88,6.9,46913
1023,51,61563,14.6,26.7,1893,928,351,16.7,46914
349,12,56250,10.5,27.6,541,279,26,11.3,46915
949,3,60764,10.5,29.7,1182,681,244,15.4,46917
671,12,57563,11.1,23.5,1126,781,32,7.1,46919
594,10,106250,8.5,25.6,772,408,241,8.8,46920
0,0,-,-,-,0,0,0,-,46922
3473,107,55385,9.5,24.6,5155,2570,1108,11.2,46923
728,19,68173,5.3,27.6,1071,511,111,4.1,46926
2208,82,62434,16.4,26.7,2888,2193,300,25.5,46928
