hs_incomp_25_plus,hs_grad_25_plus,bach_grad_25_plus,perc_bach_grad_and_above,zip
12,125,50,21.2,13141
251,1668,364,15.3,13142
263,985,104,9.1,13143
269,470,72,9.5,13144
173,598,137,14.7,13145
167,660,82,9.3,13146
107,378,89,14.7,13147
452,2744,1282,26.9,13148
73,1026,1770,56.1,13152
15,93,23,27.9,13153
52,175,50,18.3,13155
112,611,168,20.3,13156
90,290,70,15.4,13157
116,444,126,17.9,13158
186,938,740,37.6,13159
85,498,170,21.4,13160
0,137,30,23.0,13162
13,107,26,13.2,13163
78,504,303,31.7,13164
709,2537,720,15.6,13165
294,1444,513,21.1,13166
142,829,186,14.9,13167
637,805,521,32.5,13202
1452,2762,1413,25.2,13203
2131,3589,1656,20.1,13204
2064,4138,1165,16.6,13205
1254,3361,1841,24.7,13206
841,2401,1206,27.3,13207
2033,4116,1568,16.2,13208
729,3539,1458,23.3,13209
791,1748,2211,49.6,13210
326,2158,317,11.4,13211
862,5080,2266,23.8,13212
226,565,1108,52.6,13214
413,2266,2670,45.5,13215
577,2708,2041,35.5,13219
492,1204,934,43.8,13224
0,0,0,-,13290
0,16,10,30.4,13301
195,523,39,7.6,13302
37,423,92,21.6,13303
64,232,277,41.8,13304
0,71,24,19.2,13305
264,902,166,9.9,13308
246,1701,413,19.4,13309
72,202,22,6.7,13310
19,108,43,30.0,13312
40,136,21,10.0,13313
50,198,37,13.4,13314
62,573,74,11.3,13315
409,1997,393,15.8,13316
279,1033,242,16.9,13317
37,336,44,12.6,13318
54,156,31,9.6,13319
96,621,195,25.4,13320
80,182,162,26.7,13321
54,266,94,23.4,13322
270,1731,1512,40.9,13323
117,654,186,17.7,13324
43,346,49,14.3,13325
251,1062,776,42.3,13326
136,613,80,11.4,13327
48,317,234,33.3,13328
337,1122,155,12.8,13329
4,53,64,49.5,13331
135,532,222,26.4,13332
0,28,4,29.6,13333
81,444,71,9.9,13334
57,461,104,16.9,13335
8,113,57,54.8,13337
50,415,85,15.5,13338
646,1824,390,14.1,13339
381,1814,653,21.0,13340
0,16,26,50.9,13341
3,48,5,14.9,13342
72,561,120,17.1,13343
17,76,3,5.8,13345
137,537,646,52.7,13346
46,211,125,31.1,13348
475,2412,828,20.9,13350
42,40,0,0.0,13352
1,21,0,0.0,13353
81,694,350,31.0,13354
44,194,56,16.4,13355
522,2471,1029,23.8,13357
10,85,80,29.9,13360
44,231,95,23.6,13361
0,59,11,25.0,13362
65,655,206,17.3,13363
0,23,15,22.1,13364
445,2108,879,23.5,13365
453,2479,697,20.3,13367
88,469,56,11.9,13368
97,709,107,12.9,13402
671,1384,883,24.1,13403
16,63,8,10.1,13404
32,183,64,20.9,13406
240,1425,490,21.7,13407
188,526,128,21.0,13408
127,764,131,13.2,13409
22,60,11,13.7,13410
384,1039,177,11.7,13411
488,2870,2812,43.3,13413
3,19,10,29.4,13415
121,565,168,19.1,13416
32,800,234,14.3,13417
10,104,8,7.1,13418
54,240,217,37.7,13420
684,3240,1137,20.1,13421
133,732,265,19.5,13424
67,699,259,22.3,13425
82,465,91,16.4,13428
81,407,206,29.1,13431
165,652,94,9.1,13433
11,45,10,14.6,13435
1,34,8,11.9,13436
17,197,26,12.5,13437
175,1172,370,21.0,13438
215,1079,280,17.1,13439
2089,11057,3679,20.4,13440
0,9,0,0.0,13441
7,29,0,8.3,13450
394,1301,230,14.0,13452
101,162,35,9.1,13454
114,719,563,31.7,13456
111,812,206,17.3,13459
225,1125,308,17.3,13460
149,571,401,28.8,13461
121,383,109,15.8,13464
30,101,22,18.7,13468
14,145,169,34.8,13469
65,215,45,12.2,13470
287,998,152,12.6,13471
0,61,15,7.6,13472
29,229,23,10.2,13473
0,0,0,16.7,13475
199,739,405,24.0,13476
28,582,128,13.0,13477
211,670,201,14.2,13478
215,1014,286,18.9,13480
56,50,0,10.8,13483
0,55,12,11.4,13484
83,351,57,12.8,13485
33,167,49,18.7,13486
5,36,17,27.5,13488
21,187,38,12.0,13489
21,420,75,18.7,13490
227,877,317,20.6,13491
268,2877,1665,31.2,13492
235,573,71,7.5,13493
39,80,32,26.7,13494
111,497,303,26.7,13495
2494,7350,2629,18.5,13501
1983,6425,2589,19.3,13502
2021,7724,3078,22.0,13601
2,301,144,15.4,13602
168,868,672,25.4,13603
333,1150,320,18.8,13605
283,856,149,18.7,13606
112,538,104,21.5,13607
86,459,42,10.4,13608
100,542,279,22.6,13612
105,787,163,16.3,13613
13,121,36,16.1,13614
56,285,64,17.1,13615
128,477,122,16.6,13616
326,1734,851,36.8,13617
57,507,184,23.6,13618
562,2507,627,15.0,13619
97,753,124,13.0,13620
24,132,23,16.3,13621
129,644,161,17.6,13622
6,6,3,29.7,13623
401,1622,484,21.6,13624
66,503,199,30.2,13625
132,748,79,9.0,13626
11,40,16,17.2,13628
66,378,109,17.0,13630
21,89,9,8.3,13633
308,964,291,19.3,13634
65,309,57,12.5,13635
7,68,23,19.4,13636
178,571,420,25.1,13637
5,82,25,15.7,13638
17,95,5,9.7,13639
17,81,73,46.4,13640
7,20,6,8.6,13641
720,2775,427,11.4,13642
0,0,0,-,13643
162,748,163,18.7,13646
0,14,22,68.9,13647
135,637,97,11.6,13648
41,382,159,20.2,13650
0,40,54,56.0,13651
157,471,150,15.9,13652
104,488,162,15.8,13654
211,386,143,16.5,13655
165,880,189,18.5,13656
169,585,121,18.3,13658
52,152,35,14.6,13659
83,503,129,17.8,13660
88,447,146,23.0,13661
834,4128,1191,21.1,13662
10,126,53,22.5,13664
140,309,19,2.7,13665
52,71,12,13.1,13666
70,823,109,14.8,13667
128,825,240,19.3,13668
1155,4042,1110,18.3,13669
58,188,6,5.8,13670
35,181,78,23.3,13672
114,535,108,14.6,13673
5,41,31,40.3,13674
0,32,0,16.1,13675
412,2196,1660,42.1,13676
16,76,0,0.0,13677
0,77,0,16.0,13678
207,375,89,17.0,13679
126,297,61,14.4,13680
46,240,45,12.3,13681
36,306,44,14.5,13682
46,324,85,18.0,13684
29,348,362,42.4,13685
27,145,41,20.3,13687
84,209,25,13.3,13690
154,863,185,15.9,13691
0,0,40,56.3,13692
43,161,43,19.3,13693
68,483,198,23.2,13694
0,11,18,31.3,13695
0,30,0,57.7,13696
184,693,88,18.5,13697
204,1036,201,14.8,13730
69,294,119,26.9,13731
233,1525,1116,36.0,13732
265,1408,381,19.1,13733
115,666,96,16.2,13734
130,611,125,14.4,13736
85,202,94,20.4,13739
26,89,52,31.6,13740
168,935,256,16.8,13743
49,273,132,28.3,13744
95,508,185,20.9,13746
140,1073,345,20.6,13748
117,309,35,11.2,13750
0,87,22,17.3,13751
39,139,80,24.7,13752
95,829,476,29.9,13753
229,1160,222,17.0,13754
98,371,90,20.0,13755
49,173,18,10.7,13756
66,321,121,26.3,13757
1434,9060,5939,32.4,13760
18,75,0,0.0,13774
75,496,146,21.9,13775
49,136,63,28.1,13776
37,155,42,12.9,13777
227,1282,492,22.6,13778
91,284,73,19.7,13780
31,259,64,20.1,13782
159,747,99,14.2,13783
12,38,8,6.8,13784
25,107,43,15.6,13786
451,1282,88,13.1,13787
60,255,106,25.4,13788
848,4023,1715,24.7,13790
0,0,0,0.0,13794
417,884,193,14.5,13795
32,436,133,24.9,13796
106,643,121,11.9,13797
127,423,68,12.7,13801
19,97,74,28.5,13802
237,1229,274,12.8,13803
27,181,34,13.2,13804
10,35,44,33.1,13806
51,313,138,29.7,13807
64,464,161,23.2,13808
105,570,124,17.1,13809
62,397,86,17.1,13810
269,1262,348,21.4,13811
111,686,156,13.8,13812
47,244,25,14.3,13813
764,3461,949,19.8,13815
829,3330,2095,36.6,13820
223,818,328,22.7,13825
0,0,0,0.0,13826
501,2950,1486,27.2,13827
337,1458,258,15.4,13830
94,327,22,5.4,13832
424,1091,387,18.0,13833
0,0,0,22.7,13834
123,413,89,15.8,13835
230,1457,331,17.5,13838
81,460,43,11.4,13839
52,199,58,15.1,13841
42,169,37,15.9,13842
127,532,170,19.8,13843
56,209,23,5.2,13844
0,20,0,0.0,13845
10,79,32,31.4,13846
9,0,3,14.3,13847
282,1108,324,17.0,13849
597,3383,3045,43.0,13850
696,2027,403,17.2,13856
33,86,6,4.0,13859
0,19,11,29.7,13860
22,78,58,22.1,13861
190,1304,325,19.6,13862
26,284,21,6.1,13863
161,271,78,17.7,13864
336,1956,484,17.3,13865
1053,4250,1935,24.0,13901
0,2,0,23.4,13902
1285,3822,1623,26.1,13903
591,2779,709,17.4,13904
1510,5327,2822,28.5,13905
482,2742,827,21.6,14001
667,3505,1361,20.8,14004
88,556,122,13.0,14005
296,2954,835,19.7,14006
67,383,98,13.1,14008
363,1424,369,15.8,14009
882,3183,565,12.1,14011
84,817,191,15.4,14012
111,577,95,10.7,14013
1075,5638,1962,21.6,14020
91,424,115,16.4,14024
44,674,331,33.9,14025
16,95,71,26.3,14026
18,314,182,25.6,14028
50,483,114,14.6,14030
201,1686,1710,43.2,14031
101,921,1232,47.8,14032
33,443,379,35.8,14033
298,1005,264,15.2,14034
0,4,6,44.4,14035
160,1630,362,16.4,14036
19,226,138,26.9,14037
0,52,12,16.5,14039
83,589,155,16.3,14040
11,86,7,8.6,14041
355,1067,201,11.4,14042
861,7062,2766,23.3,14043
281,1540,592,21.8,14047
906,3891,852,16.9,14048
388,1644,3902,60.8,14051
386,2665,2838,45.9,14052
49,321,105,20.4,14054
65,415,127,23.3,14055
247,2199,1015,26.2,14057
146,419,210,22.4,14058
210,2351,1505,35.8,14059
49,157,12,10.9,14060
19,90,17,11.0,14061
150,1027,157,13.6,14062
256,2465,1402,36.4,14063
155,647,92,9.8,14065
40,361,63,13.8,14066
322,1680,253,13.1,14067
248,1003,997,43.2,14068
43,260,95,28.2,14069
671,2102,360,11.9,14070
367,3441,3141,41.8,14072
1420,8473,5891,32.3,14075
211,1262,416,21.0,14080
195,924,266,16.5,14081
51,140,39,17.9,14082
127,1279,968,36.6,14085
667,6297,4520,33.8,14086
42,270,55,19.2,14091
291,1947,1796,43.2,14092
2084,11932,4889,23.2,14094
266,692,173,13.9,14098
118,635,102,14.9,14101
42,269,120,33.5,14102
414,3072,763,19.1,14103
228,1141,362,20.8,14105
285,1656,461,17.1,14108
0,0,8,40.0,14109
154,857,293,20.0,14111
0,0,0,-,14112
12,193,42,16.4,14113
1706,9855,5303,28.3,14120
361,1003,272,14.7,14125
22,83,92,27.9,14126
552,4777,5230,45.3,14127
31,437,67,12.1,14129
6,66,3,6.2,14130
342,1432,404,15.8,14131
102,1694,765,25.2,14132
5,31,8,15.4,14134
13,32,15,14.4,14135
213,1404,346,17.6,14136
97,630,120,12.2,14138
66,510,409,40.7,14139
331,2364,574,19.6,14141
89,315,100,18.5,14143
87,578,85,12.7,14145
1524,9692,5211,27.7,14150
75,533,128,14.4,14167
0,11,8,21.6,14168
6,21,0,5.5,14169
74,631,166,21.6,14170
128,595,164,16.7,14171
123,761,372,27.8,14172
0,122,28,19.4,14173
213,1111,703,34.9,14174
1178,2175,991,23.7,14201
234,492,330,36.8,14202
168,248,323,43.9,14203
1098,1736,561,15.0,14204
1931,5996,1186,12.3,14206
2085,4566,1365,13.8,14207
709,1831,486,14.1,14208
363,965,1073,41.2,14209
1518,3554,844,12.3,14210
2071,3919,1067,12.8,14211
1182,2301,434,8.1,14212
1923,3368,2047,24.6,14213
870,2656,2470,40.3,14214
2303,6795,2019,17.1,14215
1197,3488,3686,39.5,14216
948,4001,2972,33.0,14217
1255,4838,1386,15.9,14218
449,3303,997,18.1,14219
1210,5503,2308,22.7,14220
1148,6979,10106,53.6,14221
321,784,2957,65.5,14222
740,4320,3048,36.6,14223
1425,9628,4944,28.1,14224
1420,8519,3355,22.6,14225
469,3206,4938,55.0,14226
1178,6675,2379,19.8,14227
504,2988,3399,46.9,14228
0,0,102,65.0,14261
1418,3010,691,12.1,14301
0,16,0,0.0,14302
567,1828,417,14.7,14303
1528,8504,2316,18.9,14304
933,4435,1130,19.6,14305
1419,4107,810,12.1,14411
254,1486,821,29.0,14414
6,70,8,14.2,14415
116,801,352,22.7,14416
55,309,126,21.3,14418
535,3504,2271,33.8,14420
112,659,193,19.1,14422
235,1027,430,23.6,14423
1014,5251,3233,34.2,14424
258,1563,1920,37.2,14425
65,728,162,16.6,14427
327,1615,832,28.8,14428
324,1516,437,16.9,14432
231,1060,139,10.5,14433
131,625,345,25.4,14435
1182,3282,634,16.4,14437
43,75,35,20.6,14441
255,1549,863,31.2,14445
699,4963,8534,52.7,14450
334,1136,863,40.5,14454
910,3603,1701,27.2,14456
10,125,47,20.7,14462
181,1826,692,19.9,14464
66,250,232,30.5,14466
528,1988,1356,29.7,14467
445,3874,1929,26.7,14468
172,1487,752,26.3,14469
602,2421,573,14.5,14470
183,756,300,24.0,14471
137,820,1631,56.4,14472
0,37,49,49.4,14475
94,407,142,17.3,14476
83,467,169,22.7,14477
43,128,99,40.1,14478
30,78,0,0.0,14479
115,297,35,9.8,14480
179,569,142,15.1,14481
326,2126,883,24.9,14482
115,1034,516,28.9,14485
9,69,45,34.4,14486
99,1050,679,29.4,14487
534,1974,399,14.5,14489
307,1837,1439,35.5,14502
83,441,141,15.9,14504
242,1499,531,22.5,14505
5,71,334,65.8,14506
46,302,166,26.1,14507
482,1225,151,9.6,14510
13,30,39,29.7,14511
181,1217,459,26.9,14512
764,3908,870,15.9,14513
248,1181,908,35.4,14514
162,579,153,19.0,14516
166,1010,176,16.5,14517
356,2816,1204,24.6,14519
152,588,194,21.8,14521
600,2604,696,15.7,14522
109,787,236,18.8,14525
538,2044,3613,53.3,14526
621,3018,1115,23.4,14527
0,104,0,8.1,14529
277,1310,396,17.7,14530
148,1289,268,15.9,14532
96,538,105,16.2,14533
267,2241,7349,71.3,14534
45,181,22,9.0,14536
28,44,0,19.2,14537
0,57,35,29.4,14539
740,1005,222,12.9,14541
10,5,15,44.4,14542
41,559,606,44.7,14543
104,444,176,22.1,14544
3,54,17,24.8,14545
168,984,692,31.9,14546
247,966,291,16.0,14548
0,0,5,78.9,14549
95,588,121,16.0,14550
377,1698,403,15.6,14551
25,281,116,24.4,14555
483,3325,2946,36.8,14559
131,548,235,26.7,14560
81,675,323,22.9,14561
233,1985,2744,51.7,14564
121,1086,941,32.2,14568
492,1791,398,12.5,14569
92,309,105,17.6,14571
433,1501,236,11.5,14572
1092,7725,8795,44.7,14580
15,32,24,30.4,14585
247,2056,1972,45.0,14586
192,262,0,0.0,14588
373,1975,632,21.8,14589
364,1537,263,14.8,14590
69,339,187,27.2,14591
0,33,35,44.4,14592
103,450,81,17.4,14604
1392,2099,461,11.2,14605
2587,6899,2014,15.0,14606
527,1913,3990,54.2,14607
1181,2297,771,17.3,14608
2831,8254,4277,24.8,14609
378,1559,2912,59.2,14610
2073,3613,630,8.8,14611
1287,7274,5249,30.3,14612
941,2669,615,14.8,14613
266,232,35,4.1,14614
1147,3785,1638,20.7,14615
1010,6818,3008,23.1,14616
677,3520,4354,44.7,14617
379,1496,4015,67.9,14618
985,2655,1230,19.5,14619
1262,2940,4632,49.1,14620
3955,6483,1075,9.0,14621
586,3227,1700,26.4,14622
851,2726,2994,39.1,14623
1037,7085,5369,34.7,14624
256,1262,2040,50.2,14625
1333,6591,3904,29.2,14626
0,0,12,76.2,14627
2574,9540,3171,19.5,14701
153,1538,600,25.7,14706
6,99,8,5.2,14707
12,34,9,8.0,14708
54,417,115,18.5,14709
126,875,201,17.6,14710
113,510,91,13.6,14711
146,676,356,27.7,14712
29,133,25,13.8,14714
201,887,155,13.9,14715
337,776,146,10.7,14716
12,151,53,22.7,14717
108,553,185,20.2,14718
215,987,172,12.5,14719
84,195,26,5.6,14720
0,26,4,5.3,14721
0,15,52,90.4,14722
84,304,87,20.9,14723
73,570,133,16.3,14724
126,300,75,8.6,14726
236,1520,438,23.2,14727
70,97,107,29.8,14728
44,245,46,13.5,14729
42,302,218,33.1,14731
3,52,4,5.8,14732
149,1034,250,17.8,14733
202,707,129,17.5,14735
0,97,22,25.7,14736
247,1296,264,15.4,14737
122,954,278,21.5,14738
186,861,97,10.2,14739
72,403,114,18.8,14740
142,598,184,21.1,14741
0,133,9,13.9,14742
187,483,108,15.0,14743
30,174,156,51.8,14744
207,685,81,9.5,14747
50,227,21,9.0,14748
128,789,482,33.1,14750
9,26,19,35.4,14752
62,390,64,10.2,14753
57,236,23,6.6,14754
172,898,194,14.0,14755
0,0,111,82.8,14756
137,907,374,25.0,14757
768,5217,1759,24.0,14760
81,385,115,16.3,14767
86,261,68,14.8,14769
142,854,220,20.4,14770
180,1003,190,14.4,14772
8,59,1,4.8,14774
228,692,122,10.1,14775
29,202,39,21.1,14777
0,0,0,22.2,14778
456,1854,364,12.5,14779
94,523,121,16.3,14781
188,664,161,14.5,14782
21,61,4,6.1,14783
88,189,52,17.5,14784
314,1417,462,23.3,14787
36,77,0,14.9,14788
291,1607,267,14.8,14801
3,25,147,82.3,14802
27,177,127,47.3,14803
53,370,156,28.9,14804
42,293,113,28.0,14805
113,569,139,17.1,14806
114,765,156,15.4,14807
59,183,15,8.5,14808
99,718,150,15.9,14809
810,3913,804,16.5,14810
241,866,200,15.5,14812
112,804,169,16.3,14813
54,299,189,41.6,14814
68,314,101,17.3,14815
16,165,66,30.5,14816
117,444,342,44.4,14817
49,622,165,23.7,14818
68,281,20,6.0,14819
72,295,14,3.6,14820
175,883,230,13.8,14821
63,438,60,13.4,14822
187,1064,206,15.8,14823
31,144,38,17.0,14824
42,329,43,14.8,14825
167,598,132,13.2,14826
0,41,30,30.0,14827
855,3848,2301,31.6,14830
43,351,70,18.0,14836
236,1376,341,20.4,14837
100,558,160,15.9,14838
24,240,26,9.9,14839
101,670,427,36.6,14840
25,127,157,40.2,14841
2,219,60,36.3,14842
703,3351,832,18.9,14843
591,4399,2875,34.7,14845
55,254,29,9.7,14846
124,569,231,26.0,14847
1116,5159,8181,61.4,14850
0,0,7,100.0,14853
0,0,7,46.7,14854
24,251,12,6.0,14855
24,67,0,0.0,14856
91,468,118,14.6,14858
46,325,6,10.4,14859
69,311,76,21.8,14860
79,465,50,12.3,14861
76,422,92,21.4,14864
144,820,157,11.2,14865
463,1309,665,26.0,14867
41,326,74,18.0,14869
287,1978,1114,34.9,14870
326,1465,395,20.8,14871
55,239,63,16.2,14872
188,766,166,14.7,14873
15,69,20,26.5,14874
21,134,31,19.7,14877
25,156,26,31.4,14878
117,740,97,12.6,14879
92,482,65,13.6,14880
29,85,129,52.2,14881
107,442,902,52.7,14882
140,1122,396,23.9,14883
12,68,6,11.0,14884
27,274,50,12.9,14885
283,1077,789,38.0,14886
117,433,144,18.5,14889
274,1407,335,17.0,14891
539,2236,526,16.4,14892
3,6,0,0.0,14893
88,466,64,14.3,14894
637,2293,771,20.3,14895
66,338,33,8.9,14897
128,470,61,9.9,14898
1688,4362,755,10.8,14901
242,1763,540,22.0,14903
1047,4485,812,11.9,14904
252,1316,1352,43.8,14905
1275,8763,3511,23.2,15001
572,3272,1195,21.0,15003
0,112,33,14.8,15004
423,2643,1510,32.0,15005
13,139,48,28.1,15006
0,117,82,38.5,15007
440,3433,2552,34.5,15009
1108,7373,3192,24.6,15010
500,4666,1536,23.3,15012
128,950,250,19.3,15014
19,87,357,68.4,15015
444,3678,3210,41.9,15017
16,368,41,7.6,15018
77,617,94,13.9,15019
0,122,30,14.4,15020
575,2608,737,17.0,15021
270,3146,867,19.4,15022
342,2241,1302,28.9,15024
479,4177,2269,29.8,15025
122,955,307,18.0,15026
111,702,176,17.7,15027
11,64,4,14.6,15028
36,323,96,16.1,15030
62,150,45,18.3,15031
257,1498,383,20.2,15033
64,718,208,17.1,15034
80,701,147,14.6,15035
317,3339,1317,23.4,15037
13,105,0,0.0,15038
283,2318,1039,23.7,15042
54,611,133,13.1,15043
381,4714,5778,50.8,15044
230,1474,384,14.6,15045
105,689,345,26.6,15046
0,0,8,14.8,15047
61,273,112,19.6,15049
71,695,142,12.4,15050
32,78,50,34.5,15051
137,1232,290,14.7,15052
7,36,0,0.0,15053
38,178,17,8.0,15054
42,415,228,35.0,15055
56,263,208,33.3,15056
470,3863,2339,33.8,15057
323,955,204,11.3,15059
50,256,55,12.1,15060
520,3648,1478,23.1,15061
397,2551,638,16.3,15062
489,3632,1200,21.9,15063
0,160,43,15.9,15064
393,3581,1264,21.9,15065
586,3783,1111,19.1,15066
125,746,148,11.9,15067
1578,10949,4706,24.8,15068
377,2063,1845,37.6,15071
28,118,12,7.6,15072
394,3164,676,15.6,15074
0,109,30,17.9,15075
132,255,94,12.6,15076
17,42,2,3.4,15077
42,139,38,14.0,15078
29,190,32,12.4,15081
0,46,0,18.0,15082
57,325,42,11.7,15083
464,3527,901,16.9,15084
219,2113,1200,31.6,15085
0,66,52,40.2,15086
26,83,10,6.3,15087
24,229,32,8.9,15088
213,1916,567,19.7,15089
115,1816,5864,68.5,15090
410,4125,4943,49.5,15101
574,5771,6822,47.1,15102
618,2566,428,10.5,15104
705,5386,2627,27.8,15106
1012,7357,8273,42.7,15108
291,1617,280,12.7,15110
126,966,326,19.4,15112
416,3550,2669,41.4,15116
770,5570,1859,21.7,15120
699,5830,2218,19.8,15122
339,1292,1208,34.2,15126
199,2113,1945,38.3,15129
353,2633,1049,23.9,15131
1638,6934,1224,12.5,15132
286,2056,499,14.0,15133
108,1604,557,23.2,15135
1213,6198,2725,25.6,15136
421,3219,852,18.1,15137
196,1181,1301,46.5,15139
147,963,283,19.6,15140
12,163,357,63.0,15142
315,2567,4189,59.3,15143
176,1368,388,19.5,15144
182,2130,601,19.9,15145
708,5919,5111,38.3,15146
758,4579,2338,27.9,15147
140,822,141,10.8,15148
720,2603,2632,41.1,15201
695,4385,3286,35.0,15202
233,1687,1581,49.3,15203
499,2252,807,20.9,15204
617,5406,4016,34.1,15205
1021,5328,4313,43.1,15206
777,3296,1201,22.4,15207
491,1638,1213,42.0,15208
567,3294,1623,27.6,15209
1680,7698,1754,14.2,15210
457,2421,2008,38.8,15211
1483,6713,3548,28.8,15212
379,1308,1990,58.9,15213
815,3703,1693,27.0,15214
489,2171,2242,48.6,15215
546,4364,4427,41.4,15216
396,2369,4926,70.0,15217
365,2622,2291,46.2,15218
1027,3391,739,15.5,15219
614,3464,3646,45.5,15220
1194,6747,4628,36.3,15221
32,310,630,66.1,15222
268,1843,844,22.5,15223
379,2439,1707,39.1,15224
69,419,91,15.8,15225
686,3533,1904,27.4,15226
1142,7217,4014,27.8,15227
130,1477,4044,66.1,15228
521,2858,2655,38.5,15229
110,658,3097,81.1,15232
437,1560,389,16.4,15233
418,3634,2411,31.9,15234
876,6863,4870,32.8,15235
504,7442,4530,32.3,15236
857,6813,9375,51.3,15237
203,1578,2451,61.5,15238
589,4657,3393,34.1,15239
86,1760,4896,67.7,15241
264,1970,3163,57.6,15243
0,0,0,-,15260
0,0,0,-,15290
2764,14383,5502,23.0,15301
22,118,2,2.4,15310
88,457,174,23.0,15311
203,1182,351,18.4,15312
12,130,23,14.8,15313
184,1143,409,18.5,15314
75,327,68,14.3,15315
5,31,7,10.3,15316
873,6889,7792,45.4,15317
252,1496,591,25.6,15320
52,390,266,34.1,15321
157,846,162,13.3,15322
195,1742,366,17.1,15323
36,233,35,12.3,15324
43,114,18,10.8,15325
151,520,59,7.6,15327
86,492,132,17.0,15329
252,1505,866,28.6,15330
81,278,40,10.4,15331
246,2933,861,20.8,15332
172,889,154,16.4,15333
2,70,18,18.9,15334
32,240,25,8.7,15337
76,547,128,17.8,15338
45,489,205,30.6,15340
81,286,55,15.2,15341
256,1440,595,23.2,15342
53,501,173,21.5,15344
94,551,97,10.9,15345
47,159,56,14.5,15346
41,216,28,9.6,15347
2,40,64,39.8,15348
107,747,116,14.3,15349
23,223,20,7.5,15350
17,170,69,30.7,15351
88,315,39,8.2,15352
0,10,6,44.4,15353
154,388,185,23.2,15357
8,298,10,16.3,15358
21,43,11,9.3,15359
43,567,189,24.3,15360
0,46,0,0.0,15361
62,349,30,9.9,15362
37,247,137,30.8,15363
54,295,76,19.6,15364
0,72,7,9.9,15366
30,623,2282,68.0,15367
40,113,28,12.1,15368
1023,4956,1211,17.9,15370
86,568,161,19.9,15376
87,283,46,11.0,15377
0,0,0,0.0,15378
1,52,7,14.5,15379
41,278,24,7.9,15380
1860,11080,2881,17.5,15401
11,228,0,9.7,15410
53,268,75,20.1,15411
23,125,52,32.8,15412
15,356,40,7.7,15413
491,2774,759,21.2,15417
112,944,357,31.9,15419
25,105,8,3.3,15420
0,0,12,48.0,15421
45,27,0,0.0,15422
133,727,239,20.6,15423
136,806,156,15.5,15424
1044,6884,1186,12.2,15425
27,450,135,20.7,15427
113,818,102,11.5,15428
48,44,16,11.4,15429
0,117,5,3.1,15430
370,1835,270,11.4,15431
24,185,30,12.4,15432
66,431,66,13.3,15433
23,139,12,6.5,15434
30,236,21,4.8,15435
112,885,207,15.9,15436
87,787,222,21.1,15437
136,676,158,17.2,15438
52,145,0,0.0,15440
127,633,59,10.1,15442
12,186,0,0.0,15443
37,184,17,6.7,15444
142,974,117,12.9,15445
0,99,80,34.6,15446
57,3,1,1.5,15447
46,35,8,6.9,15448
33,144,77,23.5,15449
516,1109,10,0.5,15450
49,327,103,16.0,15451
166,63,0,19.9,15454
23,67,17,7.9,15455
275,967,136,10.3,15456
158,805,117,10.6,15458
119,622,43,6.5,15459
14,27,3,8.8,15460
273,1644,233,13.3,15461
37,87,0,0.0,15462
0,0,0,-,15463
125,660,82,8.8,15464
34,188,28,9.7,15466
24,65,0,0.0,15467
124,817,137,12.9,15468
202,895,68,8.0,15469
26,412,72,14.5,15470
83,78,72,21.6,15472
218,1375,471,21.6,15473
173,649,127,13.2,15474
56,369,39,10.5,15475
0,31,0,0.0,15476
33,251,74,22.0,15477
447,2582,436,11.7,15478
153,604,124,14.1,15479
82,666,136,14.9,15480
17,227,23,10.7,15482
34,106,50,25.9,15483
9,44,15,22.5,15484
151,943,271,18.3,15486
24,198,0,2.8,15489
0,398,88,17.7,15490
27,50,0,5.4,15492
1189,5909,1291,17.5,15501
0,3,40,58.1,15502
380,878,75,6.1,15510
42,108,0,0.0,15520
68,820,101,9.8,15521
775,3970,983,18.3,15522
332,2022,297,12.9,15530
301,1344,373,17.2,15531
18,73,2,1.6,15532
173,420,62,10.9,15533
79,376,35,7.7,15534
228,767,117,10.4,15535
27,160,17,8.7,15536
674,3025,450,11.9,15537
34,336,60,14.4,15538
49,207,11,28.5,15539
15,59,14,11.4,15540
189,1305,295,16.5,15541
55,546,25,4.9,15542
0,98,15,9.4,15544
190,1096,106,8.1,15545
0,107,17,9.3,15546
22,155,39,15.2,15547
142,548,95,12.5,15550
59,349,54,11.2,15551
418,2171,315,12.1,15552
65,1002,173,13.8,15554
3,33,14,18.4,15555
177,1302,235,13.2,15557
116,728,126,12.3,15558
202,757,88,11.4,15559
0,64,20,24.8,15560
6,45,3,13.7,15561
0,47,7,34.3,15562
235,1192,194,13.0,15563
5,26,3,5.4,15564
2023,14672,8621,32.0,15601
185,1087,320,19.1,15610
10,179,41,14.9,15611
11,178,0,5.6,15612
621,4701,1327,19.6,15613
0,113,14,15.0,15615
28,22,0,0.0,15616
28,146,8,6.0,15617
153,1004,115,9.8,15618
62,332,50,9.0,15620
0,9,0,0.0,15621
167,498,80,19.1,15622
86,236,107,20.1,15623
20,132,8,3.9,15624
12,11,0,0.0,15625
333,1380,601,29.5,15626
309,2010,421,13.9,15627
70,212,30,11.3,15628
32,300,66,15.4,15629
43,439,42,6.6,15631
379,1943,1304,38.1,15632
46,56,34,18.8,15633
44,121,10,13.9,15634
0,80,0,0.0,15635
39,696,745,49.1,15636
79,659,252,20.2,15637
0,153,21,5.7,15638
53,764,275,27.9,15639
36,181,30,16.0,15640
20,194,26,13.0,15641
