HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
0,56,63,67,84,88,110,91,111,237,110,38488
1386,843,1287,1488,1179,2173,2562,2528,1248,1380,873,38501
47,48,12,18,25,67,88,26,29,29,4,38504
0,0,0,0,0,0,0,0,0,0,0,38505
551,275,514,596,671,1378,1599,2368,1417,1263,761,38506
19,29,48,70,28,135,146,109,47,33,7,38541
0,0,0,0,8,0,0,0,0,0,0,38542
8,0,35,18,40,22,25,72,5,3,17,38543
28,86,250,283,314,339,389,434,278,312,97,38544
13,47,8,82,28,168,85,111,23,54,22,38545
3,37,46,0,19,74,167,95,106,163,60,38547
39,0,35,5,32,34,22,72,17,38,5,38548
57,75,111,117,137,262,234,311,111,115,71,38549
122,171,163,179,80,210,181,366,72,129,27,38551
5,0,4,0,0,7,20,8,37,5,0,38552
50,64,80,51,23,234,194,204,96,37,0,38553
16,60,61,18,18,95,59,47,20,30,0,38554
281,545,550,683,544,1228,1008,1656,726,509,403,38555
171,518,405,399,429,577,1030,692,411,306,129,38556
124,145,179,181,196,556,926,956,672,441,218,38558
3,40,28,43,15,63,52,114,50,53,11,38559
9,11,39,47,22,27,90,97,68,49,10,38560
194,136,258,275,161,258,401,443,225,116,35,38562
14,24,99,111,78,151,281,218,94,128,62,38563
0,9,41,58,4,18,5,47,11,0,0,38564
17,21,0,71,58,78,57,75,58,0,21,38565
10,7,0,17,0,62,0,24,35,41,9,38567
29,89,24,96,96,148,91,209,33,23,23,38568
0,31,0,7,0,0,22,10,0,0,8,38569
166,213,373,363,234,582,531,755,279,370,108,38570
109,366,399,197,544,525,1098,1089,806,335,215,38571
159,204,293,187,304,565,1000,1004,515,372,173,38572
12,37,63,43,31,51,151,159,116,130,19,38573
124,126,362,316,225,402,368,648,279,302,67,38574
14,9,32,46,42,66,73,115,33,38,0,38575
0,34,8,0,37,107,154,104,43,19,36,38577
0,3,6,0,6,7,15,18,4,3,0,38578
0,27,8,11,32,62,61,61,20,54,3,38579
33,0,73,0,56,69,116,101,78,65,28,38580
72,90,76,61,83,196,239,258,149,141,71,38581
0,42,10,9,18,63,82,143,71,88,35,38582
309,427,564,695,586,1172,1728,1528,979,681,278,38583
81,65,87,145,197,188,207,307,120,82,15,38585
10,8,29,134,66,47,91,135,9,23,19,38587
28,14,38,13,24,29,61,61,41,21,4,38588
0,5,20,0,17,7,0,17,0,8,0,38589
21,17,80,82,41,79,197,109,84,96,41,38601
67,48,95,119,50,123,292,233,90,82,19,38603
131,255,383,364,524,692,823,890,513,615,469,38606
23,27,92,74,31,162,232,232,60,67,27,38610
212,193,325,222,382,570,968,1387,587,670,302,38611
392,677,789,601,390,722,857,893,581,445,258,38614
25,35,34,30,21,27,16,15,42,4,0,38617
86,228,297,314,221,898,474,835,310,617,259,38618
169,191,221,148,152,290,280,248,175,104,83,38619
76,59,71,49,47,255,315,215,101,40,18,38620
46,72,68,41,58,101,56,66,24,38,4,38621
11,25,62,0,13,37,47,45,11,6,0,38622
0,8,6,0,14,23,26,5,5,5,0,38623
11,2,91,6,10,52,102,129,75,4,1,38625
0,43,31,15,146,21,116,87,67,11,0,38626
10,21,44,19,34,68,57,51,41,21,0,38627
37,25,14,46,60,88,74,145,91,120,30,38629
12,14,0,12,0,0,54,36,0,0,0,38630
63,81,51,71,64,64,38,17,22,4,0,38631
213,65,329,384,255,476,1437,1654,1489,1979,1226,38632
31,27,108,64,13,74,125,85,77,60,54,38633
307,249,388,365,431,818,1032,874,536,535,179,38635
238,244,472,412,538,1096,2092,1911,1218,980,349,38637
83,36,55,39,39,44,53,31,29,0,5,38639
34,22,11,13,28,129,74,120,112,168,89,38641
65,75,65,57,9,127,84,75,195,55,0,38642
52,218,135,122,101,93,81,67,50,74,7,38643
3,0,0,3,19,27,7,11,2,0,9,38644
21,56,21,17,67,88,100,71,35,20,23,38645
91,103,79,109,91,132,147,177,181,53,2,38646
10,44,9,8,0,124,7,32,0,57,0,38647
43,32,124,153,31,350,234,265,133,20,12,38650
51,124,53,33,99,191,262,492,445,546,384,38651
203,237,345,521,462,679,826,1210,641,592,282,38652
175,264,388,381,528,1339,2100,3522,3308,3705,2508,38654
1380,953,601,1113,928,1837,2010,2663,1928,1890,1617,38655
27,35,25,33,143,59,159,188,70,18,23,38658
51,84,70,33,40,172,102,90,238,37,95,38659
23,0,36,71,190,62,69,95,132,46,34,38661
183,278,348,411,170,610,740,692,500,239,306,38663
35,29,165,52,70,147,381,160,159,140,11,38664
16,84,21,70,48,67,170,195,146,37,0,38665
82,192,195,192,167,604,451,430,148,90,36,38666
143,177,237,275,301,500,592,807,787,791,376,38668
18,10,40,31,36,30,97,46,18,13,0,38670
397,320,440,623,810,1601,2606,2563,2383,1634,447,38671
40,39,69,173,90,194,425,587,687,1305,872,38672
0,2,18,26,5,0,7,56,112,45,30,38673
0,35,23,30,11,68,52,13,107,0,0,38674
152,257,176,212,138,285,279,294,162,139,89,38676
0,21,0,0,0,13,0,0,0,0,0,38677
63,24,36,127,127,308,309,473,295,306,112,38680
78,74,242,260,362,169,298,350,188,139,3,38683
24,123,0,54,17,56,41,57,15,129,0,38685
613,939,826,803,635,1209,982,1595,615,470,360,38701
0,0,0,0,0,0,0,0,0,14,0,38702
229,374,723,471,266,647,582,649,359,154,208,38703
0,0,0,0,0,0,0,0,0,0,0,38704
42,43,20,24,18,10,35,25,32,18,15,38720
18,3,59,61,40,65,28,53,29,11,53,38721
36,19,9,34,12,3,8,5,9,6,1,38722
0,0,0,0,0,0,9,32,0,0,0,38723
34,36,18,26,17,37,27,42,20,11,15,38725
19,18,16,37,5,32,36,23,1,12,4,38726
41,35,35,48,65,85,141,164,110,61,42,38730
0,0,0,0,0,0,0,57,0,0,0,38731
442,765,480,557,313,898,528,1128,602,479,260,38732
5,0,0,10,19,9,52,50,10,0,9,38736
61,112,109,126,93,161,187,129,60,60,4,38737
0,0,0,0,0,23,0,0,19,0,0,38738
8,18,0,4,15,22,14,17,7,1,7,38740
44,13,7,10,20,49,79,59,0,52,8,38744
5,9,0,13,0,0,0,0,17,0,2,38745
13,34,23,18,11,25,11,25,6,0,2,38746
59,117,106,154,74,181,226,168,162,148,31,38748
0,0,6,0,0,0,0,0,3,0,0,38749
152,318,242,450,524,487,521,572,298,210,137,38751
12,39,67,24,24,60,79,105,44,66,24,38753
24,50,73,58,47,67,67,55,55,22,31,38754
139,140,152,244,239,349,304,301,164,193,162,38756
7,20,5,11,8,34,65,95,38,45,19,38759
19,34,35,90,27,53,11,50,17,9,0,38760
85,79,92,77,62,120,136,58,11,30,37,38761
119,73,128,101,141,82,162,86,25,18,0,38762
0,28,15,11,4,7,5,45,7,3,2,38764
0,0,0,0,9,9,0,0,0,0,0,38765
0,0,0,0,9,4,0,0,0,0,0,38767
0,7,0,29,0,0,0,0,0,5,0,38768
100,107,77,102,40,50,112,75,14,18,6,38769
72,79,125,97,28,103,167,227,29,46,59,38771
0,0,21,0,0,9,0,3,0,0,2,38772
66,151,167,81,62,228,164,177,81,44,30,38773
36,97,96,65,25,130,111,66,87,27,20,38774
55,93,57,28,6,74,69,69,76,0,26,38778
3,46,9,0,3,3,3,15,13,2,0,38781
366,524,928,909,685,1210,1450,2307,1304,1083,754,38801
334,186,609,632,491,635,1179,1115,826,512,528,38804
264,251,315,456,251,606,514,1159,601,438,326,38821
124,199,286,189,155,450,476,410,324,338,75,38824
47,43,91,58,44,229,193,371,315,195,189,38826
12,93,93,37,135,193,279,115,163,129,54,38827
28,58,61,184,108,197,366,302,161,76,40,38828
226,514,710,581,534,752,1049,1204,572,456,198,38829
23,87,110,117,43,223,144,167,44,53,20,38833
453,662,840,822,743,1426,1946,1813,1065,1032,419,38834
0,0,145,26,97,12,72,33,14,17,0,38838
60,63,43,97,40,159,242,130,83,97,36,38841
178,142,282,384,377,710,389,920,398,368,212,38843
0,25,0,0,5,0,20,1,3,5,13,38844
16,50,64,12,106,136,156,205,60,79,36,38846
13,77,66,91,141,85,393,242,55,126,2,38847
9,28,21,23,18,0,25,75,62,0,0,38848
32,55,82,188,127,158,358,418,320,389,34,38849
72,104,41,57,32,163,127,229,95,99,23,38850
152,208,230,289,153,321,396,526,377,162,82,38851
174,162,241,317,215,403,712,739,214,338,154,38852
52,38,117,80,95,270,293,395,186,158,78,38855
2,33,52,40,6,81,75,132,125,70,3,38856
29,57,28,41,99,248,193,311,230,102,77,38857
142,78,186,109,156,356,469,377,318,248,120,38858
22,9,30,29,9,18,18,116,76,15,0,38859
186,119,140,216,264,265,411,334,156,109,146,38860
67,8,70,13,108,107,130,223,81,81,30,38862
206,300,544,494,430,1106,1221,1265,784,568,245,38863
36,19,54,10,41,81,100,171,159,21,0,38864
75,35,58,74,190,248,353,331,199,119,96,38865
46,235,226,271,118,331,517,735,741,730,384,38866
95,65,144,107,170,386,305,334,143,216,44,38868
7,17,23,20,19,21,17,10,25,3,7,38869
6,30,125,106,46,156,119,189,100,97,41,38870
0,2,51,18,70,60,68,116,111,66,67,38871
65,35,185,30,23,193,198,297,42,32,0,38873
1,37,38,69,53,123,58,126,52,8,30,38876
43,79,107,75,61,127,151,137,152,68,51,38878
0,20,44,49,43,31,34,57,23,0,0,38879
336,475,460,667,510,1001,935,1055,661,636,416,38901
0,12,26,0,11,11,59,32,9,0,0,38913
3,1,8,15,17,51,27,72,10,35,0,38914
27,164,146,159,108,109,256,281,192,73,54,38915
207,141,173,126,192,238,328,309,150,165,29,38916
60,19,54,134,94,185,208,314,91,49,109,38917
48,0,54,0,0,40,50,44,30,17,0,38920
84,128,169,191,110,173,268,154,134,145,36,38921
27,110,116,67,86,190,201,263,92,140,15,38922
13,27,23,0,48,21,74,100,100,56,0,38923
51,48,15,18,42,30,11,38,14,1,12,38924
60,52,229,101,34,182,248,231,72,83,11,38925
36,65,14,10,50,36,9,138,7,64,0,38927
38,3,44,4,9,0,0,1,0,0,0,38928
48,58,53,24,0,102,181,60,21,13,14,38929
1239,913,751,713,350,866,913,989,599,473,452,38930
0,29,56,30,43,91,71,62,113,110,25,38940
196,165,136,172,89,215,196,112,51,46,35,38941
0,0,0,0,0,0,23,0,0,0,19,38943
17,0,0,11,0,20,14,44,63,1,4,38944
0,0,0,0,0,0,0,9,0,0,0,38945
17,8,15,9,2,6,13,22,0,0,0,38946
54,8,8,0,6,0,7,12,4,46,35,38947
22,29,116,67,59,148,110,289,74,52,6,38948
8,0,0,0,12,10,29,17,14,28,0,38949
10,30,22,61,2,42,0,7,15,0,21,38950
7,34,17,59,3,89,73,120,57,21,12,38951
7,19,16,9,8,17,16,23,12,5,33,38952
0,0,0,0,0,22,53,40,0,27,7,38953
31,9,29,25,80,48,26,78,36,5,3,38954
2,27,66,12,4,15,43,39,37,3,22,38957
0,0,0,0,0,0,0,0,0,0,0,38958
14,16,17,40,46,14,23,85,61,0,15,38961
0,20,0,25,0,0,0,0,0,0,0,38962
15,31,74,27,20,69,69,48,43,26,62,38963
0,0,0,0,0,0,12,12,9,0,0,38964
109,165,292,242,164,342,723,694,403,305,80,38965
7,55,13,33,39,95,60,1,45,0,0,38966
310,149,126,87,223,498,135,689,306,292,114,38967
147,218,177,227,165,399,294,216,111,136,35,39038
24,47,44,123,0,152,64,167,138,57,11,39039
50,89,48,177,30,261,178,177,115,140,24,39040
67,86,47,101,48,105,354,292,63,117,50,39041
209,273,294,776,372,1214,1523,3023,2403,2254,1686,39042
100,17,74,51,122,155,324,187,98,74,172,39044
0,42,79,47,9,116,32,125,15,81,18,39045
350,773,778,651,393,1111,1347,1580,1299,1153,625,39046
261,141,110,170,396,879,1614,2754,2422,3339,2605,39047
331,525,575,338,465,703,838,885,642,443,221,39051
0,10,50,0,9,22,0,24,0,0,0,39054
260,339,284,349,291,707,1304,1817,1518,1588,908,39056
37,65,124,53,58,212,42,79,59,44,10,39057
332,144,285,247,328,415,543,591,688,273,133,39059
0,0,0,0,0,0,0,0,0,0,0,39061
4,0,18,12,17,25,26,38,18,40,0,39062
132,95,120,192,143,168,154,91,51,57,6,39063
89,102,156,132,93,264,171,322,65,186,77,39066
24,22,22,26,37,58,80,99,88,66,19,39067
142,146,326,319,159,228,175,122,87,97,7,39069
61,36,131,78,31,206,207,420,311,298,353,39071
98,261,437,326,342,826,919,1560,903,1067,496,39073
346,476,435,585,541,672,640,757,462,452,175,39074
22,12,23,33,3,54,25,93,39,11,0,39078
31,52,72,50,51,14,94,62,25,16,9,39079
0,0,42,0,46,55,76,88,18,69,0,39082
188,176,276,235,369,455,725,518,294,245,49,39083
15,56,77,84,50,56,98,14,0,0,0,39086
0,0,0,0,0,0,4,4,10,0,7,39088
333,383,519,303,252,828,612,558,488,459,253,39090
37,135,67,74,145,107,83,229,22,82,61,39092
46,126,116,164,102,219,175,171,133,150,40,39094
446,345,261,164,186,288,263,313,141,134,64,39095
101,33,34,103,0,11,68,39,35,7,30,39096
4,35,38,51,49,51,5,22,8,2,13,39097
43,25,74,17,62,71,77,121,82,37,10,39108
249,149,250,189,185,423,1085,2175,2211,3738,4661,39110
99,92,445,335,256,327,390,381,224,394,143,39111
11,32,28,22,3,30,22,8,0,0,0,39113
120,152,396,403,159,406,601,417,260,412,177,39114
0,0,0,0,0,7,0,9,0,0,0,39115
47,23,59,19,0,135,135,62,142,81,62,39116
119,169,189,253,337,631,572,693,402,284,329,39117
76,134,62,200,205,284,228,358,243,91,51,39119
1038,1135,1029,973,695,1738,1414,1408,824,601,484,39120
11,71,67,83,200,85,149,130,78,87,38,39140
17,7,21,14,41,23,6,9,0,42,0,39144
24,50,167,86,82,299,105,355,213,274,179,39145
56,84,80,42,37,101,83,159,98,39,14,39146
0,27,14,60,0,214,83,70,63,121,0,39149
231,219,271,151,83,305,350,259,159,81,19,39150
0,33,69,29,61,31,71,80,22,35,55,39152
71,82,134,124,142,157,152,241,104,122,53,39153
132,43,192,139,157,195,429,669,410,711,322,39154
0,0,38,0,0,0,35,16,0,67,0,39156
230,224,289,464,210,1104,2022,2226,1365,1319,1209,39157
34,170,104,141,72,182,241,122,120,90,30,39159
75,176,67,50,68,180,183,77,89,66,2,39160
3,4,0,6,3,10,2,1,0,0,0,39162
11,31,21,37,11,29,11,1,16,30,0,39166
0,0,0,0,0,0,0,0,0,0,0,39167
188,200,150,194,265,324,350,408,124,261,131,39168
164,202,107,87,69,98,65,99,41,30,0,39169
77,39,122,115,352,364,555,601,537,717,317,39170
0,0,0,33,0,0,0,84,0,0,0,39174
103,98,211,127,213,128,143,341,131,128,74,39175
10,127,58,68,44,82,127,102,59,59,27,39176
6,0,0,0,25,0,6,17,3,0,0,39177
34,0,68,37,0,46,53,78,23,51,27,39179
483,715,1001,941,706,1512,2016,2046,1271,1480,661,39180
277,463,491,444,275,516,689,1110,567,545,401,39183
71,60,115,229,84,118,168,232,82,65,73,39189
182,147,178,159,91,257,350,548,467,274,108,39191
9,78,48,54,36,34,47,89,34,34,0,39192
0,0,0,0,0,0,0,0,0,0,0,39193
517,566,622,474,666,524,750,919,416,498,195,39194
99,8,11,0,0,17,14,20,22,55,27,39201
232,270,230,252,260,388,468,547,185,307,307,39202
244,229,180,198,120,285,366,126,61,60,23,39203
334,404,569,519,514,882,1096,998,346,191,65,39204
342,499,880,985,701,1319,1713,1654,809,834,266,39206
331,186,603,751,590,1435,1956,2443,1402,1326,384,39208
765,787,967,886,871,1630,1204,1438,703,294,199,39209
145,249,302,227,412,788,1672,1706,1479,1539,1398,39211
386,452,492,754,916,1314,1871,2290,1396,1149,421,39212
701,829,998,606,796,1188,1165,983,540,438,129,39213
71,59,79,156,211,191,212,156,64,181,350,39216
0,0,0,0,0,0,0,0,0,0,0,39217
78,32,214,51,29,288,517,566,343,247,80,39218
318,88,15,115,139,290,310,787,429,314,631,39232
0,0,0,0,0,0,0,0,0,0,0,39269
51,117,101,96,67,481,933,1015,984,729,227,39272
488,885,776,909,703,1288,1660,1563,781,843,507,39301
220,319,455,352,518,787,1013,1664,1053,1073,826,39305
346,488,601,562,706,632,1055,846,485,461,23,39307
0,0,0,0,0,0,0,0,0,0,0,39309
0,12,20,0,34,50,59,53,70,95,82,39320
0,0,72,22,0,136,53,0,148,52,0,39322
52,33,61,5,72,116,110,82,15,33,40,39323
22,71,182,150,269,292,250,423,200,422,219,39325
0,0,40,0,13,19,10,68,0,13,0,39326
31,100,128,89,130,153,100,265,199,256,44,39327
149,187,216,190,128,378,208,150,210,42,36,39328
12,38,12,18,36,78,85,299,199,178,44,39330
8,26,44,25,46,62,26,96,35,84,58,39332
44,88,53,18,83,182,155,183,98,112,117,39335
0,0,10,94,95,52,117,141,12,0,0,39336
13,40,39,0,97,170,49,135,123,54,28,39337
115,88,69,55,151,196,99,176,175,129,41,39338
250,439,430,413,454,904,868,864,464,531,253,39339
139,251,226,264,111,242,382,477,226,144,30,39341
9,52,70,86,24,53,80,127,21,24,9,39342
128,105,274,259,272,455,280,355,217,108,68,39345
26,16,61,87,92,136,192,129,128,77,42,39346
16,48,102,18,80,115,94,72,105,73,1,39347
0,64,97,19,8,4,75,33,0,0,0,39348
366,382,806,828,668,1222,1226,1453,849,754,470,39350
0,12,42,0,16,35,41,23,16,0,31,39352
46,44,78,93,131,151,94,210,64,87,7,39354
173,230,249,115,237,273,288,478,389,125,118,39355
0,0,0,53,27,35,21,48,40,0,13,39356
27,19,71,113,75,68,79,79,45,9,22,39358
4,0,7,12,0,14,25,21,25,21,10,39359
132,80,71,172,70,230,215,88,81,86,142,39360
23,49,64,4,29,109,92,73,53,22,22,39361
21,68,27,150,123,262,134,130,256,135,4,39362
40,23,44,81,54,53,41,103,65,19,35,39363
118,81,79,95,0,104,195,209,52,0,44,39364
189,106,292,220,129,456,309,403,280,205,93,39365
10,21,62,59,37,68,49,46,59,0,22,39366
221,470,586,434,458,545,548,909,630,579,400,39367
995,1416,1272,1388,1535,1973,2634,2498,1313,887,485,39401
552,842,714,647,778,1158,1784,2630,2219,2630,1752,39402
0,0,0,0,0,0,0,0,0,0,0,39406
126,75,49,130,39,163,165,189,72,49,43,39421
111,93,132,60,94,310,366,262,226,84,138,39422
16,78,120,50,93,148,152,158,103,54,83,39423
42,45,100,132,25,105,115,172,23,27,68,39425
310,264,266,322,117,687,857,1007,1086,1026,511,39426
42,43,34,23,76,41,67,54,51,31,74,39427
150,300,414,95,269,520,510,495,289,371,96,39428
451,465,588,473,538,797,746,1030,433,469,215,39429
102,187,540,271,164,523,717,768,469,517,269,39437
67,122,149,134,174,299,179,296,92,118,55,39439
374,507,779,636,803,916,1070,1134,774,375,391,39440
315,422,662,595,498,722,1388,1038,1136,872,502,39443
82,18,67,154,60,181,106,157,222,162,21,39451
311,497,462,633,535,940,1208,1783,1303,901,377,39452
145,276,345,379,332,305,349,427,390,330,117,39455
18,22,42,48,24,18,38,120,52,31,1,39456
13,75,54,38,89,60,359,359,134,138,9,39459
0,36,0,43,0,21,114,69,32,33,0,39461
23,33,65,19,48,32,45,83,56,22,38,39462
0,8,14,102,73,148,157,181,121,58,97,39464
136,332,346,282,311,696,1035,1664,956,1354,366,39465
501,516,646,798,433,1297,1497,1640,1210,1162,309,39466
209,128,314,310,327,710,521,764,712,383,243,39470
214,255,266,231,166,279,254,237,244,92,14,39474
175,153,271,410,258,344,607,1185,579,809,205,39475
114,141,126,300,131,354,390,647,306,218,171,39476
0,30,33,21,28,21,35,44,19,22,12,39477
71,101,128,18,48,80,111,76,109,82,19,39478
138,54,142,76,133,368,312,341,166,306,22,39479
34,31,54,33,82,83,113,350,191,119,50,39480
27,37,13,34,35,91,112,83,86,32,52,39481
113,70,192,156,208,449,494,650,705,558,211,39482
167,213,168,210,296,274,245,310,153,253,118,39483
735,906,1117,847,775,1178,1381,1376,456,298,194,39501
637,866,965,1274,1244,2015,2943,3690,2618,2381,1211,39503
567,298,430,469,468,881,1163,1362,716,701,394,39507
260,328,785,636,422,1111,1204,1375,820,431,409,39520
70,40,150,61,89,259,364,780,555,737,392,39525
186,287,362,224,182,488,510,532,290,198,88,39530
429,410,436,560,720,639,1360,1208,912,577,404,39531
276,381,388,566,844,1290,2317,2966,1890,2239,815,39532
0,0,0,0,0,0,0,0,0,0,0,39534
23,99,246,470,180,472,935,658,391,219,61,39540
363,182,353,199,285,793,975,1262,618,766,244,39553
99,153,178,299,151,270,480,643,415,362,226,39556
422,142,344,415,455,679,1110,1217,960,926,423,39560
50,0,37,19,61,140,116,179,159,83,44,39561
243,163,487,387,292,694,927,1161,829,791,306,39562
492,236,543,454,168,563,720,805,563,376,286,39563
467,315,583,536,462,981,2344,2910,2489,1983,1241,39564
280,276,229,182,362,612,789,1135,1089,1123,562,39565
222,282,320,206,220,438,514,848,282,317,314,39567
167,189,415,142,273,614,825,889,665,557,527,39571
0,33,44,0,39,77,88,95,29,51,40,39572
108,158,112,179,111,195,500,732,419,227,190,39573
130,139,155,349,310,494,653,1330,767,506,205,39574
119,197,135,163,47,264,301,409,390,219,121,39576
97,138,208,349,196,539,515,562,457,305,66,39577
418,235,318,360,234,501,591,773,491,302,132,39581
420,472,727,646,506,903,1202,1034,849,1090,447,39601
205,181,212,157,124,309,256,386,445,314,133,39629
4,59,66,17,22,40,54,46,39,13,9,39630
132,108,130,204,125,102,206,110,63,31,33,39631
21,60,17,116,20,51,114,31,26,4,2,39633
0,0,41,20,0,12,55,0,0,0,0,39635
61,117,151,149,57,216,69,164,126,77,68,39638
42,80,98,85,22,226,231,317,140,98,57,39641
67,15,11,38,16,141,20,84,14,12,0,39643
166,178,205,203,49,220,343,372,89,119,91,39645
27,0,9,0,17,26,24,42,68,45,68,39647
761,778,690,669,519,1122,1007,1094,620,415,204,39648
252,334,169,194,285,335,407,465,302,85,70,39652
65,44,23,11,134,148,83,211,117,110,54,39653
182,127,116,95,233,245,260,247,165,202,99,39654
14,13,42,11,41,20,55,17,29,15,10,39656
110,66,36,88,72,115,93,37,64,44,25,39657
58,75,105,133,67,107,232,164,86,7,70,39661
60,44,49,47,40,43,66,140,46,35,32,39662
110,55,66,40,88,136,133,303,120,56,42,39663
53,65,10,70,109,128,136,143,65,129,30,39664
19,39,44,14,43,83,46,180,29,18,22,39665
326,224,274,212,170,444,468,513,293,425,199,39666
577,383,640,333,253,628,486,757,219,368,166,39667
0,69,14,29,35,10,29,38,105,0,0,39668
111,134,141,110,235,308,148,158,120,81,0,39669
341,539,604,540,237,564,693,581,400,311,309,39701
466,323,675,537,527,1076,983,1519,1142,774,386,39702
181,246,239,348,304,420,761,865,974,840,328,39705
167,319,428,251,309,560,687,576,370,348,233,39730
88,96,125,98,100,188,188,228,133,128,64,39735
5,10,33,8,11,14,13,22,5,0,2,39736
0,0,0,15,0,10,4,23,0,0,6,39737
48,92,142,27,60,100,153,187,8,70,35,39739
41,75,144,79,81,111,230,343,310,441,184,39740
30,0,8,54,0,214,56,97,102,83,7,39741
28,70,31,36,65,55,102,121,35,26,39,39743
127,210,133,123,196,294,221,518,156,118,58,39744
0,0,4,12,10,98,13,35,73,16,2,39745
31,38,45,45,126,150,112,174,227,241,56,39746
22,57,127,45,103,113,59,113,107,31,19,39747
46,51,61,104,57,103,83,158,89,134,2,39750
16,0,54,34,69,73,65,135,41,15,21,39751
41,39,135,111,78,159,116,155,164,108,58,39752
9,6,35,10,24,31,43,96,24,13,36,39755
77,10,64,102,108,110,124,123,42,13,9,39756
1981,1055,1276,927,1111,1365,1961,2045,1765,1744,1332,39759
0,0,11,0,0,0,0,0,0,0,0,39760
0,0,0,0,0,0,0,0,0,0,19,39762
0,14,60,21,83,67,126,230,358,175,57,39766
0,56,10,16,5,34,86,44,36,20,0,39767
22,48,78,65,0,37,153,191,79,55,4,39769
2,1,0,3,0,0,14,1,5,12,0,39771
2,51,129,48,39,62,98,68,91,38,9,39772
475,405,378,639,424,748,859,762,606,623,282,39773
37,50,70,39,15,101,98,27,54,135,0,39776
84,67,98,67,41,81,117,112,100,36,13,39813
75,17,54,87,42,53,67,169,60,26,8,39815
434,265,228,399,233,400,534,571,305,208,147,39817
399,206,214,213,186,429,696,723,350,345,368,39819
197,181,321,253,382,309,376,436,175,314,49,39823
32,5,16,0,10,39,3,34,39,12,2,39824
29,41,59,44,12,20,66,86,37,65,37,39825
15,9,8,30,6,31,35,22,3,11,2,39826
54,66,58,79,86,171,338,327,109,138,85,39827
282,265,343,409,400,653,675,842,398,632,282,39828
139,14,79,98,68,95,187,92,132,85,4,39834
0,0,0,0,7,25,25,7,38,0,8,39836
205,97,257,142,119,273,376,480,259,196,67,39837
130,122,272,140,99,399,311,110,122,70,59,39840
20,37,36,36,25,19,68,36,16,8,26,39841
220,138,238,207,224,360,379,429,356,244,107,39842
189,132,269,205,202,501,439,410,337,191,131,39845
69,58,65,121,46,113,128,121,7,27,20,39846
66,109,120,55,90,141,128,69,92,17,13,39851
29,51,151,63,96,110,112,204,42,61,23,39854
51,7,40,14,13,95,52,69,53,32,13,39859
112,10,31,55,19,60,92,87,36,12,0,39861
16,48,22,32,27,82,85,151,84,14,32,39862
15,1,16,11,9,21,46,26,8,6,8,39866
5,29,23,43,5,10,43,14,14,7,0,39867
97,81,83,23,33,123,85,144,41,77,41,39870
6,3,32,1,14,34,18,27,14,7,1,39877
1,2,0,0,0,6,8,7,14,2,0,39885
37,53,82,65,57,95,71,112,49,51,22,39886
69,44,84,84,37,159,213,243,204,161,41,39897
0,14,25,22,42,74,77,204,150,102,25,40003
221,232,611,666,441,1194,1410,2705,1727,1644,831,40004
156,113,65,155,73,166,246,451,215,228,83,40006
0,10,0,0,0,7,0,8,6,19,0,40007
69,72,29,99,83,147,147,296,124,185,77,40008
6,26,38,19,31,42,61,101,38,18,5,40009
22,0,0,0,0,28,8,0,21,69,20,40010
4,57,46,78,35,62,147,247,76,140,76,40011
15,7,13,0,15,0,28,58,31,10,0,40012
0,23,63,74,172,131,282,402,328,376,99,40013
49,14,98,103,111,385,439,1138,818,1979,1815,40014
75,67,82,97,71,327,217,233,184,153,60,40019
0,0,6,1,4,7,15,8,7,0,5,40020
5,16,15,11,0,22,28,50,38,91,72,40022
30,0,25,20,8,57,75,277,369,442,585,40023
0,0,0,0,0,0,0,0,0,0,20,40025
0,8,11,20,23,76,112,209,306,512,678,40026
187,153,309,334,267,649,746,1245,1129,1591,1021,40031
174,201,440,374,309,965,703,736,471,591,176,40033
0,0,0,0,16,12,0,32,22,0,10,40036
17,95,39,79,58,166,158,206,119,85,14,40037
0,4,12,5,23,17,24,11,12,3,7,40040
0,35,30,55,36,25,19,20,11,0,51,40041
27,72,86,86,94,184,293,209,189,195,65,40045
28,19,0,0,16,59,88,136,71,166,41,40046
169,210,276,282,328,441,1036,1553,1253,1405,700,40047
0,0,0,0,0,0,0,0,0,0,0,40048
0,0,0,0,0,0,0,0,0,0,0,40049
24,37,56,43,65,75,69,109,74,56,13,40050
95,85,169,98,84,201,220,284,221,212,110,40051
19,0,0,19,0,49,44,20,5,61,0,40052
13,0,18,0,19,118,83,147,113,167,36,40055
24,10,5,18,98,123,93,250,145,270,220,40056
4,15,121,107,75,166,256,262,234,167,36,40057
0,6,0,7,0,14,0,10,3,3,0,40058
65,31,170,67,117,239,534,662,790,1039,3393,40059
5,30,13,17,58,46,63,51,64,72,9,40060
11,0,7,0,6,19,23,15,3,10,0,40062
0,0,0,0,0,0,0,0,0,0,0,40063
319,433,534,592,524,1079,1251,2040,1748,1431,1217,40065
64,16,22,59,76,162,224,185,449,348,459,40067
0,35,24,12,41,62,107,176,98,160,14,40068
64,83,246,199,219,267,494,772,288,538,121,40069
10,0,0,0,0,0,22,53,53,35,21,40070
107,162,119,63,222,563,563,1044,889,1193,702,40071
29,34,11,7,10,48,52,158,49,30,33,40075
