housing_units_occ,homeowner_units_occ,renters_units_occ,med_rent,med_household_price,zip
0,0,0,-,-,40434
1914,1596,318,664,114100,40437
1041,903,138,705,123300,40440
331,327,4,-,117500,40442
5392,4376,1016,830,173800,40444
314,263,51,333,82000,40445
3288,2514,774,585,98800,40447
0,0,0,-,-,40448
3583,2669,914,697,115700,40456
401,360,41,-,63800,40460
927,728,199,858,157300,40461
421,359,62,-,110100,40464
807,662,145,896,136100,40468
627,486,141,773,84500,40472
25702,15054,10648,839,215200,40475
96,80,16,-,108300,40481
5069,3875,1194,672,142100,40484
961,835,126,-,109500,40486
1553,1414,139,760,102700,40489
13121,7690,5431,1047,453400,40502
12524,7920,4604,1071,259700,40503
11930,3878,8052,859,195700,40504
11035,6750,4285,933,153100,40505
1370,413,957,786,346600,40507
10401,2863,7538,892,148800,40508
18504,11494,7010,1235,317500,40509
439,343,96,738,716300,40510
13338,8430,4908,1152,215100,40511
4426,3331,1095,1364,421300,40513
6420,4653,1767,1441,273700,40514
14965,9154,5811,1176,287600,40515
1058,903,155,1071,214400,40516
16894,6364,10530,1048,171100,40517
0,0,0,-,-,40526
0,0,0,-,-,40536
22691,14412,8279,901,185000,40601
11411,7733,3678,703,153200,40701
2189,1825,364,811,91100,40729
1204,967,237,614,105800,40734
599,511,88,764,134900,40737
1321,743,578,736,119000,40740
9204,6400,2804,784,158900,40741
6994,5069,1925,794,150500,40744
849,755,94,664,84300,40759
200,155,45,826,52600,40763
6158,3920,2238,690,81800,40769
619,232,387,-,84200,40771
0,0,0,-,-,40801
22,22,0,-,-,40803
755,520,235,658,121800,40806
232,201,31,644,55600,40807
2,2,0,-,-,40808
528,433,95,489,60300,40810
122,67,55,493,93500,40813
304,208,96,-,63500,40815
0,0,0,-,-,40816
49,49,0,-,-,40818
394,357,37,-,87700,40819
128,128,0,-,37000,40820
1418,821,597,532,68900,40823
280,130,150,682,43700,40824
204,166,38,-,65000,40826
300,240,60,-,85500,40827
1616,1238,378,826,56200,40828
24,11,13,-,-,40829
97,97,0,-,52400,40830
2055,1077,978,509,112900,40831
139,139,0,-,71300,40840
24,24,0,-,17900,40843
39,39,0,-,-,40844
248,180,68,826,-,40845
35,18,17,-,-,40847
10,4,6,-,-,40849
435,235,200,599,68800,40854
336,225,111,597,52600,40855
306,236,70,-,51900,40856
68,68,0,-,-,40858
228,165,63,638,76100,40862
227,183,44,-,72500,40863
141,129,12,-,67100,40865
328,244,84,-,92200,40868
240,211,29,652,113000,40870
900,727,173,753,92000,40873
65,50,15,-,72200,40874
220,170,50,633,106500,40902
292,237,55,-,55200,40903
4608,2664,1944,669,121000,40906
123,59,64,-,34200,40913
247,139,108,-,55800,40914
275,121,154,-,-,40915
73,45,28,850,-,40921
221,177,44,-,99300,40923
275,222,53,621,63800,40927
779,473,306,687,-,40935
51,51,0,-,-,40939
149,126,23,-,81000,40940
60,27,33,-,-,40941
251,185,66,-,-,40943
15,9,6,-,-,40946
138,112,26,-,77500,40949
153,102,51,-,-,40953
192,145,47,-,-,40958
6147,4665,1482,644,79900,40962
23,0,23,598,-,40964
4906,2829,2077,611,82700,40965
537,411,126,585,53700,40972
3187,2113,1074,588,71900,40977
0,0,0,-,-,40979
0,0,0,-,-,40981
100,80,20,-,-,40982
72,47,25,-,-,40983
130,130,0,-,65600,40988
22,22,0,-,-,40995
143,90,53,532,47300,40997
7105,6293,812,1026,250300,41001
1035,769,266,644,114800,41002
948,764,184,667,148800,41003
1332,1114,218,779,105900,41004
8666,7093,1573,1282,230200,41005
1429,1070,359,834,172800,41006
1634,1575,59,1156,285800,41007
2813,1734,1079,803,136400,41008
1251,1073,178,880,160800,41010
12584,5662,6922,906,245100,41011
3061,1614,1447,898,130400,41014
8253,6008,2245,865,162900,41015
2607,1937,670,912,153100,41016
15967,12177,3790,941,254800,41017
11292,7313,3979,1038,162200,41018
2016,1467,549,872,252000,41030
6419,4479,1940,704,177200,41031
622,586,36,691,229500,41033
430,385,45,666,76800,41034
4371,3079,1292,827,172300,41035
1045,842,203,796,114700,41039
2866,2015,851,885,123000,41040
2961,1971,990,652,104300,41041
22447,14521,7926,1157,192400,41042
556,486,70,780,173500,41043
446,347,99,1008,143100,41044
503,377,126,854,157300,41045
513,398,115,1058,162500,41046
5319,4659,660,1337,288200,41048
864,744,120,771,124100,41049
11123,9520,1603,1209,223900,41051
117,97,20,-,139200,41052
713,603,110,-,192900,41055
5493,3539,1954,698,153000,41056
1264,1060,204,678,192300,41059
1033,934,99,609,178900,41063
754,574,180,658,154400,41064
9543,5074,4469,931,171100,41071
2716,1749,967,952,176100,41073
2531,1621,910,937,131400,41074
6583,4757,1826,1029,271900,41075
6929,5263,1666,1043,193800,41076
610,589,21,-,211900,41080
563,487,76,939,126400,41083
349,228,121,722,104900,41085
825,665,160,848,123400,41086
7865,7273,592,1609,336300,41091
1128,976,152,931,206700,41092
1008,826,182,827,90300,41093
5020,4022,998,1083,246600,41094
1394,769,625,739,143000,41095
2489,1881,608,799,167900,41097
538,460,78,913,64900,41098
7563,4593,2970,828,114700,41101
7623,5597,2026,806,157600,41102
682,643,39,-,132100,41121
425,279,146,710,56400,41124
3638,2865,773,663,142500,41129
180,128,52,-,83300,41132
122,89,33,-,85900,41135
3354,2592,762,917,107000,41139
837,675,162,953,64000,41141
31,31,0,-,-,41142
4784,3665,1119,648,137500,41143
3666,3014,652,820,127500,41144
186,169,17,-,-,41146
115,95,20,-,159500,41149
168,133,35,625,-,41159
4657,3902,755,582,100200,41164
334,304,30,-,82000,41166
1162,988,174,855,135800,41168
2383,1779,604,777,171400,41169
1367,983,384,627,94300,41171
347,321,26,-,127900,41174
2228,1637,591,705,112100,41175
2599,2021,578,595,84900,41179
345,277,68,493,76300,41180
51,51,0,-,-,41181
761,487,274,865,114200,41183
792,609,183,884,96600,41189
105,59,46,-,-,41201
214,214,0,-,51300,41203
285,216,69,-,125000,41204
158,24,134,-,140000,41214
555,452,103,-,124300,41216
700,530,170,775,111300,41219
1062,915,147,915,151700,41222
1521,1282,239,680,99200,41224
100,49,51,-,126900,41226
4449,3373,1076,795,105800,41230
464,416,48,-,110000,41231
220,122,98,543,78500,41232
194,177,17,-,-,41234
265,151,114,863,130200,41238
2552,1349,1203,715,149300,41240
411,345,66,-,72000,41250
223,174,49,-,-,41254
248,178,70,-,56000,41255
778,641,137,876,201600,41256
252,130,122,764,151000,41257
279,213,66,-,-,41260
388,310,78,-,-,41262
93,64,29,-,113900,41263
212,195,17,-,107300,41264
442,358,84,721,163200,41265
369,165,204,-,95600,41267
401,387,14,-,135500,41268
77,41,36,-,126300,41271
252,116,136,621,118100,41274
2163,1464,699,455,68200,41301
0,0,0,-,-,41310
2309,1507,802,567,79400,41311
1509,990,519,-,77300,41314
235,206,29,-,31100,41317
390,356,34,-,75000,41332
4270,3103,1167,499,64400,41339
465,307,158,463,-,41348
10,10,0,-,-,41351
223,210,13,-,68100,41352
162,121,41,-,-,41360
51,51,0,-,"10,000-",41364
257,174,83,-,48600,41365
22,7,15,-,-,41366
144,144,0,-,-,41367
246,202,44,-,54600,41385
7,7,0,-,-,41386
40,40,0,-,170800,41390
72,72,0,-,-,41397
208,178,30,-,57800,41408
131,121,10,-,-,41421
487,424,63,1262,68700,41425
165,132,33,-,72600,41464
4159,3143,1016,625,84500,41465
3336,2459,877,664,98700,41472
9727,5931,3796,850,139600,41501
166,117,49,-,171800,41503
235,229,6,-,107500,41512
201,153,48,-,80400,41513
1158,897,261,639,85100,41514
25,25,0,-,-,41517
292,229,63,-,93700,41519
1992,1555,437,768,89400,41522
128,120,8,-,63100,41524
25,0,25,-,-,41526
293,287,6,-,160400,41527
105,85,20,-,72400,41528
376,273,103,591,94100,41531
96,90,6,-,-,41534
283,206,77,505,-,41535
1561,1108,453,536,69500,41537
143,116,27,-,152900,41538
677,569,108,700,60600,41539
83,49,34,-,126300,41540
245,155,90,-,-,41543
208,159,49,-,61300,41544
242,224,18,-,79300,41547
366,280,86,602,-,41548
737,716,21,-,95000,41553
324,324,0,-,96700,41554
377,356,21,-,57500,41555
835,756,79,883,152000,41557
332,219,113,658,94700,41558
161,150,11,-,158800,41559
99,82,17,-,148800,41560
917,668,249,-,84500,41562
118,110,8,-,119200,41563
245,240,5,-,77300,41564
176,115,61,-,94700,41566
26,18,8,-,-,41567
409,409,0,-,-,41568
187,169,18,-,-,41571
1408,1262,146,821,87300,41572
303,202,101,763,86900,41601
283,274,9,-,104200,41602
651,366,285,876,108800,41603
152,143,9,-,61000,41604
333,285,48,-,92600,41605
219,180,39,-,-,41606
133,133,0,-,-,41607
128,105,23,-,37300,41612
209,165,44,-,178500,41615
233,168,65,953,-,41616
181,110,71,1028,-,41619
73,52,21,-,-,41621
69,58,11,-,87300,41622
426,284,142,631,92200,41630
346,262,84,-,-,41631
207,126,81,-,79000,41632
1281,962,319,908,69900,41635
349,276,73,771,63600,41636
449,308,141,791,84400,41640
329,178,151,772,125600,41642
66,43,23,-,"10,000-",41643
371,295,76,831,97700,41645
466,436,30,-,66200,41647
951,662,289,519,79700,41649
184,109,75,-,80200,41650
60,10,50,835,-,41651
4486,2963,1523,710,119200,41653
455,214,241,-,68200,41655
315,269,46,-,-,41659
111,111,0,-,-,41660
96,25,71,-,81100,41663
219,161,58,585,-,41666
156,156,0,-,-,41667
274,196,78,540,46700,41669
6169,4159,2010,746,107500,41701
174,145,29,-,-,41712
0,0,0,-,-,41713
154,145,9,-,95300,41714
650,498,152,783,45300,41719
267,204,63,-,43000,41721
536,437,99,732,123100,41722
404,273,131,-,61100,41723
135,125,10,-,-,41725
615,559,56,581,68800,41727
10,10,0,-,-,41729
349,270,79,-,50500,41731
53,26,27,-,68900,41735
21,21,0,-,-,41739
271,236,35,-,137800,41740
159,128,31,-,-,41745
237,218,19,-,49500,41746
927,829,98,-,85600,41749
111,100,11,-,-,41751
246,237,9,-,-,41754
233,167,66,-,-,41759
175,175,0,-,98000,41760
88,10,78,-,-,41762
211,195,16,-,23100,41763
216,197,19,-,-,41764
186,186,0,-,92600,41766
161,133,28,-,-,41772
551,400,151,444,37000,41773
1028,900,128,-,68200,41774
107,107,0,-,-,41775
487,440,47,-,68900,41776
407,361,46,-,74600,41777
95,95,0,-,-,41778
310,281,29,-,53200,41804
105,58,47,-,-,41810
125,90,35,-,71900,41812
299,139,160,-,81400,41815
217,158,59,-,-,41817
130,115,15,-,63400,41819
82,82,0,-,104500,41821
799,564,235,569,78200,41822
411,292,119,-,95900,41824
93,93,0,-,-,41825
285,253,32,-,58900,41826
206,172,34,615,63800,41828
451,372,79,619,131900,41831
183,135,48,-,84600,41832
54,43,11,-,-,41833
150,55,95,-,-,41834
261,211,50,-,56900,41835
376,245,131,928,49900,41836
303,285,18,-,70500,41837
321,189,132,-,61900,41838
176,142,34,823,91300,41839
382,306,76,621,44400,41840
155,155,0,-,-,41843
491,236,255,530,60700,41844
162,162,0,-,-,41845
91,69,22,-,-,41847
0,0,0,-,-,41848
55,49,6,-,52100,41849
315,290,25,-,-,41855
2976,2083,893,622,102000,41858
114,101,13,491,52700,41859
147,125,22,-,33900,41861
375,275,100,587,58100,41862
12861,7973,4888,898,203900,42001
11312,7621,3691,730,153900,42003
835,816,19,681,155000,42020
562,420,142,782,87800,42021
34,34,0,-,-,42022
892,660,232,702,89700,42023
493,371,122,555,138100,42024
7839,6723,1116,750,160700,42025
774,644,130,983,166800,42027
218,200,18,-,81500,42028
2513,1724,789,744,141100,42029
1282,949,333,717,118800,42031
80,75,5,-,60600,42032
322,271,51,789,87800,42035
558,516,42,-,121000,42036
14,14,0,-,-,42037
2106,1621,485,711,168100,42038
604,448,156,530,157400,42039
364,336,28,-,116900,42040
1705,1122,583,644,89100,42041
1512,1362,150,813,225600,42044
799,592,207,804,95700,42045
64,6,58,-,-,42047
910,694,216,585,117500,42048
578,433,145,696,177500,42049
1104,767,337,552,77700,42050
871,769,102,920,148900,42051
1921,1535,386,857,146600,42053
535,369,166,1078,139800,42054
991,896,95,633,161000,42055
600,485,115,-,88400,42056
834,717,117,1118,107600,42058
8,8,0,-,-,42060
79,79,0,-,-,42061
3113,2445,668,675,106900,42064
9303,6507,2796,653,132700,42066
398,341,57,-,169800,42069
11738,6998,4740,777,177700,42071
467,325,142,-,89700,42076
703,592,111,644,85800,42078
536,440,96,764,204500,42079
834,723,111,950,144000,42081
816,790,26,-,150000,42082
206,181,25,-,-,42083
258,248,10,-,99700,42085
1521,1295,226,912,168600,42086
911,789,122,705,94700,42087
874,665,209,636,111500,42088
22699,10540,12159,894,170300,42101
9516,5807,3709,1051,281800,42103
16203,10138,6065,964,264500,42104
895,728,167,624,171000,42120
1907,1771,136,-,249400,42122
514,420,94,-,112500,42123
34,34,0,-,84100,42124
2914,1509,1405,673,154200,42127
2929,2152,777,606,91800,42129
65,65,0,-,190200,42130
50,50,0,-,271400,42131
535,350,185,696,125000,42133
7262,4694,2568,960,173800,42134
513,384,129,597,75900,42140
12542,8610,3932,795,157600,42141
92,92,0,-,147000,42151
32,27,5,-,118300,42153
222,222,0,-,79800,42154
149,149,0,-,187800,42156
154,120,34,572,124000,42157
690,442,248,1103,250000,42159
666,439,227,770,178300,42160
23,0,23,-,-,42163
6478,4919,1559,847,159000,42164
862,680,182,652,104300,42166
3400,2383,1017,617,122200,42167
538,404,134,1083,279500,42170
2612,2102,510,836,198500,42171
779,548,231,477,116200,42202
281,190,91,-,205200,42204
2155,1733,422,712,129100,42206
426,306,120,667,107000,42207
1803,1430,373,592,97600,42210
5350,4161,1189,630,178200,42211
229,206,23,-,161200,42214
602,530,72,891,170200,42215
1306,1070,236,773,122000,42217
2373,1872,501,775,121000,42220
4305,20,4285,1434,-,42223
265,236,29,-,163900,42232
919,544,375,800,130100,42234
260,211,49,842,111400,42236
16360,8750,7610,859,140300,42240
40,40,0,-,"10,000-",42252
101,79,22,-,98300,42254
1956,1636,320,637,114300,42256
412,358,54,886,121900,42259
3591,2469,1122,653,106400,42261
3513,1492,2021,1067,137900,42262
328,306,22,-,-,42265
927,685,242,934,196200,42266
251,217,34,540,-,42273
1100,924,176,578,173500,42274
318,251,67,840,155500,42275
6152,4281,1871,703,139700,42276
142,142,0,-,108000,42280
206,199,7,-,119300,42285
497,353,144,859,173500,42286
18549,11717,6832,872,168300,42301
16645,10948,5697,921,165600,42303
3390,2426,964,770,120100,42320
168,168,0,-,87900,42321
0,0,0,-,-,42322
232,162,70,935,153800,42323
511,449,62,494,102000,42324
674,505,169,667,99800,42325
138,118,20,-,137500,42326
1680,1379,301,610,142900,42327
419,336,83,873,91500,42328
3616,2869,747,630,137700,42330
62,35,27,-,-,42332
293,247,46,675,70400,42333
656,579,77,1139,69000,42337
22,22,0,-,-,42338
343,312,31,513,143300,42339
579,490,89,727,102400,42343
354,320,34,-,74600,42344
4431,3644,787,694,125900,42345
2166,1631,535,647,122000,42347
1951,1664,287,675,129300,42348
608,511,97,739,81100,42349
517,438,79,910,141700,42350
1669,1214,455,797,124100,42351
695,505,190,409,114000,42352
82,74,8,-,76000,42354
593,418,175,736,115800,42355
0,0,0,-,-,42356
263,235,28,-,108100,42361
1922,1799,123,916,213900,42366
345,296,49,718,101800,42367
456,442,14,-,118800,42368
85,80,5,-,84000,42369
34,34,0,-,-,42370
149,142,7,-,210400,42371
712,591,121,598,104900,42372
42,37,5,-,105200,42374
2452,2174,278,903,178400,42376
1270,1140,130,775,180300,42378
860,701,159,-,86500,42404
958,779,179,739,168500,42406
2522,1869,653,596,81200,42408
815,629,186,629,129700,42409
438,292,146,813,60000,42410
779,672,107,747,88000,42411
1059,931,128,865,175400,42413
15778,9612,6166,771,155100,42420
10797,7005,3792,844,143100,42431
560,385,175,-,118100,42436
2678,1841,837,744,136900,42437
409,302,107,776,84000,42440
700,578,122,595,122100,42441
1108,856,252,760,109300,42442
0,0,0,-,-,42444
4307,2992,1315,701,102100,42445
1673,1173,500,605,66100,42450
190,121,69,-,79600,42451
934,826,108,904,159900,42452
205,160,45,780,80800,42453
1061,585,476,906,99400,42455
643,550,93,965,147500,42456
406,406,0,-,154200,42458
1559,1210,349,598,89700,42459
524,370,154,597,76200,42461
440,383,57,1069,158200,42462
65,53,12,738,66800,42463
800,706,94,-,105500,42464
6528,4261,2267,757,117700,42501
10262,6919,3343,845,179100,42503
191,182,9,-,150000,42516
1098,869,229,794,124800,42518
1237,965,272,774,96500,42519
681,563,118,666,119600,42528
367,209,158,761,99600,42533
3849,2680,1169,603,123800,42539
121,121,0,-,-,42541
2335,2126,209,670,140300,42544
2271,1820,451,805,130600,42553
316,263,53,671,172300,42565
114,109,5,-,154500,42566
2206,1925,281,902,93700,42567
3643,2651,992,607,90800,42602
234,205,29,516,75000,42603
2329,1757,572,557,150600,42629
0,0,0,-,-,42631
7386,5353,2033,677,114700,42633
558,492,66,-,55200,42634
1549,939,610,437,103300,42635
55,55,0,-,-,42638
4746,3466,1280,634,115400,42642
1262,897,365,756,57600,42647
696,503,193,679,100900,42649
1256,890,366,614,111900,42653
21531,13288,8243,882,214500,42701
690,571,119,725,124400,42712
704,511,193,614,103400,42713
92,57,35,-,174300,42715
632,510,122,770,198800,42716
2520,1910,610,516,128500,42717
9957,6782,3175,702,157400,42718
1327,1067,260,617,118700,42721
152,126,26,-,184500,42722
1921,1604,317,794,180200,42724
1823,1421,402,750,187200,42726
5856,4395,1461,718,128800,42728
622,574,48,713,121900,42729
697,480,217,933,123000,42732
567,436,131,-,138900,42733
891,637,254,749,169200,42740
146,127,19,-,111500,42741
25,25,0,-,-,42742
3532,2569,963,619,96300,42743
850,696,154,582,100800,42746
3480,2609,871,839,165800,42748
2030,1410,620,649,105100,42749
313,283,30,775,106300,42753
5950,4475,1475,624,147200,42754
1170,979,191,774,126100,42757
18,18,0,-,-,42758
7,7,0,-,-,42759
70,50,20,-,172500,42762
188,149,39,-,163300,42764
2338,1590,748,660,124000,42765
672,552,120,714,172300,42776
350,273,77,493,79000,42782
1290,901,389,831,130000,42784
124,109,15,-,216000,42788
1028,940,88,1195,296100,43001
424,321,103,-,296600,43002
1296,960,336,973,202800,43003
11052,9011,2041,1298,270200,43004
140,77,63,-,-,43005
226,165,61,858,109600,43006
38,30,8,-,154200,43007
1057,767,290,829,126800,43008
729,657,72,1160,216400,43009
117,104,13,988,124000,43010
2430,2110,320,813,259100,43011
470,410,60,1038,346600,43013
1166,949,217,610,187000,43014
21855,15277,6578,1152,279900,43015
18528,10354,8174,1427,385700,43016
16055,10631,5424,1518,451500,43017
37,29,8,-,-,43018
3438,2918,520,892,186700,43019
4792,4511,281,1170,483200,43021
824,578,246,1060,272100,43022
4826,4142,684,1044,392700,43023
2138,1644,494,796,238000,43025
24837,17075,7762,1330,299300,43026
62,0,62,-,-,43027
2821,2474,347,1208,209000,43028
171,108,63,493,265500,43029
76,76,0,-,660700,43030
5293,4209,1084,1021,320800,43031
0,0,0,-,-,43032
168,129,39,1088,143800,43033
11673,8877,2796,1442,402800,43035
135,76,59,867,121600,43036
60,39,21,639,-,43037
13432,10379,3053,1138,256500,43040
2025,1527,498,850,196200,43044
609,538,71,1111,198200,43045
1385,1069,316,1047,258400,43046
4,4,0,-,-,43047
12368,8125,4243,867,180200,43050
11030,7392,3638,1672,444500,43054
24736,14844,9892,879,170000,43055
6648,5284,1364,1026,198000,43056
1053,799,254,938,163900,43060
1549,1484,65,969,356900,43061
11257,9189,2068,1211,258100,43062
5876,4894,982,1297,380000,43064
16208,14665,1543,1500,428900,43065
531,509,22,-,279700,43066
443,400,43,860,240300,43067
23521,13874,9647,1156,209400,43068
15,15,0,-,-,43070
814,763,51,850,195900,43071
2240,1860,380,795,161500,43072
5710,4600,1110,1498,357100,43074
3498,3023,475,929,257200,43076
80,50,30,1063,166700,43077
8299,6087,2212,851,158200,43078
1860,1237,623,927,228500,43080
26826,16386,10440,1375,277900,43081
11958,10382,1576,1530,404400,43082
223,195,28,792,200500,43084
10438,7602,2836,1349,339200,43085
161,89,72,843,111200,43101
1551,1300,251,893,213900,43102
4285,3188,1097,946,225800,43103
3441,2759,682,829,281000,43105
573,375,198,929,100700,43106
1217,994,223,846,200000,43107
76,30,46,1131,225000,43109
15940,9788,6152,1152,251300,43110
52,22,30,-,-,43111
1535,1370,165,675,304700,43112
9805,6426,3379,888,201200,43113
565,447,118,1055,121000,43115
765,744,21,1375,327600,43116
8,8,0,-,-,43117
10936,8461,2475,1280,216100,43119
26331,19343,6988,1202,241200,43123
5575,3281,2294,1179,201200,43125
167,108,59,1156,162500,43126
85,69,16,-,82200,43127
857,530,327,690,144600,43128
24526,16568,7958,966,197800,43130
1675,1509,166,576,178600,43135
783,691,92,1219,280600,43136
981,815,166,1258,177500,43137
7586,5687,1899,764,159400,43138
7799,5802,1997,850,199200,43140
47,32,15,840,94000,43142
2243,1653,590,935,185000,43143
167,116,51,723,74700,43144
751,555,196,859,173400,43145
3635,3260,375,796,276800,43146
15244,12963,2281,1488,286800,43147
713,555,158,874,177200,43148
951,866,85,1013,213400,43149
950,810,140,738,251300,43150
94,62,32,940,113600,43151
390,357,33,-,159500,43152
371,266,105,1102,161400,43153
1144,1057,87,1030,216200,43154
1002,811,191,635,194200,43155
89,70,19,744,118500,43156
184,129,55,971,146100,43157
129,74,55,1035,179300,43158
9106,5665,3441,764,148500,43160
2665,2158,507,888,176400,43162
836,611,225,1016,165200,43164
14707,2665,12042,1235,406700,43201
9438,2930,6508,1117,302900,43202
3994,1278,2716,928,249600,43203
17588,9152,8436,1112,154600,43204
5582,2013,3569,951,284500,43205
11260,5334,5926,1264,268200,43206
18933,11467,7466,1035,136400,43207
12040,6874,5166,1042,343100,43209
85,0,85,695,-,43210
8606,3104,5502,1008,75900,43211
12234,3988,8246,1329,479900,43212
15954,6622,9332,1046,171900,43213
13096,8298,4798,1161,350200,43214
10740,2258,8482,1435,484800,43215
718,71,647,1053,43000,43217
0,0,0,-,-,43218
11903,5032,6871,1105,160300,43219
13319,6490,6829,1174,444300,43220
14785,10009,4776,1379,391800,43221
1645,523,1122,630,99300,43222
9188,4395,4793,960,103800,43223
17741,9135,8606,969,140000,43224
10167,5219,4948,985,118900,43227
23658,10989,12669,1087,184300,43228
21734,8764,12970,1026,187500,43229
24594,14547,10047,1312,261000,43230
8670,4394,4276,1103,208700,43231
18706,7577,11129,988,136300,43232
19863,10442,9421,1350,302000,43235
3386,911,2475,1471,263200,43240
20062,12849,7213,843,129100,43302
1131,967,164,928,142400,43310
8296,5625,2671,803,159500,43311
1025,824,201,739,158300,43314
2668,2075,593,911,156000,43315
2498,1745,753,763,159400,43316
64,38,26,1000,120000,43317
1709,1475,234,949,177400,43318
445,417,28,-,279900,43319
580,531,49,850,122300,43320
129,100,29,800,137500,43321
149,119,30,875,113600,43322
303,262,41,783,154000,43323
1128,1006,122,869,215100,43324
20,10,10,-,-,43325
5276,4017,1259,716,122800,43326
24,15,9,575,78800,43330
2048,1739,309,898,145600,43331
724,613,111,638,116000,43332
301,275,26,-,109200,43333
2430,2037,393,892,237100,43334
0,0,0,-,-,43336
361,296,65,1227,134100,43337
3841,3061,780,808,193300,43338
642,435,207,888,158400,43340
417,376,41,681,156300,43341
1408,1173,235,989,169900,43342
658,517,141,718,147300,43343
2357,1919,438,825,208400,43344
312,296,16,1089,171900,43345
36,25,11,-,-,43346
435,362,73,970,142300,43347
873,542,331,721,135300,43348
77,61,16,1143,-,43350
4387,3216,1171,734,160500,43351
474,360,114,592,261100,43356
1698,1314,384,636,199100,43357
1011,803,208,1074,170400,43358
222,152,70,679,125000,43359
673,548,125,918,224500,43360
13996,6145,7851,825,221800,43402
0,0,0,-,-,43403
702,553,149,624,141300,43406
184,174,10,-,161500,43407
103,85,18,569,117600,43408
4063,3192,871,700,143400,43410
1528,1359,169,983,204700,43412
372,315,57,1068,125300,43413
93,93,0,-,-,43414
1201,993,208,625,162000,43416
12163,8481,3682,766,135000,43420
1919,1679,240,811,145800,43430
1813,1543,270,638,149100,43431
446,428,18,-,175500,43432
23,23,0,-,-,43433
25,19,6,917,93000,43434
409,341,68,789,165400,43435
0,0,0,-,-,43436
178,122,56,909,130000,43437
117,111,6,-,295400,43438
33,33,0,-,-,43439
2184,1852,332,886,252800,43440
355,294,61,719,158500,43442
591,504,87,860,181500,43443
415,415,0,-,171100,43445
32,31,1,-,262500,43446
1179,986,193,981,189400,43447
3547,2826,721,829,174100,43449
1539,1052,487,1185,218200,43450
457,268,189,859,165700,43451
6879,5364,1515,858,177500,43452
192,183,9,-,379600,43456
511,436,75,798,153100,43457
139,108,31,735,95000,43458
2649,1851,798,802,164300,43460
426,369,57,900,150500,43462
239,153,86,729,79600,43463
844,588,256,1035,115800,43464
2274,1769,505,834,135000,43465
906,718,188,1090,165900,43466
49,37,12,-,71700,43467
191,179,12,-,184900,43468
1185,956,229,591,174100,43469
338,285,53,720,124400,43501
2609,2109,500,765,172800,43502
400,349,51,-,202000,43504
34,22,12,-,137500,43505
6521,4692,1829,786,144700,43506
34,34,0,-,193800,43510
427,366,61,-,206400,43511
11604,8844,2760,830,148700,43512
3069,2604,465,799,161300,43515
1036,818,218,913,141900,43516
1458,1163,295,758,121900,43517
1136,1002,134,939,134600,43518
144,108,36,-,112500,43519
8,8,0,-,-,43520
1151,818,333,750,119900,43521
1590,1342,248,1026,193600,43522
29,29,0,-,-,43523
467,372,95,820,161500,43524
450,399,51,958,234400,43525
2103,1593,510,749,135700,43526
907,801,106,772,120200,43527
6536,4934,1602,1021,236600,43528
115,95,20,950,73200,43529
0,0,0,-,-,43530
70,70,0,-,39500,43531
1359,1165,194,877,187300,43532
582,471,111,840,169400,43533
610,505,105,694,144100,43534
276,203,73,1193,161300,43535
118,118,0,-,123400,43536
12566,8697,3869,962,218300,43537
571,487,84,990,159000,43540
61,54,7,-,70000,43541
1563,1482,81,-,369400,43542
3251,2511,740,739,122000,43543
5897,4453,1444,884,163900,43545
129,129,0,-,215400,43547
352,334,18,669,147800,43548
519,497,22,770,169500,43549
18199,11792,6407,1120,263000,43551
156,136,20,923,145000,43553
922,600,322,717,140700,43554
136,69,67,544,144600,43555
634,530,104,697,166900,43556
1011,859,152,877,119500,43557
5555,4844,711,868,169900,43558
12560,10347,2213,993,248300,43560
158,113,45,1015,145400,43565
3245,2788,457,1440,262700,43566
5011,3995,1016,762,157200,43567
1138,868,270,762,144600,43569
1139,794,345,764,116800,43570
2791,2286,505,829,251600,43571
4974,840,4134,478,50400,43604
9954,4712,5242,827,43700,43605
9880,5450,4430,927,148300,43606
9103,4433,4670,866,72900,43607
5331,2716,2615,817,39300,43608
8722,4012,4710,925,56600,43609
1710,1052,658,877,65600,43610
7959,5537,2422,768,108100,43611
11807,6075,5732,962,86600,43612
13344,8703,4641,908,119700,43613
13866,7869,5997,857,151800,43614
18567,10324,8243,937,117800,43615
8428,6343,2085,836,174200,43616
3100,2806,294,1043,252600,43617
3203,2478,725,844,161700,43619
2410,763,1647,619,114300,43620
9150,5986,3164,893,159500,43623
23307,14782,8525,782,150500,43701
11,9,2,-,-,43711
2492,1957,535,494,123900,43713
894,705,189,781,115500,43716
52,38,14,683,70600,43717
1072,877,195,986,203100,43718
1017,810,207,731,166800,43719
480,466,14,-,153000,43720
116,84,32,-,62800,43721
151,84,67,-,104000,43722
1906,1148,758,696,106200,43723
2688,1904,784,687,127600,43724
8353,5616,2737,782,149500,43725
489,416,73,-,151700,43727
481,408,73,938,138500,43728
924,759,165,649,150300,43730
1904,1367,537,714,97800,43731
621,550,71,649,133300,43732
12,12,0,-,-,43733
610,553,57,630,203800,43734
108,8,100,-,-,43735
4,4,0,-,-,43736
44,40,4,-,95300,43738
831,768,63,865,280500,43739
95,59,36,806,125900,43740
347,331,16,-,159300,43746
549,439,110,835,136400,43747
